Vintage 2021 prepared October 2022,,,,,,
id,countyfips,placefips,municipalityname,year,totalpopulation,countyplace
16354,123,19080,Dacono,1989,2233,12319080
16355,123,19080,Dacono,1990,2228,12319080
16356,123,19080,Dacono,1991,2282,12319080
16357,123,19080,Dacono,1992,2380,12319080
16358,123,19080,Dacono,1993,2430,12319080
16359,123,19080,Dacono,1994,2486,12319080
16360,123,19080,Dacono,1995,2528,12319080
16361,123,19080,Dacono,1996,2561,12319080
16362,123,19080,Dacono,1997,2587,12319080
16363,123,19080,Dacono,1998,2607,12319080
16364,123,19080,Dacono,1999,2836,12319080
16365,123,19080,Dacono,2000,3066,12319080
16366,123,19080,Dacono,2001,3139,12319080
16367,123,19080,Dacono,2002,3157,12319080
16368,123,19080,Dacono,2003,3250,12319080
16369,123,19080,Dacono,2004,3382,12319080
16370,123,19080,Dacono,2005,3582,12319080
16371,123,19080,Dacono,2006,3786,12319080
16372,123,19080,Dacono,2007,3963,12319080
16373,123,19080,Dacono,2008,4059,12319080
16374,123,19080,Dacono,2009,4136,12319080
16375,123,19080,Dacono,2010,4176,12319080
16376,123,19080,Dacono,2011,4288,12319080
16377,123,19080,Dacono,2012,4372,12319080
16378,123,19080,Dacono,2013,4449,12319080
16379,123,19080,Dacono,2014,4616,12319080
16380,123,19080,Dacono,2015,4897,12319080
16381,123,19080,Dacono,2016,5302,12319080
16382,123,19080,Dacono,2017,5623,12319080
16383,123,19080,Dacono,2018,5877,12319080
16384,123,19080,Dacono,2019,6108,12319080
16385,123,19080,Dacono,2020,6344,12319080
16386,123,19080,Dacono,2021,6479,12319080
16387,123,22860,Eaton,1980,1932,12322860
16388,123,22860,Eaton,1981,1952,12322860
16389,123,22860,Eaton,1982,1969,12322860
16390,123,22860,Eaton,1983,2022,12322860
16391,123,22860,Eaton,1984,1901,12322860
16392,123,22860,Eaton,1985,1929,12322860
16393,123,22860,Eaton,1986,1911,12322860
16394,123,22860,Eaton,1987,1928,12322860
16395,123,22860,Eaton,1988,1940,12322860
16396,123,22860,Eaton,1989,1960,12322860
16397,123,22860,Eaton,1990,1959,12322860
16398,123,22860,Eaton,1991,1996,12322860
16399,123,22860,Eaton,1992,2060,12322860
16400,123,22860,Eaton,1993,2111,12322860
16401,123,22860,Eaton,1994,2196,12322860
16402,123,22860,Eaton,1995,2328,12322860
16403,123,22860,Eaton,1996,2457,12322860
16404,123,22860,Eaton,1997,2535,12322860
16405,123,22860,Eaton,1998,2559,12322860
16406,123,22860,Eaton,1999,2632,12322860
16407,123,22860,Eaton,2000,2783,12322860
16408,123,22860,Eaton,2001,3131,12322860
16409,123,22860,Eaton,2002,3498,12322860
16410,123,22860,Eaton,2003,3687,12322860
16411,123,22860,Eaton,2004,3800,12322860
16412,123,22860,Eaton,2005,3957,12322860
16413,123,22860,Eaton,2006,4067,12322860
16414,123,22860,Eaton,2007,4168,12322860
16415,123,22860,Eaton,2008,4257,12322860
16416,123,22860,Eaton,2009,4354,12322860
16417,123,22860,Eaton,2010,4380,12322860
16418,123,22860,Eaton,2011,4437,12322860
16419,123,22860,Eaton,2012,4502,12322860
16420,123,22860,Eaton,2013,4591,12322860
16421,123,22860,Eaton,2014,4752,12322860
16422,123,22860,Eaton,2015,4880,12322860
16423,123,22860,Eaton,2016,5033,12322860
16424,123,22860,Eaton,2017,5198,12322860
16425,123,22860,Eaton,2018,5458,12322860
16426,123,22860,Eaton,2019,5669,12322860
16427,123,22860,Eaton,2020,5848,12322860
16428,123,22860,Eaton,2021,5933,12322860
16429,123,24950,Erie (part),1980,1231,12324950
16430,123,24950,Erie (part),1981,1241,12324950
16431,123,24950,Erie (part),1982,1251,12324950
16432,123,24950,Erie (part),1983,1260,12324950
16433,123,24950,Erie (part),1984,1279,12324950
16434,123,24950,Erie (part),1985,1295,12324950
16435,123,24950,Erie (part),1986,1263,12324950
16436,123,24950,Erie (part),1987,1256,12324950
16437,123,24950,Erie (part),1988,1259,12324950
16438,123,24950,Erie (part),1989,1256,12324950
16439,123,24950,Erie (part),1990,1244,12324950
16440,123,24950,Erie (part),1991,1471,12324950
16441,123,24950,Erie (part),1992,1679,12324950
16442,123,24950,Erie (part),1993,1909,12324950
16443,123,24950,Erie (part),1994,2205,12324950
16444,123,24950,Erie (part),1995,2492,12324950
16445,123,24950,Erie (part),1996,3080,12324950
16446,123,24950,Erie (part),1997,4163,12324950
16447,123,24950,Erie (part),1998,6006,12324950
16448,123,24950,Erie (part),1999,3845,12324950
16449,123,24950,Erie (part),2000,2182,12324950
16450,123,24950,Erie (part),2001,2180,12324950
16451,123,24950,Erie (part),2002,2373,12324950
16452,123,24950,Erie (part),2003,3007,12324950
16453,123,24950,Erie (part),2004,4254,12324950
16454,123,24950,Erie (part),2005,6104,12324950
16455,123,24950,Erie (part),2006,7502,12324950
16456,123,24950,Erie (part),2007,8305,12324950
16457,123,24950,Erie (part),2008,8686,12324950
16458,123,24950,Erie (part),2009,8937,12324950
16459,123,24950,Erie (Part),2010,10004,12324950
16460,123,24950,Erie (Part),2011,10487,12324950
16461,123,24950,Erie (Part),2012,10978,12324950
16462,123,24950,Erie (Part),2013,11483,12324950
16463,123,24950,Erie (Part),2014,12022,12324950
16464,123,24950,Erie (Part),2015,12605,12324950
16465,123,24950,Erie (Part),2016,13490,12324950
16466,123,24950,Erie (Part),2017,14578,12324950
16467,123,24950,Erie (Part),2018,15379,12324950
16468,123,24950,Erie (Part),2019,16484,12324950
16469,123,24950,Erie (Part),2020,17621,12324950
16470,123,24950,Erie (Part),2021,18179,12324950
16471,123,25280,Evans,1980,5063,12325280
16472,123,25280,Evans,1981,5115,12325280
16473,123,25280,Evans,1982,5152,12325280
16474,123,25280,Evans,1983,5612,12325280
16475,123,25280,Evans,1984,5288,12325280
16476,123,25280,Evans,1985,5715,12325280
16477,123,25280,Evans,1986,5733,12325280
16478,123,25280,Evans,1987,5796,12325280
16479,123,25280,Evans,1988,5851,12325280
16480,123,25280,Evans,1989,5861,12325280
16481,123,25280,Evans,1990,5876,12325280
16482,123,25280,Evans,1991,6018,12325280
16483,123,25280,Evans,1992,6250,12325280
16484,123,25280,Evans,1993,6516,12325280
16485,123,25280,Evans,1994,6880,12325280
16486,123,25280,Evans,1995,7178,12325280
16487,123,25280,Evans,1996,7538,12325280
16488,123,25280,Evans,1997,8048,12325280
16489,123,25280,Evans,1998,8313,12325280
16490,123,25280,Evans,1999,8988,12325280
16491,123,25280,Evans,2000,10448,12325280
16492,123,25280,Evans,2001,11944,12325280
16493,123,25280,Evans,2002,13454,12325280
16494,123,25280,Evans,2003,14835,12325280
16495,123,25280,Evans,2004,15809,12325280
16496,123,25280,Evans,2005,16703,12325280
16497,123,25280,Evans,2006,17164,12325280
16498,123,25280,Evans,2007,17745,12325280
16499,123,25280,Evans,2008,18237,12325280
16500,123,25280,Evans,2009,18517,12325280
16501,123,25280,Evans,2010,18628,12325280
16502,123,25280,Evans,2011,19022,12325280
16503,123,25280,Evans,2012,19558,12325280
16504,123,25280,Evans,2013,19894,12325280
16505,123,25280,Evans,2014,19733,12325280
16506,123,25280,Evans,2015,20213,12325280
16507,123,25280,Evans,2016,20525,12325280
16508,123,25280,Evans,2017,20881,12325280
16509,123,25280,Evans,2018,21481,12325280
16510,123,25280,Evans,2019,21691,12325280
16511,123,25280,Evans,2020,22216,12325280
16512,123,25280,Evans,2021,22760,12325280
16513,123,26600,Firestone,1980,1204,12326600
16514,123,26600,Firestone,1981,1251,12326600
16515,123,26600,Firestone,1982,1300,12326600
16516,123,26600,Firestone,1983,1363,12326600
16517,123,26600,Firestone,1984,1256,12326600
16518,123,26600,Firestone,1985,1288,12326600
16519,123,26600,Firestone,1986,1303,12326600
16520,123,26600,Firestone,1987,1346,12326600
16521,123,26600,Firestone,1988,1353,12326600
16522,123,26600,Firestone,1989,1356,12326600
16523,123,26600,Firestone,1990,1358,12326600
16524,123,26600,Firestone,1991,1375,12326600
16525,123,26600,Firestone,1992,1422,12326600
16526,123,26600,Firestone,1993,1449,12326600
16527,123,26600,Firestone,1994,1497,12326600
16528,123,26600,Firestone,1995,1518,12326600
16529,123,26600,Firestone,1996,1618,12326600
16530,123,26600,Firestone,1997,1672,12326600
16531,123,26600,Firestone,1998,1736,12326600
16532,123,26600,Firestone,1999,1833,12326600
16533,123,26600,Firestone,2000,2248,12326600
16534,123,26600,Firestone,2001,3417,12326600
16535,123,26600,Firestone,2002,4630,12326600
16536,123,26600,Firestone,2003,5636,12326600
16537,123,26600,Firestone,2004,6417,12326600
16538,123,26600,Firestone,2005,7242,12326600
16539,123,26600,Firestone,2006,8066,12326600
16540,123,26600,Firestone,2007,8822,12326600
16541,123,26600,Firestone,2008,9432,12326600
16542,123,26600,Firestone,2009,9928,12326600
16543,123,26600,Firestone,2010,10174,12326600
16544,123,26600,Firestone,2011,10528,12326600
16545,123,26600,Firestone,2012,10809,12326600
16546,123,26600,Firestone,2013,11075,12326600
16547,123,26600,Firestone,2014,11416,12326600
16548,123,26600,Firestone,2015,11899,12326600
16549,123,26600,Firestone,2016,12801,12326600
16550,123,26600,Firestone,2017,13686,12326600
16551,123,26600,Firestone,2018,14317,12326600
16552,123,26600,Firestone,2019,15508,12326600
16553,123,26600,Firestone,2020,16666,12326600
16554,123,26600,Firestone,2021,17206,12326600
16555,123,27700,Fort Lupton,1980,4251,12327700
16556,123,27700,Fort Lupton,1981,4319,12327700
16557,123,27700,Fort Lupton,1982,4380,12327700
16558,123,27700,Fort Lupton,1983,4567,12327700
16559,123,27700,Fort Lupton,1984,4611,12327700
16560,123,27700,Fort Lupton,1985,4877,12327700
16561,123,27700,Fort Lupton,1986,4992,12327700
16562,123,27700,Fort Lupton,1987,5104,12327700
16563,123,27700,Fort Lupton,1988,5162,12327700
16564,123,27700,Fort Lupton,1989,5167,12327700
16565,123,27700,Fort Lupton,1990,5159,12327700
16566,123,27700,Fort Lupton,1991,5259,12327700
16567,123,27700,Fort Lupton,1992,5458,12327700
16568,123,27700,Fort Lupton,1993,5542,12327700
16569,123,27700,Fort Lupton,1994,5669,12327700
16570,123,27700,Fort Lupton,1995,5863,12327700
16571,123,27700,Fort Lupton,1996,6048,12327700
16572,123,27700,Fort Lupton,1997,6200,12327700
16573,123,27700,Fort Lupton,1998,6342,12327700
16574,123,27700,Fort Lupton,1999,6591,12327700
16575,123,27700,Fort Lupton,2000,7218,12327700
16576,123,27700,Fort Lupton,2001,7336,12327700
16577,123,27700,Fort Lupton,2002,7225,12327700
16578,123,27700,Fort Lupton,2003,7172,12327700
16579,123,27700,Fort Lupton,2004,7156,12327700
16580,123,27700,Fort Lupton,2005,7229,12327700
16581,123,27700,Fort Lupton,2006,7234,12327700
16582,123,27700,Fort Lupton,2007,7315,12327700
16583,123,27700,Fort Lupton,2008,7400,12327700
16584,123,27700,Fort Lupton,2009,7498,12327700
16585,123,27700,Fort Lupton,2010,7397,12327700
16586,123,27700,Fort Lupton,2011,7433,12327700
16587,123,27700,Fort Lupton,2012,7474,12327700
16588,123,27700,Fort Lupton,2013,7506,12327700
16589,123,27700,Fort Lupton,2014,7563,12327700
16590,123,27700,Fort Lupton,2015,7600,12327700
16591,123,27700,Fort Lupton,2016,7669,12327700
16592,123,27700,Fort Lupton,2017,7902,12327700
16593,123,27700,Fort Lupton,2018,7907,12327700
16594,123,27700,Fort Lupton,2019,7879,12327700
16595,123,27700,Fort Lupton,2020,7980,12327700
16596,123,27700,Fort Lupton,2021,8298,12327700
16597,123,28360,Frederick,1980,855,12328360
16598,123,28360,Frederick,1981,881,12328360
16599,123,28360,Frederick,1982,916,12328360
16600,123,28360,Frederick,1983,947,12328360
16601,123,28360,Frederick,1984,899,12328360
16602,123,28360,Frederick,1985,925,12328360
16603,123,28360,Frederick,1986,955,12328360
16604,123,28360,Frederick,1987,999,12328360
16605,123,28360,Frederick,1988,1004,12328360
16606,123,28360,Frederick,1989,1001,12328360
16607,123,28360,Frederick,1990,988,12328360
16608,123,28360,Frederick,1991,1032,12328360
16609,123,28360,Frederick,1992,1091,12328360
16610,123,28360,Frederick,1993,1133,12328360
16611,123,28360,Frederick,1994,1279,12328360
16612,123,28360,Frederick,1995,1502,12328360
16613,123,28360,Frederick,1996,1757,12328360
16614,123,28360,Frederick,1997,2015,12328360
16615,123,28360,Frederick,1998,2196,12328360
16616,123,28360,Frederick,1999,2348,12328360
16617,123,28360,Frederick,2000,2830,12328360
16618,123,28360,Frederick,2001,3868,12328360
16619,123,28360,Frederick,2002,4619,12328360
16620,123,28360,Frederick,2003,5282,12328360
16621,123,28360,Frederick,2004,5884,12328360
16622,123,28360,Frederick,2005,6588,12328360
16623,123,28360,Frederick,2006,7253,12328360
16624,123,28360,Frederick,2007,7830,12328360
16625,123,28360,Frederick,2008,8204,12328360
16626,123,28360,Frederick,2009,8543,12328360
16627,123,28360,Frederick,2010,8702,12328360
16628,123,28360,Frederick,2011,8944,12328360
16629,123,28360,Frederick,2012,9349,12328360
16630,123,28360,Frederick,2013,10079,12328360
16631,123,28360,Frederick,2014,10751,12328360
16632,123,28360,Frederick,2015,11310,12328360
16633,123,28360,Frederick,2016,12065,12328360
16634,123,28360,Frederick,2017,12702,12328360
16635,123,28360,Frederick,2018,13391,12328360
16636,123,28360,Frederick,2019,13897,12328360
16637,123,28360,Frederick,2020,14702,12328360
16638,123,28360,Frederick,2021,15479,12328360
16639,123,29185,Garden City,1980,123,12329185
16640,123,29185,Garden City,1981,94,12329185
16641,123,29185,Garden City,1982,106,12329185
16642,123,29185,Garden City,1983,109,12329185
16643,123,29185,Garden City,1984,123,12329185
16644,123,29185,Garden City,1985,124,12329185
16645,123,29185,Garden City,1986,122,12329185
16646,123,29185,Garden City,1987,166,12329185
16647,123,29185,Garden City,1988,166,12329185
16648,123,29185,Garden City,1989,166,12329185
16649,123,29185,Garden City,1990,199,12329185
16650,123,29185,Garden City,1991,209,12329185
16651,123,29185,Garden City,1992,224,12329185
16652,123,29185,Garden City,1993,234,12329185
16653,123,29185,Garden City,1994,244,12329185
16654,123,29185,Garden City,1995,322,12329185
16655,123,29185,Garden City,1996,332,12329185
16656,123,29185,Garden City,1997,338,12329185
16657,123,29185,Garden City,1998,342,12329185
16658,123,29185,Garden City,1999,350,12329185
16659,123,29185,Garden City,2000,346,12329185
16660,123,29185,Garden City,2001,331,12329185
16661,123,29185,Garden City,2002,311,12329185
16662,123,29185,Garden City,2003,295,12329185
16663,123,29185,Garden City,2004,281,12329185
16664,123,29185,Garden City,2005,271,12329185
16665,123,29185,Garden City,2006,259,12329185
16666,123,29185,Garden City,2007,252,12329185
16667,123,29185,Garden City,2008,246,12329185
16668,123,29185,Garden City,2009,242,12329185
16669,123,29185,Garden City,2010,235,12329185
16670,123,29185,Garden City,2011,240,12329185
16671,123,29185,Garden City,2012,244,12329185
16672,123,29185,Garden City,2013,246,12329185
16673,123,29185,Garden City,2014,250,12329185
16674,123,29185,Garden City,2015,253,12329185
16675,123,29185,Garden City,2016,254,12329185
16676,123,29185,Garden City,2017,255,12329185
16677,123,29185,Garden City,2018,253,12329185
16678,123,29185,Garden City,2019,253,12329185
16679,123,29185,Garden City,2020,254,12329185
16680,123,29185,Garden City,2021,258,12329185
16681,123,29955,Gilcrest,1980,1025,12329955
16682,123,29955,Gilcrest,1981,1059,12329955
16683,123,29955,Gilcrest,1982,1091,12329955
16684,123,29955,Gilcrest,1983,1165,12329955
16685,123,29955,Gilcrest,1984,1056,12329955
16686,123,29955,Gilcrest,1985,1070,12329955
16687,123,29955,Gilcrest,1986,1058,12329955
16688,123,29955,Gilcrest,1987,1067,12329955
16689,123,29955,Gilcrest,1988,1074,12329955
16690,123,29955,Gilcrest,1989,1082,12329955
16691,123,29955,Gilcrest,1990,1084,12329955
16692,123,29955,Gilcrest,1991,1096,12329955
16693,123,29955,Gilcrest,1992,1130,12329955
16694,123,29955,Gilcrest,1993,1137,12329955
16695,123,29955,Gilcrest,1994,1151,12329955
16696,123,29955,Gilcrest,1995,1166,12329955
16697,123,29955,Gilcrest,1996,1172,12329955
16698,123,29955,Gilcrest,1997,1168,12329955
16699,123,29955,Gilcrest,1998,1156,12329955
16700,123,29955,Gilcrest,1999,1159,12329955
16701,123,29955,Gilcrest,2000,1153,12329955
16702,123,29955,Gilcrest,2001,1155,12329955
16703,123,29955,Gilcrest,2002,1135,12329955
16704,123,29955,Gilcrest,2003,1110,12329955
16705,123,29955,Gilcrest,2004,1079,12329955
16706,123,29955,Gilcrest,2005,1058,12329955
16707,123,29955,Gilcrest,2006,1044,12329955
16708,123,29955,Gilcrest,2007,1041,12329955
16709,123,29955,Gilcrest,2008,1040,12329955
16710,123,29955,Gilcrest,2009,1042,12329955
16711,123,29955,Gilcrest,2010,1037,12329955
16712,123,29955,Gilcrest,2011,1037,12329955
16713,123,29955,Gilcrest,2012,1045,12329955
16714,123,29955,Gilcrest,2013,1048,12329955
16715,123,29955,Gilcrest,2014,1053,12329955
16716,123,29955,Gilcrest,2015,1057,12329955
16717,123,29955,Gilcrest,2016,1058,12329955
16718,123,29955,Gilcrest,2017,1060,12329955
16719,123,29955,Gilcrest,2018,1054,12329955
16720,123,29955,Gilcrest,2019,1041,12329955
16721,123,29955,Gilcrest,2020,1028,12329955
16722,123,29955,Gilcrest,2021,1028,12329955
16723,123,32155,Greeley,1980,53006,12332155
16724,123,32155,Greeley,1981,53252,12332155
16725,123,32155,Greeley,1982,53235,12332155
16726,123,32155,Greeley,1983,54346,12332155
16727,123,32155,Greeley,1984,57135,12332155
16728,123,32155,Greeley,1985,57331,12332155
16729,123,32155,Greeley,1986,57757,12332155
16730,123,32155,Greeley,1987,59027,12332155
16731,123,32155,Greeley,1988,59893,12332155
16732,123,32155,Greeley,1989,60281,12332155
16733,123,32155,Greeley,1990,60454,12332155
16734,123,32155,Greeley,1991,61437,12332155
16735,123,32155,Greeley,1992,63369,12332155
16736,123,32155,Greeley,1993,64965,12332155
16737,123,32155,Greeley,1994,65933,12332155
16738,123,32155,Greeley,1995,67443,12332155
16739,123,32155,Greeley,1996,68741,12332155
16740,123,32155,Greeley,1997,70753,12332155
16741,123,32155,Greeley,1998,72629,12332155
16742,123,32155,Greeley,1999,75037,12332155
16743,123,32155,Greeley,2000,78559,12332155
16744,123,32155,Greeley,2001,80992,12332155
16745,123,32155,Greeley,2002,81774,12332155
16746,123,32155,Greeley,2003,83478,12332155
16747,123,32155,Greeley,2004,84607,12332155
