donor_id,first_year,last_year,n_years,n_campaigns,total_dollars,key_has_zip,zip
d06823,2025,2026,2,3,250.0,False,
d06824,2015,2015,1,2,1000.0,True,80302
d06825,2023,2023,1,1,50.0,True,80540
d06826,2026,2026,1,1,100.0,False,
d06827,2015,2015,1,1,100.0,True,11231
d06828,2019,2019,1,1,100.0,True,80304
d06829,2015,2023,6,9,1795.92,True,80302
d06830,2024,2024,1,1,206.46,False,
d06831,2015,2015,1,1,50.0,True,85731
d06832,2019,2019,1,1,10.0,True,80206
d06833,2023,2025,2,2,175.0,True,85374
d06834,2023,2023,1,1,100.0,False,
d06835,2015,2017,2,2,200.0,True,94025
d06836,2020,2020,1,1,52.23,False,
d06837,2015,2017,2,2,150.0,True,80304
d06838,2015,2020,3,4,247.62,True,80305
d06839,2015,2025,8,18,2050.0,True,80301
d06840,2021,2021,1,1,10.0,True,80303
d06841,2019,2019,1,1,25.82,True,60634
d06842,2023,2023,1,1,257.94,True,80304
d06843,2025,2025,1,1,100.0,False,
d06844,2015,2015,1,1,25.0,True,80304
d06845,2015,2015,1,1,25.0,True,80302
d06846,2015,2015,1,2,4980.0,True,80246
d06847,2023,2023,1,1,100.0,True,80027
d06848,2015,2015,1,1,30.0,True,80301
d06849,2020,2020,1,1,41.85,False,
d06850,2022,2022,1,1,20.0,True,80301
d06851,2022,2022,1,1,50.0,True,80305
d06852,2021,2021,1,1,25.0,False,
d06853,2019,2019,1,1,100.0,True,80304
d06854,2019,2019,1,1,100.0,True,80305
d06855,2015,2015,1,1,100.0,True,90640
d06856,2019,2023,2,2,200.0,False,
d06857,2023,2023,1,1,10.0,True,80304
d06858,2019,2023,2,2,150.0,False,
d06859,2017,2017,1,1,100.0,True,80304
d06860,2021,2021,1,1,100.0,True,80304
d06861,2015,2015,1,1,100.0,True,80504
d06862,2017,2017,1,1,50.0,False,
d06863,2015,2015,1,1,100.0,True,07110
d06864,2019,2019,1,1,25.0,True,80013
d06865,2015,2015,1,1,25.0,True,80304
d06866,2015,2015,1,1,25.0,True,80301
d06867,2015,2015,1,1,100.0,False,
d06868,2017,2017,1,1,10.0,True,80304
d06869,2019,2019,1,1,15.0,True,80305
d06870,2015,2015,1,1,25.0,True,80302
d06871,2019,2019,1,1,25.0,True,80302
d06872,2019,2019,1,1,20.0,True,97217
d06873,2022,2022,1,1,1000.0,True,80301
d06874,2025,2025,1,1,100.0,False,
d06875,2020,2020,1,1,104.15,False,
d06876,2015,2023,6,9,1145.0,True,80302
d06877,2025,2025,1,1,100.0,False,
d06878,2017,2017,1,1,100.0,True,80304
d06879,2017,2017,1,1,100.0,True,80301
d06880,2021,2021,1,1,10.7,False,
d06881,2019,2026,4,9,1100.0,True,80305
d06882,2015,2015,1,1,100.0,True,90049
d06883,2021,2021,1,1,10.7,False,
d06884,2019,2019,1,1,50.0,True,11233
d06885,2017,2017,1,1,50.0,True,80205
d06886,2017,2017,1,1,25.0,True,80305
d06887,2019,2019,1,1,50.0,True,80302
d06888,2019,2020,2,2,225.0,False,
d06889,2025,2025,1,1,100.0,False,
d06890,2026,2026,1,1,50.0,False,
d06891,2019,2019,1,1,100.0,True,80502
d06892,2019,2019,1,1,50.0,True,80304
d06893,2017,2017,1,1,50.0,True,80501
d06894,2015,2022,3,6,820.0,True,80305
d06895,2023,2023,1,1,100.0,True,98112
d06896,2026,2026,1,1,100.0,False,
d06897,2015,2015,1,1,25.0,True,80307
d06898,2020,2020,1,1,25.0,False,
d06899,2023,2026,3,6,351.68,True,80302
d06900,2026,2026,1,1,20.0,False,
d06901,2019,2019,1,1,25.0,True,80207
d06902,2019,2019,1,1,90.0,False,
d06903,2021,2021,1,1,100.0,True,92130
d06904,2015,2015,1,1,50.0,True,81657
d06905,2015,2015,1,1,100.0,True,80302
d06906,2017,2017,1,1,100.0,True,37922
d06907,2023,2023,1,1,103.48,True,80504
d06908,2017,2021,3,7,438.0,True,80301
d06909,2023,2025,2,2,200.0,True,80302
d06910,2021,2021,1,2,200.0,True,80302
d06911,2017,2017,1,1,100.0,True,59601
d06912,2022,2022,1,1,50.0,True,80303
d06913,2020,2020,1,1,200.0,False,
d06914,2017,2017,1,1,100.0,True,80303
d06915,2023,2023,1,1,100.0,False,
d06916,2015,2023,7,19,3655.66,True,80302
d06917,2019,2019,1,1,100.0,True,80302
d06918,2017,2017,1,1,5.0,True,80524
d06919,2019,2019,1,1,100.0,False,
d06920,2017,2017,1,1,100.0,True,80302
d06921,2021,2021,1,1,11.0,False,
d06922,2021,2021,1,1,100.0,True,80121
d06923,2017,2022,2,2,125.0,True,80305
d06924,2015,2015,1,1,100.0,True,80503
d06925,2026,2026,1,1,25.0,False,
d06926,2019,2019,1,1,100.0,True,34669
d06927,2019,2022,2,2,100.0,True,80304
d06928,2021,2021,1,1,5.5,False,
d06929,2025,2025,1,1,5.15,False,
d06930,2020,2020,1,1,518.0,True,80012
d06931,2019,2021,2,2,150.0,True,80301
d06932,2019,2019,1,1,25.0,True,80305
d06933,2021,2021,1,1,25.0,True,80026
d06934,2026,2026,1,1,100.0,False,
d06935,2020,2020,1,1,5.0,False,
d06936,2021,2021,1,1,26.27,False,
d06937,2019,2019,1,1,37.02,True,60712
d06938,2024,2024,1,1,103.48,False,
d06939,2015,2015,1,2,193.6,True,80304
d06940,2017,2017,1,1,25.0,True,80304
d06941,2023,2023,1,1,100.0,True,80304
d06942,2017,2017,1,1,100.0,True,85750
d06943,2021,2026,3,3,225.0,True,80027
d06944,2019,2019,1,1,37.02,True,60564
d06945,2023,2025,2,2,200.0,False,
d06946,2015,2015,1,1,100.0,True,80305
d06947,2015,2015,1,2,47.94,True,80303
d06948,2019,2021,2,2,200.0,True,15017
d06949,2019,2021,2,2,100.0,False,
d06950,2023,2023,1,1,300.0,True,80306
d06951,2026,2026,1,3,300.0,False,
d06952,2019,2019,1,1,100.0,False,
d06953,2023,2023,1,1,50.0,True,80305
d06954,2016,2016,1,1,35.0,True,80302
d06955,2023,2023,1,1,100.0,True,80302
d06956,2021,2021,1,1,100.0,True,95901
d06957,2022,2022,1,1,100.0,True,80305
d06958,2019,2019,1,1,100.0,True,80303
d06959,2019,2019,1,1,100.0,True,80301
d06960,2017,2017,1,1,10.0,True,70803
d06961,2017,2017,1,1,50.0,True,80304
d06962,2021,2021,1,1,100.0,False,
d06963,2022,2022,1,1,49.64,False,
d06964,2021,2021,1,1,25.0,False,
d06965,2023,2023,1,1,25.0,True,60007
d06966,2023,2023,1,1,200.0,True,80302
d06967,2023,2023,1,1,25.0,False,
d06968,2015,2015,1,1,100.0,True,94705
d06969,2020,2020,1,1,208.3,False,
d06970,2023,2026,2,2,200.0,False,
d06971,2017,2025,4,5,380.0,True,80304
d06972,2021,2022,2,2,1000.0,True,80305
d06973,2021,2021,1,1,100.0,True,80303
d06974,2023,2023,1,1,50.0,True,80503
d06975,2015,2015,1,1,100.0,True,80304
d06976,2023,2023,1,1,100.0,True,80129
d06977,2019,2019,1,1,50.0,True,80302
d06978,2015,2015,1,1,50.0,True,10011
d06979,2023,2023,1,1,25.0,False,
d06980,2021,2021,1,1,100.0,False,
d06981,2025,2025,1,1,20.6,False,
d06982,2021,2021,1,1,100.0,True,80304
d06983,2021,2021,1,1,100.0,True,85750
d06984,2021,2021,1,1,100.0,True,80304
d06985,2020,2020,1,1,26.27,False,
d06986,2022,2022,1,1,1000.0,True,80026
d06987,2019,2019,1,1,25.0,True,80302
d06988,2020,2020,1,1,100.0,False,
d06989,2021,2026,6,15,4138.7,True,80303
d06990,2020,2020,1,1,2000.0,False,
d06991,2017,2017,1,1,10.0,True,80305
d06992,2015,2015,1,1,100.0,True,80304
d06993,2017,2017,1,1,100.0,True,67205
d06994,2019,2019,1,1,100.0,True,80304
d06995,2025,2025,1,1,5.15,False,
d06996,2023,2023,1,1,100.0,True,94110
d06997,2019,2019,1,1,90.0,True,80304
d06998,2021,2021,1,1,50.0,True,80305
d06999,2015,2015,1,1,25.0,True,80307
d07000,2023,2023,1,2,400.0,True,80302
d07001,2023,2023,1,1,100.0,True,80304
d07002,2019,2019,1,1,25.0,True,80302
d07003,2023,2023,1,1,30.0,True,80303
d07004,2021,2021,1,1,100.0,True,20816
d07005,2026,2026,1,1,25.0,False,
d07006,2019,2019,1,1,100.0,True,80303
d07007,2023,2023,1,1,100.0,True,80304
d07008,2019,2019,1,1,20.0,True,80501
d07009,2021,2021,1,1,100.0,False,
d07010,2021,2021,1,1,50.0,True,80516
d07011,2021,2021,1,1,100.0,True,94702
d07012,2019,2019,1,1,10.0,True,98102
d07013,2025,2026,2,2,75.0,False,
d07014,2015,2017,2,2,85.0,True,80305
d07015,2017,2017,1,1,100.0,True,11201
d07016,2017,2017,1,2,100.0,True,80302
d07017,2015,2015,1,1,100.0,True,80304
d07018,2021,2023,2,2,200.0,True,80303
d07019,2021,2021,1,1,50.0,True,82513
d07020,2019,2021,3,3,168.12,False,
d07021,2023,2023,1,1,50.0,True,80304
d07022,2021,2021,1,1,25.0,True,80303
d07023,2017,2017,1,1,50.0,True,80304
d07024,2021,2021,1,1,100.0,True,80004
d07025,2021,2021,1,1,10.0,True,80304
d07026,2023,2023,1,1,50.0,True,80303
d07027,2022,2022,1,1,300.0,True,80238
d07028,2019,2021,2,2,75.0,True,80305
d07029,2020,2020,1,1,15.89,False,
d07030,2017,2017,1,2,200.0,True,80304
d07031,2015,2019,3,5,1420.7,True,80302
d07032,2015,2023,5,10,1144.64,True,80304
d07033,2017,2017,1,1,25.0,False,
d07034,2021,2021,1,1,100.0,True,80023
d07035,2015,2015,1,1,50.0,True,80302
d07036,2017,2022,2,2,65.0,True,80544
d07037,2022,2022,1,1,40.0,True,80305
d07038,2015,2026,8,19,1700.0,True,80302
d07039,2019,2019,1,1,100.0,True,80304
d07040,2015,2015,1,2,970.4,True,80027
d07041,2015,2015,1,1,50.0,True,80215
d07042,2020,2021,2,2,104.46,False,
d07043,2020,2020,1,1,10.0,True,80027
d07044,2017,2017,1,1,100.0,True,80302
d07045,2021,2021,1,1,25.0,True,80305
d07046,2017,2017,1,1,100.0,True,80020
d07047,2021,2023,2,2,200.0,True,66209
d07048,2015,2026,5,5,350.0,True,80302
d07049,2015,2015,1,1,100.0,True,80113
d07050,2025,2025,1,1,50.0,False,
d07051,2017,2017,1,1,50.0,False,
d07052,2019,2019,1,1,25.0,True,80304
d07053,2019,2019,1,1,100.0,True,80302
d07054,2021,2021,1,1,50.0,True,80026
d07055,2015,2023,3,5,500.0,True,80306
d07056,2023,2023,1,1,100.0,True,60045
d07057,2022,2022,1,1,3000.0,True,80303
d07058,2023,2023,1,1,50.0,True,97520
d07059,2020,2020,1,1,15.0,True,80305
d07060,2015,2017,2,2,150.0,True,80303
d07061,2026,2026,1,1,20.0,False,
d07062,2020,2021,2,2,76.27,False,
d07063,2026,2026,1,1,25.0,False,
d07064,2023,2023,1,1,25.0,True,80304
d07065,2021,2021,1,1,25.0,True,80302
d07066,2015,2015,1,1,10.0,True,80303
d07067,2023,2023,1,1,100.0,True,80303
d07068,2017,2017,1,1,100.0,True,80302
d07069,2019,2019,1,1,100.0,True,81008
d07070,2025,2025,1,1,100.0,False,
d07071,2015,2015,1,1,100.0,True,67401
d07072,2017,2017,1,1,25.0,True,07004
d07073,2021,2021,1,1,100.0,False,
d07074,2015,2015,1,1,50.0,True,80304
d07075,2021,2021,1,1,100.0,True,80304
d07076,2017,2017,1,1,5.0,True,10009
d07077,2019,2019,1,1,50.0,True,80205
d07078,2021,2023,2,2,75.0,True,80304
d07079,2021,2021,1,2,50.0,True,80301
d07080,2019,2019,1,1,100.0,True,80302
d07081,2021,2021,1,1,25.0,True,78732
d07082,2023,2023,1,1,100.0,True,80302
d07083,2020,2020,1,1,5.5,False,
d07084,2019,2019,1,1,100.0,True,60611
d07085,2015,2019,3,11,1400.0,True,80305
d07086,2017,2017,1,1,100.0,True,60048
d07087,2023,2026,3,3,300.0,True,80301
d07088,2017,2017,1,1,10.0,True,80305
d07089,2015,2015,1,1,50.0,True,90703
d07090,2017,2022,3,4,323.1,True,80308
d07091,2017,2017,1,1,100.0,True,80303
d07092,2023,2023,1,1,50.0,True,80304
d07093,2023,2023,1,1,100.0,True,80027
d07094,2020,2020,1,1,64.0,True,80026
d07095,2015,2015,1,1,10.0,True,80304
d07096,2019,2019,1,1,50.0,True,80920
d07097,2015,2015,1,1,100.0,True,79084
d07098,2024,2024,1,1,20.0,False,
d07099,2019,2019,1,1,100.0,True,87043
d07100,2023,2023,1,1,100.0,True,80301
d07101,2017,2017,1,1,25.0,True,80401
d07102,2021,2021,1,1,100.0,True,80303
d07103,2017,2017,1,1,50.0,False,
d07104,2015,2020,4,5,252.23,False,
d07105,2015,2015,1,1,50.0,True,80302
d07106,2017,2017,1,1,100.0,False,
d07107,2023,2023,1,2,50.0,True,80304
d07108,2025,2025,1,1,100.0,False,
d07109,2015,2015,1,1,50.0,True,80211
d07110,2015,2026,2,2,150.0,True,80301
d07111,2019,2019,1,1,100.0,False,
d07112,2019,2019,1,1,100.0,True,80304
d07113,2020,2020,1,1,26.27,False,
d07114,2021,2025,2,2,200.0,True,80303
d07115,2023,2026,2,2,150.0,True,80302
d07116,2015,2015,1,1,100.0,True,80027
d07117,2015,2023,2,2,75.0,True,80302
d07118,2019,2019,1,1,25.0,True,80304
d07119,2020,2020,1,1,800.0,False,
d07120,2020,2021,2,2,206.38,False,
d07121,2021,2026,5,10,999.27,True,80304
d07122,2020,2020,1,1,100.0,False,
d07123,2017,2023,2,2,105.0,True,80304
d07124,2023,2025,2,2,75.0,True,80303
d07125,2025,2025,1,1,100.0,False,
d07126,2023,2023,1,1,25.0,True,80305
d07127,2020,2020,1,1,100.0,False,
d07128,2017,2017,1,1,50.0,True,80301
d07129,2021,2021,1,1,100.0,True,80205
d07130,2015,2015,1,1,100.0,True,80303
d07131,2019,2023,2,5,900.0,True,80305
d07132,2017,2017,1,1,25.0,True,80113
d07133,2025,2025,1,1,10.86,False,
d07134,2021,2022,2,2,200.0,True,80305
d07135,2021,2021,1,1,20.0,True,80305
d07136,2023,2023,1,1,25.0,True,80503
d07137,2017,2017,1,1,100.0,False,
d07138,2015,2015,1,2,200.0,True,80303
d07139,2021,2022,2,2,75.0,True,80305
d07140,2020,2020,1,1,20.0,True,80016
d07141,2017,2017,1,1,20.0,True,80122
d07142,2023,2025,2,2,200.0,True,80305
d07143,2019,2019,1,1,100.0,True,80305
d07144,2017,2017,1,1,100.0,True,80302
d07145,2017,2017,1,1,50.0,False,
d07146,2023,2023,1,4,125.0,True,80302
d07147,2015,2023,3,4,800.0,True,80304
d07148,2021,2021,1,1,100.0,False,
d07149,2020,2020,1,1,50.0,False,
d07150,2015,2015,1,1,100.0,True,80302
d07151,2021,2021,1,1,26.27,False,
d07152,2022,2022,1,1,25.0,True,80304
d07153,2017,2017,1,1,5.0,True,80308
d07154,2025,2025,1,1,100.0,False,
d07155,2017,2017,1,1,100.0,True,80304
d07156,2015,2020,2,2,75.0,False,
d07157,2015,2019,2,3,300.0,True,80302
d07158,2021,2025,2,2,125.0,False,
d07159,2021,2021,1,1,52.23,False,
d07160,2015,2017,2,6,500.0,True,80304
d07161,2021,2021,1,3,252.23,True,80301
d07162,2015,2015,1,1,25.05,True,80304
d07163,2019,2019,1,1,15.0,True,80310
d07164,2025,2025,1,1,100.0,False,
d07165,2015,2015,1,1,100.0,True,80302
d07166,2019,2019,1,1,25.0,True,80014
d07167,2023,2025,2,4,400.0,True,33708
d07168,2025,2025,1,1,100.0,False,
d07169,2015,2015,1,1,25.0,True,80304
d07170,2021,2021,1,1,50.0,True,80303
d07171,2019,2019,1,1,50.0,False,
d07172,2015,2026,2,2,150.0,True,80304
d07173,2023,2023,1,1,100.0,True,80304
d07174,2022,2022,1,1,100.0,True,80305
d07175,2020,2020,1,1,250.0,True,80302
d07176,2017,2017,1,1,10.0,True,80234
d07177,2022,2022,1,1,100.0,True,80304
d07178,2017,2017,1,1,50.0,True,60532
d07179,2019,2026,5,8,700.0,False,
d07180,2020,2020,1,1,21.08,False,
d07181,2021,2021,1,1,10.7,False,
d07182,2017,2017,1,1,50.0,False,
d07183,2021,2021,1,1,100.0,True,92647
d07184,2015,2021,2,4,400.0,True,80304
d07185,2023,2023,1,1,100.0,True,80304
d07186,2026,2026,1,3,300.0,False,
d07187,2025,2025,1,1,25.0,False,
d07188,2023,2025,2,2,200.0,True,80306
d07189,2019,2019,1,1,100.0,True,80302
d07190,2017,2019,2,2,200.0,True,80304
d07191,2023,2023,1,1,100.0,True,80303
d07192,2023,2023,1,1,100.0,True,80302
d07193,2022,2022,1,1,50.0,True,80303
d07194,2021,2021,1,1,100.0,False,
d07195,2023,2023,1,1,10.0,True,99223
d07196,2023,2023,1,4,400.0,True,80302
d07197,2022,2022,1,1,200.0,True,80215
d07198,2025,2025,1,1,25.0,False,
d07199,2021,2021,1,2,100.0,True,80304
d07200,2020,2020,1,1,100.0,False,
d07201,2023,2023,1,1,100.0,True,80304
d07202,2021,2021,1,1,26.27,False,
d07203,2015,2015,1,1,100.0,True,80304
d07204,2020,2020,1,1,300.0,False,
d07205,2023,2023,1,1,100.0,True,27513
d07206,2019,2019,1,1,100.0,True,80302
d07207,2017,2023,4,5,1275.0,True,80304
d07208,2023,2023,1,1,75.0,True,80303
d07209,2023,2023,1,1,100.0,True,80304
d07210,2017,2026,2,3,300.0,True,80304
d07211,2019,2019,1,1,25.0,True,80303
d07212,2021,2021,1,1,100.0,False,
d07213,2015,2015,1,1,25.0,True,80302
d07214,2019,2019,1,1,100.0,True,80304
d07215,2026,2026,1,1,100.0,False,
d07216,2026,2026,1,1,53.04,False,
d07217,2023,2023,1,1,25.0,True,80301
d07218,2021,2025,2,2,125.0,True,80304
d07219,2026,2026,1,1,100.0,False,
d07220,2021,2021,1,1,100.0,True,80302
d07221,2021,2021,1,1,100.0,True,19096
d07222,2015,2015,1,1,100.0,True,80304
d07223,2023,2023,1,1,100.0,True,80303
d07224,2019,2019,1,1,50.0,True,80224
d07225,2025,2025,1,1,100.0,False,
d07226,2017,2017,1,1,15.0,True,90210
d07227,2015,2017,2,5,125.0,True,80301
d07228,2017,2017,1,1,50.0,True,80305
d07229,2021,2021,1,1,50.0,True,80304
d07230,2017,2017,1,1,50.0,True,80027
d07231,2023,2023,1,1,100.0,True,80304
d07232,2015,2015,1,1,100.0,True,10019
d07233,2015,2015,1,1,100.0,True,80603
d07234,2017,2017,1,1,100.0,True,80304
d07235,2015,2015,1,1,100.0,True,64131
d07236,2023,2023,1,1,50.0,True,80305
d07237,2019,2019,1,1,25.0,True,80304
d07238,2015,2015,1,3,300.0,True,80305
d07239,2021,2021,1,1,104.15,False,
d07240,2017,2017,1,1,50.0,False,
d07241,2015,2015,1,1,100.0,True,80303
d07242,2021,2021,1,1,100.0,True,80303
d07243,2023,2023,1,1,50.0,True,80304
d07244,2015,2015,1,1,25.0,True,81623
d07245,2022,2022,1,1,47.5,True,80305
d07246,2019,2026,4,10,2099.27,False,
d07247,2025,2026,2,2,150.0,False,
d07248,2017,2017,1,1,10.0,True,80306
d07249,2015,2022,5,14,639.77,True,80304
d07250,2021,2025,2,2,150.0,False,
d07251,2017,2017,1,1,25.0,False,
d07252,2015,2015,1,1,100.0,True,80304
d07253,2025,2025,1,1,50.0,False,
d07254,2020,2020,1,1,208.0,False,
d07255,2017,2017,1,1,25.0,True,13219
d07256,2015,2015,1,1,10.0,False,
d07257,2015,2015,1,1,100.0,True,80301
d07258,2019,2019,1,1,100.0,True,80306
d07259,2017,2017,1,1,100.0,True,80305
d07260,2015,2015,1,5,125.0,True,80302
d07261,2021,2021,1,1,100.0,False,
d07262,2019,2023,3,8,250.0,True,80302
d07263,2021,2021,1,1,100.0,True,80516
d07264,2015,2023,4,6,600.0,True,80304
d07265,2017,2017,1,1,10.0,True,80904
d07266,2024,2024,1,1,75.0,False,
d07267,2017,2017,1,1,100.0,False,
d07268,2015,2015,1,1,23.97,True,80304
d07269,2023,2023,1,1,100.0,True,96150
d07270,2019,2019,1,1,100.0,True,80304
d07271,2025,2025,1,1,100.0,False,
d07272,2020,2020,1,1,104.15,False,
d07273,2015,2015,1,1,25.0,True,80304
d07274,2019,2019,1,1,5.0,True,80305
d07275,2019,2019,1,1,100.0,True,80302
d07276,2021,2021,1,1,100.0,False,
d07277,2021,2021,1,1,100.0,True,80304
d07278,2015,2015,1,1,50.0,True,80301
d07279,2021,2021,1,1,100.0,False,
d07280,2021,2021,1,2,200.0,True,80302
d07281,2026,2026,1,1,50.0,False,
d07282,2020,2020,1,1,40.0,True,80303
d07283,2015,2015,1,1,16.67,True,80305
d07284,2017,2017,1,1,100.0,True,80304
d07285,2019,2019,1,1,100.0,True,80304
d07286,2021,2021,1,1,100.0,True,80305
d07287,2015,2015,1,1,50.0,True,80305
d07288,2015,2015,1,1,100.0,True,80304
d07289,2020,2020,1,1,50.0,True,80305
d07290,2020,2020,1,1,10.0,True,80207
d07291,2017,2017,1,1,100.0,False,
d07292,2025,2025,1,1,100.0,False,
d07293,2023,2023,1,1,100.0,True,80301
d07294,2015,2015,1,1,50.0,True,80305
d07295,2023,2023,1,1,100.0,True,80304
d07296,2019,2019,1,1,100.0,True,80504
d07297,2025,2025,1,1,100.0,False,
d07298,2015,2015,1,2,195.0,True,80304
d07299,2023,2023,1,1,25.0,True,80301
d07300,2017,2019,2,2,200.0,True,80304
d07301,2015,2015,1,1,50.0,False,
d07302,2015,2017,2,6,200.0,True,80302
d07303,2021,2021,1,1,100.0,True,80301
d07304,2026,2026,1,1,50.0,False,
d07305,2023,2023,1,1,100.0,True,33435
d07306,2023,2023,1,1,100.0,True,80303
d07307,2017,2017,1,1,20.0,True,80305
d07308,2015,2023,2,9,661.56,True,80304
d07309,2017,2017,1,1,100.0,False,
d07310,2020,2020,1,1,104.15,False,
d07311,2019,2019,1,1,100.0,True,80304
d07312,2023,2025,2,2,200.0,False,
d07313,2023,2026,2,2,200.0,True,80305
d07314,2019,2019,1,1,100.0,True,80302
d07315,2020,2020,1,1,162.0,True,80246
d07316,2015,2015,1,1,200.0,True,80304
d07317,2015,2015,1,1,40.0,True,80237
d07318,2023,2023,1,1,25.0,True,20748
d07319,2020,2020,1,1,26.27,False,
d07320,2021,2025,2,2,200.0,True,80223
d07321,2026,2026,1,1,100.0,False,
d07322,2025,2025,1,1,100.0,False,
d07323,2023,2023,1,1,100.0,True,80234
d07324,2021,2021,1,1,100.0,False,
d07325,2017,2017,1,1,25.0,True,13219
d07326,2015,2020,2,2,101.75,False,
d07327,2026,2026,1,1,100.0,False,
d07328,2025,2025,1,1,25.0,False,
d07329,2019,2019,1,1,100.0,True,80302
d07330,2019,2019,1,1,100.0,False,
d07331,2017,2017,1,1,100.0,False,
d07332,2023,2025,2,3,300.0,True,80302
d07333,2017,2017,1,1,200.0,True,80304
d07334,2019,2023,3,3,53.0,True,80304
d07335,2017,2017,1,1,100.0,False,
d07336,2021,2021,1,1,10.7,False,
d07337,2025,2025,1,1,100.0,False,
d07338,2019,2019,1,1,100.0,False,
d07339,2020,2020,1,1,20.0,False,
d07340,2019,2019,1,1,25.0,False,
d07341,2019,2019,1,1,100.0,True,60612
d07342,2020,2020,1,1,20.0,True,80301
d07343,2017,2017,1,1,10.0,True,80303
d07344,2022,2022,1,1,100.0,True,80305
d07345,2017,2026,3,3,253.04,True,80304
d07346,2017,2017,1,1,25.0,True,80302
d07347,2015,2015,1,1,100.0,False,
d07348,2021,2021,1,1,50.0,False,
d07349,2023,2023,1,1,50.0,True,80302
d07350,2023,2023,1,1,100.0,True,80304
d07351,2023,2023,1,1,100.0,True,60610
d07352,2019,2019,1,1,1.0,True,80305
d07353,2015,2019,3,4,400.0,True,80302
d07354,2017,2017,1,1,50.0,True,80205
d07355,2021,2021,1,1,10.0,True,80304
d07356,2020,2020,1,1,50.0,False,
d07357,2025,2025,1,1,30.0,False,
d07358,2022,2022,1,1,300.0,True,80403
d07359,2022,2022,1,1,400.0,True,80301
d07360,2017,2017,1,1,100.0,True,80302
d07361,2021,2021,1,1,25.0,False,
d07362,2025,2025,1,1,50.0,False,
d07363,2020,2025,2,6,700.0,False,
d07364,2015,2017,2,5,139.95999999999998,True,80304
d07365,2017,2017,1,1,100.0,True,63038
d07366,2017,2017,1,1,1.0,True,80503
d07367,2015,2015,1,2,96.5,True,80302
d07368,2019,2019,1,1,25.0,True,80304
d07369,2017,2017,1,1,25.0,False,
d07370,2019,2019,1,1,50.0,True,98006
d07371,2015,2015,1,1,100.0,True,94107
d07372,2017,2017,1,1,100.0,True,80304
d07373,2021,2025,2,2,100.0,True,83333
d07374,2020,2021,2,2,78.5,False,
d07375,2017,2019,2,2,150.0,True,80503
d07376,2017,2017,1,1,44.17,True,80304
d07377,2019,2019,1,1,100.0,True,80304
d07378,2023,2023,1,1,100.0,False,
d07379,2020,2020,1,1,104.15,False,
d07380,2023,2023,1,1,100.0,True,80027
d07381,2015,2017,2,5,290.0,True,80304
d07382,2015,2026,4,5,500.0,True,80304
d07383,2023,2023,1,1,100.0,False,
d07384,2021,2021,1,1,100.0,True,10023
d07385,2020,2021,2,2,108.81,False,
d07386,2026,2026,1,1,100.0,False,
d07387,2023,2023,1,1,50.0,True,63130
d07388,2023,2026,2,2,45.0,True,80305
d07389,2020,2020,1,1,26.27,False,
d07390,2015,2017,3,8,273.97,True,80304
d07391,2020,2020,1,1,1000.0,True,80302
d07392,2019,2019,1,1,100.0,True,80305
d07393,2023,2023,1,1,50.0,True,80027
d07394,2023,2023,1,1,50.0,True,45056
d07395,2020,2020,1,1,25.0,False,
d07396,2020,2020,1,1,26.27,False,
d07397,2023,2023,1,1,100.0,True,85750
d07398,2026,2026,1,1,100.0,False,
d07399,2023,2023,1,1,100.0,True,80305
d07400,2023,2026,3,3,300.0,False,
d07401,2017,2017,1,1,50.0,True,80302
d07402,2023,2023,1,1,25.0,True,80305
d07403,2017,2019,2,2,100.0,True,80304
d07404,2021,2021,1,1,100.0,True,80303
d07405,2021,2021,1,1,10.7,False,
d07406,2017,2017,1,1,100.0,False,
d07407,2023,2023,1,2,200.0,True,80302
d07408,2015,2021,3,5,205.0,True,80304
d07409,2019,2019,1,1,100.0,False,
d07410,2021,2021,1,1,100.0,True,80218
d07411,2019,2019,1,1,100.0,False,
d07412,2021,2021,1,1,100.0,True,80301
d07413,2026,2026,1,1,26.68,False,
d07414,2025,2025,1,1,200.0,False,
d07415,2015,2023,3,3,300.0,True,80301
d07416,2019,2021,2,3,175.0,False,
d07417,2015,2015,1,1,5.0,False,
d07418,2015,2015,1,1,50.0,True,80304
d07419,2019,2019,1,1,50.0,True,80304
d07420,2023,2025,2,2,125.0,True,80304
d07421,2021,2021,1,1,26.27,False,
d07422,2019,2019,1,1,25.0,True,80304
d07423,2017,2017,1,1,10.73,True,80302
d07424,2019,2019,1,1,100.0,True,80455
d07425,2015,2015,1,1,50.0,True,80304
d07426,2015,2015,1,1,25.0,True,80302
d07427,2015,2015,1,1,50.0,True,80304
d07428,2026,2026,1,1,100.0,False,
d07429,2023,2023,1,1,25.0,True,60657
d07430,2017,2017,1,1,100.0,True,80304
d07431,2025,2025,1,1,25.0,False,
d07432,2021,2021,1,1,3.43,False,
d07433,2020,2020,1,1,1197.68,False,
d07434,2021,2021,1,1,50.0,False,
d07435,2023,2023,1,1,50.0,True,80111
d07436,2022,2022,1,1,1000.0,True,80503
d07437,2019,2019,1,1,100.0,True,80303
d07438,2021,2021,1,1,25.0,True,80305
d07439,2021,2023,2,2,100.0,True,30517
d07440,2015,2023,7,20,3787.0,True,80304
d07441,2016,2016,1,1,125.0,True,80303
d07442,2019,2019,1,1,25.0,True,80015
d07443,2015,2015,1,1,37.5,True,80305
