report,table,line,year,basis,unit,value,ocr,text,status,confirmed,pages
2016,fte,Police,2008,adopted,fte,273.25,273.25,273.25,agree,both readings,268-269
2016,fte,Police,2009,adopted,fte,273.25,273.25,273.25,agree,both readings,268-269
2016,fte,Police,2010,adopted,fte,269.5,269.5,269.5,agree,both readings,268-269
2016,fte,Police,2011,adopted,fte,276.5,276.5,276.5,agree,both readings,268-269
2016,fte,Police,2012,adopted,fte,279.5,279.5,279.5,agree,both readings,268-269
2016,fte,Police,2013,adopted,fte,279.5,279.5,279.5,agree,both readings,268-269
2016,fte,Police,2014,adopted,fte,282.5,282.5,282.5,agree,both readings,268-269
2016,fte,Police,2015,adopted,fte,288,288,288,agree,both readings,268-269
2016,fte,Police,2016,adopted,fte,290.89,290.89,290.89,agree,both readings,268-269
2016,fte,Fire,2007,adopted,fte,111.33,111.33,111.33,agree,both readings,268-269
2016,fte,Fire,2008,adopted,fte,111.33,111.33,111.33,agree,both readings,268-269
2016,fte,Fire,2009,adopted,fte,112.33,112.33,112.33,agree,both readings,268-269
2016,fte,Fire,2010,adopted,fte,112.33,112.33,112.33,agree,both readings,268-269
2016,fte,Fire,2011,adopted,fte,112.33,112.33,112.33,agree,both readings,268-269
2016,fte,Fire,2012,adopted,fte,115.33,115.33,115.33,agree,both readings,268-269
2016,fte,Fire,2013,adopted,fte,118.33,118.33,118.33,agree,both readings,268-269
2016,fte,Fire,2014,adopted,fte,120.33,120.33,120.33,agree,both readings,268-269
2016,fte,Fire,2015,adopted,fte,121.33,121.33,121.33,agree,both readings,268-269
2016,fte,Fire,2016,adopted,fte,124.33,124.33,124.33,agree,both readings,268-269
2016,fte,Planning & Development Services,2007,adopted,fte,69.36,69.36,69.36,agree,both readings,268-269
2016,fte,Planning & Development Services,2008,adopted,fte,72.56,72.56,72.56,agree,both readings,268-269
2016,fte,Planning & Development Services,2009,adopted,fte,76.56,76.56,76.56,agree,both readings,268-269
2016,fte,Planning & Development Services,2010,adopted,fte,79.47,79.47,79.47,agree,both readings,268-269
2016,fte,Planning & Development Services,2011,adopted,fte,78.66,78.66,78.66,agree,both readings,268-269
2016,fte,Planning & Development Services,2012,adopted,fte,82.97,82.97,82.97,agree,both readings,268-269
2016,fte,Planning & Development Services,2013,adopted,fte,88.74,88.74,88.74,agree,both readings,268-269
2016,fte,Planning & Development Services,2014,adopted,fte,93.87,93.87,93.87,agree,both readings,268-269
2016,fte,Planning & Development Services,2015,adopted,fte,105.92,105.92,105.92,agree,both readings,268-269
2016,fte,Planning & Development Services,2016,adopted,fte,112.72,112.72,112.72,agree,both readings,268-269
2016,fte,Environmental Affairs,2007,adopted,fte,5.5,5.5,5.5,agree,both readings,268-269
2016,fte,Environmental Affairs,2008,adopted,fte,9.5,9.5,9.5,agree,both readings,268-269
2016,fte,Environmental Affairs,2009,adopted,fte,10.5,10.5,10.5,agree,both readings,268-269
2016,fte,Environmental Affairs,2010,adopted,fte,-,-,-,agree,both readings,268-269
2016,fte,Environmental Affairs,2011,adopted,fte,-,-,-,agree,both readings,268-269
2016,fte,Environmental Affairs,2012,adopted,fte,-,-,-,agree,both readings,268-269
2016,fte,Environmental Affairs,2013,adopted,fte,-,-,-,agree,both readings,268-269
2016,fte,Environmental Affairs,2014,adopted,fte,-,-,-,agree,both readings,268-269
2016,fte,Environmental Affairs,2015,adopted,fte,-,-,-,agree,both readings,268-269
2016,fte,Environmental Affairs,2016,adopted,fte,-,-,-,agree,both readings,268-269
2016,fte,Administration,2007,adopted,fte,-,-,-,agree,both readings,268-269
2016,fte,Administration,2008,adopted,fte,-,-,-,agree,both readings,268-269
2016,fte,Administration,2009,adopted,fte,-,-,-,agree,both readings,268-269
2016,fte,Administration,2010,adopted,fte,-,-,-,agree,both readings,268-269
2016,fte,Administration,2011,adopted,fte,-,-,-,agree,both readings,268-269
2016,fte,Administration,2012,adopted,fte,-,-,-,agree,both readings,268-269
2016,fte,Administration,2013,adopted,fte,2.74,2.74,2.74,agree,both readings,268-269
2016,fte,Administration,2014,adopted,fte,2.74,2.74,2.74,agree,both readings,268-269
2016,fte,Administration,2015,adopted,fte,3.74,3.74,3.74,agree,both readings,268-269
2016,fte,Administration,2016,adopted,fte,2.85,2.85,2.85,agree,both readings,268-269
2016,fte,Fleet,2007,adopted,fte,16.87,16.87,16.87,agree,both readings,268-269
2016,fte,Fleet,2008,adopted,fte,16.87,16.87,16.87,agree,both readings,268-269
2016,fte,Fleet,2009,adopted,fte,16.87,16.87,16.87,agree,both readings,268-269
2016,fte,Fleet,2010,adopted,fte,14.87,14.87,14.87,agree,both readings,268-269
2016,fte,Fleet,2011,adopted,fte,14.82,14.82,14.82,agree,both readings,268-269
2016,fte,Fleet,2012,adopted,fte,14.82,14.82,14.82,agree,both readings,268-269
2016,fte,Fleet,2013,adopted,fte,14.77,14.77,14.77,agree,both readings,268-269
2016,fte,Fleet,2014,adopted,fte,14.77,14.77,14.77,agree,both readings,268-269
2016,fte,Fleet,2015,adopted,fte,14.77,14.77,14.77,agree,both readings,268-269
2016,fte,Fleet,2016,adopted,fte,15.12,15.12,15.12,agree,both readings,268-269
2016,fte,Transportation,2007,adopted,fte,65.99,65.99,65.99,agree,both readings,268-269
2016,fte,Transportation,2008,adopted,fte,68.24,68.24,68.24,agree,both readings,268-269
2016,fte,Transportation,2009,adopted,fte,68.69,68.69,68.69,agree,both readings,268-269
2016,fte,Transportation,2010,adopted,fte,67.1,67.1,67.1,agree,both readings,268-269
2016,fte,Transportation,2011,adopted,fte,59.28,59.28,59.28,agree,both readings,268-269
2016,fte,Transportation,2012,adopted,fte,59.52,59.52,59.52,agree,both readings,268-269
2016,fte,Transportation,2013,adopted,fte,59.78,59.78,59.78,agree,both readings,268-269
2016,fte,Transportation,2014,adopted,fte,60.09,60.09,60.09,agree,both readings,268-269
2016,fte,Transportation,2015,adopted,fte,70.34,70.34,70.34,agree,both readings,268-269
2016,fte,Transportation,2016,adopted,fte,71.34,71.34,71.34,agree,both readings,268-269
2016,fte,Utilities,2007,adopted,fte,154.93,154.93,154.93,agree,both readings,268-269
2016,fte,Utilities,2008,adopted,fte,155.18,155.18,155.18,agree,both readings,268-269
2016,fte,Utilities,2009,adopted,fte,156.23,156.23,156.23,agree,both readings,268-269
2016,fte,Utilities,2010,adopted,fte,155.9,155.9,155.9,agree,both readings,268-269
2016,fte,Utilities,2011,adopted,fte,154.84,154.84,154.84,agree,both readings,268-269
2016,fte,Utilities,2012,adopted,fte,154.84,154.84,154.84,agree,both readings,268-269
2016,fte,Utilities,2013,adopted,fte,153.59,153.59,153.59,agree,both readings,268-269
2016,fte,Utilities,2014,adopted,fte,154.17,154.17,154.17,agree,both readings,268-269
2016,fte,Utilities,2015,adopted,fte,166.92,166.92,166.92,agree,both readings,268-269
2016,fte,Utilities,2016,adopted,fte,168.02,168.02,168.02,agree,both readings,268-269
2016,fte,Facility / Asset Management,2007,adopted,fte,13.58,13.58,13.58,agree,both readings,268-269
2016,fte,Facility / Asset Management,2008,adopted,fte,14.58,14.58,14.58,agree,both readings,268-269
2016,fte,Facility / Asset Management,2009,adopted,fte,14.58,14.58,14.58,agree,both readings,268-269
2016,fte,Facility / Asset Management,2010,adopted,fte,14.58,14.58,14.58,agree,both readings,268-269
2016,fte,Facility / Asset Management,2011,adopted,fte,14.68,14.68,14.68,agree,both readings,268-269
2016,fte,Facility / Asset Management,2012,adopted,fte,14.68,14.68,14.68,agree,both readings,268-269
2016,fte,Facility / Asset Management,2013,adopted,fte,14.73,14.73,14.73,agree,both readings,268-269
2016,fte,Facility / Asset Management,2014,adopted,fte,14.84,14.84,14.84,agree,both readings,268-269
2016,fte,Facility / Asset Management,2015,adopted,fte,14.84,14.84,14.84,agree,both readings,268-269
2016,fte,Facility / Asset Management,2016,adopted,fte,17.53,17.53,17.53,agree,both readings,268-269
2016,fte,Parks and Recreation,2007,adopted,fte,144.62,144.62,144.62,agree,both readings,268-269
2016,fte,Parks and Recreation,2008,adopted,fte,145.82,145.82,145.82,agree,both readings,268-269
2016,fte,Parks and Recreation,2009,adopted,fte,146.99,146.99,146.99,agree,both readings,268-269
2016,fte,Parks and Recreation,2010,adopted,fte,139.24,139.24,139.24,agree,both readings,268-269
2016,fte,Parks and Recreation,2011,adopted,fte,126.12,126.12,126.12,agree,both readings,268-269
2016,fte,Parks and Recreation,2012,adopted,fte,126.37,126.37,126.37,agree,both readings,268-269
2016,fte,Parks and Recreation,2013,adopted,fte,128.37,128.37,128.37,agree,both readings,268-269
2016,fte,Parks and Recreation,2014,adopted,fte,127.37,127.37,127.37,agree,both readings,268-269
2016,fte,Parks and Recreation,2015,adopted,fte,130.35,130.35,130.35,agree,both readings,268-269
2016,fte,Parks and Recreation,2016,adopted,fte,136.35,136.35,136.35,agree,both readings,268-269
2016,fte,Library,2007,adopted,fte,79.45,79.45,79.45,agree,both readings,268-269
2016,fte,Library,2008,adopted,fte,80.2,80.2,80.2,agree,both readings,268-269
2016,fte,Library,2009,adopted,fte,79.95,79.95,79.95,agree,both readings,268-269
2016,fte,Library,2010,adopted,fte,76.95,76.95,76.95,agree,both readings,268-269
2016,fte,Library,2011,adopted,fte,75.45,75.45,75.45,agree,both readings,268-269
2016,fte,Library,2012,adopted,fte,75.13,75.13,75.13,agree,both readings,268-269
2016,fte,Library,2013,adopted,fte,74.14,74.14,74.14,agree,both readings,268-269
2016,fte,Library,2014,adopted,fte,76.26,76.26,76.26,agree,both readings,268-269
2016,fte,Library,2015,adopted,fte,76.26,76.26,76.26,agree,both readings,268-269
2016,fte,Library,2016,adopted,fte,77.5,77.5,77.5,agree,both readings,268-269
2016,fte,Arts,2007,adopted,fte,1.5,1.5,1.5,agree,both readings,268-269
2016,fte,Arts,2008,adopted,fte,1.5,1.5,1.5,agree,both readings,268-269
2016,fte,Arts,2009,adopted,fte,1.5,1.5,1.5,agree,both readings,268-269
2016,fte,Arts,2010,adopted,fte,1.5,1.5,1.5,agree,both readings,268-269
2016,fte,Arts,2011,adopted,fte,1.5,1.5,1.5,agree,both readings,268-269
2016,fte,Arts,2012,adopted,fte,2,2,2,agree,both readings,268-269
2016,fte,Arts,2013,adopted,fte,3.25,3.25,3.25,agree,both readings,268-269
2016,fte,Arts,2014,adopted,fte,3.25,3.25,3.25,agree,both readings,268-269
2016,fte,Arts,2015,adopted,fte,2.25,2.25,2.25,agree,both readings,268-269
2016,fte,Arts,2016,adopted,fte,1,1,1,agree,both readings,268-269
2016,fte,Open Space / Mountain Parks,2007,adopted,fte,83.25,83.25,83.25,agree,both readings,268-269
2016,fte,Open Space / Mountain Parks,2008,adopted,fte,92,92,92,agree,both readings,268-269
2016,fte,Open Space / Mountain Parks,2009,adopted,fte,91,91,91,agree,both readings,268-269
2016,fte,Open Space / Mountain Parks,2010,adopted,fte,90.5,90.5,90.5,agree,both readings,268-269
2016,fte,Open Space / Mountain Parks,2011,adopted,fte,85.6,85.6,85.6,agree,both readings,268-269
2016,fte,Open Space / Mountain Parks,2012,adopted,fte,89.6,89.6,89.6,agree,both readings,268-269
2016,fte,Open Space / Mountain Parks,2013,adopted,fte,91.6,91.6,91.6,agree,both readings,268-269
2016,fte,Open Space / Mountain Parks,2014,adopted,fte,95.35,95.35,95.35,agree,both readings,268-269
2016,fte,Open Space / Mountain Parks,2015,adopted,fte,102.35,102.35,102.35,agree,both readings,268-269
2016,fte,Open Space / Mountain Parks,2016,adopted,fte,117.15,117.15,117.15,agree,both readings,268-269
2016,fte,Housing and Human Services,2007,adopted,fte,56.51,56.51,56.51,agree,both readings,268-269
2016,fte,Housing and Human Services,2008,adopted,fte,56.24,56.24,56.24,agree,both readings,268-269
2016,fte,Housing and Human Services,2009,adopted,fte,57.42,57.42,57.42,agree,both readings,268-269
2016,fte,Housing and Human Services,2010,adopted,fte,56.1,56.1,56.1,agree,both readings,268-269
2016,fte,Housing and Human Services,2011,adopted,fte,53.39,53.39,53.39,agree,both readings,268-269
2016,fte,Housing and Human Services,2012,adopted,fte,46.73,46.73,46.73,agree,both readings,268-269
2016,fte,Housing and Human Services,2013,adopted,fte,48.34,48.34,48.34,agree,both readings,268-269
2016,fte,Housing and Human Services,2014,adopted,fte,48.91,48.91,48.91,agree,both readings,268-269
2016,fte,Housing and Human Services,2015,adopted,fte,50.39,50.39,50.39,agree,both readings,268-269
2016,fte,Housing and Human Services,2016,adopted,fte,52.14,52.14,52.14,agree,both readings,268-269
2016,fte,Total,2007,adopted,fte,1251.34,1251.34,1251.34,agree,both readings,268-269
2016,fte,Total,2008,adopted,fte,1281.17,1281.17,1281.17,agree,both readings,268-269
2016,fte,Total,2009,adopted,fte,1288.52,1288.52,1288.52,agree,both readings,268-269
2016,fte,Total,2010,adopted,fte,1248.24,1248.24,1248.24,agree,both readings,268-269
2016,fte,Total,2011,adopted,fte,1230.5,1230.5,1230.5,agree,both readings,268-269
2016,fte,Total,2012,adopted,fte,1243.2,1243.2,1243.2,agree,both readings,268-269
2016,fte,Total,2013,adopted,fte,1260.62,1260.62,1260.62,agree,both readings,268-269
2016,fte,Total,2014,adopted,fte,1286.01,1286.01,1286.01,agree,both readings,268-269
2016,fte,Total,2015,adopted,fte,1358.77,1358.77,1358.77,agree,both readings,268-269
2016,fte,Total,2016,adopted,fte,1419.15,1419.15,1419.15,agree,both readings,268-269
2016,gf,Sales and use taxes,2016,adopted,thousands,60608,60608,60608,agree,both readings,48-49
2016,gf,Sales and use taxes,2016,final,thousands,60608,60608,60608,agree,both readings,48-49
2016,gf,Sales and use taxes,2016,actual,thousands,60305,60305,60305,agree,both readings,48-49
2016,gf,Sales and use taxes,2016,variance,thousands,-303,-303,-303,agree,both readings,48-49
2016,gf,General property taxes,2016,adopted,thousands,28958,28958,28958,agree,both readings,48-49
2016,gf,General property taxes,2016,final,thousands,28967,28967,28967,agree,both readings,48-49
2016,gf,General property taxes,2016,actual,thousands,33005,33005,33005,agree,both readings,48-49
2016,gf,General property taxes,2016,variance,thousands,4038,4038,4038,agree,both readings,48-49
2016,gf,Accomodations taxes,2016,adopted,thousands,7076,7076,7076,agree,both readings,48-49
2016,gf,Accomodations taxes,2016,final,thousands,7492,7492,7492,agree,both readings,48-49
2016,gf,Accomodations taxes,2016,actual,thousands,7927,7927,7927,agree,both readings,48-49
2016,gf,Accomodations taxes,2016,variance,thousands,435,435,435,agree,both readings,48-49
2016,gf,Franchise taxes,2016,adopted,thousands,10634,10634,10634,agree,both readings,48-49
2016,gf,Franchise taxes,2016,final,thousands,10634,10634,10634,agree,both readings,48-49
2016,gf,Franchise taxes,2016,actual,thousands,10880,10880,10880,agree,both readings,48-49
2016,gf,Franchise taxes,2016,variance,thousands,246,246,246,agree,both readings,48-49
2016,gf,Specific ownership & tobacco taxes,2016,adopted,thousands,1833,1833,1833,agree,both readings,48-49
2016,gf,Specific ownership & tobacco taxes,2016,final,thousands,1833,1833,1833,agree,both readings,48-49
2016,gf,Specific ownership & tobacco taxes,2016,actual,thousands,2277,2277,2277,agree,both readings,48-49
2016,gf,Specific ownership & tobacco taxes,2016,variance,thousands,444,444,444,agree,both readings,48-49
2016,gf,Excise taxes,2016,adopted,thousands,150,150,150,agree,both readings,48-49
2016,gf,Excise taxes,2016,final,thousands,150,150,150,agree,both readings,48-49
2016,gf,Excise taxes,2016,actual,thousands,1250,1250,1250,agree,both readings,48-49
2016,gf,Excise taxes,2016,variance,thousands,1100,1100,1100,agree,both readings,48-49
2016,gf,Charges for services,2016,adopted,thousands,4985,4985,4985,agree,both readings,48-49
2016,gf,Charges for services,2016,final,thousands,5291,5291,5291,agree,both readings,48-49
2016,gf,Charges for services,2016,actual,thousands,4735,4735,4735,agree,both readings,48-49
