fips,year,age,pop
08123,2028,59,4083
08123,2028,60,3851
08123,2028,61,3677
08123,2028,62,3648
08123,2028,63,3684
08123,2028,64,3840
08123,2028,65,3726
08123,2028,66,3777
08123,2028,67,3796
08123,2028,68,3752
08123,2028,69,3565
08123,2028,70,3427
08123,2028,71,3441
08123,2028,72,3124
08123,2028,73,2957
08123,2028,74,2898
08123,2028,75,2724
08123,2028,76,2589
08123,2028,77,2303
08123,2028,78,2138
08123,2028,79,1939
08123,2028,80,1912
08123,2028,81,1847
08123,2028,82,1332
08123,2028,83,1106
08123,2028,84,1134
08123,2028,85,5632
08123,2029,0,5173
08123,2029,1,5210
08123,2029,2,5267
08123,2029,3,5265
08123,2029,4,5308
08123,2029,5,5322
08123,2029,6,5437
08123,2029,7,5358
08123,2029,8,5353
08123,2029,9,5506
08123,2029,10,5529
08123,2029,11,5716
08123,2029,12,5910
08123,2029,13,5970
08123,2029,14,5840
08123,2029,15,5773
08123,2029,16,5646
08123,2029,17,5583
08123,2029,18,5579
08123,2029,19,5645
08123,2029,20,5559
08123,2029,21,5570
08123,2029,22,5232
08123,2029,23,5048
08123,2029,24,5068
08123,2029,25,4939
08123,2029,26,4885
08123,2029,27,4965
08123,2029,28,5317
08123,2029,29,5509
08123,2029,30,5519
08123,2029,31,5729
08123,2029,32,5729
08123,2029,33,5645
08123,2029,34,5805
08123,2029,35,5862
08123,2029,36,6024
08123,2029,37,5577
08123,2029,38,6893
08123,2029,39,6415
08123,2029,40,6422
08123,2029,41,6626
08123,2029,42,6139
08123,2029,43,6141
08123,2029,44,6255
08123,2029,45,6003
08123,2029,46,5786
08123,2029,47,5421
08123,2029,48,5310
08123,2029,49,5209
08123,2029,50,4881
08123,2029,51,4564
08123,2029,52,4503
08123,2029,53,4275
08123,2029,54,4125
08123,2029,55,3997
08123,2029,56,4026
08123,2029,57,4223
08123,2029,58,4264
08123,2029,59,4268
08123,2029,60,4069
08123,2029,61,3837
08123,2029,62,3662
08123,2029,63,3630
08123,2029,64,3665
08123,2029,65,3826
08123,2029,66,3709
08123,2029,67,3750
08123,2029,68,3768
08123,2029,69,3709
08123,2029,70,3518
08123,2029,71,3376
08123,2029,72,3387
08123,2029,73,3069
08123,2029,74,2894
08123,2029,75,2835
08123,2029,76,2659
08123,2029,77,2515
08123,2029,78,2231
08123,2029,79,2066
08123,2029,80,1867
08123,2029,81,1833
08123,2029,82,1763
08123,2029,83,1266
08123,2029,84,1043
08123,2029,85,6032
08123,2030,0,5185
08123,2030,1,5215
08123,2030,2,5275
08123,2030,3,5338
08123,2030,4,5361
08123,2030,5,5417
08123,2030,6,5421
08123,2030,7,5545
08123,2030,8,5463
08123,2030,9,5454
08123,2030,10,5572
08123,2030,11,5586
08123,2030,12,5770
08123,2030,13,5947
08123,2030,14,6008
08123,2030,15,5871
08123,2030,16,5793
08123,2030,17,5645
08123,2030,18,5741
08123,2030,19,5711
08123,2030,20,5686
08123,2030,21,5475
08123,2030,22,5268
08123,2030,23,5107
08123,2030,24,5093
08123,2030,25,5156
08123,2030,26,5059
08123,2030,27,5011
08123,2030,28,5172
08123,2030,29,5503
08123,2030,30,5662
08123,2030,31,5638
08123,2030,32,5849
08123,2030,33,5804
08123,2030,34,5703
08123,2030,35,5947
08123,2030,36,5980
08123,2030,37,6147
08123,2030,38,5701
08123,2030,39,7020
08123,2030,40,6460
08123,2030,41,6465
08123,2030,42,6675
08123,2030,43,6181
08123,2030,44,6157
08123,2030,45,6282
08123,2030,46,6021
08123,2030,47,5795
08123,2030,48,5432
08123,2030,49,5318
08123,2030,50,5224
08123,2030,51,4896
08123,2030,52,4578
08123,2030,53,4517
08123,2030,54,4296
08123,2030,55,4150
08123,2030,56,4020
08123,2030,57,4039
08123,2030,58,4230
08123,2030,59,4258
08123,2030,60,4258
08123,2030,61,4057
08123,2030,62,3825
08123,2030,63,3650
08123,2030,64,3618
08123,2030,65,3659
08123,2030,66,3812
08123,2030,67,3686
08123,2030,68,3726
08123,2030,69,3728
08123,2030,70,3662
08123,2030,71,3467
08123,2030,72,3326
08123,2030,73,3328
08123,2030,74,3005
08123,2030,75,2833
08123,2030,76,2770
08123,2030,77,2584
08123,2030,78,2437
08123,2030,79,2156
08123,2030,80,1990
08123,2030,81,1792
08123,2030,82,1751
08123,2030,83,1676
08123,2030,84,1195
08123,2030,85,6310
08123,2031,0,5208
08123,2031,1,5238
08123,2031,2,5292
08123,2031,3,5358
08123,2031,4,5451
08123,2031,5,5488
08123,2031,6,5533
08123,2031,7,5548
08123,2031,8,5668
08123,2031,9,5580
08123,2031,10,5532
08123,2031,11,5640
08123,2031,12,5649
08123,2031,13,5814
08123,2031,14,5992
08123,2031,15,6045
08123,2031,16,5895
08123,2031,17,5791
08123,2031,18,5797
08123,2031,19,5878
08123,2031,20,5760
08123,2031,21,5610
08123,2031,22,5182
08123,2031,23,5152
08123,2031,24,5161
08123,2031,25,5197
08123,2031,26,5297
08123,2031,27,5208
08123,2031,28,5255
08123,2031,29,5391
08123,2031,30,5683
08123,2031,31,5803
08123,2031,32,5781
08123,2031,33,5939
08123,2031,34,5873
08123,2031,35,5871
08123,2031,36,6087
08123,2031,37,6126
08123,2031,38,6294
08123,2031,39,5853
08123,2031,40,7074
08123,2031,41,6513
08123,2031,42,6525
08123,2031,43,6725
08123,2031,44,6203
08123,2031,45,6192
08123,2031,46,6304
08123,2031,47,6033
08123,2031,48,5810
08123,2031,49,5444
08123,2031,50,5339
08123,2031,51,5245
08123,2031,52,4915
08123,2031,53,4598
08123,2031,54,4545
08123,2031,55,4328
08123,2031,56,4180
08123,2031,57,4042
08123,2031,58,4057
08123,2031,59,4232
08123,2031,60,4256
08123,2031,61,4251
08123,2031,62,4049
08123,2031,63,3817
08123,2031,64,3645
08123,2031,65,3619
08123,2031,66,3654
08123,2031,67,3793
08123,2031,68,3669
08123,2031,69,3689
08123,2031,70,3684
08123,2031,71,3610
08123,2031,72,3419
08123,2031,73,3271
08123,2031,74,3258
08123,2031,75,2943
08123,2031,76,2770
08123,2031,77,2693
08123,2031,78,2503
08123,2031,79,2356
08123,2031,80,2078
08123,2031,81,1910
08123,2031,82,1713
08123,2031,83,1667
08123,2031,84,1582
08123,2031,85,6698
08123,2032,0,5219
08123,2032,1,5266
08123,2032,2,5321
08123,2032,3,5381
08123,2032,4,5480
08123,2032,5,5588
08123,2032,6,5613
08123,2032,7,5669
08123,2032,8,5679
08123,2032,9,5793
08123,2032,10,5664
08123,2032,11,5604
08123,2032,12,5708
08123,2032,13,5697
08123,2032,14,5861
08123,2032,15,6031
08123,2032,16,6070
08123,2032,17,5893
08123,2032,18,5934
08123,2032,19,5937
08123,2032,20,5931
08123,2032,21,5688
08123,2032,22,5320
08123,2032,23,5070
08123,2032,24,5209
08123,2032,25,5272
08123,2032,26,5348
08123,2032,27,5457
08123,2032,28,5469
08123,2032,29,5489
08123,2032,30,5584
08123,2032,31,5834
08123,2032,32,5956
08123,2032,33,5878
08123,2032,34,6014
08123,2032,35,6053
08123,2032,36,6021
08123,2032,37,6244
08123,2032,38,6284
08123,2032,39,6456
08123,2032,40,5913
08123,2032,41,7130
08123,2032,42,6579
08123,2032,43,6580
08123,2032,44,6748
08123,2032,45,6240
08123,2032,46,6218
08123,2032,47,6318
08123,2032,48,6050
08123,2032,49,5823
08123,2032,50,5468
08123,2032,51,5362
08123,2032,52,5266
08123,2032,53,4936
08123,2032,54,4629
08123,2032,55,4580
08123,2032,56,4362
08123,2032,57,4204
08123,2032,58,4064
08123,2032,59,4064
08123,2032,60,4233
08123,2032,61,4253
08123,2032,62,4244
08123,2032,63,4042
08123,2032,64,3813
08123,2032,65,3648
08123,2032,66,3617
08123,2032,67,3639
08123,2032,68,3777
08123,2032,69,3635
08123,2032,70,3647
08123,2032,71,3634
08123,2032,72,3559
08123,2032,73,3364
08123,2032,74,3204
08123,2032,75,3191
08123,2032,76,2879
08123,2032,77,2693
08123,2032,78,2610
08123,2032,79,2420
08123,2032,80,2272
08123,2032,81,1996
08123,2032,82,1827
08123,2032,83,1632
08123,2032,84,1575
08123,2032,85,7413
08123,2033,0,5238
08123,2033,1,5277
08123,2033,2,5348
08123,2033,3,5409
08123,2033,4,5501
08123,2033,5,5615
08123,2033,6,5711
08123,2033,7,5747
08123,2033,8,5798
08123,2033,9,5803
08123,2033,10,5877
08123,2033,11,5736
08123,2033,12,5672
08123,2033,13,5755
08123,2033,14,5744
08123,2033,15,5901
08123,2033,16,6056
08123,2033,17,6068
08123,2033,18,6028
08123,2033,19,6073
08123,2033,20,5990
08123,2033,21,5859
08123,2033,22,5398
08123,2033,23,5208
08123,2033,24,5127
08123,2033,25,5319
08123,2033,26,5422
08123,2033,27,5506
08123,2033,28,5715
08123,2033,29,5701
08123,2033,30,5680
08123,2033,31,5734
08123,2033,32,5986
08123,2033,33,6052
08123,2033,34,5951
08123,2033,35,6192
08123,2033,36,6202
08123,2033,37,6177
08123,2033,38,6400
08123,2033,39,6445
08123,2033,40,6515
08123,2033,41,5971
08123,2033,42,7194
08123,2033,43,6633
08123,2033,44,6603
08123,2033,45,6784
08123,2033,46,6266
08123,2033,47,6231
08123,2033,48,6334
08123,2033,49,6062
08123,2033,50,5845
08123,2033,51,5490
08123,2033,52,5382
08123,2033,53,5285
08123,2033,54,4965
08123,2033,55,4663
08123,2033,56,4611
08123,2033,57,4384
08123,2033,58,4224
08123,2033,59,4070
08123,2033,60,4066
08123,2033,61,4230
08123,2033,62,4246
08123,2033,63,4234
08123,2033,64,4034
08123,2033,65,3814
08123,2033,66,3646
08123,2033,67,3603
08123,2033,68,3625
08123,2033,69,3742
08123,2033,70,3594
08123,2033,71,3598
08123,2033,72,3584
08123,2033,73,3501
08123,2033,74,3295
08123,2033,75,3139
08123,2033,76,3120
08123,2033,77,2800
08123,2033,78,2611
08123,2033,79,2525
08123,2033,80,2334
08123,2033,81,2182
08123,2033,82,1910
08123,2033,83,1741
08123,2033,84,1542
08123,2033,85,8057
08123,2034,0,5259
08123,2034,1,5297
08123,2034,2,5360
08123,2034,3,5437
08123,2034,4,5530
08123,2034,5,5637
08123,2034,6,5739
08123,2034,7,5846
08123,2034,8,5878
08123,2034,9,5924
08123,2034,10,5887
08123,2034,11,5949
08123,2034,12,5804
08123,2034,13,5719
08123,2034,14,5802
08123,2034,15,5783
08123,2034,16,5926
08123,2034,17,6054
08123,2034,18,6191
08123,2034,19,6168
08123,2034,20,6126
08123,2034,21,5918
08123,2034,22,5569
08123,2034,23,5285
08123,2034,24,5265
08123,2034,25,5237
08123,2034,26,5470
08123,2034,27,5581
08123,2034,28,5766
08123,2034,29,5948
08123,2034,30,5893
08123,2034,31,5831
08123,2034,32,5887
08123,2034,33,6082
08123,2034,34,6126
08123,2034,35,6131
08123,2034,36,6342
08123,2034,37,6358
08123,2034,38,6334
08123,2034,39,6562
08123,2034,40,6505
08123,2034,41,6572
08123,2034,42,6037
08123,2034,43,7248
08123,2034,44,6656
08123,2034,45,6640
08123,2034,46,6809
08123,2034,47,6280
08123,2034,48,6248
08123,2034,49,6346
08123,2034,50,6084
08123,2034,51,5866
08123,2034,52,5510
08123,2034,53,5401
08123,2034,54,5313
08123,2034,55,4998
08123,2034,56,4695
08123,2034,57,4633
08123,2034,58,4404
08123,2034,59,4230
08123,2034,60,4073
08123,2034,61,4066
08123,2034,62,4224
08123,2034,63,4237
08123,2034,64,4225
08123,2034,65,4034
08123,2034,66,3810
08123,2034,67,3633
08123,2034,68,3591
08123,2034,69,3593
08123,2034,70,3700
08123,2034,71,3546
08123,2034,72,3549
08123,2034,73,3527
08123,2034,74,3430
08123,2034,75,3229
08123,2034,76,3070
08123,2034,77,3034
08123,2034,78,2716
08123,2034,79,2527
08123,2034,80,2437
08123,2034,81,2242
08123,2034,82,2088
08123,2034,83,1820
08123,2034,84,1646
08123,2034,85,8609
08123,2035,0,5277
08123,2035,1,5318
08123,2035,2,5379
08123,2035,3,5448
08123,2035,4,5557
08123,2035,5,5665
08123,2035,6,5761
08123,2035,7,5873
08123,2035,8,5976
08123,2035,9,6002
08123,2035,10,6007
08123,2035,11,5959
08123,2035,12,6016
08123,2035,13,5851
08123,2035,14,5766
08123,2035,15,5841
08123,2035,16,5808
08123,2035,17,5924
08123,2035,18,6179
08123,2035,19,6331
08123,2035,20,6220
08123,2035,21,6053
08123,2035,22,5627
08123,2035,23,5456
08123,2035,24,5342
08123,2035,25,5375
08123,2035,26,5387
08123,2035,27,5628
08123,2035,28,5839
08123,2035,29,5997
08123,2035,30,6138
08123,2035,31,6042
08123,2035,32,5983
08123,2035,33,5982
08123,2035,34,6155
08123,2035,35,6304
08123,2035,36,6280
08123,2035,37,6497
08123,2035,38,6514
08123,2035,39,6495
08123,2035,40,6620
08123,2035,41,6561
08123,2035,42,6637
08123,2035,43,6093
08123,2035,44,7270
08123,2035,45,6693
08123,2035,46,6665
08123,2035,47,6821
08123,2035,48,6296
08123,2035,49,6260
08123,2035,50,6367
08123,2035,51,6104
08123,2035,52,5885
08123,2035,53,5529
08123,2035,54,5428
08123,2035,55,5343
08123,2035,56,5027
08123,2035,57,4715
08123,2035,58,4649
08123,2035,59,4407
08123,2035,60,4231
08123,2035,61,4073
08123,2035,62,4062
08123,2035,63,4215
08123,2035,64,4228
08123,2035,65,4223
08123,2035,66,4028
08123,2035,67,3794
08123,2035,68,3620
08123,2035,69,3559
08123,2035,70,3553
08123,2035,71,3650
08123,2035,72,3499
08123,2035,73,3493
08123,2035,74,3456
08123,2035,75,3361
08123,2035,76,3159
08123,2035,77,2987
08123,2035,78,2943
08123,2035,79,2629
08123,2035,80,2439
08123,2035,81,2342
08123,2035,82,2146
08123,2035,83,1991
08123,2035,84,1722
08123,2035,85,9201
08123,2036,0,5294
08123,2036,1,5336
08123,2036,2,5399
08123,2036,3,5466
08123,2036,4,5567
08123,2036,5,5691
08123,2036,6,5787
08123,2036,7,5893
08123,2036,8,6001
08123,2036,9,6099
08123,2036,10,6085
08123,2036,11,6078
08123,2036,12,6025
08123,2036,13,6062
08123,2036,14,5897
08123,2036,15,5805
08123,2036,16,5866
08123,2036,17,5807
08123,2036,18,6057
08123,2036,19,6318
08123,2036,20,6382
08123,2036,21,6147
08123,2036,22,5762
08123,2036,23,5514
08123,2036,24,5512
08123,2036,25,5451
08123,2036,26,5524
08123,2036,27,5544
08123,2036,28,5883
08123,2036,29,6068
08123,2036,30,6185
08123,2036,31,6286
08123,2036,32,6192
08123,2036,33,6077
08123,2036,34,6055
08123,2036,35,6331
08123,2036,36,6451
08123,2036,37,6434
08123,2036,38,6651
08123,2036,39,6673
08123,2036,40,6553
08123,2036,41,6676
08123,2036,42,6625
08123,2036,43,6691
08123,2036,44,6117
08123,2036,45,7304
08123,2036,46,6717
08123,2036,47,6678
08123,2036,48,6836
08123,2036,49,6308
08123,2036,50,6281
08123,2036,51,6385
08123,2036,52,6122
08123,2036,53,5902
08123,2036,54,5555
08123,2036,55,5458
08123,2036,56,5370
08123,2036,57,5044
08123,2036,58,4731
08123,2036,59,4651
08123,2036,60,4406
08123,2036,61,4228
08123,2036,62,4069
08123,2036,63,4055
08123,2036,64,4207
08123,2036,65,4226
08123,2036,66,4214
08123,2036,67,4009
08123,2036,68,3779
08123,2036,69,3588
08123,2036,70,3521
08123,2036,71,3507
08123,2036,72,3602
08123,2036,73,3444
08123,2036,74,3423
08123,2036,75,3388
08123,2036,76,3287
08123,2036,77,3074
08123,2036,78,2899
08123,2036,79,2848
08123,2036,80,2538
08123,2036,81,2345
08123,2036,82,2243
08123,2036,83,2046
08123,2036,84,1884
08123,2036,85,9802
08123,2037,0,5310
08123,2037,1,5353
08123,2037,2,5416
08123,2037,3,5486
08123,2037,4,5584
08123,2037,5,5700
08123,2037,6,5812
08123,2037,7,5919
08123,2037,8,6021
08123,2037,9,6124
08123,2037,10,6181
08123,2037,11,6155
08123,2037,12,6144
08123,2037,13,6071
08123,2037,14,6108
08123,2037,15,5936
08123,2037,16,5829
08123,2037,17,5864
08123,2037,18,5948
08123,2037,19,6196
08123,2037,20,6369
08123,2037,21,6309
08123,2037,22,5856
08123,2037,23,5648
08123,2037,24,5569
08123,2037,25,5620
08123,2037,26,5598
08123,2037,27,5679
08123,2037,28,5797
08123,2037,29,6110
08123,2037,30,6255
08123,2037,31,6332
08123,2037,32,6435
08123,2037,33,6285
08123,2037,34,6149
08123,2037,35,6230
08123,2037,36,6477
08123,2037,37,6603
08123,2037,38,6587
08123,2037,39,6809
08123,2037,40,6731
08123,2037,41,6609
08123,2037,42,6740
08123,2037,43,6679
08123,2037,44,6713
08123,2037,45,6154
08123,2037,46,7327
08123,2037,47,6730
08123,2037,48,6693
08123,2037,49,6846
08123,2037,50,6328
08123,2037,51,6300
08123,2037,52,6402
08123,2037,53,6137
08123,2037,54,5926
08123,2037,55,5584
08123,2037,56,5484
08123,2037,57,5384
08123,2037,58,5056
08123,2037,59,4731
08123,2037,60,4647
08123,2037,61,4402
08123,2037,62,4222
08123,2037,63,4062
08123,2037,64,4048
08123,2037,65,4205
08123,2037,66,4218
08123,2037,67,4193
08123,2037,68,3991
08123,2037,69,3745
08123,2037,70,3549
08123,2037,71,3475
08123,2037,72,3461
08123,2037,73,3545
08123,2037,74,3376
08123,2037,75,3355
08123,2037,76,3315
08123,2037,77,3198
08123,2037,78,2984
08123,2037,79,2807
08123,2037,80,2749
08123,2037,81,2442
08123,2037,82,2247
08123,2037,83,2140
08123,2037,84,1937
08123,2037,85,10494
08123,2038,0,5324
08123,2038,1,5368
08123,2038,2,5432
08123,2038,3,5502
08123,2038,4,5603
08123,2038,5,5716
08123,2038,6,5820
08123,2038,7,5943
08123,2038,8,6045
08123,2038,9,6142
08123,2038,10,6205
08123,2038,11,6250
08123,2038,12,6220
08123,2038,13,6189
08123,2038,14,6117
08123,2038,15,6147
08123,2038,16,5960
08123,2038,17,5828
08123,2038,18,6002
08123,2038,19,6087
08123,2038,20,6247
08123,2038,21,6295
08123,2038,22,6016
08123,2038,23,5741
08123,2038,24,5703
08123,2038,25,5676
08123,2038,26,5765
08123,2038,27,5752
08123,2038,28,5929
08123,2038,29,6022
08123,2038,30,6295
08123,2038,31,6400
08123,2038,32,6479
08123,2038,33,6527
08123,2038,34,6356
08123,2038,35,6323
08123,2038,36,6375
08123,2038,37,6628
08123,2038,38,6755
08123,2038,39,6743
08123,2038,40,6866
08123,2038,41,6786
08123,2038,42,6672
08123,2038,43,6792
08123,2038,44,6701
08123,2038,45,6748
08123,2038,46,6179
08123,2038,47,7338
08123,2038,48,6745
08123,2038,49,6703
08123,2038,50,6864
08123,2038,51,6347
08123,2038,52,6317
08123,2038,53,6416
08123,2038,54,6160
08123,2038,55,5953
08123,2038,56,5609
08123,2038,57,5497
08123,2038,58,5394
08123,2038,59,5053
08123,2038,60,4726
08123,2038,61,4640
08123,2038,62,4394
08123,2038,63,4213
08123,2038,64,4055
08123,2038,65,4048
08123,2038,66,4197
08123,2038,67,4198
08123,2038,68,4173
08123,2038,69,3954
08123,2038,70,3704
08123,2038,71,3504
08123,2038,72,3430
08123,2038,73,3408
08123,2038,74,3475
08123,2038,75,3310
08123,2038,76,3283
08123,2038,77,3228
08123,2038,78,3105
08123,2038,79,2890
08123,2038,80,2711
08123,2038,81,2644
08123,2038,82,2340
08123,2038,83,2144
08123,2038,84,2028
08123,2038,85,11165
08123,2039,0,5335
08123,2039,1,5381
08123,2039,2,5447
08123,2039,3,5518
08123,2039,4,5619
08123,2039,5,5733
08123,2039,6,5835
08123,2039,7,5949
08123,2039,8,6068
08123,2039,9,6166
08123,2039,10,6222
08123,2039,11,6274
08123,2039,12,6315
08123,2039,13,6266
08123,2039,14,6235
08123,2039,15,6155
08123,2039,16,6171
08123,2039,17,5958
08123,2039,18,5968
08123,2039,19,6140
08123,2039,20,6137
08123,2039,21,6173
08123,2039,22,6002
08123,2039,23,5901
08123,2039,24,5796
08123,2039,25,5809
08123,2039,26,5821
08123,2039,27,5918
08123,2039,28,6001
08123,2039,29,6153
08123,2039,30,6206
08123,2039,31,6440
08123,2039,32,6546
08123,2039,33,6571
08123,2039,34,6598
08123,2039,35,6528
08123,2039,36,6466
08123,2039,37,6525
08123,2039,38,6779
08123,2039,39,6910
08123,2039,40,6800
08123,2039,41,6920
08123,2039,42,6848
08123,2039,43,6724
08123,2039,44,6815
08123,2039,45,6737
08123,2039,46,6772
08123,2039,47,6193
08123,2039,48,7352
08123,2039,49,6755
08123,2039,50,6722
08123,2039,51,6881
08123,2039,52,6364
08123,2039,53,6331
08123,2039,54,6438
08123,2039,55,6186
08123,2039,56,5976
08123,2039,57,5621
08123,2039,58,5505
08123,2039,59,5387
08123,2039,60,5045
08123,2039,61,4718
08123,2039,62,4629
08123,2039,63,4383
08123,2039,64,4204
08123,2039,65,4055
08123,2039,66,4042
08123,2039,67,4177
08123,2039,68,4178
08123,2039,69,4134
08123,2039,70,3910
08123,2039,71,3656
08123,2039,72,3459
08123,2039,73,3378
08123,2039,74,3341
08123,2039,75,3408
08123,2039,76,3240
08123,2039,77,3197
08123,2039,78,3135
08123,2039,79,3007
08123,2039,80,2793
08123,2039,81,2609
08123,2039,82,2534
08123,2039,83,2234
08123,2039,84,2032
08123,2039,85,11849
08123,2040,0,5345
08123,2040,1,5393
08123,2040,2,5460
08123,2040,3,5532
08123,2040,4,5633
08123,2040,5,5748
08123,2040,6,5852
08123,2040,7,5964
08123,2040,8,6074
08123,2040,9,6188
08123,2040,10,6246
08123,2040,11,6291
08123,2040,12,6338
08123,2040,13,6360
08123,2040,14,6311
08123,2040,15,6273
08123,2040,16,6179
08123,2040,17,6169
08123,2040,18,6089
08123,2040,19,6106
08123,2040,20,6190
08123,2040,21,6063
08123,2040,22,5880
08123,2040,23,5887
08123,2040,24,5955
08123,2040,25,5901
08123,2040,26,5953
08123,2040,27,5973
08123,2040,28,6165
08123,2040,29,6224
08123,2040,30,6336
08123,2040,31,6350
08123,2040,32,6585
08123,2040,33,6638
08123,2040,34,6641
08123,2040,35,6768
08123,2040,36,6671
08123,2040,37,6616
08123,2040,38,6675
08123,2040,39,6933
08123,2040,40,6967
08123,2040,41,6855
08123,2040,42,6982
08123,2040,43,6900
08123,2040,44,6747
08123,2040,45,6849
08123,2040,46,6760
08123,2040,47,6784
08123,2040,48,6209
08123,2040,49,7360
08123,2040,50,6774
08123,2040,51,6739
08123,2040,52,6895
08123,2040,53,6378
08123,2040,54,6354
08123,2040,55,6462
08123,2040,56,6207
08123,2040,57,5984
08123,2040,58,5629
08123,2040,59,5498
08123,2040,60,5376
08123,2040,61,5033
08123,2040,62,4706
08123,2040,63,4615
08123,2040,64,4372
08123,2040,65,4203
08123,2040,66,4049
08123,2040,67,4024
08123,2040,68,4158
08123,2040,69,4140
08123,2040,70,4088
08123,2040,71,3859
08123,2040,72,3608
08123,2040,73,3407
08123,2040,74,3313
08123,2040,75,3278
08123,2040,76,3336
08123,2040,77,3156
08123,2040,78,3105
08123,2040,79,3038
08123,2040,80,2905
08123,2040,81,2688
08123,2040,82,2502
08123,2040,83,2419
08123,2040,84,2119
08123,2040,85,12465
08123,2041,0,5353
08123,2041,1,5403
08123,2041,2,5471
08123,2041,3,5545
08123,2041,4,5647
08123,2041,5,5763
08123,2041,6,5867
08123,2041,7,5980
08123,2041,8,6088
08123,2041,9,6193
08123,2041,10,6268
08123,2041,11,6314
08123,2041,12,6355
08123,2041,13,6383
08123,2041,14,6405
08123,2041,15,6348
08123,2041,16,6296
08123,2041,17,6177
08123,2041,18,6285
08123,2041,19,6227
08123,2041,20,6156
08123,2041,21,6115
08123,2041,22,5770
08123,2041,23,5764
08123,2041,24,5941
08123,2041,25,6060
08123,2041,26,6044
08123,2041,27,6104
08123,2041,28,6219
08123,2041,29,6387
08123,2041,30,6406
08123,2041,31,6479
08123,2041,32,6494
08123,2041,33,6676
08123,2041,34,6707
08123,2041,35,6811
08123,2041,36,6910
08123,2041,37,6819
08123,2041,38,6765
08123,2041,39,6829
08123,2041,40,6989
08123,2041,41,7021
08123,2041,42,6916
08123,2041,43,7034
08123,2041,44,6922
08123,2041,45,6781
08123,2041,46,6873
08123,2041,47,6773
08123,2041,48,6799
08123,2041,49,6221
08123,2041,50,7377
08123,2041,51,6791
08123,2041,52,6754
08123,2041,53,6907
08123,2041,54,6400
08123,2041,55,6378
08123,2041,56,6482
08123,2041,57,6214
08123,2041,58,5989
08123,2041,59,5620
08123,2041,60,5485
08123,2041,61,5360
08123,2041,62,5017
08123,2041,63,4691
08123,2041,64,4602
08123,2041,65,4369
08123,2041,66,4195
08123,2041,67,4031
08123,2041,68,4006
08123,2041,69,4120
08123,2041,70,4095
08123,2041,71,4035
08123,2041,72,3808
08123,2041,73,3553
08123,2041,74,3342
08123,2041,75,3251
08123,2041,76,3209
08123,2041,77,3250
08123,2041,78,3066
08123,2041,79,3010
08123,2041,80,2937
08123,2041,81,2797
08123,2041,82,2579
08123,2041,83,2390
08123,2041,84,2293
08123,2041,85,13096
08123,2042,0,5367
08123,2042,1,5414
08123,2042,2,5485
08123,2042,3,5559
08123,2042,4,5665
08123,2042,5,5782
08123,2042,6,5886
08123,2042,7,6001
08123,2042,8,6110
08123,2042,9,6213
08123,2042,10,6277
08123,2042,11,6339
08123,2042,12,6381
08123,2042,13,6402
08123,2042,14,6430
08123,2042,15,6444
08123,2042,16,6373
08123,2042,17,6295
08123,2042,18,6293
08123,2042,19,6425
08123,2042,20,6279
08123,2042,21,6084
08123,2042,22,5825
08123,2042,23,5657
08123,2042,24,5821
08123,2042,25,6051
08123,2042,26,6210
08123,2042,27,6202
08123,2042,28,6361
08123,2042,29,6451
08123,2042,30,6577
08123,2042,31,6555
08123,2042,32,6631
08123,2042,33,6590
08123,2042,34,6749
08123,2042,35,6885
08123,2042,36,6959
08123,2042,37,7065
08123,2042,38,6975
08123,2042,39,6926
08123,2042,40,6888
08123,2042,41,7046
08123,2042,42,7086
08123,2042,43,6971
08123,2042,44,7058
08123,2042,45,6959
08123,2042,46,6807
08123,2042,47,6886
08123,2042,48,6789
08123,2042,49,6810
08123,2042,50,6244
08123,2042,51,7394
08123,2042,52,6808
08123,2042,53,6769
08123,2042,54,6930
08123,2042,55,6427
08123,2042,56,6402
08123,2042,57,6490
08123,2042,58,6219
08123,2042,59,5979
08123,2042,60,5609
08123,2042,61,5471
08123,2042,62,5343
08123,2042,63,5000
08123,2042,64,4679
08123,2042,65,4599
08123,2042,66,4362
08123,2042,67,4177
08123,2042,68,4015
08123,2042,69,3971
08123,2042,70,4076
08123,2042,71,4043
08123,2042,72,3983
08123,2042,73,3751
08123,2042,74,3486
08123,2042,75,3279
08123,2042,76,3184
08123,2042,77,3127
08123,2042,78,3158
08123,2042,79,2973
08123,2042,80,2910
08123,2042,81,2829
08123,2042,82,2683
08123,2042,83,2464
08123,2042,84,2268
08123,2042,85,13821
08123,2043,0,5382
08123,2043,1,5429
08123,2043,2,5496
08123,2043,3,5573
08123,2043,4,5679
08123,2043,5,5799
08123,2043,6,5905
08123,2043,7,6020
08123,2043,8,6130
08123,2043,9,6234
08123,2043,10,6296
08123,2043,11,6348
08123,2043,12,6406
08123,2043,13,6428
08123,2043,14,6449
08123,2043,15,6469
08123,2043,16,6469
08123,2043,17,6372
08123,2043,18,6402
08123,2043,19,6432
08123,2043,20,6477
08123,2043,21,6207
08123,2043,22,5793
08123,2043,23,5712
08123,2043,24,5713
08123,2043,25,5930
08123,2043,26,6200
08123,2043,27,6367
08123,2043,28,6459
08123,2043,29,6592
08123,2043,30,6640
08123,2043,31,6726
08123,2043,32,6706
08123,2043,33,6726
08123,2043,34,6663
08123,2043,35,6926
08123,2043,36,7033
08123,2043,37,7113
08123,2043,38,7220
08123,2043,39,7135
