county_fips,age_group,age_lo,age_hi,ssp,year,pop
06083,55-59,55,59,3,2025,22249.5803833
42003,55-59,55,59,3,2025,68430.5586548
37063,55-59,55,59,3,2025,20558.4705505
48041,55-59,55,59,3,2025,10564.664978
41039,55-59,55,59,3,2025,19926.7928467
06085,55-59,55,59,3,2025,128311.865356
55025,55-59,55,59,3,2025,29305.7789001
36067,55-59,55,59,3,2025,28737.0707092
08069,55-59,55,59,3,2025,18616.6931229
49049,55-59,55,59,3,2025,24271.3300972
26161,55-59,55,59,3,2025,19269.6575317
17031,55-59,55,59,3,2025,305071.524414
25017,55-59,55,59,3,2025,103766.601318
08013,55-59,55,59,3,2025,19859.9525299
01089,55-59,55,59,3,2025,24485.8496704
12001,55-59,55,59,3,2025,12259.7051697
08014,55-59,55,59,3,2025,4720.36269569
18105,55-59,55,59,3,2025,7057.38132477
19103,55-59,55,59,3,2025,7280.21554565
09009,55-59,55,59,3,2025,54923.6933594
06037,55-59,55,59,3,2025,647692.068359
06001,55-59,55,59,3,2025,110148.983398
22033,55-59,55,59,3,2025,21586.662262
04013,55-59,55,59,3,2025,279388.696289
37135,55-59,55,59,3,2025,8903.09835815
27109,55-59,55,59,3,2025,8271.80860901
06059,60-64,60,64,3,2025,218562.853027
06083,60-64,60,64,3,2025,24379.4607544
42003,60-64,60,64,3,2025,77469.31604
37063,60-64,60,64,3,2025,20890.1934204
48041,60-64,60,64,3,2025,10507.2979736
41039,60-64,60,64,3,2025,21826.3451843
06085,60-64,60,64,3,2025,125274.115845
55025,60-64,60,64,3,2025,31002.7774658
36067,60-64,60,64,3,2025,31991.8226929
08069,60-64,60,64,3,2025,21206.1966286
49049,60-64,60,64,3,2025,21601.5338898
26161,60-64,60,64,3,2025,19823.4256287
17031,60-64,60,64,3,2025,307779.8125
25017,60-64,60,64,3,2025,109094.118408
08013,60-64,60,64,3,2025,19972.4651337
01089,60-64,60,64,3,2025,28365.6871338
12001,60-64,60,64,3,2025,13268.8765869
08014,60-64,60,64,3,2025,4624.71300316
18105,60-64,60,64,3,2025,7760.22061157
19103,60-64,60,64,3,2025,7270.21194458
09009,60-64,60,64,3,2025,58714.2401123
06037,60-64,60,64,3,2025,629307.037109
06001,60-64,60,64,3,2025,108361.929199
22033,60-64,60,64,3,2025,23776.3010864
04013,60-64,60,64,3,2025,285201.124023
37135,60-64,60,64,3,2025,8905.17733765
27109,60-64,60,64,3,2025,9836.74959564
06059,65-69,65,69,3,2025,190318.689453
06083,65-69,65,69,3,2025,23607.6686707
42003,65-69,65,69,3,2025,80489.8606262
37063,65-69,65,69,3,2025,18194.6178589
48041,65-69,65,69,3,2025,9451.28138733
41039,65-69,65,69,3,2025,23057.9869003
06085,65-69,65,69,3,2025,106013.013306
55025,65-69,65,69,3,2025,28714.8271179
36067,65-69,65,69,3,2025,28861.0411072
08069,65-69,65,69,3,2025,22302.8668175
49049,65-69,65,69,3,2025,19635.3682289
26161,65-69,65,69,3,2025,18392.4160461
17031,65-69,65,69,3,2025,280180.464844
25017,65-69,65,69,3,2025,93342.2661133
08013,65-69,65,69,3,2025,19229.6430969
01089,65-69,65,69,3,2025,23923.0264587
12001,65-69,65,69,3,2025,13264.6398315
08014,65-69,65,69,3,2025,4455.54578018
18105,65-69,65,69,3,2025,7345.02919769
19103,65-69,65,69,3,2025,6965.69863892
09009,65-69,65,69,3,2025,52837.184082
06037,65-69,65,69,3,2025,549629.484375
06001,65-69,65,69,3,2025,93975.5898438
22033,65-69,65,69,3,2025,23179.2049866
04013,65-69,65,69,3,2025,258051.717285
37135,65-69,65,69,3,2025,8053.65901184
27109,65-69,65,69,3,2025,9647.9432373
06059,70-74,70,74,3,2025,147087.711426
06083,70-74,70,74,3,2025,20153.7149658
42003,70-74,70,74,3,2025,68639.4273682
37063,70-74,70,74,3,2025,14779.5998077
48041,70-74,70,74,3,2025,7158.7999115
41039,70-74,70,74,3,2025,23043.4873123
06085,70-74,70,74,3,2025,80458.6542358
55025,70-74,70,74,3,2025,25688.8256378
36067,70-74,70,74,3,2025,23062.7406921
08069,70-74,70,74,3,2025,19696.6678619
49049,70-74,70,74,3,2025,15830.8021622
26161,70-74,70,74,3,2025,16348.017334
17031,70-74,70,74,3,2025,217575.358398
25017,70-74,70,74,3,2025,72777.4492188
08013,70-74,70,74,3,2025,16611.7367287
01089,70-74,70,74,3,2025,17100.1761475
12001,70-74,70,74,3,2025,12194.9339752
08014,70-74,70,74,3,2025,3613.1245327
18105,70-74,70,74,3,2025,6223.53596497
19103,70-74,70,74,3,2025,6294.96710968
09009,70-74,70,74,3,2025,40381.3311157
06037,70-74,70,74,3,2025,433362.381836
06001,70-74,70,74,3,2025,73963.3215332
22033,70-74,70,74,3,2025,20085.8809662
04013,70-74,70,74,3,2025,209969.147949
37135,70-74,70,74,3,2025,6778.03054047
27109,70-74,70,74,3,2025,7389.64684296
06059,75-79,75,79,3,2025,113582.037842
06083,75-79,75,79,3,2025,15799.7333298
42003,75-79,75,79,3,2025,49982.7386322
37063,75-79,75,79,3,2025,10459.361618
48041,75-79,75,79,3,2025,5114.90833282
41039,75-79,75,79,3,2025,18524.4799843
06085,75-79,75,79,3,2025,60728.2476196
55025,75-79,75,79,3,2025,19218.8701019
36067,75-79,75,79,3,2025,16855.0699158
08069,75-79,75,79,3,2025,14756.5703583
49049,75-79,75,79,3,2025,11807.0179605
26161,75-79,75,79,3,2025,12993.9401321
17031,75-79,75,79,3,2025,156202.473633
25017,75-79,75,79,3,2025,56000.8686523
08013,75-79,75,79,3,2025,12567.8627625
01089,75-79,75,79,3,2025,12826.3564453
12001,75-79,75,79,3,2025,9385.78187561
08014,75-79,75,79,3,2025,2716.1901722
18105,75-79,75,79,3,2025,4519.92837334
19103,75-79,75,79,3,2025,4550.6538887
09009,75-79,75,79,3,2025,30811.4470215
06037,75-79,75,79,3,2025,321132.304688
06001,75-79,75,79,3,2025,55616.7011719
22033,75-79,75,79,3,2025,15195.5561218
04013,75-79,75,79,3,2025,170397.237061
37135,75-79,75,79,3,2025,4678.51252365
27109,75-79,75,79,3,2025,5327.83184242
06059,80-84,80,84,3,2025,72621.2522888
06083,80-84,80,84,3,2025,9806.77735901
42003,80-84,80,84,3,2025,28386.9196472
37063,80-84,80,84,3,2025,5874.20851135
48041,80-84,80,84,3,2025,3201.53423309
41039,80-84,80,84,3,2025,10729.5385609
06085,80-84,80,84,3,2025,38636.2962646
55025,80-84,80,84,3,2025,10803.9044189
36067,80-84,80,84,3,2025,10237.2910233
08069,80-84,80,84,3,2025,8698.24328613
49049,80-84,80,84,3,2025,7422.28954792
26161,80-84,80,84,3,2025,7655.55278778
17031,80-84,80,84,3,2025,90176.8671875
25017,80-84,80,84,3,2025,32879.3237
08013,80-84,80,84,3,2025,7321.90248299
01089,80-84,80,84,3,2025,7773.3891449
12001,80-84,80,84,3,2025,5520.74362183
08014,80-84,80,84,3,2025,1586.48932362
18105,80-84,80,84,3,2025,2586.11187363
19103,80-84,80,84,3,2025,2457.97447681
09009,80-84,80,84,3,2025,19302.5040894
06037,80-84,80,84,3,2025,196273.249512
06001,80-84,80,84,3,2025,31902.2484131
22033,80-84,80,84,3,2025,8606.84130478
04013,80-84,80,84,3,2025,107859.985352
37135,80-84,80,84,3,2025,2565.08745956
27109,80-84,80,84,3,2025,3822.17737961
06059,85+,85,999,3,2025,73684.7402954
06083,85+,85,999,3,2025,10616.094902
42003,85+,85,999,3,2025,17857.170105
37063,85+,85,999,3,2025,5265.40026855
48041,85+,85,999,3,2025,3308.99398232
41039,85+,85,999,3,2025,7802.46284294
06085,85+,85,999,3,2025,42738.2383118
55025,85+,85,999,3,2025,9897.95785522
36067,85+,85,999,3,2025,10166.9929962
08069,85+,85,999,3,2025,7360.04228783
49049,85+,85,999,3,2025,6527.90144968
26161,85+,85,999,3,2025,7013.75746155
17031,85+,85,999,3,2025,83741.755127
25017,85+,85,999,3,2025,30012.7672729
08013,85+,85,999,3,2025,7440.37030792
01089,85+,85,999,3,2025,8637.289958
12001,85+,85,999,3,2025,5115.95159912
08014,85+,85,999,3,2025,1719.33252335
18105,85+,85,999,3,2025,2307.02999878
19103,85+,85,999,3,2025,2753.31039143
09009,85+,85,999,3,2025,18885.2206268
06037,85+,85,999,3,2025,205999.450195
06001,85+,85,999,3,2025,32096.2972412
22033,85+,85,999,3,2025,6726.18211365
04013,85+,85,999,3,2025,103106.180786
37135,85+,85,999,3,2025,2198.3561821
27109,85+,85,999,3,2025,4270.62577915
06059,0-4,0,4,3,2030,160622.579468
06083,0-4,0,4,3,2030,25717.5938416
42003,0-4,0,4,3,2030,54187.6381836
37063,0-4,0,4,3,2030,20196.0839233
48041,0-4,0,4,3,2030,16801.3251953
41039,0-4,0,4,3,2030,17507.1418457
06085,0-4,0,4,3,2030,98750.2593994
55025,0-4,0,4,3,2030,32937.0310059
36067,0-4,0,4,3,2030,18684.8032227
08069,0-4,0,4,3,2030,21071.4272766
49049,0-4,0,4,3,2030,52320.8132629
26161,0-4,0,4,3,2030,20366.605957
17031,0-4,0,4,3,2030,265082.56543
25017,0-4,0,4,3,2030,73627.0500488
08013,0-4,0,4,3,2030,18654.8608704
01089,0-4,0,4,3,2030,18430.9647827
12001,0-4,0,4,3,2030,14947.1671448
08014,0-4,0,4,3,2030,4337.5575943
18105,0-4,0,4,3,2030,8099.93783569
19103,0-4,0,4,3,2030,12118.6394043
09009,0-4,0,4,3,2030,35480.0800781
06037,0-4,0,4,3,2030,548355.666016
06001,0-4,0,4,3,2030,94085.1362305
22033,0-4,0,4,3,2030,26363.1876831
04013,0-4,0,4,3,2030,268904.511719
37135,0-4,0,4,3,2030,7600.37939453
27109,0-4,0,4,3,2030,8814.67407227
06059,5-9,5,9,3,2030,177561.049072
06083,5-9,5,9,3,2030,27123.7991943
42003,5-9,5,9,3,2030,57748.1917725
37063,5-9,5,9,3,2030,19870.5950317
48041,5-9,5,9,3,2030,17118.6732788
41039,5-9,5,9,3,2030,19011.2075806
06085,5-9,5,9,3,2030,104718.547607
55025,5-9,5,9,3,2030,34549.5900879
36067,5-9,5,9,3,2030,20992.5524902
08069,5-9,5,9,3,2030,22714.1095581
49049,5-9,5,9,3,2030,52708.248291
26161,5-9,5,9,3,2030,21236.0279541
17031,5-9,5,9,3,2030,279985.532227
25017,5-9,5,9,3,2030,77710.2597656
08013,5-9,5,9,3,2030,20629.6178131
01089,5-9,5,9,3,2030,20281.7153625
12001,5-9,5,9,3,2030,15629.4195557
08014,5-9,5,9,3,2030,4827.98963928
18105,5-9,5,9,3,2030,8443.3598938
19103,5-9,5,9,3,2030,12211.6390991
09009,5-9,5,9,3,2030,39024.3729248
06037,5-9,5,9,3,2030,586396.082031
06001,5-9,5,9,3,2030,99649.7001953
22033,5-9,5,9,3,2030,27109.814209
04013,5-9,5,9,3,2030,288570.446289
37135,5-9,5,9,3,2030,9051.68286133
27109,5-9,5,9,3,2030,9164.15582275
06059,10-14,10,14,3,2030,192610.078613
06083,10-14,10,14,3,2030,27339.3567505
42003,10-14,10,14,3,2030,61017.0073242
37063,10-14,10,14,3,2030,20025.4108276
48041,10-14,10,14,3,2030,17268.6627808
41039,10-14,10,14,3,2030,20265.0534058
06085,10-14,10,14,3,2030,107599.845703
55025,10-14,10,14,3,2030,35215.4492188
36067,10-14,10,14,3,2030,22546.1235352
08069,10-14,10,14,3,2030,23236.3168945
49049,10-14,10,14,3,2030,52303.2210693
26161,10-14,10,14,3,2030,21836.0969238
17031,10-14,10,14,3,2030,295799.776367
25017,10-14,10,14,3,2030,81501.7192383
08013,10-14,10,14,3,2030,21613.5762634
01089,10-14,10,14,3,2030,21888.6874084
12001,10-14,10,14,3,2030,16219.2891235
08014,10-14,10,14,3,2030,4981.1529274
18105,10-14,10,14,3,2030,8684.52250671
19103,10-14,10,14,3,2030,12077.486145
09009,10-14,10,14,3,2030,42063.3565674
06037,10-14,10,14,3,2030,617722.091797
06001,10-14,10,14,3,2030,100667.311523
22033,10-14,10,14,3,2030,27971.6171265
04013,10-14,10,14,3,2030,297337.051758
37135,10-14,10,14,3,2030,10071.6630859
27109,10-14,10,14,3,2030,9301.58514404
06059,15-19,15,19,3,2030,180366.293457
06083,15-19,15,19,3,2030,40033.3931885
42003,15-19,15,19,3,2030,70229.6083984
37063,15-19,15,19,3,2030,24112.9591675
48041,15-19,15,19,3,2030,28450.5716553
41039,15-19,15,19,3,2030,23529.0054932
06085,15-19,15,19,3,2030,108754.052612
55025,15-19,15,19,3,2030,37822.7469482
36067,15-19,15,19,3,2030,31668.4598389
08069,15-19,15,19,3,2030,27961.8835144
49049,15-19,15,19,3,2030,61922.1725464
26161,15-19,15,19,3,2030,34774.1828613
17031,15-19,15,19,3,2030,267602.396484
25017,15-19,15,19,3,2030,105107.192871
08013,15-19,15,19,3,2030,27603.9730835
01089,15-19,15,19,3,2030,22607.3829498
12001,15-19,15,19,3,2030,26116.7055054
08014,15-19,15,19,3,2030,3910.90030289
18105,15-19,15,19,3,2030,20236.835968
19103,15-19,15,19,3,2030,16988.6306152
09009,15-19,15,19,3,2030,49880.2434082
06037,15-19,15,19,3,2030,551687.564453
06001,15-19,15,19,3,2030,97591.875
22033,15-19,15,19,3,2030,29160.5862427
04013,15-19,15,19,3,2030,275318.395508
37135,15-19,15,19,3,2030,16433.9866333
27109,15-19,15,19,3,2030,8618.23815918
06059,20-24,20,24,3,2030,189450.285889
06083,20-24,20,24,3,2030,51162.9454346
42003,20-24,20,24,3,2030,71110.7888184
37063,20-24,20,24,3,2030,27364.1124268
48041,20-24,20,24,3,2030,48078.5666504
41039,20-24,20,24,3,2030,32789.7023621
06085,20-24,20,24,3,2030,128810.667358
55025,20-24,20,24,3,2030,58276.6722412
36067,20-24,20,24,3,2030,32495.7946777
08069,20-24,20,24,3,2030,40350.5818787
49049,20-24,20,24,3,2030,89074.4352417
26161,20-24,20,24,3,2030,49169.2779541
17031,20-24,20,24,3,2030,300510.477539
25017,20-24,20,24,3,2030,122958.712891
08013,20-24,20,24,3,2030,36176.1483459
01089,20-24,20,24,3,2030,23801.1861877
12001,20-24,20,24,3,2030,43225.4031982
08014,20-24,20,24,3,2030,4636.6737175
18105,20-24,20,24,3,2030,31652.8909302
19103,20-24,20,24,3,2030,26284.6083984
09009,20-24,20,24,3,2030,55875.4857178
06037,20-24,20,24,3,2030,603650.046875
06001,20-24,20,24,3,2030,107354.929688
22033,20-24,20,24,3,2030,44918.9799805
04013,20-24,20,24,3,2030,303878.479492
37135,20-24,20,24,3,2030,20763.8278198
27109,20-24,20,24,3,2030,9186.5675354
06059,25-29,25,29,3,2030,204508.520264
06083,25-29,25,29,3,2030,35047.2567749
42003,25-29,25,29,3,2030,75486.4111328
37063,25-29,25,29,3,2030,27243.8924561
48041,25-29,25,29,3,2030,20856.0563965
41039,25-29,25,29,3,2030,24580.1808472
06085,25-29,25,29,3,2030,154861.808105
55025,25-29,25,29,3,2030,49412.8408203
36067,25-29,25,29,3,2030,25859.6173096
08069,25-29,25,29,3,2030,33300.3425598
49049,25-29,25,29,3,2030,64922.7249146
26161,25-29,25,29,3,2030,33680.6661377
17031,25-29,25,29,3,2030,349371.341797
25017,25-29,25,29,3,2030,128631.220215
08013,25-29,25,29,3,2030,29042.6313171
01089,25-29,25,29,3,2030,22581.0949097
12001,25-29,25,29,3,2030,20942.6657715
08014,25-29,25,29,3,2030,6281.36792374
18105,25-29,25,29,3,2030,11629.6180725
19103,25-29,25,29,3,2030,15718.0142212
09009,25-29,25,29,3,2030,50780.4250488
06037,25-29,25,29,3,2030,666337.408203
06001,25-29,25,29,3,2030,124868.950195
22033,25-29,25,29,3,2030,32363.9569702
04013,25-29,25,29,3,2030,329263.183594
37135,25-29,25,29,3,2030,10987.2512207
27109,25-29,25,29,3,2030,11165.052063
06059,30-34,30,34,3,2030,204903.888184
06083,30-34,30,34,3,2030,26393.4423523
42003,30-34,30,34,3,2030,70331.6148071
37063,30-34,30,34,3,2030,22803.0866394
48041,30-34,30,34,3,2030,9895.91082764
41039,30-34,30,34,3,2030,20868.6626282
06085,30-34,30,34,3,2030,160307.389282
55025,30-34,30,34,3,2030,42064.9324951
36067,30-34,30,34,3,2030,22091.4579315
08069,30-34,30,34,3,2030,27593.2156219
49049,30-34,30,34,3,2030,45199.6054688
26161,30-34,30,34,3,2030,22120.0750427
17031,30-34,30,34,3,2030,334416.089844
25017,30-34,30,34,3,2030,118010.539307
08013,30-34,30,34,3,2030,22740.901947
01089,30-34,30,34,3,2030,21290.4600525
12001,30-34,30,34,3,2030,11103.8813782
08014,30-34,30,34,3,2030,6710.08486176
18105,30-34,30,34,3,2030,2314.3086462
19103,30-34,30,34,3,2030,9007.76148987
09009,30-34,30,34,3,2030,47582.1447754
06037,30-34,30,34,3,2030,690976.904297
06001,30-34,30,34,3,2030,135126.4375
22033,30-34,30,34,3,2030,25115.1898193
04013,30-34,30,34,3,2030,323793.338867
37135,30-34,30,34,3,2030,4299.24313354
27109,30-34,30,34,3,2030,10905.6317444
06059,35-39,35,39,3,2030,242065.813721
06083,35-39,35,39,3,2030,31691.2781677
42003,35-39,35,39,3,2030,82697.3907471
37063,35-39,35,39,3,2030,23496.0014648
48041,35-39,35,39,3,2030,14517.1102295
41039,35-39,35,39,3,2030,25752.9338074
06085,35-39,35,39,3,2030,175059.703247
55025,35-39,35,39,3,2030,44616.2617188
36067,35-39,35,39,3,2030,25275.8383789
08069,35-39,35,39,3,2030,32681.0648193
49049,35-39,35,39,3,2030,44604.1021729
26161,35-39,35,39,3,2030,25953.0192566
17031,35-39,35,39,3,2030,362856.328125
25017,35-39,35,39,3,2030,118774.376465
08013,35-39,35,39,3,2030,27380.1764221
01089,35-39,35,39,3,2030,24026.6795044
12001,35-39,35,39,3,2030,15095.2345581
08014,35-39,35,39,3,2030,7375.60707855
18105,35-39,35,39,3,2030,3210.92929077
19103,35-39,35,39,3,2030,9576.32553101
09009,35-39,35,39,3,2030,50516.8754883
06037,35-39,35,39,3,2030,800891.722656
06001,35-39,35,39,3,2030,160904.730957
22033,35-39,35,39,3,2030,27999.9535217
04013,35-39,35,39,3,2030,346734.009766
37135,35-39,35,39,3,2030,5814.19421387
27109,35-39,35,39,3,2030,11107.0961609
06059,40-44,40,44,3,2030,245839.440918
06083,40-44,40,44,3,2030,25904.877121
42003,40-44,40,44,3,2030,100296.031128
37063,40-44,40,44,3,2030,27776.4730835
48041,40-44,40,44,3,2030,16684.2759399
41039,40-44,40,44,3,2030,22507.6787567
06085,40-44,40,44,3,2030,172985.965332
55025,40-44,40,44,3,2030,37981.5610962
36067,40-44,40,44,3,2030,31776.4693604
08069,40-44,40,44,3,2030,26991.1026611
49049,40-44,40,44,3,2030,32343.6603699
26161,40-44,40,44,3,2030,22121.5406494
17031,40-44,40,44,3,2030,370749.935547
25017,40-44,40,44,3,2030,127707.96167
08013,40-44,40,44,3,2030,25092.8978729
01089,40-44,40,44,3,2030,26526.5389099
12001,40-44,40,44,3,2030,16967.651123
08014,40-44,40,44,3,2030,7187.56235886
18105,40-44,40,44,3,2030,8751.13569641
19103,40-44,40,44,3,2030,10138.5777893
09009,40-44,40,44,3,2030,55345.8369141
06037,40-44,40,44,3,2030,816883.527344
06001,40-44,40,44,3,2030,171775.051758
22033,40-44,40,44,3,2030,24925.6472473
04013,40-44,40,44,3,2030,348786.924805
37135,40-44,40,44,3,2030,8851.58220291
27109,40-44,40,44,3,2030,10471.6909485
06059,45-49,45,49,3,2030,238904.920166
06083,45-49,45,49,3,2030,27590.9198303
42003,45-49,45,49,3,2030,88074.0854492
37063,45-49,45,49,3,2030,27340.2353516
48041,45-49,45,49,3,2030,16466.7667847
41039,45-49,45,49,3,2030,23880.9454498
06085,45-49,45,49,3,2030,163261.508911
55025,45-49,45,49,3,2030,40882.168396
36067,45-49,45,49,3,2030,30370.8693237
08069,45-49,45,49,3,2030,26125.5493317
49049,45-49,45,49,3,2030,40646.3011932
26161,45-49,45,49,3,2030,21785.1120605
17031,45-49,45,49,3,2030,369560.667969
25017,45-49,45,49,3,2030,126062.842285
08013,45-49,45,49,3,2030,23091.2507095
01089,45-49,45,49,3,2030,26467.3967285
12001,45-49,45,49,3,2030,17238.7263794
08014,45-49,45,49,3,2030,6553.20663452
18105,45-49,45,49,3,2030,8525.34056091
19103,45-49,45,49,3,2030,11240.5575256
09009,45-49,45,49,3,2030,54658.4710693
06037,45-49,45,49,3,2030,750382.359375
06001,45-49,45,49,3,2030,155683.764648
22033,45-49,45,49,3,2030,29849.7633667
04013,45-49,45,49,3,2030,336861.506836
37135,45-49,45,49,3,2030,9392.09191895
27109,45-49,45,49,3,2030,11718.7059631
06059,50-54,50,54,3,2030,208471.351196
06083,50-54,50,54,3,2030,23178.8975525
42003,50-54,50,54,3,2030,67623.1329956
37063,50-54,50,54,3,2030,24528.0539551
48041,50-54,50,54,3,2030,13513.725708
41039,50-54,50,54,3,2030,21817.3336029
06085,50-54,50,54,3,2030,136257.638672
55025,50-54,50,54,3,2030,33244.3734131
36067,50-54,50,54,3,2030,25179.3261719
08069,50-54,50,54,3,2030,22697.3729095
49049,50-54,50,54,3,2030,38801.8394852
26161,50-54,50,54,3,2030,18517.4548645
17031,50-54,50,54,3,2030,324216.751953
25017,50-54,50,54,3,2030,103805.095459
08013,50-54,50,54,3,2030,20870.9109573
01089,50-54,50,54,3,2030,23199.1661682
12001,50-54,50,54,3,2030,14257.8684692
08014,50-54,50,54,3,2030,5649.69730377
18105,50-54,50,54,3,2030,7655.20542908
19103,50-54,50,54,3,2030,9374.54547119
09009,50-54,50,54,3,2030,47494.9855957
06037,50-54,50,54,3,2030,651351.259766
06001,50-54,50,54,3,2030,128202.566895
22033,50-54,50,54,3,2030,24044.131897
04013,50-54,50,54,3,2030,301539.498047
37135,50-54,50,54,3,2030,8797.79217529
27109,50-54,50,54,3,2030,9652.82348633
06059,55-59,55,59,3,2030,217607.399536
06083,55-59,55,59,3,2030,21947.3162384
42003,55-59,55,59,3,2030,62346.3762207
37063,55-59,55,59,3,2030,23888.1482544
48041,55-59,55,59,3,2030,12066.5048828
41039,55-59,55,59,3,2030,20236.4829636
06085,55-59,55,59,3,2030,134638.912109
55025,55-59,55,59,3,2030,28997.3370361
36067,55-59,55,59,3,2030,24810.6553345
08069,55-59,55,59,3,2030,20997.2521057
49049,55-59,55,59,3,2030,30728.1580276
26161,55-59,55,59,3,2030,17823.9327087
17031,55-59,55,59,3,2030,310584.473633
25017,55-59,55,59,3,2030,98701.7849121
08013,55-59,55,59,3,2030,20482.309639
01089,55-59,55,59,3,2030,23470.080719
12001,55-59,55,59,3,2030,13185.3710938
08014,55-59,55,59,3,2030,5367.95050049
18105,55-59,55,59,3,2030,7194.0368576
19103,55-59,55,59,3,2030,7886.14819336
09009,55-59,55,59,3,2030,48074.1582031
06037,55-59,55,59,3,2030,647951.375
06001,55-59,55,59,3,2030,119855.447754
22033,55-59,55,59,3,2030,21193.6024475
04013,55-59,55,59,3,2030,302928.239258
37135,55-59,55,59,3,2030,8825.14846802
27109,55-59,55,59,3,2030,8324.73390198
06059,60-64,60,64,3,2030,212278.78418
06083,60-64,60,64,3,2030,20983.1384583
42003,60-64,60,64,3,2030,62939.8952637
37063,60-64,60,64,3,2030,21264.9867554
48041,60-64,60,64,3,2030,10867.3989258
41039,60-64,60,64,3,2030,19136.0466766
06085,60-64,60,64,3,2030,121315.161011
55025,60-64,60,64,3,2030,27456.0541077
36067,60-64,60,64,3,2030,26859.6704407
08069,60-64,60,64,3,2030,18824.4077454
49049,60-64,60,64,3,2030,23758.2578888
26161,60-64,60,64,3,2030,17533.2624207
17031,60-64,60,64,3,2030,284013.195313
25017,60-64,60,64,3,2030,97321.2287598
08013,60-64,60,64,3,2030,18741.8152237
01089,60-64,60,64,3,2030,23609.4029541
12001,60-64,60,64,3,2030,11536.6737671
08014,60-64,60,64,3,2030,4843.37991905
18105,60-64,60,64,3,2030,7236.21006012
19103,60-64,60,64,3,2030,7097.99064636
09009,60-64,60,64,3,2030,51622.8475342
06037,60-64,60,64,3,2030,609801.078125
06001,60-64,60,64,3,2030,105761.226074
22033,60-64,60,64,3,2030,19371.2543335
04013,60-64,60,64,3,2030,286227.887207
37135,60-64,60,64,3,2030,8585.42797852
27109,60-64,60,64,3,2030,7681.97610474
06059,65-69,65,69,3,2030,207865.464722
06083,65-69,65,69,3,2030,22940.2807159
42003,65-69,65,69,3,2030,69534.5921326
37063,65-69,65,69,3,2030,20214.0890808
48041,65-69,65,69,3,2030,10232.0661316
41039,65-69,65,69,3,2030,20935.3549576
06085,65-69,65,69,3,2030,116969.13623
55025,65-69,65,69,3,2030,29076.4621277
36067,65-69,65,69,3,2030,28965.959198
08069,65-69,65,69,3,2030,21303.421154
49049,65-69,65,69,3,2030,21199.8232498
26161,65-69,65,69,3,2030,18017.4464417
17031,65-69,65,69,3,2030,272904.916992
25017,65-69,65,69,3,2030,99839.7897949
08013,65-69,65,69,3,2030,18850.1727295
01089,65-69,65,69,3,2030,27212.8398438
12001,65-69,65,69,3,2030,12407.0163269
08014,65-69,65,69,3,2030,4826.3532238
18105,65-69,65,69,3,2030,7393.80583191
19103,65-69,65,69,3,2030,6900.07194519
09009,65-69,65,69,3,2030,53025.8920898
06037,65-69,65,69,3,2030,581113.763672
06001,65-69,65,69,3,2030,100426.339844
22033,65-69,65,69,3,2030,21273.7596436
04013,65-69,65,69,3,2030,287348.723145
37135,65-69,65,69,3,2030,8227.44607544
27109,65-69,65,69,3,2030,9240.37541199
06059,70-74,70,74,3,2030,178743.110229
06083,70-74,70,74,3,2030,21962.3060913
42003,70-74,70,74,3,2030,72894.8961487
37063,70-74,70,74,3,2030,17220.7161255
48041,70-74,70,74,3,2030,8965.49668884
41039,70-74,70,74,3,2030,21429.5542755
06085,70-74,70,74,3,2030,97974.3167725
55025,70-74,70,74,3,2030,26763.3088684
36067,70-74,70,74,3,2030,25425.0740967
08069,70-74,70,74,3,2030,21500.8769989
49049,70-74,70,74,3,2030,18717.72118
26161,70-74,70,74,3,2030,16879.9294891
17031,70-74,70,74,3,2030,242166.652344
25017,70-74,70,74,3,2030,84435.3895264
08013,70-74,70,74,3,2030,18225.3639145
01089,70-74,70,74,3,2030,22158.500061
12001,70-74,70,74,3,2030,12274.6737976
08014,70-74,70,74,3,2030,4375.44781113
18105,70-74,70,74,3,2030,6790.82190704
19103,70-74,70,74,3,2030,6535.4154129
09009,70-74,70,74,3,2030,45929.0549927
06037,70-74,70,74,3,2030,504491.537109
06001,70-74,70,74,3,2030,85217.9980469
22033,70-74,70,74,3,2030,20720.6478271
04013,70-74,70,74,3,2030,250102.833984
37135,70-74,70,74,3,2030,7290.82614136
27109,70-74,70,74,3,2030,9040.25440216
06059,75-79,75,79,3,2030,131888.987061
06083,75-79,75,79,3,2030,17951.6226959
42003,75-79,75,79,3,2030,59014.550415
37063,75-79,75,79,3,2030,13431.6236115
48041,75-79,75,79,3,2030,6578.96890259
41039,75-79,75,79,3,2030,20489.3057251
06085,75-79,75,79,3,2030,71530.6615601
55025,75-79,75,79,3,2030,23252.4805756
36067,75-79,75,79,3,2030,19192.5090332
08069,75-79,75,79,3,2030,17932.2343445
49049,75-79,75,79,3,2030,14276.4732628
26161,75-79,75,79,3,2030,14650.0097733
17031,75-79,75,79,3,2030,177519.02002
25017,75-79,75,79,3,2030,63552.7584229
08013,75-79,75,79,3,2030,15187.2840157
01089,75-79,75,79,3,2030,15129.5744934
12001,75-79,75,79,3,2030,10798.9379425
08014,75-79,75,79,3,2030,3406.98191977
18105,75-79,75,79,3,2030,5510.0888176
19103,75-79,75,79,3,2030,5711.67015076
09009,75-79,75,79,3,2030,33375.9432373
06037,75-79,75,79,3,2030,380511.950195
