countyfips,year,age,totalpopulation
14,2032,4,846
14,2032,5,852
14,2032,6,893
14,2032,7,903
14,2032,8,913
14,2032,9,935
14,2032,10,919
14,2032,11,946
14,2032,12,969
14,2032,13,1029
14,2032,14,988
14,2032,15,1037
14,2032,16,1110
14,2032,17,967
14,2032,18,951
14,2032,19,831
14,2032,20,803
14,2032,21,816
14,2032,22,822
14,2032,23,839
14,2032,24,908
14,2032,25,972
14,2032,26,937
14,2032,27,1023
14,2032,28,1024
14,2032,29,1086
14,2032,30,1157
14,2032,31,1130
14,2032,32,1120
14,2032,33,1220
14,2032,34,1218
14,2032,35,1261
14,2032,36,1377
14,2032,37,1578
14,2032,38,1613
14,2032,39,1730
14,2032,40,1637
14,2032,41,1532
14,2032,42,1679
14,2032,43,1583
14,2032,44,1436
14,2032,45,1457
14,2032,46,1375
14,2032,47,1346
14,2032,48,1269
14,2032,49,1180
14,2032,50,1189
14,2032,51,1171
14,2032,52,1260
14,2032,53,1173
14,2032,54,1109
14,2032,55,1163
14,2032,56,1152
14,2032,57,1083
14,2032,58,1048
14,2032,59,1037
14,2032,60,1006
14,2032,61,1092
14,2032,62,1125
14,2032,63,918
14,2032,64,840
14,2032,65,840
14,2032,66,788
14,2032,67,871
14,2032,68,894
14,2032,69,830
14,2032,70,866
14,2032,71,788
14,2032,72,806
14,2032,73,796
14,2032,74,751
14,2032,75,751
14,2032,76,724
14,2032,77,693
14,2032,78,633
14,2032,79,573
14,2032,80,580
14,2032,81,524
14,2032,82,479
14,2032,83,471
14,2032,84,463
14,2032,85,446
14,2032,86,304
14,2032,87,252
14,2032,88,266
14,2032,89,207
14,2032,90,174
14,2032,91,148
14,2032,92,105
14,2032,93,91
14,2032,94,77
14,2032,95,61
14,2032,96,51
14,2032,97,35
14,2032,98,27
14,2032,99,19
14,2032,100,36
14,2033,0,699
14,2033,1,736
14,2033,2,749
14,2033,3,787
14,2033,4,807
14,2033,5,884
14,2033,6,887
14,2033,7,931
14,2033,8,939
14,2033,9,949
14,2033,10,969
14,2033,11,949
14,2033,12,974
14,2033,13,989
14,2033,14,1049
14,2033,15,1005
14,2033,16,1052
14,2033,17,1046
14,2033,18,902
14,2033,19,877
14,2033,20,786
14,2033,21,817
14,2033,22,829
14,2033,23,837
14,2033,24,856
14,2033,25,942
14,2033,26,1010
14,2033,27,996
14,2033,28,1083
14,2033,29,1099
14,2033,30,1154
14,2033,31,1214
14,2033,32,1185
14,2033,33,1166
14,2033,34,1260
14,2033,35,1240
14,2033,36,1281
14,2033,37,1403
14,2033,38,1608
14,2033,39,1643
14,2033,40,1760
14,2033,41,1666
14,2033,42,1563
14,2033,43,1706
14,2033,44,1605
14,2033,45,1454
14,2033,46,1473
14,2033,47,1387
14,2033,48,1358
14,2033,49,1280
14,2033,50,1182
14,2033,51,1189
14,2033,52,1171
14,2033,53,1258
14,2033,54,1171
14,2033,55,1107
14,2033,56,1160
14,2033,57,1148
14,2033,58,1077
14,2033,59,1042
14,2033,60,1031
14,2033,61,999
14,2033,62,1083
14,2033,63,1115
14,2033,64,910
14,2033,65,846
14,2033,66,846
14,2033,67,791
14,2033,68,873
14,2033,69,892
14,2033,70,826
14,2033,71,860
14,2033,72,783
14,2033,73,798
14,2033,74,786
14,2033,75,742
14,2033,76,740
14,2033,77,709
14,2033,78,678
14,2033,79,618
14,2033,80,556
14,2033,81,560
14,2033,82,504
14,2033,83,459
14,2033,84,448
14,2033,85,438
14,2033,86,418
14,2033,87,283
14,2033,88,232
14,2033,89,243
14,2033,90,186
14,2033,91,155
14,2033,92,130
14,2033,93,91
14,2033,94,77
14,2033,95,64
14,2033,96,50
14,2033,97,41
14,2033,98,28
14,2033,99,20
14,2033,100,37
14,2034,0,704
14,2034,1,721
14,2034,2,761
14,2034,3,775
14,2034,4,821
14,2034,5,845
14,2034,6,919
14,2034,7,925
14,2034,8,967
14,2034,9,975
14,2034,10,983
14,2034,11,999
14,2034,12,977
14,2034,13,994
14,2034,14,1009
14,2034,15,1065
14,2034,16,1020
14,2034,17,992
14,2034,18,975
14,2034,19,832
14,2034,20,828
14,2034,21,800
14,2034,22,831
14,2034,23,844
14,2034,24,853
14,2034,25,890
14,2034,26,980
14,2034,27,1070
14,2034,28,1056
14,2034,29,1159
14,2034,30,1167
14,2034,31,1211
14,2034,32,1269
14,2034,33,1231
14,2034,34,1207
14,2034,35,1282
14,2034,36,1260
14,2034,37,1307
14,2034,38,1432
14,2034,39,1638
14,2034,40,1673
14,2034,41,1788
14,2034,42,1696
14,2034,43,1590
14,2034,44,1728
14,2034,45,1623
14,2034,46,1469
14,2034,47,1484
14,2034,48,1399
14,2034,49,1370
14,2034,50,1282
14,2034,51,1182
14,2034,52,1188
14,2034,53,1169
14,2034,54,1256
14,2034,55,1170
14,2034,56,1105
14,2034,57,1156
14,2034,58,1142
14,2034,59,1071
14,2034,60,1036
14,2034,61,1024
14,2034,62,991
14,2034,63,1074
14,2034,64,1106
14,2034,65,917
14,2034,66,852
14,2034,67,848
14,2034,68,794
14,2034,69,871
14,2034,70,888
14,2034,71,821
14,2034,72,855
14,2034,73,776
14,2034,74,788
14,2034,75,776
14,2034,76,731
14,2034,77,725
14,2034,78,693
14,2034,79,661
14,2034,80,599
14,2034,81,537
14,2034,82,538
14,2034,83,483
14,2034,84,437
14,2034,85,423
14,2034,86,410
14,2034,87,389
14,2034,88,261
14,2034,89,212
14,2034,90,219
14,2034,91,166
14,2034,92,136
14,2034,93,113
14,2034,94,78
14,2034,95,65
14,2034,96,53
14,2034,97,41
14,2034,98,33
14,2034,99,21
14,2034,100,39
14,2035,0,695
14,2035,1,725
14,2035,2,745
14,2035,3,787
14,2035,4,809
14,2035,5,859
14,2035,6,880
14,2035,7,956
14,2035,8,961
14,2035,9,1002
14,2035,10,1009
14,2035,11,1012
14,2035,12,1027
14,2035,13,997
14,2035,14,1014
14,2035,15,1025
14,2035,16,1080
14,2035,17,962
14,2035,18,924
14,2035,19,898
14,2035,20,786
14,2035,21,842
14,2035,22,813
14,2035,23,845
14,2035,24,861
14,2035,25,887
14,2035,26,928
14,2035,27,1040
14,2035,28,1130
14,2035,29,1132
14,2035,30,1227
14,2035,31,1224
14,2035,32,1267
14,2035,33,1315
14,2035,34,1272
14,2035,35,1229
14,2035,36,1302
14,2035,37,1286
14,2035,38,1337
14,2035,39,1463
14,2035,40,1667
14,2035,41,1702
14,2035,42,1819
14,2035,43,1723
14,2035,44,1612
14,2035,45,1746
14,2035,46,1638
14,2035,47,1481
14,2035,48,1497
14,2035,49,1410
14,2035,50,1371
14,2035,51,1282
14,2035,52,1181
14,2035,53,1187
14,2035,54,1167
14,2035,55,1254
14,2035,56,1167
14,2035,57,1101
14,2035,58,1150
14,2035,59,1136
14,2035,60,1065
14,2035,61,1029
14,2035,62,1016
14,2035,63,983
14,2035,64,1065
14,2035,65,1111
14,2035,66,922
14,2035,67,855
14,2035,68,851
14,2035,69,793
14,2035,70,867
14,2035,71,881
14,2035,72,815
14,2035,73,847
14,2035,74,766
14,2035,75,778
14,2035,76,764
14,2035,77,717
14,2035,78,709
14,2035,79,677
14,2035,80,641
14,2035,81,579
14,2035,82,517
14,2035,83,516
14,2035,84,459
14,2035,85,413
14,2035,86,397
14,2035,87,382
14,2035,88,359
14,2035,89,238
14,2035,90,191
14,2035,91,196
14,2035,92,146
14,2035,93,118
14,2035,94,97
14,2035,95,65
14,2035,96,54
14,2035,97,43
14,2035,98,32
14,2035,99,25
14,2035,100,41
14,2036,0,717
14,2036,1,717
14,2036,2,750
14,2036,3,772
14,2036,4,821
14,2036,5,847
14,2036,6,894
14,2036,7,918
14,2036,8,993
14,2036,9,997
14,2036,10,1036
14,2036,11,1038
14,2036,12,1040
14,2036,13,1047
14,2036,14,1016
14,2036,15,1030
14,2036,16,1041
14,2036,17,1019
14,2036,18,897
14,2036,19,852
14,2036,20,849
14,2036,21,800
14,2036,22,856
14,2036,23,828
14,2036,24,862
14,2036,25,894
14,2036,26,926
14,2036,27,988
14,2036,28,1100
14,2036,29,1205
14,2036,30,1200
14,2036,31,1284
14,2036,32,1280
14,2036,33,1313
14,2036,34,1356
14,2036,35,1294
14,2036,36,1249
14,2036,37,1328
14,2036,38,1316
14,2036,39,1367
14,2036,40,1493
14,2036,41,1696
14,2036,42,1732
14,2036,43,1846
14,2036,44,1746
14,2036,45,1631
14,2036,46,1761
14,2036,47,1649
14,2036,48,1493
14,2036,49,1508
14,2036,50,1412
14,2036,51,1371
14,2036,52,1281
14,2036,53,1180
14,2036,54,1185
14,2036,55,1166
14,2036,56,1252
14,2036,57,1163
14,2036,58,1096
14,2036,59,1144
14,2036,60,1129
14,2036,61,1057
14,2036,62,1021
14,2036,63,1008
14,2036,64,975
14,2036,65,1070
14,2036,66,1114
14,2036,67,924
14,2036,68,858
14,2036,69,850
14,2036,70,790
14,2036,71,862
14,2036,72,876
14,2036,73,808
14,2036,74,836
14,2036,75,757
14,2036,76,767
14,2036,77,749
14,2036,78,701
14,2036,79,692
14,2036,80,657
14,2036,81,620
14,2036,82,557
14,2036,83,495
14,2036,84,492
14,2036,85,435
14,2036,86,388
14,2036,87,370
14,2036,88,353
14,2036,89,328
14,2036,90,215
14,2036,91,170
14,2036,92,173
14,2036,93,126
14,2036,94,101
14,2036,95,82
14,2036,96,54
14,2036,97,44
14,2036,98,34
14,2036,99,25
14,2036,100,45
14,2037,0,716
14,2037,1,738
14,2037,2,742
14,2037,3,776
14,2037,4,806
14,2037,5,859
14,2037,6,882
14,2037,7,931
14,2037,8,954
14,2037,9,1028
14,2037,10,1030
14,2037,11,1066
14,2037,12,1066
14,2037,13,1060
14,2037,14,1067
14,2037,15,1033
14,2037,16,1046
14,2037,17,981
14,2037,18,949
14,2037,19,827
14,2037,20,806
14,2037,21,862
14,2037,22,814
14,2037,23,870
14,2037,24,845
14,2037,25,896
14,2037,26,933
14,2037,27,985
14,2037,28,1048
14,2037,29,1176
14,2037,30,1273
14,2037,31,1257
14,2037,32,1339
14,2037,33,1326
14,2037,34,1353
14,2037,35,1378
14,2037,36,1313
14,2037,37,1275
14,2037,38,1357
14,2037,39,1346
14,2037,40,1397
14,2037,41,1521
14,2037,42,1727
14,2037,43,1759
14,2037,44,1868
14,2037,45,1763
14,2037,46,1645
14,2037,47,1772
14,2037,48,1662
14,2037,49,1504
14,2037,50,1509
14,2037,51,1412
14,2037,52,1370
14,2037,53,1280
14,2037,54,1178
14,2037,55,1184
14,2037,56,1164
14,2037,57,1246
14,2037,58,1157
14,2037,59,1090
14,2037,60,1137
14,2037,61,1121
14,2037,62,1050
14,2037,63,1013
14,2037,64,1000
14,2037,65,981
14,2037,66,1074
14,2037,67,1115
14,2037,68,926
14,2037,69,856
14,2037,70,846
14,2037,71,786
14,2037,72,856
14,2037,73,868
14,2037,74,798
14,2037,75,826
14,2037,76,747
14,2037,77,752
14,2037,78,733
14,2037,79,684
14,2037,80,672
14,2037,81,635
14,2037,82,597
14,2037,83,534
14,2037,84,472
14,2037,85,466
14,2037,86,408
14,2037,87,362
14,2037,88,342
14,2037,89,323
14,2037,90,297
14,2037,91,192
14,2037,92,150
14,2037,93,150
14,2037,94,108
14,2037,95,86
14,2037,96,68
14,2037,97,44
14,2037,98,35
14,2037,99,26
14,2037,100,47
14,2038,0,728
14,2038,1,738
14,2038,2,763
14,2038,3,768
14,2038,4,810
14,2038,5,844
14,2038,6,894
14,2038,7,919
14,2038,8,968
14,2038,9,989
14,2038,10,1062
14,2038,11,1060
14,2038,12,1094
14,2038,13,1086
14,2038,14,1080
14,2038,15,1084
14,2038,16,1048
14,2038,17,986
14,2038,18,915
14,2038,19,875
14,2038,20,782
14,2038,21,819
14,2038,22,876
14,2038,23,828
14,2038,24,887
14,2038,25,878
14,2038,26,934
14,2038,27,993
14,2038,28,1045
14,2038,29,1124
14,2038,30,1244
14,2038,31,1330
14,2038,32,1313
14,2038,33,1385
14,2038,34,1367
14,2038,35,1375
14,2038,36,1397
14,2038,37,1339
14,2038,38,1305
14,2038,39,1388
14,2038,40,1376
14,2038,41,1426
14,2038,42,1552
14,2038,43,1754
14,2038,44,1781
14,2038,45,1885
14,2038,46,1778
14,2038,47,1657
14,2038,48,1784
14,2038,49,1672
14,2038,50,1506
14,2038,51,1509
14,2038,52,1411
14,2038,53,1368
14,2038,54,1278
14,2038,55,1177
14,2038,56,1181
14,2038,57,1159
14,2038,58,1240
14,2038,59,1151
14,2038,60,1084
14,2038,61,1129
14,2038,62,1113
14,2038,63,1041
14,2038,64,1005
14,2038,65,1006
14,2038,66,986
14,2038,67,1075
14,2038,68,1115
14,2038,69,924
14,2038,70,853
14,2038,71,841
14,2038,72,781
14,2038,73,849
14,2038,74,857
14,2038,75,789
14,2038,76,814
14,2038,77,732
14,2038,78,736
14,2038,79,716
14,2038,80,664
14,2038,81,649
14,2038,82,611
14,2038,83,572
14,2038,84,509
14,2038,85,447
14,2038,86,438
14,2038,87,381
14,2038,88,334
14,2038,89,313
14,2038,90,292
14,2038,91,265
14,2038,92,169
14,2038,93,131
14,2038,94,129
14,2038,95,91
14,2038,96,71
14,2038,97,56
14,2038,98,35
14,2038,99,27
14,2038,100,50
14,2039,0,729
14,2039,1,750
14,2039,2,763
14,2039,3,789
14,2039,4,802
14,2039,5,848
14,2039,6,879
14,2039,7,931
14,2039,8,956
14,2039,9,1003
14,2039,10,1023
14,2039,11,1092
14,2039,12,1088
14,2039,13,1114
14,2039,14,1106
14,2039,15,1097
14,2039,16,1099
14,2039,17,989
14,2039,18,919
14,2039,19,844
14,2039,20,827
14,2039,21,796
14,2039,22,833
14,2039,23,891
14,2039,24,845
14,2039,25,921
14,2039,26,917
14,2039,27,994
14,2039,28,1053
14,2039,29,1121
14,2039,30,1192
14,2039,31,1301
14,2039,32,1386
14,2039,33,1359
14,2039,34,1426
14,2039,35,1389
14,2039,36,1395
14,2039,37,1423
14,2039,38,1369
14,2039,39,1335
14,2039,40,1418
14,2039,41,1405
14,2039,42,1457
14,2039,43,1580
14,2039,44,1776
14,2039,45,1799
14,2039,46,1900
14,2039,47,1790
14,2039,48,1669
14,2039,49,1795
14,2039,50,1674
14,2039,51,1505
14,2039,52,1508
14,2039,53,1409
14,2039,54,1366
14,2039,55,1276
14,2039,56,1175
14,2039,57,1177
14,2039,58,1154
14,2039,59,1234
14,2039,60,1144
14,2039,61,1076
14,2039,62,1121
14,2039,63,1104
14,2039,64,1033
14,2039,65,1011
14,2039,66,1010
14,2039,67,988
14,2039,68,1076
14,2039,69,1111
14,2039,70,920
14,2039,71,847
14,2039,72,836
14,2039,73,775
14,2039,74,838
14,2039,75,846
14,2039,76,778
14,2039,77,799
14,2039,78,717
14,2039,79,719
14,2039,80,695
14,2039,81,643
14,2039,82,626
14,2039,83,587
14,2039,84,546
14,2039,85,482
14,2039,86,420
14,2039,87,409
14,2039,88,352
14,2039,89,306
14,2039,90,284
14,2039,91,261
14,2039,92,235
14,2039,93,148
14,2039,94,112
14,2039,95,110
14,2039,96,76
14,2039,97,58
14,2039,98,45
14,2039,99,27
14,2039,100,52
14,2040,0,731
14,2040,1,750
14,2040,2,775
14,2040,3,789
14,2040,4,824
14,2040,5,840
14,2040,6,883
14,2040,7,916
14,2040,8,968
14,2040,9,991
14,2040,10,1037
14,2040,11,1053
14,2040,12,1120
14,2040,13,1108
14,2040,14,1134
14,2040,15,1123
14,2040,16,1112
14,2040,17,1036
14,2040,18,921
14,2040,19,848
14,2040,20,797
14,2040,21,841
14,2040,22,810
14,2040,23,848
14,2040,24,907
14,2040,25,879
14,2040,26,959
14,2040,27,977
14,2040,28,1054
14,2040,29,1129
14,2040,30,1189
14,2040,31,1249
14,2040,32,1356
14,2040,33,1432
14,2040,34,1400
14,2040,35,1448
14,2040,36,1408
14,2040,37,1421
14,2040,38,1453
14,2040,39,1400
14,2040,40,1365
14,2040,41,1447
14,2040,42,1436
14,2040,43,1485
14,2040,44,1602
14,2040,45,1794
14,2040,46,1814
14,2040,47,1912
14,2040,48,1802
14,2040,49,1680
14,2040,50,1796
14,2040,51,1673
14,2040,52,1504
14,2040,53,1506
14,2040,54,1407
14,2040,55,1364
14,2040,56,1274
14,2040,57,1170
14,2040,58,1172
14,2040,59,1148
14,2040,60,1226
14,2040,61,1137
14,2040,62,1069
14,2040,63,1112
14,2040,64,1096
14,2040,65,1039
14,2040,66,1015
14,2040,67,1012
14,2040,68,990
14,2040,69,1072
14,2040,70,1105
14,2040,71,914
14,2040,72,842
14,2040,73,830
14,2040,74,766
14,2040,75,828
14,2040,76,835
14,2040,77,763
14,2040,78,782
14,2040,79,701
14,2040,80,698
14,2040,81,672
14,2040,82,619
14,2040,83,601
14,2040,84,560
14,2040,85,517
14,2040,86,453
14,2040,87,392
14,2040,88,378
14,2040,89,322
14,2040,90,277
14,2040,91,254
14,2040,92,231
14,2040,93,205
14,2040,94,127
14,2040,95,95
14,2040,96,92
14,2040,97,62
14,2040,98,47
14,2040,99,35
14,2040,100,54
14,2041,0,738
14,2041,1,753
14,2041,2,776
14,2041,3,801
14,2041,4,823
14,2041,5,862
14,2041,6,875
14,2041,7,921
14,2041,8,953
14,2041,9,1004
14,2041,10,1025
14,2041,11,1067
14,2041,12,1081
14,2041,13,1140
14,2041,14,1128
14,2041,15,1151
14,2041,16,1138
14,2041,17,1048
14,2041,18,965
14,2041,19,850
14,2041,20,801
14,2041,21,811
14,2041,22,854
14,2041,23,824
14,2041,24,865
14,2041,25,941
14,2041,26,918
14,2041,27,1019
14,2041,28,1037
14,2041,29,1131
14,2041,30,1197
14,2041,31,1247
14,2041,32,1305
14,2041,33,1403
14,2041,34,1473
14,2041,35,1422
14,2041,36,1468
14,2041,37,1434
14,2041,38,1451
14,2041,39,1484
14,2041,40,1430
14,2041,41,1395
14,2041,42,1478
14,2041,43,1464
14,2041,44,1507
14,2041,45,1621
14,2041,46,1809
14,2041,47,1826
14,2041,48,1924
14,2041,49,1813
14,2041,50,1682
14,2041,51,1795
14,2041,52,1671
14,2041,53,1502
14,2041,54,1503
14,2041,55,1405
14,2041,56,1361
14,2041,57,1269
14,2041,58,1165
14,2041,59,1166
14,2041,60,1141
14,2041,61,1218
14,2041,62,1128
14,2041,63,1060
14,2041,64,1104
14,2041,65,1101
14,2041,66,1044
14,2041,67,1017
14,2041,68,1014
14,2041,69,987
14,2041,70,1066
14,2041,71,1097
14,2041,72,908
14,2041,73,836
14,2041,74,820
14,2041,75,757
14,2041,76,817
14,2041,77,819
14,2041,78,747
14,2041,79,764
14,2041,80,681
14,2041,81,676
14,2041,82,648
14,2041,83,595
14,2041,84,573
14,2041,85,531
14,2041,86,487
14,2041,87,424
14,2041,88,363
14,2041,89,347
14,2041,90,292
14,2041,91,248
14,2041,92,225
14,2041,93,202
14,2041,94,177
14,2041,95,108
14,2041,96,79
14,2041,97,76
14,2041,98,50
14,2041,99,36
14,2041,100,61
14,2042,0,724
14,2042,1,760
14,2042,2,778
14,2042,3,802
14,2042,4,836
14,2042,5,862
14,2042,6,897
14,2042,7,913
14,2042,8,958
14,2042,9,989
14,2042,10,1038
14,2042,11,1055
14,2042,12,1095
14,2042,13,1101
14,2042,14,1160
14,2042,15,1145
14,2042,16,1166
14,2042,17,1073
14,2042,18,977
14,2042,19,890
14,2042,20,803
14,2042,21,815
14,2042,22,825
14,2042,23,869
14,2042,24,841
14,2042,25,899
14,2042,26,980
14,2042,27,978
14,2042,28,1080
14,2042,29,1114
14,2042,30,1199
14,2042,31,1255
14,2042,32,1303
14,2042,33,1352
14,2042,34,1444
14,2042,35,1495
14,2042,36,1441
14,2042,37,1494
14,2042,38,1464
14,2042,39,1482
14,2042,40,1514
14,2042,41,1459
14,2042,42,1426
14,2042,43,1506
14,2042,44,1487
14,2042,45,1526
14,2042,46,1636
14,2042,47,1821
14,2042,48,1838
14,2042,49,1934
14,2042,50,1814
14,2042,51,1681
14,2042,52,1793
14,2042,53,1669
14,2042,54,1500
14,2042,55,1501
14,2042,56,1402
14,2042,57,1356
14,2042,58,1263
14,2042,59,1159
14,2042,60,1159
14,2042,61,1134
14,2042,62,1209
14,2042,63,1120
14,2042,64,1053
14,2042,65,1109
14,2042,66,1106
14,2042,67,1045
14,2042,68,1019
14,2042,69,1012
14,2042,70,983
14,2042,71,1059
14,2042,72,1089
14,2042,73,901
14,2042,74,826
14,2042,75,811
14,2042,76,748
14,2042,77,802
14,2042,78,802
14,2042,79,730
14,2042,80,743
14,2042,81,659
14,2042,82,652
14,2042,83,623
14,2042,84,568
14,2042,85,544
14,2042,86,500
14,2042,87,455
14,2042,88,392
14,2042,89,333
14,2042,90,315
14,2042,91,262
14,2042,92,220
14,2042,93,197
14,2042,94,175
14,2042,95,151
14,2042,96,91
14,2042,97,65
14,2042,98,61
14,2042,99,39
14,2042,100,67
14,2043,0,740
14,2043,1,747
14,2043,2,786
14,2043,3,805
14,2043,4,837
14,2043,5,874
14,2043,6,897
14,2043,7,935
14,2043,8,951
14,2043,9,994
14,2043,10,1023
14,2043,11,1068
14,2043,12,1084
14,2043,13,1115
14,2043,14,1121
14,2043,15,1177
14,2043,16,1160
14,2043,17,1099
14,2043,18,999
14,2043,19,900
14,2043,20,841
14,2043,21,817
14,2043,22,829
14,2043,23,840
14,2043,24,886
14,2043,25,876
14,2043,26,938
14,2043,27,1041
14,2043,28,1039
14,2043,29,1157
14,2043,30,1183
14,2043,31,1257
14,2043,32,1311
14,2043,33,1350
14,2043,34,1393
14,2043,35,1466
14,2043,36,1515
14,2043,37,1468
14,2043,38,1524
14,2043,39,1496
14,2043,40,1512
14,2043,41,1544
14,2043,42,1491
14,2043,43,1454
14,2043,44,1529
14,2043,45,1506
14,2043,46,1542
14,2043,47,1648
14,2043,48,1833
14,2043,49,1849
14,2043,50,1935
14,2043,51,1813
14,2043,52,1680
14,2043,53,1791
14,2043,54,1666
14,2043,55,1498
14,2043,56,1498
14,2043,57,1396
14,2043,58,1349
14,2043,59,1256
14,2043,60,1153
14,2043,61,1151
14,2043,62,1126
14,2043,63,1199
14,2043,64,1112
14,2043,65,1059
14,2043,66,1114
14,2043,67,1107
14,2043,68,1047
14,2043,69,1016
14,2043,70,1007
14,2043,71,977
14,2043,72,1051
14,2043,73,1079
14,2043,74,890
14,2043,75,817
14,2043,76,800
14,2043,77,734
14,2043,78,786
14,2043,79,784
14,2043,80,710
14,2043,81,720
14,2043,82,636
14,2043,83,627
14,2043,84,595
14,2043,85,539
14,2043,86,512
14,2043,87,467
14,2043,88,421
14,2043,89,360
14,2043,90,302
14,2043,91,283
14,2043,92,232
14,2043,93,193
14,2043,94,170
14,2043,95,149
14,2043,96,127
14,2043,97,75
14,2043,98,53
14,2043,99,48
14,2043,100,73
14,2044,0,734
14,2044,1,762
14,2044,2,772
14,2044,3,812
14,2044,4,839
14,2044,5,875
14,2044,6,910
14,2044,7,935
14,2044,8,972
14,2044,9,986
14,2044,10,1028
14,2044,11,1053
14,2044,12,1097
14,2044,13,1104
14,2044,14,1136
14,2044,15,1139
14,2044,16,1192
14,2044,17,1094
14,2044,18,1024
14,2044,19,921
14,2044,20,851
14,2044,21,855
14,2044,22,831
14,2044,23,844
14,2044,24,857
14,2044,25,921
14,2044,26,915
14,2044,27,999
14,2044,28,1102
14,2044,29,1116
14,2044,30,1226
14,2044,31,1241
14,2044,32,1314
14,2044,33,1359
14,2044,34,1391
14,2044,35,1416
14,2044,36,1486
14,2044,37,1541
14,2044,38,1498
14,2044,39,1555
14,2044,40,1526
14,2044,41,1542
14,2044,42,1575
14,2044,43,1519
14,2044,44,1477
14,2044,45,1548
14,2044,46,1521
14,2044,47,1554
14,2044,48,1661
14,2044,49,1844
14,2044,50,1850
14,2044,51,1934
14,2044,52,1811
14,2044,53,1678
14,2044,54,1787
14,2044,55,1664
14,2044,56,1495
14,2044,57,1491
14,2044,58,1390
14,2044,59,1342
14,2044,60,1249
14,2044,61,1145
14,2044,62,1143
14,2044,63,1117
14,2044,64,1190
14,2044,65,1118
14,2044,66,1064
14,2044,67,1115
14,2044,68,1109
14,2044,69,1044
14,2044,70,1011
14,2044,71,1001
14,2044,72,970
14,2044,73,1042
14,2044,74,1066
14,2044,75,880
14,2044,76,806
14,2044,77,786
14,2044,78,720
14,2044,79,768
14,2044,80,763
14,2044,81,688
14,2044,82,695
14,2044,83,612
14,2044,84,599
14,2044,85,564
14,2044,86,508
14,2044,87,479
14,2044,88,433
14,2044,89,387
14,2044,90,327
14,2044,91,272
14,2044,92,252
14,2044,93,203
14,2044,94,167
14,2044,95,145
14,2044,96,125
14,2044,97,105
14,2044,98,61
14,2044,99,41
14,2044,100,83
14,2045,0,735
14,2045,1,756
14,2045,2,788
14,2045,3,799
14,2045,4,847
14,2045,5,878
14,2045,6,911
14,2045,7,948
14,2045,8,973
14,2045,9,1009
14,2045,10,1021
14,2045,11,1059
14,2045,12,1082
14,2045,13,1117
14,2045,14,1124
14,2045,15,1153
14,2045,16,1154
14,2045,17,1124
14,2045,18,1019
14,2045,19,943
14,2045,20,870
14,2045,21,865
14,2045,22,869
14,2045,23,846
14,2045,24,861
14,2045,25,892
14,2045,26,960
14,2045,27,976
14,2045,28,1060
14,2045,29,1180
14,2045,30,1186
14,2045,31,1285
14,2045,32,1298
14,2045,33,1361
14,2045,34,1400
14,2045,35,1414
14,2045,36,1436
14,2045,37,1513
14,2045,38,1572
14,2045,39,1530
14,2045,40,1586
14,2045,41,1556
14,2045,42,1573
14,2045,43,1603
14,2045,44,1542
14,2045,45,1496
14,2045,46,1564
14,2045,47,1534
14,2045,48,1567
14,2045,49,1672
14,2045,50,1846
14,2045,51,1849
14,2045,52,1932
14,2045,53,1809
14,2045,54,1675
14,2045,55,1784
14,2045,56,1660
14,2045,57,1489
14,2045,58,1484
14,2045,59,1382
14,2045,60,1334
14,2045,61,1241
14,2045,62,1137
14,2045,63,1135
14,2045,64,1109
14,2045,65,1196
14,2045,66,1122
14,2045,67,1066
14,2045,68,1117
14,2045,69,1105
14,2045,70,1040
14,2045,71,1005
14,2045,72,995
14,2045,73,963
14,2045,74,1029
14,2045,75,1053
14,2045,76,868
14,2045,77,792
14,2045,78,770
14,2045,79,704
14,2045,80,747
14,2045,81,739
14,2045,82,664
14,2045,83,668
14,2045,84,585
14,2045,85,569
14,2045,86,532
14,2045,87,475
14,2045,88,444
14,2045,89,398
14,2045,90,352
14,2045,91,294
14,2045,92,242
14,2045,93,221
14,2045,94,176
14,2045,95,143
14,2045,96,123
14,2045,97,104
14,2045,98,85
14,2045,99,47
14,2045,100,85
14,2046,0,745
14,2046,1,758
14,2046,2,782
14,2046,3,814
14,2046,4,834
14,2046,5,886
14,2046,6,914
14,2046,7,950
14,2046,8,986
14,2046,9,1009
14,2046,10,1043
14,2046,11,1052
14,2046,12,1088
14,2046,13,1102
14,2046,14,1137
14,2046,15,1142
14,2046,16,1168
14,2046,17,1088
14,2046,18,1046
14,2046,19,939
14,2046,20,891
14,2046,21,884
14,2046,22,879
14,2046,23,884
14,2046,24,863
14,2046,25,896
14,2046,26,931
14,2046,27,1021
14,2046,28,1038
14,2046,29,1138
14,2046,30,1250
14,2046,31,1245
14,2046,32,1342
14,2046,33,1346
14,2046,34,1403
14,2046,35,1423
14,2046,36,1434
14,2046,37,1462
14,2046,38,1543
14,2046,39,1603
14,2046,40,1560
14,2046,41,1616
14,2046,42,1587
14,2046,43,1602
14,2046,44,1626
14,2046,45,1561
14,2046,46,1512
14,2046,47,1576
14,2046,48,1547
14,2046,49,1579
14,2046,50,1674
14,2046,51,1845
14,2046,52,1848
14,2046,53,1930
14,2046,54,1806
14,2046,55,1672
14,2046,56,1781
14,2046,57,1653
14,2046,58,1482
14,2046,59,1477
14,2046,60,1374
14,2046,61,1325
14,2046,62,1232
