year,district_code,district_name,county_name,unit_type,teacher_fte_published,teacher_fte_school_sum,teacher_fte_difference,staff_certificated_fte,staff_noncertificated_fte,pupil_teacher_ratio,schools_published,schools_elementary,schools_middle,schools_senior,schools_other,schools_in_sum,enrollment_published,enrollment_school_sum,graduation_rate,dropout_rate,source
1988,,BUFFALO RE-4(J),LOGAN,district,16.8,,,20.8,8.7,11.9,2,1,0,1,0,,200,,,0.0,yearbook-1988-summary
1988,,CONSOLIDATED C-1,CUSTER,district,23.5,,,27.5,14.6,14.1,2,1,0,1,0,,331,,,3.6,yearbook-1988-summary
1988,,CRIPPLE CREEK-VICTORRE-1,TELLER,district,19.0,,,23.0,11.5,16.7,2,1,0,1,0,,318,,,0.0,yearbook-1988-summary
1988,,DELTA-MONTROSE BOCS,COLORADO BOCS,boces,14.0,,,16.0,0.0,0.0,1,0,0,0,1,,0,,,0.0,yearbook-1988-summary
1988,,DOUGLAS COUNTY RE 1(J),DOUGLAS,district,635.8,,,751.9,456.2,17.5,22,16,2,3,1,,11136,,,2.9,yearbook-1988-summary
1988,,EAGLE COUNTY RE 50(J),EAGLE,district,150.5,,,182.0,114.3,15.7,9,5,2,2,0,,2363,,,4.6,yearbook-1988-summary
1988,,EAST CENTRAL BOCES,COLORADO BOCS,boces,8.5,,,16.6,0.0,0.0,0,0,0,0,0,,0,,,0.0,yearbook-1988-summary
1988,,EAST YUMA COUNTY RJ-2,YUMA,district,68.1,,,78.6,45.5,13.8,5,2,1,2,0,,941,,,2.9,yearbook-1988-summary
1988,,FLORENCE RE-2(J),FREMONT,district,107.0,,,121.0,73.4,15.6,4,2,1,1,0,,1670,,,5.3,yearbook-1988-summary
1988,,FORT LUPTON RE-8,WELD,district,108.5,,,129.5,104.8,20.5,4,2,1,1,0,,2224,,,6.1,yearbook-1988-summary
1988,,GARFIELD CO. 16,GARFIELD,district,33.0,,,40.0,18.3,13.2,3,1,1,1,0,,436,,,2.0,yearbook-1988-summary
1988,,GARFIELD RE-2,GARFIELD,district,116.5,,,133.5,76.2,20.0,7,4,2,1,0,,2325,,,8.9,yearbook-1988-summary
1988,,GILCREST RE-1,WELD,district,102.2,,,120.2,48.6,16.6,6,3,2,1,0,,1699,,,3.6,yearbook-1988-summary
1988,,GROVER RE-12,WELD,district,16.6,,,18.6,5.0,4.9,2,1,0,1,0,,82,,,0.0,yearbook-1988-summary
1988,,KIDWA C-2,ELBERT,district,10.9,,,13.9,11.3,17.2,2,1,0,1,0,,187,,,4.3,yearbook-1988-summary
1988,,MONTEZUMA CO BOCS,COLORADO BOCS,boces,13.0,,,14.0,0.0,0.0,1,0,0,0,1,,0,,,0.0,yearbook-1988-summary
1988,,NORTHEAST BOCES,COLORADO BOCS,boces,7.8,,,22.5,0.0,0.0,0,0,0,0,0,,0,,,0.0,yearbook-1988-summary
1988,,NORTHERN COLO BOCES,COLORADO BOCS,boces,1.0,,,2.0,0.0,0.0,0,0,0,0,0,,0,,,0.0,yearbook-1988-summary
1988,,NORTHWEST COLO BOCS,COLORADO BOCS,boces,3.0,,,19.0,0.0,0.0,0,0,0,0,0,,0,,,0.0,yearbook-1988-summary
1988,,PARK (ESTES PARK) R-3(J),LARIMER,district,62.4,,,74.4,44.6,18.0,3,1,1,1,0,,1126,,,2.7,yearbook-1988-summary
1988,,PIKES PEAK BOCES,COLORADO BOCS,boces,55.3,,,87.8,0.0,0.7,1,0,0,0,1,,41,,,0.0,yearbook-1988-summary
1988,,PRAIRIE RE-11(J),WELD,district,16.0,,,18.0,5.2,6.1,2,1,0,1,0,,97,,,0.0,yearbook-1988-summary
1988,,RIO BLANCO BOCES,COLORADO BOCS,boces,5.0,,,7.0,0.0,0.0,0,0,0,0,0,,0,,,0.0,yearbook-1988-summary
1988,,ROARING FORK RE-1(J),GARFIELD,district,183.2,,,213.7,88.7,18.0,9,3,2,3,1,,3306,,,6.0,yearbook-1988-summary
1988,,S PLATTE VALLEY BOCS,COLORADO BOCS,boces,1.0,,,11.0,0.0,0.0,0,0,0,0,0,,0,,,0.0,yearbook-1988-summary
1988,,SALIDA R-32(J),CHAFFEE,district,74.0,,,87.0,31.2,16.9,3,1,1,1,0,,1247,,,6.6,yearbook-1988-summary
1988,,SAN JUAN BOCS,COLORADO BOCS,boces,0.0,,,10.3,0.0,0.0,0,0,0,0,0,,0,,,0.0,yearbook-1988-summary
1988,,SAN LUIS VALLEY BOCS,COLORADO BOCS,boces,14.0,,,27.5,0.0,0.0,0,0,0,0,0,,0,,,0.0,yearbook-1988-summary
1988,,SOUTH CENTRAL BOCES,COLORADO BOCS,boces,2.3,,,15.5,0.0,0.0,0,0,0,0,0,,0,,,0.0,yearbook-1988-summary
1988,,SOUTH ROUTT RE 3(J),ROUTT,district,30.0,,,35.5,16.7,11.8,3,1,1,1,0,,353,,,2.8,yearbook-1988-summary
1988,,SOUTHEAST METRO BOCS,COLORADO BOCS,boces,28.5,,,34.5,0.0,0.0,1,0,0,0,1,,0,,,0.0,yearbook-1988-summary
1988,,SOUTHEASTERN BOCES,COLORADO BOCS,boces,14.3,,,24.7,0.0,1.9,1,0,0,0,1,,27,,,0.0,yearbook-1988-summary
1988,,SOUTHWEST BOCS,COLORADO BOCS,boces,1.0,,,7.5,0.0,64.0,1,0,0,0,1,,64,,,0.0,yearbook-1988-summary
1988,,WELD BOCES,COLORADO BOCS,boces,88.5,,,115.0,0.0,2.7,2,0,0,0,2,,237,,,0.0,yearbook-1988-summary
