year,leaid,district_code,district_name,teacher_fte,teacher_fte_prek,teacher_fte_kindergarten,teacher_fte_elementary,teacher_fte_secondary,staff_total_fte,enrollment_reported,source
2020,0806600,CO0940,Big Sandy School District No. 100J,27.0,0.0,2.0,12.0,12.0,47.0,298,ccd-lea-2020
2020,0802490,CO0480,Boulder Valley School District No. Re2,1717.0,34.0,117.0,772.0,791.0,3621.0,29240,ccd-lea-2020
2020,0802520,CO1750,Branson Reorganized School District No. 82,34.0,0.0,1.0,14.0,18.0,53.0,594,ccd-lea-2020
2020,0802640,CO0490,Buena Vista School District No. R-31,75.0,0.0,5.0,31.0,38.0,179.0,962,ccd-lea-2020
2020,0802670,CO1500,Burlington Public School District No. RE-6J,47.0,0.0,3.0,23.0,19.0,95.0,747,ccd-lea-2020
2020,0802700,CO0190,Byers School District No. 32J,113.0,0.0,5.0,36.0,71.0,183.0,5359,ccd-lea-2020
2020,0800287,CO8102,CMHI Pueblo,0.0,0.0,0.0,0.0,0.0,0.0,,ccd-lea-2020
2020,0802730,CO0970,Calhan District No. RJ1,33.0,1.0,2.0,12.0,17.0,71.0,453,ccd-lea-2020
2020,0802760,CO0270,Campo School District No. Re-6,7.0,0.0,0.0,3.0,3.0,18.0,51,ccd-lea-2020
2020,0899200,CO9035,Centennial BOCES,16.0,2.0,0.0,1.0,11.0,100.0,125,ccd-lea-2020
2020,0806360,CO0640,Centennial School District No. R-1,17.0,0.0,0.0,7.0,8.0,39.0,224,ccd-lea-2020
2020,0802850,CO2810,Center Consolidated School District No. 26 Jt. of the count,43.0,1.0,3.0,19.0,19.0,127.0,595,ccd-lea-2020
2020,0802880,CO2560,Cheraw School District No. 31 in the county of Otero and S,21.0,0.0,1.0,10.0,9.0,32.0,219,ccd-lea-2020
2020,0802910,CO0130,Cherry Creek School District No. 5 in the county of Arapah,3367.0,23.0,257.0,1584.0,1502.0,7024.0,54184,ccd-lea-2020
2020,0800001,CO0520,Cheyenne County School District No. Re-5,16.0,0.0,1.0,8.0,6.0,39.0,173,ccd-lea-2020
2020,0802940,CO1020,Cheyenne Mountain School District No. 12 in the county of E,359.0,5.0,28.0,156.0,170.0,653.0,5270,ccd-lea-2020
2020,0803000,CO0540,Clear Creek School District No. Re-1,53.0,0.0,4.0,25.0,22.0,134.0,682,ccd-lea-2020
2020,0800292,CO9175,Colorado River BOCES,11.0,0.0,0.0,1.0,9.0,41.0,132,ccd-lea-2020
2020,0800023,CO9000,Colorado School for the Deaf and Blind,30.0,1.0,1.0,9.0,17.0,72.0,162,ccd-lea-2020
2020,0803060,CO1010,Colorado Springs School District No. 11 in the county of E,1518.0,42.0,123.0,761.0,591.0,3421.0,23885,ccd-lea-2020
2020,0803150,CO2010,Creede School District,12.0,0.0,1.0,6.0,4.0,23.0,81,ccd-lea-2020
2020,0803180,CO3010,Cripple Creek-Victor School District No. Re-1,31.0,0.0,4.0,13.0,13.0,96.0,336,ccd-lea-2020
2020,0803210,CO0770,Crowley County School District No. Re-1-J,26.0,0.0,1.0,12.0,12.0,58.0,395,ccd-lea-2020
2020,0807200,CO0860,Custer County School District Consolidate 1,26.0,1.0,2.0,12.0,11.0,60.0,343,ccd-lea-2020
2020,0800004,CO9130,DENVER 1,21.0,0.0,1.0,9.0,10.0,29.0,388,ccd-lea-2020
2020,0803240,CO1980,De Beque Joint District No. 49 of the counties of Mesa and,15.0,0.0,1.0,5.0,7.0,24.0,171,ccd-lea-2020
2020,0803270,CO0170,Deer Trail School District No. 26J,21.0,1.0,1.0,8.0,10.0,42.0,254,ccd-lea-2020
2020,0803330,CO0870,Delta County Joint District No. 50,275.0,0.0,19.0,132.0,123.0,703.0,4793,ccd-lea-2020
2020,0800285,CO8103,Department of Corrections,0.0,0.0,0.0,0.0,0.0,0.0,0,ccd-lea-2020
2020,0800286,CO8104,Division of Youth Services,38.0,0.0,0.0,0.0,38.0,50.0,0,ccd-lea-2020
2020,0803420,CO0890,Dolores County School District RE-2J,20.0,1.0,1.0,8.0,9.0,50.0,231,ccd-lea-2020
2020,0803390,CO2055,Dolores School District No. Re-4A,51.0,2.0,3.0,24.0,21.0,101.0,669,ccd-lea-2020
2020,0803450,CO0900,Douglas County School District No. Re 1,3664.0,36.0,273.0,1692.0,1662.0,7725.0,62979,ccd-lea-2020
2020,0803480,CO1520,Durango School District No. 9-R,381.0,10.0,31.0,167.0,171.0,756.0,6931,ccd-lea-2020
2020,0800282,CO9170,EDUCATION REENVISIONED BOCES,150.0,0.0,9.0,59.0,82.0,235.0,5123,ccd-lea-2020
2020,0803720,CO0920,ELIZABETH SCHOOL DISTRICT,145.0,0.0,9.0,67.0,67.0,328.0,2212,ccd-lea-2020
2020,0803540,CO0910,Eagle County School District No. Re 50,489.0,16.0,41.0,218.0,212.0,956.0,6699,ccd-lea-2020
2020,0899080,CO9025,East Central BOCES,3.0,3.0,0.0,0.0,0.0,52.0,,ccd-lea-2020
2020,0804320,CO1350,East Grand School District No. 2,104.0,1.0,7.0,49.0,45.0,207.0,1271,ccd-lea-2020
2020,0805130,CO2520,East Otero School District No. R1,92.0,0.0,8.0,47.0,35.0,213.0,1378,ccd-lea-2020
2020,0803630,CO1120,Edison Joint District No. 54 of the counties of El Paso and,14.0,0.0,0.0,7.0,6.0,33.0,191,ccd-lea-2020
2020,0803870,CO1110,El Paso County Colorado School District 49,1210.0,17.0,84.0,523.0,584.0,2553.0,23984,ccd-lea-2020
2020,0803690,CO0950,Elbert School District No. 200,22.0,1.0,1.0,9.0,11.0,46.0,270,ccd-lea-2020
2020,0803750,CO1050,Ellicott School District No. 22 in the county of El Paso a,70.0,4.0,4.0,29.0,32.0,152.0,1021,ccd-lea-2020
2020,0803780,CO0120,Englewood School District No. 1 in the county of Arapahoe,187.0,2.0,16.0,81.0,86.0,435.0,2460,ccd-lea-2020
2020,0803810,CO1570,Estes Park School District R-3,79.0,1.0,6.0,35.0,35.0,164.0,1021,ccd-lea-2020
2020,0804080,CO1000,Fountain School District No. 8 in the county of El Paso an,514.0,17.0,47.0,250.0,199.0,1041.0,8227,ccd-lea-2020
2020,0804110,CO2540,Fowler School District No. R4J,34.0,0.0,2.0,15.0,16.0,57.0,368,ccd-lea-2020
2020,0802790,CO1140,Fremont Re-1,235.0,6.0,20.0,110.0,98.0,512.0,3275,ccd-lea-2020
2020,0803960,CO1150,Fremont Re-2,80.0,0.0,5.0,40.0,34.0,188.0,1368,ccd-lea-2020
2020,0803120,CO1160,Fremont Re-3,18.0,0.0,1.0,8.0,8.0,42.0,187,ccd-lea-2020
2020,0800015,CO9160,Front Range BOCES,0.0,0.0,0.0,0.0,0.0,0.0,,ccd-lea-2020
2020,0806240,CO1195,Garfield School District No. Re-2,279.0,7.0,3.0,151.0,117.0,692.0,4526,ccd-lea-2020
2020,0804740,CO1780,Genoa-Hugo School District No. C-113,18.0,0.0,2.0,7.0,7.0,34.0,222,ccd-lea-2020
2020,0804230,CO1330,Gilpin County School District No. Re-1,31.0,2.0,2.0,12.0,13.0,51.0,429,ccd-lea-2020
2020,0804290,CO2650,Granada School District No. Re-1,17.0,0.0,1.0,7.0,8.0,36.0,189,ccd-lea-2020
2020,0800011,CO9135,Grand Valley BOCES,0.0,0.0,0.0,0.0,0.0,6.0,,ccd-lea-2020
2020,0804380,CO1220,Grand Valley School District No. 16 in the county of Garfi,69.0,0.0,4.0,32.0,32.0,168.0,1159,ccd-lea-2020
2020,0804410,CO3120,GreeleySchool District No. 6 in the county of Weld and Sta,1223.0,13.0,98.0,589.0,522.0,2449.0,21903,ccd-lea-2020
2020,0804470,CO1360,Gunnison Watershed School District Re1J,143.0,0.0,11.0,64.0,66.0,277.0,2074,ccd-lea-2020
2020,0804500,CO1070,Hanover School District No. 28 in the county of El Paso an,21.0,0.0,1.0,5.0,15.0,53.0,263,ccd-lea-2020
2020,0804530,CO0980,Harrison School District No. 2 in the county of El Paso an,739.0,0.0,66.0,377.0,295.0,1622.0,11177,ccd-lea-2020
2020,0804560,CO2630,Haxtun School District No. Re-2J,26.0,0.0,2.0,12.0,11.0,48.0,340,ccd-lea-2020
2020,0804590,CO2760,Hayden School District No. Re 1,32.0,1.0,3.0,10.0,16.0,35.0,384,ccd-lea-2020
2020,0806510,CO1460,Hi-Plains R-23,14.0,1.0,1.0,6.0,6.0,29.0,151,ccd-lea-2020
2020,0804620,CO1380,Hinsdale County School District No. Re-1,10.0,0.0,0.0,4.0,4.0,23.0,65,ccd-lea-2020
2020,0804650,CO1600,Hoehne Reorganized School District No. 3,19.0,0.0,1.0,8.0,8.0,38.0,330,ccd-lea-2020
2020,0804680,CO2670,Holly School District No. Re-3,19.0,1.0,1.0,7.0,9.0,43.0,278,ccd-lea-2020
2020,0804710,CO2620,Holyoke School District No. Re-1J,38.0,0.0,3.0,15.0,19.0,79.0,584,ccd-lea-2020
2020,0807080,CO1390,Huerfano School District Re-1,24.0,0.0,2.0,12.0,9.0,50.0,542,ccd-lea-2020
2020,0800018,CO3220,Idalia RJ-3 School District,17.0,0.0,1.0,7.0,7.0,35.0,197,ccd-lea-2020
2020,0804770,CO1540,Ignacio School District No. 11Jt,67.0,0.0,4.0,27.0,34.0,137.0,659,ccd-lea-2020
2020,0804800,CO1420,Jefferson County School District No. R-1,4700.0,97.0,344.0,2127.0,2130.0,10496.0,80099,ccd-lea-2020
2020,0804860,CO2862,Julesburg School District No. Re1,54.0,1.0,1.0,9.0,42.0,81.0,1021,ccd-lea-2020
2020,0804890,CO1810,Karval School District No. Re 23,7.0,1.0,1.0,2.0,2.0,16.0,50,ccd-lea-2020
2020,0804980,CO1760,Kim Reorganized School District No. 88,6.0,0.0,0.0,2.0,3.0,14.0,44,ccd-lea-2020
2020,0803510,CO1430,Kiowa County School District No. Re-1,17.0,0.0,1.0,7.0,9.0,38.0,215,ccd-lea-2020
2020,0806930,CO1440,Kiowa County School District No. Re-2,6.0,0.0,0.0,2.0,2.0,17.0,44,ccd-lea-2020
2020,0805040,CO0510,Kit Carson School District No. R-1,15.0,0.0,1.0,6.0,7.0,25.0,97,ccd-lea-2020
2020,0805160,CO1400,La Veta School District Re-2,23.0,1.0,1.0,8.0,12.0,40.0,206,ccd-lea-2020
2020,0805190,CO1510,Lake County School District No. R-1,56.0,0.0,3.0,23.0,28.0,174.0,998,ccd-lea-2020
2020,0805220,CO2660,Lamar School District No. Re-2,100.0,3.0,8.0,49.0,39.0,195.0,1539,ccd-lea-2020
2020,0805250,CO0290,Las Animas School District No. Re-1,37.0,0.0,3.0,12.0,21.0,215.0,2305,ccd-lea-2020
2020,0805820,CO1080,Lewis-Palmer Consolidated School District No. 38 in the co,378.0,2.0,27.0,172.0,176.0,777.0,6494,ccd-lea-2020
2020,0800019,CO3230,Liberty J-4 School District,10.0,0.0,0.0,4.0,5.0,16.0,65,ccd-lea-2020
2020,0805280,CO1790,Limon School District No. Re 4J,34.0,0.0,2.0,16.0,14.0,73.0,431,ccd-lea-2020
2020,0805310,CO0140,Littleton School District No. 6 in the county of Arapahoe,848.0,5.0,64.0,385.0,393.0,1849.0,14132,ccd-lea-2020
2020,0805340,CO3060,Lone Star School District No. 101,13.0,0.0,1.0,6.0,6.0,23.0,141,ccd-lea-2020
2020,0805460,CO2070,Mancos School District Re-6,32.0,0.0,3.0,16.0,13.0,71.0,465,ccd-lea-2020
2020,0805490,CO1030,Manitou Springs School District No. 14 in the county of El,103.0,1.0,6.0,46.0,49.0,208.0,1345,ccd-lea-2020
2020,0805520,CO2535,Manzanola Joint District No. 3J of the counties of Otero a,13.0,0.0,1.0,6.0,6.0,33.0,167,ccd-lea-2020
2020,0805550,CO0010,Mapleton School District No. 1 in the county of Adams & St,492.0,20.0,34.0,213.0,224.0,963.0,9140,ccd-lea-2020
2020,0805580,CO0310,McClave School District No. Re-2,21.0,0.0,1.0,8.0,10.0,41.0,214,ccd-lea-2020
2020,0805610,CO2710,Meeker School District Re1,47.0,2.0,4.0,20.0,20.0,92.0,681,ccd-lea-2020
2020,0804350,CO2000,Mesa County Valley School District No. 51,1325.0,73.0,90.0,609.0,552.0,2820.0,21084,ccd-lea-2020
2020,0805670,CO1130,Miami-Yoder Joint District No. 60 of the counties of El Pas,22.0,0.0,1.0,8.0,12.0,60.0,249,ccd-lea-2020
2020,0805730,CO2020,Moffat County School District RE: No. 1,121.0,1.0,11.0,55.0,51.0,292.0,2068,ccd-lea-2020
2020,0805700,CO2800,Moffat School District No. 2 in the county of Saguache and,23.0,0.0,1.0,10.0,11.0,60.0,227,ccd-lea-2020
2020,0805760,CO2740,Monte Vista School District No. C-8,80.0,1.0,6.0,39.0,33.0,161.0,1164,ccd-lea-2020
2020,0803090,CO2035,Montezuma-Cortez School District No. Re-1,169.0,0.0,11.0,86.0,70.0,396.0,2607,ccd-lea-2020
2020,0805790,CO2180,Montrose County School District Re-1J,330.0,7.0,25.0,152.0,144.0,701.0,5836,ccd-lea-2020
2020,0899160,CO9030,Mountain BOCES,0.0,0.0,0.0,0.0,0.0,7.0,,ccd-lea-2020
2020,0806300,CO2790,Mountain Valley School District No. Re 1,12.0,0.0,0.0,5.0,6.0,31.0,173,ccd-lea-2020
2020,0800012,CO9140,Mt Evans BOCES,0.0,0.0,0.0,0.0,0.0,12.0,,ccd-lea-2020
2020,0805100,CO0550,North Conejos School District No. Re1J,70.0,0.0,3.0,32.0,35.0,118.0,991,ccd-lea-2020
2020,0807050,CO1410,North Park School District R-1,18.0,0.0,1.0,8.0,7.0,34.0,158,ccd-lea-2020
2020,0899180,CO9040,Northeast BOCES,3.0,2.0,0.0,0.0,0.0,42.0,,ccd-lea-2020
2020,0899220,CO9095,Northwest Colo BOCES,0.0,0.0,0.0,0.0,0.0,28.0,,ccd-lea-2020
2020,0805880,CO2840,Norwood School District No. R-2J,20.0,0.0,1.0,8.0,9.0,43.0,181,ccd-lea-2020
2020,0805940,CO3050,Otis School District No. R-3,19.0,0.0,1.0,10.0,7.0,41.0,224,ccd-lea-2020
2020,0805970,CO2580,Ouray School District No. R-1 of  the county of Ouray and,22.0,1.0,1.0,9.0,10.0,42.0,187,ccd-lea-2020
2020,0803840,CO2610,Park County School District No. Re-2,46.0,0.0,4.0,24.0,16.0,107.0,615,ccd-lea-2020
2020,0806060,CO1060,Peyton School District No. 23 in the county of El Paso and,44.0,0.0,1.0,14.0,28.0,103.0,611,ccd-lea-2020
2020,0899240,CO9045,Pikes Peak BOCES,15.0,2.0,0.0,5.0,8.0,84.0,,ccd-lea-2020
2020,0803030,CO1990,Plateau Valley School District No. 50 in the county of Mesa,24.0,1.0,1.0,7.0,14.0,49.0,356,ccd-lea-2020
2020,0802370,CO2600,Platte Canyon School District No. 1 of  the county of Park,57.0,0.0,3.0,27.0,27.0,128.0,763,ccd-lea-2020
2020,0803990,CO1550,Poudre School District R-1,1866.0,37.0,132.0,874.0,821.0,3715.0,29418,ccd-lea-2020
2020,0807260,CO1590,Primero Reorganized School District No. 2,19.0,0.0,1.0,6.0,10.0,44.0,221,ccd-lea-2020
2020,0806090,CO0240,Pritchett School District No. Re-3,8.0,0.0,0.0,3.0,3.0,14.0,60,ccd-lea-2020
2020,0806150,CO2700,Pueblo County School District 70,520.0,4.0,38.0,244.0,231.0,987.0,10320,ccd-lea-2020
2020,0806120,CO2690,Pueblo School District No. 60 in the county of Pueblo and,920.0,20.0,78.0,466.0,355.0,1966.0,15219,ccd-lea-2020
2020,0806180,CO2720,Rangely School District RE4,34.0,1.0,2.0,16.0,14.0,83.0,493,ccd-lea-2020
2020,0806000,CO2865,Revere School District,16.0,0.0,1.0,8.0,7.0,27.0,123,ccd-lea-2020
2020,0806210,CO2590,Ridgway School District No. R-2  of  the county of Ouray a,31.0,1.0,1.0,12.0,15.0,69.0,334,ccd-lea-2020
2020,0899280,CO9125,Rio Blanco BOCES,0.0,0.0,0.0,0.0,0.0,11.0,,ccd-lea-2020
2020,0804260,CO1180,Roaring Fork School District No. Re-1,366.0,2.0,29.0,172.0,161.0,674.0,5292,ccd-lea-2020
2020,0806270,CO2530,Rocky Ford School District No. R2,50.0,0.0,3.0,23.0,23.0,115.0,719,ccd-lea-2020
2020,0806330,CO0500,Salida School District No. R-32,100.0,6.0,7.0,39.0,46.0,222.0,1244,ccd-lea-2020
2020,0899300,CO9050,San Juan boces,7.0,2.0,0.0,0.0,4.0,43.0,74,ccd-lea-2020
2020,0899320,CO9055,San Luis Valley BOCES,0.0,0.0,0.0,0.0,0.0,26.0,,ccd-lea-2020
2020,0806390,CO0560,Sanford School District No. 6 in the county of Conejos and,24.0,0.0,2.0,10.0,10.0,53.0,358,ccd-lea-2020
2020,0806420,CO0110,Sangre de Cristo School District No. Re-22J,28.0,1.0,2.0,10.0,13.0,49.0,240,ccd-lea-2020
2020,0800014,CO9150,Santa Fe Trail BOCES,3.0,0.0,0.0,1.0,1.0,15.0,,ccd-lea-2020
2020,0806450,CO2750,Sargent School District No. Re-33J,29.0,0.0,2.0,12.0,14.0,57.0,330,ccd-lea-2020
2020,0802580,CO0040,School District 27J,959.0,33.0,67.0,444.0,414.0,1825.0,19203,ccd-lea-2020
2020,0801950,CO0030,School District N. 14 in the county of Adams & State of Colo,353.0,21.0,26.0,153.0,151.0,805.0,6066,ccd-lea-2020
2020,0803360,CO0880,School District No. 1 in the county of Denver and State of C,6120.0,540.0,408.0,2491.0,2680.0,13951.0,89081,ccd-lea-2020
2020,0806480,CO0990,School District No. 3 in the county of El Paso and State of,595.0,19.0,45.0,275.0,254.0,1231.0,9169,ccd-lea-2020
2020,0805010,CO0930,School District No. C-2 in the county of Elbert and State of,20.0,0.0,1.0,9.0,9.0,48.0,257,ccd-lea-2020
2020,0806780,CO1480,School District No. R-4 in the county of Kit Carson and Stat,18.0,0.0,1.0,8.0,8.0,39.0,223,ccd-lea-2020
2020,0806690,CO1828,School District No. Re-1 Valley,141.0,0.0,10.0,67.0,62.0,331.0,2104,ccd-lea-2020
2020,0802550,CO3146,School District No. Re-10 in the county of Weld and State o,19.0,0.0,1.0,10.0,7.0,34.0,175,ccd-lea-2020
2020,0806720,CO3147,School District No. Re-11 in the county of Weld and State of,17.0,0.0,1.0,7.0,8.0,31.0,211,ccd-lea-2020
2020,0804440,CO3148,School District No. Re-12 in the county of Weld and State of,12.0,0.0,0.0,6.0,5.0,21.0,61,ccd-lea-2020
2020,0802610,CO2395,School District No. Re-2 Brush,100.0,0.0,8.0,46.0,45.0,207.0,1329,ccd-lea-2020
2020,0807140,CO2505,School District No. Re-20 Weldon Valley,19.0,0.0,1.0,7.0,9.0,37.0,213,ccd-lea-2020
2020,0804050,CO2405,School District No. Re-3 Fort Morgan,207.0,7.0,15.0,98.0,86.0,479.0,3339,ccd-lea-2020
2020,0803930,CO1850,School District No. Re-3 Frenchman,20.0,1.0,1.0,8.0,9.0,37.0,193,ccd-lea-2020
2020,0805640,CO1860,School District No. Re-4 Buffalo,22.0,0.0,1.0,9.0,11.0,45.0,308,ccd-lea-2020
2020,0806030,CO1870,School District No. Re-5 Plateau,17.0,0.0,1.0,8.0,8.0,36.0,155,ccd-lea-2020
2020,0807290,CO2515,School District No. Re-50 Wiggins,39.0,0.0,3.0,17.0,17.0,86.0,744,ccd-lea-2020
2020,0806540,CO0123,Sheridan School District No. 2,85.0,10.0,4.0,30.0,39.0,235.0,1246,ccd-lea-2020
2020,0804140,CO0740,Sierra Grande School District No. R-30,22.0,2.0,1.0,8.0,10.0,52.0,261,ccd-lea-2020
2020,0806570,CO2820,Silverton School District No. 1 in the county of San Juan,13.0,0.0,1.0,4.0,6.0,19.0,83,ccd-lea-2020
2020,0899340,CO9060,South Central BOCES,2.0,2.0,0.0,0.0,0.0,31.0,,ccd-lea-2020
2020,0802130,CO0580,South Conejos School District No. Re10,14.0,0.0,0.0,6.0,7.0,35.0,156,ccd-lea-2020
2020,0805910,CO2780,South Routt School District No. Re 3,30.0,1.0,3.0,12.0,12.0,63.0,307,ccd-lea-2020
2020,0899400,CO9075,Southeastern BOCES,1.0,0.0,0.0,0.0,0.0,32.0,,ccd-lea-2020
2020,0806630,CO0250,Springfield School District No. Re-4,28.0,1.0,1.0,14.0,11.0,59.0,297,ccd-lea-2020
2020,0805370,CO0470,St. Vrain Valley School District No. Re1J,1918.0,50.0,129.0,914.0,823.0,3850.0,31312,ccd-lea-2020
2020,0800020,CO8001,State Charter School Institute,1087.0,7.0,87.0,503.0,488.0,2028.0,20749,ccd-lea-2020
2020,0806660,CO2770,Steamboat Springs School District No. Re 2,169.0,0.0,10.0,80.0,77.0,320.0,2567,ccd-lea-2020
2020,0806750,CO0060,Strasburg School District 31J,67.0,2.0,5.0,29.0,31.0,139.0,1072,ccd-lea-2020
2020,0806810,CO3000,Summit School District No. Re 1,259.0,10.0,20.0,129.0,99.0,468.0,3454,ccd-lea-2020
2020,0806840,CO2570,Swink School District No. 33 in the county of Otero and St,28.0,0.0,2.0,11.0,14.0,57.0,313,ccd-lea-2020
2020,0806870,CO2830,Telluride School District No. R-1,106.0,3.0,10.0,43.0,49.0,165.0,867,ccd-lea-2020
2020,0805400,CO1560,Thompson School District R-2J,913.0,29.0,61.0,395.0,426.0,2045.0,14965,ccd-lea-2020
2020,0806960,CO1580,Trinidad School District 1 in the county of Las Animas and,49.0,0.0,4.0,20.0,24.0,102.0,774,ccd-lea-2020
2020,0800013,CO9145,Uncompahgre BOCES,0.0,0.0,0.0,0.0,0.0,10.0,,ccd-lea-2020
2020,0803300,CO2730,Upper Rio Grande School District C-7,32.0,0.0,2.0,15.0,13.0,71.0,382,ccd-lea-2020
2020,0800022,CO9165,Ute Pass BOCES,0.0,0.0,0.0,0.0,0.0,13.0,,ccd-lea-2020
2020,0806990,CO0260,Vilas School District Re-5,8.0,0.0,0.0,2.0,5.0,23.0,208,ccd-lea-2020
2020,0807110,CO0230,Walsh School District No. Re-1,18.0,0.0,1.0,8.0,8.0,36.0,150,ccd-lea-2020
2020,0804200,CO3080,Weld County Reorganized School District No. Re-1,146.0,5.0,11.0,68.0,61.0,300.0,1887,ccd-lea-2020
2020,0807350,CO3100,Weld County Reorganized School District No. Re-4,430.0,9.0,26.0,212.0,183.0,838.0,7477,ccd-lea-2020
2020,0803600,CO3085,Weld County School District No. Re-2,121.0,0.0,9.0,56.0,56.0,224.0,1942,ccd-lea-2020
2020,0804830,CO3110,Weld County School District No. Re-5J,207.0,2.0,19.0,108.0,77.0,342.0,3738,ccd-lea-2020
2020,0804950,CO3130,Weld County School District No. Re-7,79.0,0.0,5.0,33.0,40.0,152.0,1030,ccd-lea-2020
2020,0802310,CO3145,Weld County School District No. Re-9,63.0,0.0,4.0,26.0,33.0,132.0,901,ccd-lea-2020
2020,0804920,CO3090,Weld County School District RE-3J,169.0,5.0,14.0,83.0,66.0,312.0,2569,ccd-lea-2020
2020,0804020,CO3140,Weld re-8 schools,143.0,5.0,11.0,63.0,63.0,302.0,2236,ccd-lea-2020
2020,0805850,CO2190,West End School District No. Re-2,20.0,0.0,1.0,8.0,8.0,60.0,266,ccd-lea-2020
