ncessch,school_codes,names,district_codes,first_year,last_year,closure_label,closure_confidence,closure_evidence,latitude,longitude
080291001951,1551,CHEROKEE TRAIL HIGH SCHOOL;Cherokee Trail High School,0130,2003,2024,still_open,high,reported in 2024,39.5921,-104.6865
080291002032,0243,COYOTE HILLS ELEMENTARY SCHOOL;Coyote Hills Elementary School,0130,2006,2024,still_open,high,reported in 2024,39.5916,-104.7025
080291006156,2357,EAGLECREST SCHOOL;EAGLECREST HIGH SCHOOL;Eaglecrest High School,0130,1990,2024,still_open,high,reported in 2024,39.6243,-104.7351
080291006181,2116,DPG BUILDING,,1991,1996,closed,high,CCD school_status=2,,
080291006182,3988,HIGHLINE COMMUNITY SCHOOL;HIGHLINE COMMUNITY ELEM SCHOOL;HIGHLINE COMMUNITY ELEMENTARY SCHOOL;Highline Community Elementary School,0130,1991,2024,still_open,high,reported in 2024,39.7028,-104.8589
080291006183,6820,PEAKVIEW ELEMENTARY SCHOOL;Peakview Elementary School,0130,1991,2024,still_open,high,reported in 2024,39.623,-104.7626
080291006301,1155,BUFFALO TRAIL ELEMENTARY SCHOOL;Buffalo Trail Elementary School,0130,2007,2024,still_open,high,reported in 2024,39.6212,-104.7046
080291006344,9802,"MARVIN W FOOTE YOUTH SERVICES CENTER, CHERRY CREEK 5;MARVIN W FOOTE YOUTH SERVICES;Marvin W Foote Youth Services;Marvin W Foote Youth Services Center",,2004,2024,still_open,high,reported in 2024,39.584432,-104.833245
080291006367,3030,FOX RIDGE MIDDLE SCHOOL;Fox Ridge Middle School,0130,2008,2024,still_open,high,reported in 2024,39.5908,-104.6806
080291006452,6955,PINE RIDGE ELEMENTARY SCHOOL;Pine Ridge Elementary School,0130,2010,2024,still_open,high,reported in 2024,39.598972,-104.692827
080291006544,4448,BLACK FOREST HILLS ELEMENTARY SCHOOL;Black Forest Hills Elementary School,0130,2012,2024,still_open,high,reported in 2024,39.5852,-104.6946
080291006563,6367,OPTIONS SCHOOL;Options School,0130,2012,2024,still_open,high,reported in 2024,39.586638,-104.818549
080291006604,6619,PRAIRIE PRESCHOOL,0130,2014,2019,closed,high,CCD school_status=2,39.68099,-104.839631
080291006607,6225,MOUNTAIN VISTA ELEMENTARY SCHOOL;Mountain Vista Elementary School,0130,2014,2024,still_open,high,reported in 2024,39.632522,-104.728706
080291006617,6475,OUTBACK PRESCHOOL;Outback Preschool,0130,2014,2024,still_open,high,reported in 2024,39.618804,-104.736204
080291006632,4896,THE COTTAGE AT HOLLY RIDGE;The Cottage at Holly Ridge,0130,2014,2024,still_open,high,reported in 2024,39.657177,-104.913489
080291006649,2653,ENDEAVOR ACADEMY;Endeavor Academy,0130,2015,2024,still_open,high,reported in 2024,39.591667,-104.824987
080291006676,4189,HERITAGE HEIGHTS ACADEMY;Heritage Heights Academy,0130,2016,2024,still_open,high,reported in 2024,39.610304,-104.75456
080291006728,7514,INFINITY MIDDLE SCHOOL;Infinity Middle School,0130,2017,2024,still_open,high,reported in 2024,39.621677,-104.696402
080291006750,0102,ALTITUDE ELEMENTARY SCHOOL;Altitude Elementary School,0130,2018,2024,still_open,high,reported in 2024,39.582025,-104.670855
080291006769,4412,Preschool 24;The Journey Preschool,0130,2019,2024,still_open,high,reported in 2024,39.637028,-104.786313
080291006770,0188,Colorado Skies Academy,0130,2019,2023,renamed,low,another school carries the same name,39.566869,-104.83553
080291006791,1429,Cherry Creek Elevation,0130,2019,2024,still_open,high,reported in 2024,39.586638,-104.818549
080291006865,7617,Woodland Elementary School,0130,2022,2024,still_open,high,reported in 2024,39.575063,-104.665269
080294000209,1588,CHEYENNE MTN. JR. HIGH SCHOOL;CHEYENNE MOUNTAIN JUNIOR HIGH;CHEYENNE MTN JR HIGH SCHOOL;CHEYENNE MOUNTAIN JUNIOR HIGH SCHOOL;Cheyenne Mountain Junior High School,1020,1987,2024,still_open,high,reported in 2024,38.7995,-104.8495
080294000210,1604,CHEYENNE MTN.SKYWAY PARK ELEM;SKYWAY PARK ELEMENTARY SCHOOL;SKYWAY PARK ELEM SCHOOL;Skyway Park Elementary School,1020,1987,2024,still_open,high,reported in 2024,38.8063,-104.8497
080294000211,1590,CHEYENNE MTN. HIGH SCHOOL;CHEYENNE MOUNTAIN HIGH SCHOOL;CHEYENNE MTN HIGH SCHOOL;Cheyenne Mountain High School,1020,1987,2024,still_open,high,reported in 2024,38.8032,-104.8572
080294000212,1592,CHEYENNE MTN. BDMR ELEM;CHEYENNE MTN. BDMR ELEMENTARY;BROADMOOR ELEMENTARY SCHOOL;BROADMOOR ELEM SCHOOL;Broadmoor Elementary School,1020,1986,2024,still_open,high,reported in 2024,38.7897,-104.8359
080294000213,1596,CHEYENNE MTN. CANON ELEM;CHEYENNE MTN. CANON ELEMENTARY;CANON ELEMENTARY SCHOOL;CANON ELEM SCHOOL;Canon Elementary School,1020,1987,2024,still_open,high,reported in 2024,38.7986,-104.8483
080294001326,1582,CHEYENNE MTN CHARTER ACADEMY;CHEYENNE MOUNTAIN CHARTER ACADEMY;THE VANGUARD SCHOOL (ELEMENTARY);The Vanguard School (Elementary),1020,1995,2020,renamed,low,another school carries the same name,38.8081,-104.8196
080294001391,1586,CHEYENNE MTN. ELEM SCHOOL;CHEYENNE MOUNTAIN ELEMENTARY;CHEYENNE MTN ELEM SCHOOL;CHEYENNE MOUNTAIN ELEMENTARY SCHOOL;Cheyenne Mountain Elementary School,1020,1986,2024,still_open,high,reported in 2024,38.7599,-104.8238
080294001535,6953,PINON VALLEY ELEMENTARY SCHOOL;Pinon Valley Elementary School,1020,1996,2024,still_open,high,reported in 2024,38.757,-104.8142
080294001591,3482,GOLD CAMP ELEMENTARY SCHOOL;Gold Camp Elementary School,1020,1997,2024,still_open,high,reported in 2024,38.8079,-104.8597
080294001929,9065,THE VANGUARD SCHOOL,1020,2006,2008,closed,high,CCD school_status=2,38.808,-104.8191
080294006342,9804,Zebulon Pike;Zebulon Pike Youth Services Center,,2020,2024,still_open,high,reported in 2024,38.823994,-104.852713
080294006370,9057,THE VANGUARD SCHOOL (HIGH);The Vanguard School (High),1020,2013,2020,renamed,low,another school carries the same name,38.810816,-104.814912
080294006402,9051,THE VANGUARD SCHOOL (MIDDLE);The Vanguard School (Middle),1020,2013,2020,renamed,low,another school carries the same name,38.811217,-104.815856
080300000216,3388,GEORGETOWN ELEM SCHOOL;GEORGETOWN ELEMENTARY SCHOOL,0540,1986,2006,closed,high,CCD school_status=2,39.7066,-105.6988
080300000217,4216,CLEAR CREEK SECONDARY SCHOOL;CLEAR CREEK HIGH SCHOOL;Clear Creek High School,0540,1986,2024,still_open,high,reported in 2024,39.715839,-105.403852
080300000218,4212,CARLSON ELEM SCHOOL;CARLSON ELEMENTARY SCHOOL;Carlson Elementary School,0540,1986,2024,still_open,high,reported in 2024,39.739,-105.5237
080300000766,8816,THE ONE ROOM SCHOOL HOUSE,,1994,2003,closed,high,CCD school_status=2,,
080300001331,2730,EMPIRE ELEM SCHOOL;EMPIRE ELEMENTARY SCHOOL,,1986,1994,closed,high,CCD school_status=2,,
080300001332,4700,KING-MURPHY ELEM. SCHOOL;KING-MURPHY ELEMENTARY SCHOOL;KING-MURPHY ELEM SCHOOL;King-Murphy Elementary School,0540,1986,2024,still_open,high,reported in 2024,39.64731,-105.416078
080300001999,3385,GEORGETOWN COMMUNITY SCHOOL;Georgetown Community School,0540,2006,2024,still_open,high,reported in 2024,39.705115,-105.696912
080300006157,1660,CLEAR CREEK MIDDLE SCHOOL;Clear Creek Middle School,0540,1990,2024,still_open,high,reported in 2024,39.715839,-105.403852
080303000219,7024,PLATEAU VALLEY ELEM SCHOOL;PLATEAU VALLEY ELEMENTARY;PLATEAU VALLEY ELEMENTARY SCHOOL;Plateau Valley Elementary School,1990,1986,2024,still_open,high,reported in 2024,39.233568,-107.996509
080303000220,7032,PLATEAU VALLEY HIGH SCHOOL;Plateau Valley High School,1990,1986,2024,still_open,high,reported in 2024,39.233568,-107.996509
080303001434,3582,GRAND MESA HIGH SCHOOL;Grand Mesa High School,1990,1987,2024,still_open,high,reported in 2024,39.238259,-107.97776
080303006288,7028,PLATEAU VALLEY MIDDLE SCHOOL;Plateau Valley Middle School;Plateau Valley Junior High School,1990,1991,2024,still_open,high,reported in 2024,39.233568,-107.996509
080306000221,0028,ADAMS ELEM SCHOOL;ADAMS ELEMENTARY SCHOOL,1010,1986,2009,closed,high,CCD school_status=2,38.820736,-104.788102
080306000222,0452,AUDUBON ELEM SCHOOL;AUDUBON ELEMENTARY SCHOOL;Audubon Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.8673,-104.7841
080306000223,0594,BATES ELEM SCHOOL;BATES ELEMENTARY SCHOOL,1010,1986,2013,closed,high,CCD school_status=2,38.8925,-104.8065
080306000224,1032,BRISTOL ELEM SCHOOL;BRISTOL ELEMENTARY SCHOOL;Bristol Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.8461,-104.8343
080306000225,1126,BUENA VISTA ELEM SCHOOL;BUENA VISTA ELEMENTARY SCHOOL;Buena Vista Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.8357,-104.8399
080306000226,1340,CARVER ELEM SCHOOL;CARVER ELEMENTARY SCHOOL;Carver Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.8888,-104.7422
080306000227,1798,COLUMBIA ELEM SCHOOL;COLUMBIA ELEMENTARY SCHOOL;Columbia Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.8401,-104.8087
080306000228,1870,CORONADO HIGH SCHOOL;Coronado High School,1010,1986,2024,still_open,high,reported in 2024,38.8725,-104.8588
080306000229,2198,DIAGNOSTIC & SPL.LRN.CTR.;DIAGNOSTIC & SPL.LRN.CTR;DIAGNOSTIC/SPEC LEARNNG CENTER;DIAGNOSTIC AND SPL LRN CTR;DIAGNOSTIC AND SPECIAL LEARNING CENTER,,1986,2005,closed,high,CCD school_status=2,38.82871,-104.78245
080306000230,2390,EAST JR. HIGH SCHOOL;EAST JUNIOR HIGH SCHOOL;EAST MIDDLE SCHOOL,1010,1986,2007,closed,high,CCD school_status=2,38.85629,-104.7941
080306000231,2510,EDISON ELEM SCHOOL;EDISON ELEMENTARY SCHOOL;Edison Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.8775,-104.8028
080306000232,2528,EDUCATIONAL OPP CENTER;NIKOLA TESLA ED OPP CENTER;NIKOLA TESLA EDUCATION OPPORTUNITY CENTER;Nikola Tesla Education Opportunity Center,1010,1986,2024,still_open,high,reported in 2024,38.864746,-104.767861
080306000233,2722,EMERSON JR. HIGH SCHOOL;EMERSON JUNIOR HIGH SCHOOL;EMERSON MIDDLE SCHOOL;EMERSON-EDISON JR CHARTER ACAD;EMERSON-EDISON JUNIOR CHARTER ACADEMY,1010,1986,2009,closed,high,CCD school_status=2,38.834473,-104.750176
080306000234,7556,FLORENCE R. SABIN JR. HS.;FLORENCE R. SABIN JR. HS;FLORENCE R SABIN JUNIOR HIGH;FLORENCE R SABIN JR HS;SABIN MIDDLE SCHOOL;Sabin Middle School,1010,1986,2024,still_open,high,reported in 2024,38.8821,-104.7504
080306000236,3218,FREMONT ELEM SCHOOL;FREMONT ELEMENTARY SCHOOL;Fremont Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.9069,-104.7708
080306000238,3592,GRANT ELEM SCHOOL;GRANT ELEMENTARY SCHOOL;Grant Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.896,-104.7675
080306000239,3890,HELEN HUNT ELEM SCHOOL;HELEN HUNT ELEMENTARY SCHOOL;HUNT ELEMENTARY SCHOOL;ADAMS ELEMENTARY SCHOOL;Adams Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.821093,-104.788525
080306000240,3920,HENRY ELEM SCHOOL;HENRY ELEMENTARY SCHOOL;Henry Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.8516,-104.7334
080306000241,4070,HOLMES JR. HIGH SCHOOL;HOLMES JUNIOR HIGH SCHOOL;HOLMES JR HIGH SCHOOL;HOLMES MIDDLE SCHOOL;Holmes Middle School,1010,1986,2024,still_open,high,reported in 2024,38.8677,-104.8569
080306000242,4090,HORACE MANN JR. HIGH SCHOOL;HORACE MANN JUNIOR HIGH SCHOOL;HORACE MANN JR HIGH SCHOOL;MANN MIDDLE SCHOOL;Mann Middle School,1010,1986,2024,still_open,high,reported in 2024,38.8672,-104.8044
080306000243,4138,HOWBERT ELEM SCHOOL;HOWBERT ELEMENTARY SCHOOL;Howbert Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.8656,-104.8674
080306000244,4336,IVYWILD ELEM SCHOOL;IVYWILD ELEMENTARY SCHOOL,1010,1986,2009,closed,high,CCD school_status=2,38.811,-104.8274
080306000245,4358,JACKSON ELEM SCHOOL;JACKSON ELEMENTARY SCHOOL;Jackson Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.8923,-104.8395
080306000246,4406,JEFFERSON ELEM SCHOOL;JEFFERSON ELEMENTARY SCHOOL,1010,1986,2009,closed,high,CCD school_status=2,38.857824,-104.781187
080306000247,4530,KELLER ELEM SCHOOL;KELLER ELEMENTARY SCHOOL;Keller Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.906,-104.7578
080306000248,5162,LINCOLN ELEM SCHOOL;LINCOLN ELEMENTARY SCHOOL,1010,1986,2013,closed,high,CCD school_status=2,38.8713,-104.8223
080306000249,5272,LONGFELLOW ELEM SCHOOL;LONGFELLOW ELEMENTARY SCHOOL,1010,1986,2009,closed,high,CCD school_status=2,38.864605,-104.767454
080306000251,5404,MADISON ELEM SCHOOL;MADISON ELEMENTARY SCHOOL;Madison Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.8625,-104.7493
080306000252,5576,MARK TWAIN ELEM SCHOOL;MARK TWAIN ELEMENTARY SCHOOL;TWAIN ELEMENTARY SCHOOL;Twain Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.8511,-104.7668
080306000253,5878,MIDLAND ELEM SCHOOL;MIDLAND ELEMENTARY SCHOOL;Midland Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.8382,-104.8629
080306000254,5948,MITCHELL HIGH SCHOOL;Mitchell High School,1010,1986,2024,still_open,high,reported in 2024,38.849,-104.7511
080306000255,5988,MONROE ELEM SCHOOL;MONROE ELEMENTARY SCHOOL;Monroe Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.8319,-104.7658
080306000256,6306,NORTH JR HIGH SCHOOL;NORTH JUNIOR HIGH SCHOOL;NORTH MIDDLE SCHOOL;North Middle School,1010,1986,2024,still_open,high,reported in 2024,38.8484,-104.8138
080306000257,6680,PALMER HIGH SCHOOL;Palmer High School,1010,1986,2024,still_open,high,reported in 2024,38.8384,-104.8205
080306000258,6856,PENROSE ELEM SCHOOL;PENROSE ELEMENTARY SCHOOL;Penrose Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.8785,-104.7468
080306000259,6932,PIKE ELEM SCHOOL;PIKE ELEMENTARY SCHOOL,1010,1986,2009,closed,high,CCD school_status=2,38.868472,-104.837223
080306000260,7228,QUEEN PALMER ELEM SCHOOL;QUEEN PALMER ELEMENTARY SCHOOL;Queen Palmer Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.8459,-104.7919
080306000262,7482,ROOSEVELT ELEM SCHOOL;ROOSEVELT ELEMENTARY SCHOOL;ROOSEVELT-EDISON CHARTER SCHL;ROOSEVELT/EMERSON-EDISON CHART;ROOSEVELT EDISON CHARTER SCH;ROOSEVELT EDISON CHARTER SCHOOL;ROOSEVELT CHARTER ACADEMY;Roosevelt Charter Academy,1010,1986,2024,still_open,high,reported in 2024,38.8329,-104.7495
080306000263,7523,RUSSELL JR HIGH SCHOOL;RUSSELL JUNIOR HIGH SCHOOL;RUSSELL MIDDLE SCHOOL;Russell Middle School,1010,1986,2024,still_open,high,reported in 2024,38.9041,-104.7575
080306000265,8246,STEELE ELEM SCHOOL;STEELE ELEMENTARY SCHOOL;Steele Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.8586,-104.8192
080306000266,8346,STRATTON ELEM SCHOOL;STRATTON ELEMENTARY SCHOOL;Stratton Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.8671,-104.802
080306000267,8466,TAYLOR ELEM SCHOOL;TAYLOR ELEMENTARY SCHOOL;Taylor Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.8546,-104.808
080306000268,2202,THOMAS B.DOHERTY HIGH SCHOOL;THOMAS B DOHERTY HIGH SCHOOL;DOHERTY HIGH SCHOOL;Doherty High School,1010,1986,2024,still_open,high,reported in 2024,38.896,-104.7439
080306000269,9244,WASHINGTON ELEM SCHOOL;WASHINGTON ELEMENTARY SCHOOL,1010,1986,2009,closed,high,CCD school_status=2,38.836106,-104.840164
080306000270,9282,WASHINGTON IRVING JR HIGH;WASHINGTON IRVING JUNIOR HIGH;IRVING MIDDLE SCHOOL,1010,1986,2009,closed,high,CCD school_status=2,38.858886,-104.749342
080306000271,9298,WASSON HIGH SCHOOL,1010,1986,2013,closed,high,CCD school_status=2,38.8608,-104.7814
080306000272,9404,WEST JR HIGH SCHOOL;WEST JUNIOR HIGH SCHOOL;WEST INTERGENERATIONAL CENTER;WEST MIDDLE SCHOOL;West Middle School,1010,1986,2024,still_open,high,reported in 2024,38.8434,-104.8535
080306000273,9552,WHITTIER ELEM SCHOOL;WHITTIER ELEMENTARY SCHOOL,1010,1986,2009,closed,high,CCD school_status=2,38.853175,-104.867387
080306000274,9618,WILL ROGERS ELEM SCHOOL;WILL ROGERS ELEMENTARY SCHOOL;ROGERS ELEMENTARY SCHOOL;Rogers Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.8297,-104.7765
080306000275,9660,WILSON ELEM SCHOOL;WILSON ELEMENTARY SCHOOL;Wilson Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.8532,-104.746
080306001274,7513,RUDY ELEM SCHOOL;RUDY ELEMENTARY SCHOOL;Rudy Elementary School,1010,1986,2024,still_open,high,reported in 2024,38.8912,-104.7264
080306001293,0121,ALTERNATIVE EDUCATION PROGRAM;DOHERTY NIGHT SCHOOL,,1995,2005,closed,high,CCD school_status=2,38.89676,-104.74409
080306001299,1885,COMMUNITY PREP CHARTER SCHOOL;Community Prep Charter School,1010,1995,2024,still_open,high,reported in 2024,38.8427,-104.8182
080306001318,3470,GLOBE CHARTER SCHOOL;Globe Charter School,1010,1995,2024,still_open,high,reported in 2024,38.914557,-104.786968
080306001379,5604,"MARTIN LUTHER KING JR ELEM;MARTIN LUTHER KING, JR ELEM;KING ELEMENTARY SCHOOL;King Elementary School",1010,1986,2024,still_open,high,reported in 2024,38.9204,-104.77
080306001435,1613,CHIPETA ELEM SCHOOL;CHIPETA ELEMENTARY SCHOOL;Chipeta Elementary School,1010,1987,2024,still_open,high,reported in 2024,38.9071,-104.8712
080306001469,0032,ADULT EDUCATION CENTER,,1988,2005,closed,high,CCD school_status=2,38.82486,-104.80778
080306001470,5610,MARTINEZ ELEM SCHOOOL;MARTINEZ ELEMENTARY SCHOOOL;MARTINEZ ELEM SCHOOL;MARTINEZ ELEMENTARY SCHOOL;Martinez Elementary School,1010,1988,2024,still_open,high,reported in 2024,38.9234,-104.7497
080306001471,6681,PALMER NIGHT SCHOOL,,1988,2005,closed,high,CCD school_status=2,38.8381,-104.8214
080306001534,8148,SPECIAL PROGRAMS,,1996,2005,closed,high,CCD school_status=2,38.84923,-104.8123
080306001589,1616,CIVA CHARTER SCHOOL;CIVA CHARTER ACADEMY;CIVA Charter Academy,1010,1997,2024,still_open,high,reported in 2024,38.8991,-104.8263
080306001590,2723,EMERSON-EDISON CHARTER JR ACAD,,1997,1998,closed,high,CCD school_status=2,,
080306001641,7705,SCOTT ELEMENTARY SCHOOL;Scott Elementary School,1010,1998,2024,still_open,high,reported in 2024,38.9228,-104.7351
080306001642,8902,TRAILBLAZER ELEMENTARY SCHOOL;Trailblazer Elementary School,1010,1998,2024,still_open,high,reported in 2024,38.919438,-104.86517
080306001683,4424,JENKINS MIDDLE SCHOOL;Jenkins Middle School,1010,1999,2024,still_open,high,reported in 2024,38.9285,-104.7432
080306001841,5146,LIFE SKILLS CENTER OF COLORADO SPRINGS;EASTLAKE HIGH SCHOOL OF COLORADO SPRINGS;Eastlake High School of Colorado Springs,1010,2004,2024,still_open,high,reported in 2024,38.824107,-104.793584
080306001888,0871,BIJOU ALTERNATIVE PROGRAM;THE BIJOU SCHOOL;The Bijou School,1010,2002,2024,still_open,high,reported in 2024,38.861153,-104.782206
080306001904,8926,21ST CENTURY CHARTER SCHOOL AT COLORADO SPRINGS,1010,2005,2007,closed,high,CCD school_status=2,38.8296,-104.818
080306006316,8359,SPACE TECHNOLOGY AND ARTS ACADEMY (STAR ACADEMY),1010,2007,2015,closed,high,CCD school_status=2,38.82546,-104.782881
080306006317,3175,FREEDOM ELEMENTARY SCHOOL;Freedom Elementary School,1010,2007,2024,still_open,high,reported in 2024,38.9354,-104.732
080306006319,1625,MCAULIFFE ELEMENTARY;McAuliffe Elementary,1010,2007,2024,still_open,high,reported in 2024,38.8436,-104.7093
080306006342,9804,"SPRING CREEK YOUTH SERVICES CENTER, COLORADO SPRINGS 11;SPRING CREEK YOUTH SERVICES CENTER",,2004,2013,renamed,low,another school carries the same name,38.7866,-104.7748
080306006379,3360,GALIELEO SCHOOL OF MATH AND SCIENCE;GALILEO SCHOOL OF MATH AND SCIENCE;Galileo School of Math and Science;Galileo Middle School,1010,2008,2024,still_open,high,reported in 2024,38.8564,-104.7955
080306006416,9445,WEST ELEMENTARY SCHOOL;West Elementary School,1010,2008,2024,still_open,high,reported in 2024,38.843442,-104.853399
080306006421,8457,JACK SWIGERT AEROSPACE ACADEMY;Jack Swigert Aerospace Academy;Jack Swigert Middle School,1010,2008,2024,still_open,high,reported in 2024,38.8352,-104.7499
080306006428,0269,ACHIEVEK12;ACHIEVE ONLINE;Achieve Online,1010,2008,2024,still_open,high,reported in 2024,38.861153,-104.782206
080306006437,8825,Thomas MacLaren State Charter School,1010,2024,2024,still_open,high,reported in 2024,38.858671,-104.748583
080306006456,0517,ACADEMY FOR ADVANCED AND CREATIVE LEARNING;Academy for Advanced and Creative Learning,1010,2010,2024,still_open,high,reported in 2024,38.8684,-104.837
080306006580,2400,EARLY COLLEGES HIGH SCHOOL;EARLY COLLEGE HIGH SCHOOL;ODYSSEY EARLY COLLEGE AND CAREER OPTIONS;Odyssey Early College and Career Options,1010,2013,2024,still_open,high,reported in 2024,38.861153,-104.782206
