year,county_name,district_code,district_name,school_code,school_name,grade,enrollment,source
2013,ARAPAHOE,0130,CHERRY CREEK 5,P635,PEACE W/CHRIST CHRISTIAN SCHL,10,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P635,PEACE W/CHRIST CHRISTIAN SCHL,11,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P635,PEACE W/CHRIST CHRISTIAN SCHL,12,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P635,PEACE W/CHRIST CHRISTIAN SCHL,2,19,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P635,PEACE W/CHRIST CHRISTIAN SCHL,3,18,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P635,PEACE W/CHRIST CHRISTIAN SCHL,4,22,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P635,PEACE W/CHRIST CHRISTIAN SCHL,5,21,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P635,PEACE W/CHRIST CHRISTIAN SCHL,6,21,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P635,PEACE W/CHRIST CHRISTIAN SCHL,7,21,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P635,PEACE W/CHRIST CHRISTIAN SCHL,8,20,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P635,PEACE W/CHRIST CHRISTIAN SCHL,9,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P635,PEACE W/CHRIST CHRISTIAN SCHL,K,24,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P635,PEACE W/CHRIST CHRISTIAN SCHL,PK,75,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P784,MONTESSORI AT THE MARINA,1,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P784,MONTESSORI AT THE MARINA,10,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P784,MONTESSORI AT THE MARINA,11,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P784,MONTESSORI AT THE MARINA,12,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P784,MONTESSORI AT THE MARINA,2,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P784,MONTESSORI AT THE MARINA,3,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P784,MONTESSORI AT THE MARINA,4,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P784,MONTESSORI AT THE MARINA,5,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P784,MONTESSORI AT THE MARINA,6,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P784,MONTESSORI AT THE MARINA,7,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P784,MONTESSORI AT THE MARINA,8,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P784,MONTESSORI AT THE MARINA,9,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P784,MONTESSORI AT THE MARINA,K,6,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0130,CHERRY CREEK 5,P784,MONTESSORI AT THE MARINA,PK,72,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P138,SHEPHERD OF THE HILLS CHRISTIAN,1,16,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P138,SHEPHERD OF THE HILLS CHRISTIAN,10,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P138,SHEPHERD OF THE HILLS CHRISTIAN,11,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P138,SHEPHERD OF THE HILLS CHRISTIAN,12,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P138,SHEPHERD OF THE HILLS CHRISTIAN,2,12,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P138,SHEPHERD OF THE HILLS CHRISTIAN,3,16,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P138,SHEPHERD OF THE HILLS CHRISTIAN,4,12,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P138,SHEPHERD OF THE HILLS CHRISTIAN,5,18,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P138,SHEPHERD OF THE HILLS CHRISTIAN,6,11,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P138,SHEPHERD OF THE HILLS CHRISTIAN,7,6,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P138,SHEPHERD OF THE HILLS CHRISTIAN,8,10,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P138,SHEPHERD OF THE HILLS CHRISTIAN,9,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P138,SHEPHERD OF THE HILLS CHRISTIAN,K,14,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P138,SHEPHERD OF THE HILLS CHRISTIAN,PK,115,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P144,ST MARY'S SCHOOL,1,50,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P144,ST MARY'S SCHOOL,10,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P144,ST MARY'S SCHOOL,11,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P144,ST MARY'S SCHOOL,12,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P144,ST MARY'S SCHOOL,2,45,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P144,ST MARY'S SCHOOL,3,53,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P144,ST MARY'S SCHOOL,4,51,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P144,ST MARY'S SCHOOL,5,52,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P144,ST MARY'S SCHOOL,6,51,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P144,ST MARY'S SCHOOL,7,53,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P144,ST MARY'S SCHOOL,8,38,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P144,ST MARY'S SCHOOL,9,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P144,ST MARY'S SCHOOL,K,43,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P144,ST MARY'S SCHOOL,PK,46,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P287,ASPEN ACADEMY,1,48,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P287,ASPEN ACADEMY,10,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P287,ASPEN ACADEMY,11,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P287,ASPEN ACADEMY,12,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P287,ASPEN ACADEMY,2,36,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P287,ASPEN ACADEMY,3,43,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P287,ASPEN ACADEMY,4,48,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P287,ASPEN ACADEMY,5,47,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P287,ASPEN ACADEMY,6,41,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P287,ASPEN ACADEMY,7,48,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P287,ASPEN ACADEMY,8,22,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P287,ASPEN ACADEMY,9,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P287,ASPEN ACADEMY,K,33,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P287,ASPEN ACADEMY,PK,34,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P414,MACKINTOSH ACADEMY: LITTLETON,1,12,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P414,MACKINTOSH ACADEMY: LITTLETON,10,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P414,MACKINTOSH ACADEMY: LITTLETON,11,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P414,MACKINTOSH ACADEMY: LITTLETON,12,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P414,MACKINTOSH ACADEMY: LITTLETON,2,13,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P414,MACKINTOSH ACADEMY: LITTLETON,3,4,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P414,MACKINTOSH ACADEMY: LITTLETON,4,15,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P414,MACKINTOSH ACADEMY: LITTLETON,5,15,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P414,MACKINTOSH ACADEMY: LITTLETON,6,3,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P414,MACKINTOSH ACADEMY: LITTLETON,7,4,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P414,MACKINTOSH ACADEMY: LITTLETON,8,13,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P414,MACKINTOSH ACADEMY: LITTLETON,9,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P414,MACKINTOSH ACADEMY: LITTLETON,K,10,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P414,MACKINTOSH ACADEMY: LITTLETON,PK,12,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P740,AMBLESIDE SCHOOL,1,7,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P740,AMBLESIDE SCHOOL,10,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P740,AMBLESIDE SCHOOL,11,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P740,AMBLESIDE SCHOOL,12,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P740,AMBLESIDE SCHOOL,2,11,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P740,AMBLESIDE SCHOOL,3,7,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P740,AMBLESIDE SCHOOL,4,13,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P740,AMBLESIDE SCHOOL,5,3,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P740,AMBLESIDE SCHOOL,6,4,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P740,AMBLESIDE SCHOOL,7,5,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P740,AMBLESIDE SCHOOL,8,7,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P740,AMBLESIDE SCHOOL,9,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P740,AMBLESIDE SCHOOL,K,10,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P740,AMBLESIDE SCHOOL,PK,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P782,ROCK SOLID HIGH SCHOOL,1,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P782,ROCK SOLID HIGH SCHOOL,10,13,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P782,ROCK SOLID HIGH SCHOOL,11,12,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P782,ROCK SOLID HIGH SCHOOL,12,15,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P782,ROCK SOLID HIGH SCHOOL,2,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P782,ROCK SOLID HIGH SCHOOL,3,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P782,ROCK SOLID HIGH SCHOOL,4,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P782,ROCK SOLID HIGH SCHOOL,5,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P782,ROCK SOLID HIGH SCHOOL,6,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P782,ROCK SOLID HIGH SCHOOL,7,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P782,ROCK SOLID HIGH SCHOOL,8,6,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P782,ROCK SOLID HIGH SCHOOL,9,7,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P782,ROCK SOLID HIGH SCHOOL,K,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P782,ROCK SOLID HIGH SCHOOL,PK,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P874,ARAPAHOE COMMUNITY COLLEGE  CDC,1,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P874,ARAPAHOE COMMUNITY COLLEGE  CDC,10,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P874,ARAPAHOE COMMUNITY COLLEGE  CDC,11,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P874,ARAPAHOE COMMUNITY COLLEGE  CDC,12,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P874,ARAPAHOE COMMUNITY COLLEGE  CDC,2,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P874,ARAPAHOE COMMUNITY COLLEGE  CDC,3,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P874,ARAPAHOE COMMUNITY COLLEGE  CDC,4,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P874,ARAPAHOE COMMUNITY COLLEGE  CDC,5,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P874,ARAPAHOE COMMUNITY COLLEGE  CDC,6,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P874,ARAPAHOE COMMUNITY COLLEGE  CDC,7,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P874,ARAPAHOE COMMUNITY COLLEGE  CDC,8,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P874,ARAPAHOE COMMUNITY COLLEGE  CDC,9,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P874,ARAPAHOE COMMUNITY COLLEGE  CDC,K,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0140,LITTLETON 6,P874,ARAPAHOE COMMUNITY COLLEGE  CDC,PK,25,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P159,CHRIST OUR REDEEMER LUTHERAN,1,6,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P159,CHRIST OUR REDEEMER LUTHERAN,10,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P159,CHRIST OUR REDEEMER LUTHERAN,11,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P159,CHRIST OUR REDEEMER LUTHERAN,12,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P159,CHRIST OUR REDEEMER LUTHERAN,2,5,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P159,CHRIST OUR REDEEMER LUTHERAN,3,5,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P159,CHRIST OUR REDEEMER LUTHERAN,4,4,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P159,CHRIST OUR REDEEMER LUTHERAN,5,4,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P159,CHRIST OUR REDEEMER LUTHERAN,6,3,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P159,CHRIST OUR REDEEMER LUTHERAN,7,3,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P159,CHRIST OUR REDEEMER LUTHERAN,8,1,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P159,CHRIST OUR REDEEMER LUTHERAN,9,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P159,CHRIST OUR REDEEMER LUTHERAN,K,8,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P159,CHRIST OUR REDEEMER LUTHERAN,PK,7,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P183,ST PIUS X SCHOOL,1,21,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P183,ST PIUS X SCHOOL,10,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P183,ST PIUS X SCHOOL,11,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P183,ST PIUS X SCHOOL,12,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P183,ST PIUS X SCHOOL,2,24,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P183,ST PIUS X SCHOOL,3,17,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P183,ST PIUS X SCHOOL,4,27,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P183,ST PIUS X SCHOOL,5,35,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P183,ST PIUS X SCHOOL,6,26,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P183,ST PIUS X SCHOOL,7,21,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P183,ST PIUS X SCHOOL,8,28,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P183,ST PIUS X SCHOOL,9,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P183,ST PIUS X SCHOOL,K,23,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P183,ST PIUS X SCHOOL,PK,34,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P186,ST THERESE SCHOOL,1,11,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P186,ST THERESE SCHOOL,10,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P186,ST THERESE SCHOOL,11,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P186,ST THERESE SCHOOL,12,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P186,ST THERESE SCHOOL,2,21,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P186,ST THERESE SCHOOL,3,14,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P186,ST THERESE SCHOOL,4,15,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P186,ST THERESE SCHOOL,5,22,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P186,ST THERESE SCHOOL,6,23,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P186,ST THERESE SCHOOL,7,23,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P186,ST THERESE SCHOOL,8,15,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P186,ST THERESE SCHOOL,9,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P186,ST THERESE SCHOOL,K,23,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P186,ST THERESE SCHOOL,PK,18,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P303,CEDARWOOD CHRISTIAN ACADEMY,1,1,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P303,CEDARWOOD CHRISTIAN ACADEMY,10,2,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P303,CEDARWOOD CHRISTIAN ACADEMY,11,4,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P303,CEDARWOOD CHRISTIAN ACADEMY,12,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P303,CEDARWOOD CHRISTIAN ACADEMY,2,5,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P303,CEDARWOOD CHRISTIAN ACADEMY,3,5,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P303,CEDARWOOD CHRISTIAN ACADEMY,4,5,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P303,CEDARWOOD CHRISTIAN ACADEMY,5,6,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P303,CEDARWOOD CHRISTIAN ACADEMY,6,5,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P303,CEDARWOOD CHRISTIAN ACADEMY,7,3,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P303,CEDARWOOD CHRISTIAN ACADEMY,8,1,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P303,CEDARWOOD CHRISTIAN ACADEMY,9,5,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P303,CEDARWOOD CHRISTIAN ACADEMY,K,5,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P303,CEDARWOOD CHRISTIAN ACADEMY,PK,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P467,BETHEL CHRISTIAN SCHOOL,1,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P467,BETHEL CHRISTIAN SCHOOL,10,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P467,BETHEL CHRISTIAN SCHOOL,11,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P467,BETHEL CHRISTIAN SCHOOL,12,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P467,BETHEL CHRISTIAN SCHOOL,2,0,nonpublic-2013-ed590172013041internet.xls
2013,ARAPAHOE,0180,ADAMS-ARAPAHOE 28J,P467,BETHEL CHRISTIAN SCHOOL,3,0,nonpublic-2013-ed590172013041internet.xls
