year,ncessch,school_code,district_code,school_name,district_name,enrollment_total_cde,enrollment_total_ccd,teacher_fte_cde,teacher_fte_ccd,enrollment_reported_in_fte_file,latitude,longitude,is_charter,status
2024,080435000597,0262,2000,Appleton Elementary School,Mesa County Valley 51,439,439,24.3,24.0,439,39.1218,-108.6155,0,1
2024,080555001860,0263,0010,Global Leadership Academy,Mapleton 1,400,400,16.7,16.0,400,39.8314,-104.984538,0,1
2024,080345006404,0264,0900,Cimarron Middle,Douglas County Re 1,1052,1052,55.7,55.0,1052,39.495274,-104.724562,0,1
2024,080345006392,0265,0900,Clear Sky Elementary,Douglas County Re 1,627,627,38.6,38.0,627,39.3826,-104.9044,0,1
2024,080345006368,0266,0900,Gold Rush Elementary,Douglas County Re 1,639,639,34.6,34.0,639,39.4983,-104.8029,0,1
2024,080345006371,0267,0900,Mesa Middle School,Douglas County Re 1,852,852,55.1,55.0,852,39.37373,-104.79635,0,1
2024,080306006428,0269,1010,Achieve Online,Colorado Springs 11,342,342,16.5,16.0,342,38.861153,-104.782206,0,1
2024,080207006792,0270,0100,Alamosa Online,Alamosa RE-11J,29,29,2.4,2.0,29,37.47429,-105.888354,0,1
2024,080531000873,0298,0140,Arapahoe High School,Littleton 6,1748,1748,77.6,77.0,1748,39.5817,-104.9628,0,1
2024,080690001619,0301,0020,Arapahoe Ridge Elementary School,Adams 12 Five Star Schools,465,465,28.5,26.0,465,39.9353,-105.0072,0,1
2024,080222000041,0304,3040,Arickaree Elementary School,Arickaree R-2,48,48,4.2,4.0,48,39.7453,-103.0298,0,1
2024,080222000042,0308,3040,Arickaree Undivided High School,Arickaree R-2,34,34,5.3,5.0,34,39.7453,-103.0298,0,1
2024,080555001872,0309,0010,Academy High School,Mapleton 1,399,399,22.5,22.0,399,39.85729,-104.958167,0,1
2024,080234001296,0310,0180,Arkansas Elementary School,Adams-Arapahoe 28J,432,432,33.0,33.0,432,39.6923,-104.7853,0,1
2024,080028206846,0312,9170,Williamsburg Academy of Colorado,Education reEnvisioned BOCES,649,622,20.2,20.0,649,40.017699,-105.279618,0,1
2024,080333006847,0313,,Vision Charter Academy K-8,Delta County Joint District No. 50,,,,,,38.74325,-108.071171,1,2
2024,080291000183,0348,0130,Arrowhead Elementary School,Cherry Creek 5,499,499,34.5,34.0,499,39.6642,-104.766,0,1
2024,080345001757,0354,0900,Arrowwood Elementary School,Douglas County Re 1,390,390,24.5,24.0,390,39.5275,-104.9347,0,1
2024,080435002020,0361,,Fruita 8/9 School,Mesa County Valley School District No. 51,,,,,,39.148485,-108.711952,0,2
2024,080435002030,0362,2000,Rim Rock Elementary School,Mesa County Valley 51,292,292,19.5,19.0,292,39.159672,-108.711505,0,1
2024,080435001992,0363,2000,Pear Park Elementary School,Mesa County Valley 51,428,428,28.5,28.0,428,39.0677,-108.4905,0,1
2024,080612006793,0364,,Paragon Preschool,Pueblo School District No. 60 in the county of Pueblo and,,,,,,38.234303,-104.649025,0,1
2024,080453006691,0369,0980,Atlas Preparatory Middle School,Harrison 2,473,473,27.3,27.0,473,38.810759,-104.750733,1,1
2024,080480000694,0370,1420,Arvada High School,Jefferson County R-1,754,754,39.5,39.0,754,39.8158,-105.0848,0,1
2024,080480000695,0378,1420,Arvada West High School,Jefferson County R-1,1923,1923,88.9,88.0,1923,39.8104,-105.1274,0,1
2024,080336000307,0388,0880,Asbury Elementary School,Denver County 1,292,292,22.5,21.0,292,39.6801,-104.9717,0,1
2024,080336000420,0408,0880,Valdez Elementary School,Denver County 1,423,423,24.8,23.0,423,39.7589,-105.0184,0,1
2024,080336000309,0418,0880,Ashley Elementary School,Denver County 1,387,387,23.5,23.0,387,39.7462,-104.8983,0,1
2024,080228000045,0428,2640,Aspen Elementary School,Aspen 1,449,449,34.5,34.0,449,39.191594,-106.847946,0,1
2024,080426001505,0429,1180,Carbondale Community Charter School,Roaring Fork RE-1,143,143,13.1,13.0,143,39.412708,-107.225233,1,1
2024,080228000046,0430,2640,Aspen Middle School,Aspen 1,414,414,34.1,34.0,414,39.191433,-106.847964,0,1
2024,080387006778,0431,1110,Falcon Homeschool Program,District 49,429,,7.9,,429,38.869307,-104.713611,,
2024,080228000047,0432,2640,Aspen High School,Aspen 1,559,559,45.6,44.0,559,39.189836,-106.84895,0,1
2024,080249001758,0441,0480,Aspen Creek K-8 School,Boulder Valley Re 2,844,844,46.8,46.0,844,39.9469,-105.0567,0,1
2024,080291001879,0442,0130,Aspen Crossing Elementary School,Cherry Creek 5,569,569,35.0,35.0,569,39.6325,-104.7521,0,1
2024,080525006678,0443,0290,Academy of Las Animas Online School,Las Animas RE-1,474,474,12.5,12.0,474,38.23479,-104.625738,0,1
2024,080228001982,0447,2640,Aspen Preschool,Aspen 1,27,27,0.5,,27,39.190949,-106.849326,0,1
2024,080387006785,0448,1110,Rocky Mountain Classical Academy Homeschool,District 49,530,,13.4,,530,38.883232,-104.687847,,
2024,080306000222,0452,1010,Audubon Elementary School,Colorado Springs 11,222,222,18.2,18.0,222,38.8673,-104.7841,0,1
2024,080234001759,0458,0180,Aurora Academy Charter School,Adams-Arapahoe 28J,536,536,40.0,40.0,536,39.7186,-104.869,1,1
2024,080234000054,0464,0180,Aurora Hills Middle School,Adams-Arapahoe 28J,821,821,49.4,49.0,821,39.6987,-104.8397,0,1
2024,080234002009,0465,0180,Aurora Frontier K-8,Adams-Arapahoe 28J,761,761,45.6,45.0,761,39.6585,-104.7463,0,1
2024,080387006794,0467,1110,Mountain View Academy,District 49,387,387,22.2,22.0,387,38.861755,-104.672374,1,1
2024,080453006425,0469,0980,Atlas Preparatory High School,Harrison 2,499,499,30.7,30.0,499,38.81201,-104.754588,1,1
2024,080354001530,0471,0910,Avon Elementary School,Eagle County RE 50,242,242,27.3,27.0,242,39.6384,-106.5338,0,1
2024,080615001069,0472,2700,Avondale Elementary School,Pueblo County 70,157,156,10.9,10.0,157,38.2377,-104.3476,0,1
2024,080399006776,0473,1550,PSD Mountain Schools,Poudre R-1,88,88,11.1,11.0,88,40.800076,-105.610564,0,1
2024,080399001727,0477,1550,Zach Elementary School,Poudre R-1,492,492,29.8,29.0,492,40.5082,-105.0072,0,1
2024,080354006795,0479,0910,Edwards Early Learning Center,Eagle County RE 50,80,80,7.4,7.0,80,39.641454,-106.572214,0,1
2024,080333001893,0489,0870,Backpack Early Learning Academy,Delta County 50(J),188,188,1.0,1.0,188,38.735823,-108.067192,0,1
2024,080399001973,0490,1550,Bacon Elementary School,Poudre R-1,397,397,31.0,31.0,397,40.5037,-105.0376,0,1
2024,080480006643,0491,1420,Addenbrooke Classical Grammar School,Jefferson County R-1,774,774,45.1,45.0,774,39.644121,-105.075501,1,1
2024,080002006768,0493,8001,Axis International Academy,Charter School Institute,298,288,18.5,18.0,298,40.539243,-105.115909,1,1
2024,080399006380,0498,1550,Bethke Elementary School,Poudre R-1,512,512,32.7,32.0,512,40.51449,-104.950967,0,1
2024,080480006814,0499,1420,Jeffco Transition Services School,Jefferson County R-1,116,116,10.0,10.0,116,39.716844,-105.07374,0,1
2024,080555002021,0501,0010,Monterey Community School,Mapleton 1,440,440,23.4,23.0,440,39.8522,-104.961,0,1
2024,080555002031,0502,0010,Meadow Community School,Mapleton 1,378,378,22.0,22.0,378,39.8608,-104.9436,0,1
2024,080555002017,0503,0010,York International,Mapleton 1,776,776,39.9,39.0,776,39.8653,-104.9585,0,1
2024,080555001997,0504,0010,Welby Community School of the Arts,Mapleton 1,308,308,18.9,18.0,308,39.837654,-104.974589,0,1
2024,080555002004,0505,0010,Achieve Academy,Mapleton 1,370,370,21.0,21.0,370,39.8622,-104.961,0,1
2024,080555002007,0506,0010,Explore Pk-8,Mapleton 1,557,557,28.2,28.0,557,39.882665,-104.957375,0,1
2024,080555001932,0507,0010,Adventure Elementary,Mapleton 1,429,429,22.5,22.0,429,39.837024,-104.990672,0,1
2024,080555002016,0509,0010,Clayton Partnership School,Mapleton 1,430,430,23.2,23.0,430,39.85729,-104.958167,0,1
2024,080540000925,0510,1560,Peakview Academy at Conrad Ball,Thompson R2-J,536,536,38.1,38.0,536,40.4193,-105.0672,0,1
2024,080669006339,0515,1828,Ayres Elementary School,Valley RE-1,385,385,27.9,27.0,385,40.6081,-103.2231,0,1
2024,080306006456,0517,1010,Academy for Advanced and Creative Learning,Colorado Springs 11,299,298,22.3,22.0,299,38.8684,-104.837,1,1
2024,080336000311,0520,0880,Barnum Elementary School,Denver County 1,334,334,21.4,21.0,334,39.7177,-105.0295,0,1
2024,080387002027,0555,1110,Banning Lewis Ranch Academy,District 49,1697,1697,115.5,115.0,1697,38.933638,-104.675167,1,1
2024,080426000582,0560,1180,Basalt Elementary School,Roaring Fork RE-1,539,539,38.8,38.0,539,39.3665,-107.0322,0,1
2024,080426000133,0561,1180,Basalt Middle School,Roaring Fork RE-1,367,367,28.7,28.0,367,39.365557,-107.029182,0,1
2024,080243006789,0562,0050,Bennett Intermediate School,Bennett 29J,256,256,15.4,15.0,256,39.758123,-104.424851,0,1
2024,080426000584,0570,1180,Basalt High School,Roaring Fork RE-1,414,414,25.3,25.0,414,39.3563,-107.0387,0,1
2024,080354000461,0604,0910,Battle Mountain High School,Eagle County RE 50,916,916,57.4,57.0,916,39.645155,-106.583063,0,1
2024,080309001093,0609,2035,Battle Rock Charter School,Montezuma-Cortez RE-1,94,88,6.2,6.0,94,37.3368,-108.8403,1,1
2024,080399000519,0612,1550,Bauder Elementary School,Poudre R-1,423,423,33.9,33.0,423,40.5669,-105.1216,0,1
2024,080240000088,0632,1530,Bayfield Intermediate School,Bayfield 10 Jt-R,274,274,23.3,23.0,274,37.238,-107.59047,0,1
2024,080240000089,0636,1530,Bayfield Middle School,Bayfield 10 Jt-R,283,283,22.7,22.0,283,37.2407,-107.5926,0,1
2024,080240000090,0640,1530,Bayfield High School,Bayfield 10 Jt-R,404,404,33.0,33.0,404,37.2417,-107.6001,0,1
2024,080240006747,0642,1530,Bayfield Primary School,Bayfield 10 Jt-R,222,222,20.0,20.0,222,37.226209,-107.593728,0,1
2024,080336000313,0650,0880,Beach Court Elementary School,Denver County 1,275,275,18.7,18.0,275,39.7863,-105.0178,0,1
2024,080345006159,0651,0900,Bear Canyon Elementary School,Douglas County Re 1,368,368,22.9,22.0,368,39.5406,-104.9815,0,1
2024,080249000099,0652,0480,Bear Creek Elementary School,Boulder Valley Re 2,318,318,17.2,17.0,318,39.9804,-105.2632,0,1
2024,080002002018,0653,8001,Stone Creek School,Charter School Institute,297,297,23.8,23.0,297,39.651336,-106.626209,1,1
2024,080002002033,0655,8001,High Point Academy,Charter School Institute,680,680,35.6,35.0,680,39.819221,-104.761271,1,1
2024,080002001998,0657,8001,Academy of Arts and Knowledge Elementary,Charter School Institute,247,240,17.5,17.0,247,40.519536,-105.052538,1,1
2024,080480000696,0660,1420,Bear Creek K-8 School,Jefferson County R-1,863,863,49.9,49.0,863,39.6603,-105.1047,0,1
2024,080480000697,0664,1420,Bear Creek High School,Jefferson County R-1,1344,1344,70.3,70.0,1344,39.6584,-105.1101,0,1
2024,080399000520,0678,1550,Beattie Elementary School,Poudre R-1,302,302,19.5,19.0,302,40.547143,-105.085026,0,1
2024,080480000698,0694,1420,Bell Middle School,Jefferson County R-1,774,774,40.5,40.0,774,39.7337,-105.1952,0,1
2024,080387006766,0696,1110,Bennett Ranch Elementary School,District 49,376,376,21.6,21.0,376,38.975907,-104.620528,0,1
2024,080258001948,0700,0040,Belle Creek Charter School,School District 27J,519,519,7.6,7.0,519,39.8916,-104.8799,1,1
2024,080291000184,0714,0130,Belleview Elementary School,Cherry Creek 5,577,577,36.3,36.0,577,39.6284,-104.8771,0,1
2024,080480000699,0724,1420,Belmar School of Integrated Arts,Jefferson County R-1,293,293,18.2,18.0,293,39.7012,-105.1014,0,1
2024,080612001029,0738,2690,Belmont Elementary School,Pueblo City 60,394,394,24.4,24.0,394,38.2988,-104.5902,0,1
2024,080360001986,0754,3085,Benjamin Eaton Elementary School,Eaton RE-2,357,357,24.0,24.0,357,40.5222,-104.7315,0,1
2024,080612001030,0756,2690,Franklin School of Innovation,Pueblo City 60,346,346,25.5,25.0,346,38.2905,-104.5873,0,1
2024,080243001751,0763,0050,Bennett Preschool,Bennett 29J,79,79,,,,39.758575,-104.422197,0,1
2024,080399000521,0766,1550,Bennett Elementary School,Poudre R-1,362,362,24.5,24.0,362,40.5689,-105.0977,0,1
2024,080243000091,0770,0050,Bennett Elementary School,Bennett 29J,251,251,15.6,15.0,251,39.759097,-104.422577,0,1
2024,080243000093,0774,0050,Bennett Middle School,Bennett 29J,281,281,12.9,12.0,281,39.759085,-104.424565,0,1
2024,080243000092,0775,0050,Bennett High School,Bennett 29J,431,431,22.4,22.0,431,39.760991,-104.424803,0,1
2024,080480000701,0776,,Bergen Meadow Primary School,Jefferson County School District No. R-1,,,,,,39.680986,-105.361363,0,2
2024,080480001603,0779,1420,Bergen Elementary School,Jefferson County R-1,456,456,26.3,26.0,456,39.6923,-105.3497,0,1
2024,080354001531,0793,0910,Berry Creek Middle School,Eagle County RE 50,212,212,21.8,21.0,212,39.6421,-106.5753,0,1
2024,080540000926,0808,1560,Berthoud Elementary School,Thompson R2-J,495,495,28.7,28.0,495,40.3132,-105.0818,0,1
2024,080540000927,0812,1560,Berthoud High School,Thompson R2-J,723,722,36.7,36.0,723,40.2987,-105.0862,0,1
2024,080612001031,0822,2690,Bessemer Elementary School,Pueblo City 60,248,248,16.9,16.0,248,38.2468,-104.6166,0,1
2024,080246000095,0842,1490,Bethune Public Schools,Bethune R-5,99,99,12.7,12.0,99,39.306226,-102.426175,0,1
2024,080615001071,0852,2700,Beulah Elementary School,Pueblo County 70,88,88,7.6,7.0,88,38.0756,-104.9784,0,1
2024,080615001072,0856,2700,Beulah Middle School,Pueblo County 70,48,48,3.5,3.0,48,38.0756,-104.9783,0,1
2024,080612001032,0860,2690,Beulah Heights Elementary School,Pueblo City 60,264,264,18.6,18.0,264,38.2227,-104.6488,0,1
2024,080354006707,0861,,Battle Mountain Early College High School,Eagle County School District No. Re 50,,,,,,39.646049,-106.588038,0,2
2024,080540000924,0865,1560,B F Kitchen Elementary School,Thompson R2-J,159,159,13.1,13.0,159,40.3746,-105.0918,0,1
2024,080540000928,0870,1560,Big Thompson Elementary School,Thompson R2-J,179,179,14.0,14.0,179,40.4187,-105.1893,0,1
2024,080306001888,0871,1010,The Bijou School,Colorado Springs 11,134,134,8.0,8.0,134,38.861153,-104.782206,0,1
2024,080249000100,0872,0480,Birch Elementary School,Boulder Valley Re 2,299,299,19.7,19.0,299,39.9304,-105.0595,0,1
2024,080537006409,0875,0470,Black Rock Elementary,St Vrain Valley RE1J,597,597,29.7,29.0,597,40.0061,-105.0156,0,1
2024,080537006381,0878,0470,Blue Mountain Elementary,St Vrain Valley RE1J,542,542,31.8,31.0,542,40.1442,-105.1733,0,1
2024,080399000522,0892,1550,Blevins Middle School,Poudre R-1,363,363,28.6,28.0,363,40.5595,-105.116,0,1
2024,080399000523,0898,1550,Boltz Middle School,Poudre R-1,551,551,41.0,41.0,551,40.5425,-105.0628,0,1
2024,080435000598,0900,2000,Bookcliff Middle School,Mesa County Valley 51,525,525,38.1,38.0,525,39.082,-108.5091,0,1
2024,080234000055,0914,0180,Boston K-8 School,Adams-Arapahoe 28J,413,413,26.0,26.0,413,39.737957,-104.88063,0,1
2024,080249001630,0919,0480,Boulder Community School/Integrated Studies,Boulder Valley Re 2,255,255,15.2,15.0,255,40.004245,-105.243619,0,1
2024,080249000101,0924,0480,Boulder High School,Boulder Valley Re 2,1939,1939,91.1,91.0,1939,40.0136,-105.2736,0,1
2024,080249006463,0930,0480,Boulder Universal,Boulder Valley Re 2,231,231,16.3,16.0,231,40.013513,-105.198032,0,1
2024,080249001631,0934,0480,Boulder Prep Charter High School,Boulder Valley Re 2,114,114,11.1,11.0,114,40.0669,-105.2031,1,1
2024,080252001728,0948,1750,Branson School Online,Branson Reorganized 82,398,398,25.5,25.0,398,37.019067,-103.882854,0,1
2024,080480006164,0950,1420,Bradford K8 South,Jefferson County R-1,371,371,20.5,20.0,371,39.5703,-105.1615,0,1
2024,080480001919,0951,1420,Blue Heron Elementary School,Jefferson County R-1,325,325,24.2,24.0,325,39.6132,-105.0624,0,1
2024,080480000913,0952,1420,Bradford K8 North,Jefferson County R-1,350,350,18.2,18.0,350,39.5832,-105.1678,0,1
2024,080612001033,0954,2690,Bradford Elementary School,Pueblo City 60,252,252,19.0,19.0,252,38.2677,-104.5895,0,1
2024,080336000317,0964,0880,Bradley International School,Denver County 1,574,574,34.1,34.0,574,39.6634,-104.9298,0,1
2024,080480001907,0965,1420,Brady Exploration School,Jefferson County R-1,294,294,17.9,17.0,294,39.701481,-105.054333,0,1
2024,080252000141,0978,1750,Branson School,Branson Reorganized 82,67,67,10.3,10.0,67,37.019067,-103.882854,0,1
2024,080441000634,0988,3120,Brentwood Middle School,Greeley 6,565,564,30.6,30.0,565,40.395568,-104.720898,0,1
2024,080453001314,1000,0980,Bricker Elementary School,Harrison 2,269,269,20.0,20.0,269,38.8009,-104.7368,0,1
2024,080002006796,1005,8001,Ascent Classical Academy of Northern Colorado,Charter School Institute,694,621,36.1,36.0,694,40.551169,-105.055966,1,1
2024,080426001596,1006,1180,Bridges,Roaring Fork RE-1,68,68,6.5,6.0,68,39.397314,-107.211426,0,1
2024,080028206848,1007,9170,Education reEnvisioned School,Education reEnvisioned BOCES,5260,59,24.1,24.0,5260,39.094533,-104.867367,0,1
2024,080255000142,1008,3146,Briggsdale Elementary School,Briggsdale RE-10,79,79,8.5,8.0,79,40.6335,-104.3244,0,1
2024,080405006698,1009,2405,Baker Elementary School,Fort Morgan Re-3,321,321,23.5,23.0,321,40.25057,-103.795971,0,1
2024,080255000143,1012,3146,Briggsdale Undivided High School,Briggsdale RE-10,93,93,12.0,11.0,93,40.6335,-104.3244,0,1
2024,080258006549,1013,0040,Brantner Elementary School,School District 27J,574,574,34.7,34.0,574,39.937502,-104.897042,0,1
2024,080258000729,1021,0040,Innovations & Options,School District 27J,235,235,17.1,17.0,235,39.986308,-104.811907,0,1
2024,080258000144,1022,0040,Brighton High School,School District 27J,1733,1733,89.9,89.0,1733,39.9812,-104.8119,0,1
2024,080306000224,1032,1010,Bristol Elementary School,Colorado Springs 11,267,267,18.5,18.0,267,38.8461,-104.8343,0,1
2024,080435000599,1046,2000,Broadway Elementary School,Mesa County Valley 51,300,300,17.1,17.0,300,39.081,-108.6366,0,1
2024,080258001729,1052,0040,Bromley East Charter School,School District 27J,1214,1214,42.4,42.0,1214,39.98234,-104.746031,1,1
2024,080336000318,1056,0880,Bromwell Elementary School,Denver County 1,329,329,20.0,19.0,329,39.7222,-104.957,0,1
2024,080249000102,1066,0480,Broomfield Heights Middle School,Boulder Valley Re 2,490,490,29.5,29.0,490,39.9376,-105.0779,0,1
2024,080249000103,1070,0480,Broomfield High School,Boulder Valley Re 2,1694,1693,77.9,77.0,1694,39.93,-105.075,0,1
2024,080336000319,1076,0880,Brown International Academy,Denver County 1,530,530,30.9,30.0,530,39.7545,-105.0342,0,1
2024,080336006682,1077,0880,Bear Valley International School,Denver County 1,313,313,28.8,28.0,313,39.66075,-105.058552,0,1
2024,080261000153,1094,2395,Brush Middle School,Brush RE-2(J),328,328,21.6,21.0,328,40.259599,-103.637663,0,1
2024,080261000154,1096,2395,Brush High School,Brush RE-2(J),351,350,24.8,24.0,351,40.259599,-103.637663,0,1
2024,080336000320,1106,0880,Bryant Webster Dual Language ECE-8 School,Denver County 1,454,454,30.8,30.0,454,39.7674,-105.0084,0,1
2024,080207006798,1107,0100,Alamosa Elementary School K-2,Alamosa RE-11J,437,437,32.0,32.0,437,37.464467,-105.885591,0,1
2024,080306000225,1126,1010,Buena Vista Elementary School,Colorado Springs 11,194,194,17.5,17.0,194,38.8357,-104.8399,0,1
2024,080264000157,1130,0490,Buena Vista High School,Buena Vista R-31,256,256,23.0,22.0,256,38.836426,-106.126868,0,1
2024,080345001577,1131,0900,Buffalo Ridge Elementary School,Douglas County Re 1,524,524,32.0,32.0,524,39.4659,-104.8942,0,1
2024,080264000158,1132,0490,Buena Vista Middle School,Buena Vista R-31,211,211,19.3,19.0,211,38.837073,-106.127314,0,1
2024,080249000104,1136,0480,Manhattan Middle School of the Arts and Academics,Boulder Valley Re 2,482,482,28.6,28.0,482,39.9941,-105.2288,0,1
2024,080723006799,1137,0070,Early Learning Center at Francis M. Day,Westminster Public Schools,69,69,,,,39.82384,-105.007891,0,1
2024,080267000160,1144,1500,Burlington Elementary School,Burlington RE-6J,320,320,20.0,20.0,320,39.3054,-102.2633,0,1
2024,080531006800,1145,0140,The Village ECE,Littleton 6,336,336,5.1,5.0,336,39.59793,-104.980001,0,1
2024,080537000896,1148,0470,Burlington Elementary School,St Vrain Valley RE1J,320,320,20.9,20.0,320,40.1464,-105.1081,0,1
2024,080267000161,1150,1500,Burlington Middle School,Burlington RE-6J,206,206,13.0,13.0,206,39.3019,-102.2837,0,1
2024,080267000162,1152,1500,Burlington High School,Burlington RE-6J,216,216,12.9,12.0,216,39.2966,-102.272,0,1
2024,080291006301,1155,0130,Buffalo Trail Elementary School,Cherry Creek 5,632,632,37.5,37.0,632,39.6212,-104.7046,0,1
2024,080270000163,1168,0190,Byers Elementary School,Byers 32J,275,275,15.3,15.0,275,39.707721,-104.217401,0,1
2024,080270000164,1176,0190,Byers Junior-Senior High School,Byers 32J,235,235,10.4,10.0,235,39.707721,-104.217401,0,1
2024,080399000525,1186,1550,Cache La Poudre Elementary School,Poudre R-1,281,281,18.8,18.0,281,40.6266,-105.143,0,1
2024,080399000524,1190,1550,Cache La Poudre Middle School,Poudre R-1,280,280,20.0,20.0,280,40.6268,-105.1441,0,1
2024,080273000167,1210,0970,Calhan Elementary School,Calhan RJ-1,201,201,14.7,14.0,201,39.033117,-104.295258,0,1
2024,080273000168,1218,0970,Calhan Secondary School,Calhan RJ-1,213,213,22.5,22.0,213,39.033117,-104.295258,0,1
2024,080669001361,1220,1828,Caliche Elementary School,Valley RE-1,139,139,10.4,10.0,139,40.8238,-102.9593,0,1
2024,080669001147,1224,1828,Caliche Junior-Senior High School,Valley RE-1,104,104,11.4,11.0,104,40.8238,-102.9593,0,1
2024,080192006816,1229,1040,Encompass Heights Elementary School,Academy 20,583,583,30.5,30.0,583,38.993193,-104.759301,0,1
2024,080480006872,1244,1420,Campbell Early Learning Center,Jefferson County R-1,198,198,12.0,12.0,198,39.815875,-105.11816,0,1
2024,080537006397,1245,0470,Centennial Elementary,St Vrain Valley RE1J,525,525,32.5,32.0,525,40.15072,-104.95766,0,1
2024,080276000169,1248,0270,Campo Elementary School,Campo RE-6,32,32,3.2,3.0,32,37.10466,-102.57623,0,1
2024,080648006817,1249,0990,The Haven School,Widefield 3,240,240,14.5,14.0,240,38.767212,-104.739659,0,1
2024,080276000170,1252,0270,Campo Undivided High School,Campo RE-6,15,15,2.5,2.0,15,37.10466,-102.57623,0,1
2024,080279000171,1262,1140,Canon City Middle School,Canon City RE-1,382,382,22.0,22.0,382,38.445476,-105.231325,0,1
2024,080279000172,1266,1140,Canon City High School,Canon City RE-1,940,936,48.0,47.0,940,38.4509,-105.2335,0,1
2024,080345001474,1270,0900,Early Childhood Center,Douglas County Re 1,110,110,3.0,3.0,110,39.4014,-104.8576,0,1
2024,080291001831,1273,0130,Canyon Creek Elementary School,Cherry Creek 5,477,477,32.1,32.0,477,39.6058,-104.7196,0,1
2024,080387006818,1275,1110,Pioneer Technology and Arts Academy,District 49,538,538,34.3,34.0,538,38.925595,-104.693518,1,1
2024,080510000842,1276,0550,Centauri Middle School,North Conejos RE-1J,211,211,16.1,16.0,211,37.24909,-105.969169,0,1
2024,080002006305,1279,8001,Caprock Academy,Charter School Institute,871,871,62.7,62.0,871,39.108769,-108.597811,1,1
2024,080537001887,1284,0470,Carbon Valley Academy,St Vrain Valley RE1J,245,245,20.9,20.0,245,40.1133,-104.9778,1,1
2024,080426000586,1296,1180,Carbondale Middle School,Roaring Fork RE-1,362,362,24.7,24.0,362,39.392299,-107.207102,0,1
2024,080435006801,1297,2000,Monument Ridge Elementary School,Mesa County Valley 51,300,300,21.4,21.0,300,39.170542,-108.709114,0,1
2024,080492001760,1299,3090,Cardinal Community Academy Charter School,Weld County School District RE-3J,182,182,10.5,10.0,182,40.0455,-104.4522,1,1
2024,080453000662,1306,0980,Carmel Community School,Harrison 2,490,490,41.0,41.0,490,38.807622,-104.765571,0,1
2024,080480000703,1318,1420,Carmody Middle School,Jefferson County R-1,550,550,32.5,32.0,550,39.6796,-105.1087,0,1
2024,080336000322,1319,0880,Career Education Center Early College,Denver County 1,468,468,43.7,43.0,468,39.7553,-105.0227,0,1
2024,080669006323,1321,1828,Campbell Elementary School,Valley RE-1,347,347,19.5,19.0,347,40.629775,-103.224022,0,1
2024,080540001352,1323,1560,Carrie Martin Elementary School,Thompson R2-J,247,247,15.7,15.0,247,40.3506,-105.0995,0,1
2024,080336000323,1324,0880,Carson Elementary School,Denver County 1,412,412,24.5,24.0,412,39.7174,-104.9242,0,1
2024,080408000561,1332,1000,Carson Middle School,Fountain 8,657,657,41.3,41.0,657,38.732573,-104.801622,0,1
2024,080408000560,1334,1000,Abrams Elementary School,Fountain 8,396,396,24.0,24.0,396,38.7532,-104.8012,0,1
2024,080306000226,1340,1010,Carver Elementary School,Colorado Springs 11,205,205,17.4,17.0,205,38.8888,-104.7422,0,1
2024,080336006449,1345,0880,Rocky Mountain Prep Berkeley,Denver County 1,329,329,22.3,22.0,329,39.7687,-105.0437,1,1
2024,080249000106,1352,0480,Casey Middle School,Boulder Valley Re 2,363,363,28.7,28.0,363,40.0232,-105.2799,0,1
2024,080345000437,1362,0900,Castle Rock Elementary School,Douglas County Re 1,441,440,31.0,31.0,441,39.3826,-104.8481,0,1
2024,080345001918,1367,0900,Castle View High School,Douglas County Re 1,1938,1938,80.0,80.0,1938,39.4129,-104.8936,0,1
2024,080285006513,1368,2810,Center Virtual Academy,Center 26 JT,23,23,0.5,,23,37.751336,-106.114091,0,1
2024,080002006784,1371,8001,Coperni 3,Charter School Institute,367,367,23.6,23.0,367,38.843668,-104.763085,1,1
2024,080333001335,1372,0870,Cedaredge High School,Delta County 50(J),282,280,17.6,17.0,282,38.8945,-107.9194,0,1
2024,080333001334,1375,0870,Cedaredge Middle School,Delta County 50(J),154,154,9.5,9.0,154,38.891151,-107.920389,0,1
2024,080615001854,1377,2700,Cedar Ridge Elementary School,Pueblo County 70,458,458,25.0,24.0,458,38.3088,-104.8032,0,1
2024,080510000843,1378,0550,Centauri High School,North Conejos RE-1J,301,301,18.8,18.0,301,37.247361,-105.969364,0,1
2024,080249000107,1380,0480,Centaurus High School,Boulder Valley Re 2,1557,1557,78.0,78.0,1557,39.9863,-105.1126,0,1
2024,080531000874,1382,0140,Centennial Academy of Fine Arts Education,Littleton 6,334,334,25.3,25.0,334,39.6164,-105.0301,0,1
2024,080453000663,1383,0980,Centennial Elementary School,Harrison 2,340,340,23.9,23.0,340,38.804256,-104.762223,0,1
2024,080441000636,1384,3120,Centennial Elementary School,Greeley 6,481,481,27.7,27.0,481,40.3782,-104.7028,0,1
2024,080540000931,1385,1560,Centennial Elementary School,Thompson R2-J,324,324,20.3,20.0,324,40.4299,-105.0998,0,1
2024,080696001204,1386,1580,Trinidad Middle School,Trinidad 1,172,172,9.5,9.0,172,37.170642,-104.515331,0,1
2024,080002006779,1387,8001,Colorado Early Colleges Windsor,Charter School Institute,203,196,14.9,14.0,203,40.477853,-104.988043,1,1
2024,080690001173,1388,0020,Centennial Elementary School,Adams 12 Five Star Schools,293,293,23.5,22.0,293,39.9347,-105.0229,0,1
