year,school_year,district_code,district_name,county_name,unit_type,fall_membership,membership_definition,fall_membership_k12,closing_day_membership,average_daily_membership,adae,source
2015,2015-16,2620,HOLYOKE RE-1J,Phillips,district,594,grades_pk_12,594,,,,cde-school-sum
2015,2015-16,2630,HAXTUN RE-2J,Phillips,district,336,grades_pk_12,293,,,,cde-school-sum
2015,2015-16,2640,ASPEN 1,Pitkin,district,1727,grades_pk_12,1671,,,,cde-school-sum
2015,2015-16,2650,GRANADA RE-1,Prowers,district,214,grades_pk_12,195,,,,cde-school-sum
2015,2015-16,2660,LAMAR RE-2,Prowers,district,1578,grades_pk_12,1453,,,,cde-school-sum
2015,2015-16,2670,HOLLY RE-3,Prowers,district,293,grades_pk_12,269,,,,cde-school-sum
2015,2015-16,2680,WILEY RE-13 JT,Prowers,district,262,grades_pk_12,245,,,,cde-school-sum
2015,2015-16,2690,PUEBLO CITY 60,Pueblo,district,17665,grades_pk_12,16772,,,,cde-school-sum
2015,2015-16,2700,PUEBLO COUNTY 70,Pueblo,district,9582,grades_pk_12,9299,,,,cde-school-sum
2015,2015-16,2710,MEEKER RE1,Rio Blanco,district,707,grades_pk_12,645,,,,cde-school-sum
2015,2015-16,2720,RANGELY RE-4,Rio Blanco,district,546,grades_pk_12,504,,,,cde-school-sum
2015,2015-16,2730,DEL NORTE C-7,Rio Grande,district,426,grades_pk_12,426,,,,cde-school-sum
2015,2015-16,2740,MONTE VISTA C-8,Rio Grande,district,1187,grades_pk_12,1140,,,,cde-school-sum
2015,2015-16,2750,SARGENT RE-33J,Rio Grande,district,406,grades_pk_12,406,,,,cde-school-sum
2015,2015-16,2760,HAYDEN RE-1,Routt,district,403,grades_pk_12,370,,,,cde-school-sum
2015,2015-16,2770,STEAMBOAT SPRINGS RE-2,Routt,district,2563,grades_pk_12,2516,,,,cde-school-sum
2015,2015-16,2780,SOUTH ROUTT RE 3,Routt,district,347,grades_pk_12,325,,,,cde-school-sum
2015,2015-16,2790,MOUNTAIN VALLEY RE 1,Saguache,district,134,grades_pk_12,119,,,,cde-school-sum
2015,2015-16,2800,MOFFAT 2,Saguache,district,210,grades_pk_12,192,,,,cde-school-sum
2015,2015-16,2810,CENTER 26 JT,Saguache,district,648,grades_pk_12,602,,,,cde-school-sum
2015,2015-16,2820,SILVERTON 1,San Juan,district,74,grades_pk_12,64,,,,cde-school-sum
2015,2015-16,2830,TELLURIDE R-1,San Miguel,district,935,grades_pk_12,895,,,,cde-school-sum
2015,2015-16,2840,NORWOOD R-2J,San Miguel,district,267,grades_pk_12,245,,,,cde-school-sum
2015,2015-16,2862,JULESBURG RE-1,Sedgwick,district,659,grades_pk_12,628,,,,cde-school-sum
2015,2015-16,2865,REVERE SCHOOL DISTRICT,Sedgwick,district,132,grades_pk_12,132,,,,cde-school-sum
2015,2015-16,3000,SUMMIT RE-1,Summit,district,3506,grades_pk_12,3346,,,,cde-school-sum
2015,2015-16,3010,CRIPPLE CREEK-VICTOR RE-1,Teller,district,357,grades_pk_12,325,,,,cde-school-sum
2015,2015-16,3020,WOODLAND PARK RE-2,Teller,district,2498,grades_pk_12,2396,,,,cde-school-sum
2015,2015-16,3030,AKRON R-1,Washington,district,351,grades_pk_12,335,,,,cde-school-sum
2015,2015-16,3040,ARICKAREE R-2,Washington,district,103,grades_pk_12,98,,,,cde-school-sum
2015,2015-16,3050,OTIS R-3,Washington,district,239,grades_pk_12,223,,,,cde-school-sum
2015,2015-16,3060,LONE STAR 101,Washington,district,103,grades_pk_12,103,,,,cde-school-sum
2015,2015-16,3070,WOODLIN R-104,Washington,district,110,grades_pk_12,96,,,,cde-school-sum
2015,2015-16,3080,WELD COUNTY RE-1,Weld,district,1985,grades_pk_12,1870,,,,cde-school-sum
2015,2015-16,3085,EATON RE-2,Weld,district,1918,grades_pk_12,1918,,,,cde-school-sum
2015,2015-16,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,Weld,district,2341,grades_pk_12,2219,,,,cde-school-sum
2015,2015-16,3100,WINDSOR RE-4,Weld,district,5524,grades_pk_12,5368,,,,cde-school-sum
2015,2015-16,3110,JOHNSTOWN-MILLIKEN RE-5J,Weld,district,3787,grades_pk_12,3653,,,,cde-school-sum
2015,2015-16,3120,GREELEY 6,Weld,district,21505,grades_pk_12,21499,,,,cde-school-sum
2015,2015-16,3130,PLATTE VALLEY RE-7,Weld,district,1110,grades_pk_12,1110,,,,cde-school-sum
2015,2015-16,3140,WELD COUNTY S/D RE-8,Weld,district,2354,grades_pk_12,2178,,,,cde-school-sum
2015,2015-16,3145,AULT-HIGHLAND RE-9,Weld,district,829,grades_pk_12,829,,,,cde-school-sum
2015,2015-16,3146,BRIGGSDALE RE-10,Weld,district,173,grades_pk_12,161,,,,cde-school-sum
2015,2015-16,3147,PRAIRIE RE-11,Weld,district,207,grades_pk_12,193,,,,cde-school-sum
2015,2015-16,3148,PAWNEE RE-12,Weld,district,87,grades_pk_12,84,,,,cde-school-sum
2015,2015-16,3200,YUMA 1,Yuma,district,821,grades_pk_12,774,,,,cde-school-sum
2015,2015-16,3210,WRAY RD-2,Yuma,district,689,grades_pk_12,640,,,,cde-school-sum
2015,2015-16,3220,IDALIA RJ-3,Yuma,district,218,grades_pk_12,191,,,,cde-school-sum
2015,2015-16,3230,LIBERTY J-4,Yuma,district,77,grades_pk_12,63,,,,cde-school-sum
2015,2015-16,8001,CHARTER SCHOOL INSTITUTE,,district,15075,grades_pk_12,14887,,,,cde-school-sum
2015,2015-16,9000,Colorado School for the Deaf and Blind,,district,206,grades_pk_12,197,,,,cde-school-sum
2015,2015-16,9030,MOUNTAIN BOCES,Yuma,boces,160,grades_pk_12,160,,,,cde-school-sum
2015,2015-16,9035,CENTENNIAL BOCES,Yuma,boces,172,grades_pk_12,172,,,,cde-school-sum
2015,2015-16,9050,SAN JUAN BOCES,,boces,29,grades_pk_12,29,,,,cde-school-sum
2015,2015-16,9130,EXPEDITIONARY BOCES,Colorado Detention Centers,boces,397,grades_pk_12,397,,,,cde-school-sum
2015,2015-16,9170,COLORADO DIGITAL BOCES,,boces,2395,grades_pk_12,2395,,,,cde-school-sum
2016,2016-17,0010,MAPLETON 1,Adams,district,8807,grades_pk_12,8365,,,,cde-school-sum
2016,2016-17,0020,ADAMS 12 FIVE STAR SCHOOLS,Adams,district,38818,grades_pk_12,37688,,,,cde-school-sum
2016,2016-17,0030,ADAMS COUNTY 14,Adams,district,7467,grades_pk_12,6876,,,,cde-school-sum
2016,2016-17,0040,SCHOOL DISTRICT 27J,Adams,district,17115,grades_pk_12,16578,,,,cde-school-sum
2016,2016-17,0050,BENNETT 29J,Adams,district,1089,grades_pk_12,1029,,,,cde-school-sum
2016,2016-17,0060,STRASBURG 31J,Adams,district,972,grades_pk_12,937,,,,cde-school-sum
2016,2016-17,0070,WESTMINSTER PUBLIC SCHOOLS,Adams,district,9634,grades_pk_12,9044,,,,cde-school-sum
2016,2016-17,0100,ALAMOSA RE-11J,Alamosa,district,2339,grades_pk_12,2339,,,,cde-school-sum
2016,2016-17,0110,SANGRE DE CRISTO RE-22J,Alamosa,district,297,grades_pk_12,281,,,,cde-school-sum
2016,2016-17,0120,ENGLEWOOD 1,Arapahoe,district,2775,grades_pk_12,2554,,,,cde-school-sum
2016,2016-17,0123,SHERIDAN 2,Arapahoe,district,1511,grades_pk_12,1355,,,,cde-school-sum
2016,2016-17,0130,CHERRY CREEK 5,Arapahoe,district,54815,grades_pk_12,53087,,,,cde-school-sum
2016,2016-17,0140,LITTLETON 6,Arapahoe,district,15517,grades_pk_12,14859,,,,cde-school-sum
2016,2016-17,0170,DEER TRAIL 26J,Arapahoe,district,196,grades_pk_12,172,,,,cde-school-sum
2016,2016-17,0180,ADAMS-ARAPAHOE 28J,Arapahoe,district,41797,grades_pk_12,39881,,,,cde-school-sum
2016,2016-17,0190,BYERS 32J,Arapahoe,district,3019,grades_pk_12,2980,,,,cde-school-sum
2016,2016-17,0220,ARCHULETA COUNTY 50 JT,Archuleta,district,1568,grades_pk_12,1568,,,,cde-school-sum
2016,2016-17,0230,WALSH RE-1,Baca,district,167,grades_pk_12,134,,,,cde-school-sum
2016,2016-17,0240,PRITCHETT RE-3,Baca,district,45,grades_pk_12,38,,,,cde-school-sum
2016,2016-17,0250,SPRINGFIELD RE-4,Baca,district,322,grades_pk_12,276,,,,cde-school-sum
2016,2016-17,0260,VILAS RE-5,Baca,district,42,grades_pk_12,39,,,,cde-school-sum
2016,2016-17,0270,CAMPO RE-6,Baca,district,39,grades_pk_12,32,,,,cde-school-sum
2016,2016-17,0290,LAS ANIMAS RE-1,Bent,district,1175,grades_pk_12,1147,,,,cde-school-sum
2016,2016-17,0310,MC CLAVE RE-2,Bent,district,272,grades_pk_12,242,,,,cde-school-sum
2016,2016-17,0470,ST VRAIN VALLEY RE 1J,Boulder,district,32171,grades_pk_12,30761,,,,cde-school-sum
2016,2016-17,0480,BOULDER VALLEY RE 2,Boulder,district,31189,grades_pk_12,30271,,,,cde-school-sum
2016,2016-17,0490,BUENA VISTA R-31,Chaffee,district,998,grades_pk_12,910,,,,cde-school-sum
2016,2016-17,0500,SALIDA R-32,Chaffee,district,1229,grades_pk_12,1168,,,,cde-school-sum
2016,2016-17,0510,KIT CARSON R-1,Cheyenne,district,126,grades_pk_12,114,,,,cde-school-sum
2016,2016-17,0520,CHEYENNE COUNTY RE-5,Cheyenne,district,194,grades_pk_12,170,,,,cde-school-sum
2016,2016-17,0540,CLEAR CREEK RE-1,Clear Creek,district,858,grades_pk_12,785,,,,cde-school-sum
2016,2016-17,0550,NORTH CONEJOS RE-1J,Conejos,district,963,grades_pk_12,963,,,,cde-school-sum
2016,2016-17,0560,SANFORD 6J,Conejos,district,393,grades_pk_12,369,,,,cde-school-sum
2016,2016-17,0580,SOUTH CONEJOS RE-10,Conejos,district,212,grades_pk_12,212,,,,cde-school-sum
2016,2016-17,0640,CENTENNIAL R-1,Costilla,district,215,grades_pk_12,199,,,,cde-school-sum
2016,2016-17,0740,SIERRA GRANDE R-30,Costilla,district,267,grades_pk_12,263,,,,cde-school-sum
2016,2016-17,0770,CROWLEY COUNTY RE-1-J,Crowley,district,437,grades_pk_12,437,,,,cde-school-sum
2016,2016-17,0860,CUSTER COUNTY SCHOOL DISTRICT C-1,Custer,district,373,grades_pk_12,347,,,,cde-school-sum
2016,2016-17,0870,DELTA COUNTY 50(J),Delta,district,5011,grades_pk_12,4713,,,,cde-school-sum
2016,2016-17,0880,DENVER COUNTY 1,Denver,district,91132,grades_pk_12,86139,,,,cde-school-sum
2016,2016-17,0890,DOLORES COUNTY RE NO.2,Dolores,district,273,grades_pk_12,246,,,,cde-school-sum
2016,2016-17,0900,DOUGLAS COUNTY RE 1,Douglas,district,67470,grades_pk_12,65628,,,,cde-school-sum
2016,2016-17,0910,EAGLE COUNTY RE 50,Eagle,district,6901,grades_pk_12,6628,,,,cde-school-sum
2016,2016-17,0920,ELIZABETH C-1,Elbert,district,2535,grades_pk_12,2399,,,,cde-school-sum
2016,2016-17,0930,KIOWA C-2,Elbert,district,277,grades_pk_12,257,,,,cde-school-sum
2016,2016-17,0940,BIG SANDY 100J,Elbert,district,306,grades_pk_12,280,,,,cde-school-sum
2016,2016-17,0950,ELBERT 200,Elbert,district,213,grades_pk_12,200,,,,cde-school-sum
2016,2016-17,0960,AGATE 300,Elbert,district,5,grades_pk_12,5,,,,cde-school-sum
2016,2016-17,0970,CALHAN RJ-1,El Paso,district,442,grades_pk_12,424,,,,cde-school-sum
2016,2016-17,0980,HARRISON 2,El Paso,district,11746,grades_pk_12,11746,,,,cde-school-sum
2016,2016-17,0990,WIDEFIELD 3,El Paso,district,9634,grades_pk_12,9181,,,,cde-school-sum
2016,2016-17,1000,FOUNTAIN 8,El Paso,district,8185,grades_pk_12,7826,,,,cde-school-sum
2016,2016-17,1010,COLORADO SPRINGS 11,El Paso,district,27911,grades_pk_12,27245,,,,cde-school-sum
2016,2016-17,1020,CHEYENNE MOUNTAIN 12,El Paso,district,5224,grades_pk_12,5077,,,,cde-school-sum
2016,2016-17,1030,MANITOU SPRINGS 14,El Paso,district,1488,grades_pk_12,1446,,,,cde-school-sum
2016,2016-17,1040,ACADEMY 20,El Paso,district,25591,grades_pk_12,25218,,,,cde-school-sum
2016,2016-17,1050,ELLICOTT 22,El Paso,district,1043,grades_pk_12,957,,,,cde-school-sum
2016,2016-17,1060,PEYTON 23 JT,El Paso,district,652,grades_pk_12,632,,,,cde-school-sum
2016,2016-17,1070,HANOVER 28,El Paso,district,270,grades_pk_12,249,,,,cde-school-sum
2016,2016-17,1080,LEWIS-PALMER 38,El Paso,district,6577,grades_pk_12,6324,,,,cde-school-sum
2016,2016-17,1110,FALCON 49,El Paso,district,20834,grades_pk_12,20505,,,,cde-school-sum
2016,2016-17,1120,EDISON 54 JT,El Paso,district,231,grades_pk_12,222,,,,cde-school-sum
2016,2016-17,1130,MIAMI/YODER 60 JT,El Paso,district,300,grades_pk_12,275,,,,cde-school-sum
2016,2016-17,1140,CANON CITY RE-1,Fremont,district,3626,grades_pk_12,3626,,,,cde-school-sum
2016,2016-17,1150,FREMONT RE-2,Fremont,district,1318,grades_pk_12,1318,,,,cde-school-sum
2016,2016-17,1160,COTOPAXI RE-3,Fremont,district,200,grades_pk_12,187,,,,cde-school-sum
2016,2016-17,1180,ROARING FORK RE-1,Garfield,district,5589,grades_pk_12,5410,,,,cde-school-sum
2016,2016-17,1195,GARFIELD RE-2,Garfield,district,4898,grades_pk_12,4734,,,,cde-school-sum
2016,2016-17,1220,GARFIELD 16,Garfield,district,1180,grades_pk_12,1092,,,,cde-school-sum
2016,2016-17,1330,GILPIN COUNTY RE-1,Gilpin,district,435,grades_pk_12,402,,,,cde-school-sum
2016,2016-17,1340,WEST GRAND 1-JT,Grand,district,423,grades_pk_12,423,,,,cde-school-sum
2016,2016-17,1350,EAST GRAND 2,Grand,district,1243,grades_pk_12,1188,,,,cde-school-sum
2016,2016-17,1360,GUNNISON WATERSHED RE1J,Gunnison,district,2053,grades_pk_12,1975,,,,cde-school-sum
2016,2016-17,1380,HINSDALE COUNTY RE 1,Hinsdale,district,111,grades_pk_12,96,,,,cde-school-sum
2016,2016-17,1390,HUERFANO RE-1,Huerfano,district,562,grades_pk_12,526,,,,cde-school-sum
2016,2016-17,1400,LA VETA RE-2,Huerfano,district,220,grades_pk_12,214,,,,cde-school-sum
2016,2016-17,1410,NORTH PARK R-1,Jackson,district,192,grades_pk_12,170,,,,cde-school-sum
2016,2016-17,1420,JEFFERSON COUNTY R-1,Jefferson,district,86337,grades_pk_12,83412,,,,cde-school-sum
2016,2016-17,1430,EADS RE-1,Kiowa,district,192,grades_pk_12,176,,,,cde-school-sum
2016,2016-17,1440,PLAINVIEW RE-2,Kiowa,district,63,grades_pk_12,58,,,,cde-school-sum
2016,2016-17,1450,ARRIBA-FLAGLER C-20,Kit Carson,district,198,grades_pk_12,173,,,,cde-school-sum
2016,2016-17,1460,HI-PLAINS R-23,Kit Carson,district,104,grades_pk_12,90,,,,cde-school-sum
2016,2016-17,1480,STRATTON R-4,Kit Carson,district,213,grades_pk_12,190,,,,cde-school-sum
2016,2016-17,1490,BETHUNE R-5,Kit Carson,district,110,grades_pk_12,104,,,,cde-school-sum
2016,2016-17,1500,BURLINGTON RE-6J,Kit Carson,district,775,grades_pk_12,716,,,,cde-school-sum
2016,2016-17,1510,LAKE COUNTY R-1,Lake,district,1033,grades_pk_12,931,,,,cde-school-sum
2016,2016-17,1520,DURANGO 9-R,La Plata,district,5026,grades_pk_12,4868,,,,cde-school-sum
2016,2016-17,1530,BAYFIELD 10 JT-R,La Plata,district,1381,grades_pk_12,1340,,,,cde-school-sum
2016,2016-17,1540,IGNACIO 11 JT,La Plata,district,869,grades_pk_12,869,,,,cde-school-sum
2016,2016-17,1550,POUDRE R-1,Larimer,district,29671,grades_pk_12,28821,,,,cde-school-sum
2016,2016-17,1560,THOMPSON R2-J,Larimer,district,16280,grades_pk_12,15708,,,,cde-school-sum
2016,2016-17,1570,ESTES PARK R-3,Larimer,district,1153,grades_pk_12,1114,,,,cde-school-sum
2016,2016-17,1580,TRINIDAD 1,Las Animas,district,1040,grades_pk_12,1040,,,,cde-school-sum
2016,2016-17,1590,PRIMERO REORGANIZED 2,Las Animas,district,198,grades_pk_12,183,,,,cde-school-sum
2016,2016-17,1600,HOEHNE REORGANIZED 3,Las Animas,district,354,grades_pk_12,354,,,,cde-school-sum
2016,2016-17,1620,AGUILAR REORGANIZED 6,Las Animas,district,124,grades_pk_12,111,,,,cde-school-sum
2016,2016-17,1750,BRANSON REORGANIZED 82,Las Animas,district,471,grades_pk_12,470,,,,cde-school-sum
2016,2016-17,1760,KIM REORGANIZED 88,Las Animas,district,54,grades_pk_12,48,,,,cde-school-sum
2016,2016-17,1780,GENOA-HUGO C113,Lincoln,district,187,grades_pk_12,164,,,,cde-school-sum
2016,2016-17,1790,LIMON RE-4J,Lincoln,district,479,grades_pk_12,479,,,,cde-school-sum
2016,2016-17,1810,KARVAL RE-23,Lincoln,district,47,grades_pk_12,41,,,,cde-school-sum
2016,2016-17,1828,VALLEY RE-1,Logan,district,2284,grades_pk_12,2104,,,,cde-school-sum
2016,2016-17,1850,FRENCHMAN RE-3,Logan,district,203,grades_pk_12,178,,,,cde-school-sum
2016,2016-17,1860,BUFFALO RE-4J,Logan,district,306,grades_pk_12,306,,,,cde-school-sum
2016,2016-17,1870,PLATEAU RE-5,Logan,district,160,grades_pk_12,143,,,,cde-school-sum
2016,2016-17,1980,DE BEQUE 49JT,Mesa,district,190,grades_pk_12,171,,,,cde-school-sum
2016,2016-17,1990,PLATEAU VALLEY 50,Mesa,district,437,grades_pk_12,424,,,,cde-school-sum
2016,2016-17,2000,MESA COUNTY VALLEY 51,Mesa,district,22105,grades_pk_12,21373,,,,cde-school-sum
2016,2016-17,2010,CREEDE SCHOOL DISTRICT,Mineral,district,81,grades_pk_12,81,,,,cde-school-sum
2016,2016-17,2020,MOFFAT COUNTY RE:NO 1,Moffat,district,2219,grades_pk_12,2064,,,,cde-school-sum
2016,2016-17,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,district,2822,grades_pk_12,2727,,,,cde-school-sum
2016,2016-17,2055,DOLORES RE-4A,Montezuma,district,733,grades_pk_12,669,,,,cde-school-sum
2016,2016-17,2070,MANCOS RE-6,Montezuma,district,501,grades_pk_12,458,,,,cde-school-sum
2016,2016-17,2180,MONTROSE COUNTY RE-1J,Montrose,district,6252,grades_pk_12,5966,,,,cde-school-sum
2016,2016-17,2190,WEST END RE-2,Montrose,district,299,grades_pk_12,261,,,,cde-school-sum
2016,2016-17,2395,BRUSH RE-2(J),Morgan,district,1543,grades_pk_12,1472,,,,cde-school-sum
2016,2016-17,2405,FORT MORGAN RE-3,Morgan,district,3213,grades_pk_12,3022,,,,cde-school-sum
2016,2016-17,2505,WELDON VALLEY RE-20(J),Morgan,district,230,grades_pk_12,208,,,,cde-school-sum
2016,2016-17,2515,WIGGINS RE-50(J),Morgan,district,573,grades_pk_12,530,,,,cde-school-sum
2016,2016-17,2520,EAST OTERO R-1,Otero,district,1355,grades_pk_12,1355,,,,cde-school-sum
2016,2016-17,2530,ROCKY FORD R-2,Otero,district,837,grades_pk_12,805,,,,cde-school-sum
2016,2016-17,2535,MANZANOLA 3J,Otero,district,129,grades_pk_12,127,,,,cde-school-sum
2016,2016-17,2540,FOWLER R-4J,Otero,district,396,grades_pk_12,396,,,,cde-school-sum
2016,2016-17,2560,CHERAW 31,Otero,district,216,grades_pk_12,202,,,,cde-school-sum
2016,2016-17,2570,SWINK 33,Otero,district,366,grades_pk_12,366,,,,cde-school-sum
2016,2016-17,2580,OURAY R-1,Ouray,district,189,grades_pk_12,173,,,,cde-school-sum
2016,2016-17,2590,RIDGWAY R-2,Ouray,district,334,grades_pk_12,304,,,,cde-school-sum
2016,2016-17,2600,PLATTE CANYON 1,Park,district,989,grades_pk_12,907,,,,cde-school-sum
2016,2016-17,2610,PARK COUNTY RE-2,Park,district,684,grades_pk_12,607,,,,cde-school-sum
2016,2016-17,2620,HOLYOKE RE-1J,Phillips,district,581,grades_pk_12,581,,,,cde-school-sum
2016,2016-17,2630,HAXTUN RE-2J,Phillips,district,329,grades_pk_12,290,,,,cde-school-sum
2016,2016-17,2640,ASPEN 1,Pitkin,district,1698,grades_pk_12,1670,,,,cde-school-sum
2016,2016-17,2650,GRANADA RE-1,Prowers,district,217,grades_pk_12,197,,,,cde-school-sum
2016,2016-17,2660,LAMAR RE-2,Prowers,district,1577,grades_pk_12,1446,,,,cde-school-sum
2016,2016-17,2670,HOLLY RE-3,Prowers,district,308,grades_pk_12,285,,,,cde-school-sum
2016,2016-17,2680,WILEY RE-13 JT,Prowers,district,268,grades_pk_12,247,,,,cde-school-sum
2016,2016-17,2690,PUEBLO CITY 60,Pueblo,district,17257,grades_pk_12,16440,,,,cde-school-sum
2016,2016-17,2700,PUEBLO COUNTY 70,Pueblo,district,9648,grades_pk_12,9353,,,,cde-school-sum
2016,2016-17,2710,MEEKER RE1,Rio Blanco,district,745,grades_pk_12,694,,,,cde-school-sum
2016,2016-17,2720,RANGELY RE-4,Rio Blanco,district,536,grades_pk_12,496,,,,cde-school-sum
2016,2016-17,2730,DEL NORTE C-7,Rio Grande,district,439,grades_pk_12,439,,,,cde-school-sum
2016,2016-17,2740,MONTE VISTA C-8,Rio Grande,district,1173,grades_pk_12,1116,,,,cde-school-sum
2016,2016-17,2750,SARGENT RE-33J,Rio Grande,district,376,grades_pk_12,376,,,,cde-school-sum
2016,2016-17,2760,HAYDEN RE-1,Routt,district,416,grades_pk_12,380,,,,cde-school-sum
2016,2016-17,2770,STEAMBOAT SPRINGS RE-2,Routt,district,2580,grades_pk_12,2526,,,,cde-school-sum
2016,2016-17,2780,SOUTH ROUTT RE 3,Routt,district,353,grades_pk_12,327,,,,cde-school-sum
2016,2016-17,2790,MOUNTAIN VALLEY RE 1,Saguache,district,132,grades_pk_12,122,,,,cde-school-sum
2016,2016-17,2800,MOFFAT 2,Saguache,district,201,grades_pk_12,191,,,,cde-school-sum
2016,2016-17,2810,CENTER 26 JT,Saguache,district,635,grades_pk_12,596,,,,cde-school-sum
2016,2016-17,2820,SILVERTON 1,San Juan,district,80,grades_pk_12,73,,,,cde-school-sum
2016,2016-17,2830,TELLURIDE R-1,San Miguel,district,900,grades_pk_12,900,,,,cde-school-sum
2016,2016-17,2840,NORWOOD R-2J,San Miguel,district,243,grades_pk_12,223,,,,cde-school-sum
2016,2016-17,2862,JULESBURG RE-1,Sedgwick,district,633,grades_pk_12,589,,,,cde-school-sum
2016,2016-17,2865,REVERE SCHOOL DISTRICT,Sedgwick,district,119,grades_pk_12,119,,,,cde-school-sum
2016,2016-17,3000,SUMMIT RE-1,Summit,district,3557,grades_pk_12,3398,,,,cde-school-sum
2016,2016-17,3010,CRIPPLE CREEK-VICTOR RE-1,Teller,district,374,grades_pk_12,344,,,,cde-school-sum
2016,2016-17,3020,WOODLAND PARK RE-2,Teller,district,2480,grades_pk_12,2372,,,,cde-school-sum
2016,2016-17,3030,AKRON R-1,Washington,district,378,grades_pk_12,362,,,,cde-school-sum
2016,2016-17,3040,ARICKAREE R-2,Washington,district,97,grades_pk_12,91,,,,cde-school-sum
2016,2016-17,3050,OTIS R-3,Washington,district,242,grades_pk_12,226,,,,cde-school-sum
2016,2016-17,3060,LONE STAR 101,Washington,district,115,grades_pk_12,115,,,,cde-school-sum
2016,2016-17,3070,WOODLIN R-104,Washington,district,113,grades_pk_12,98,,,,cde-school-sum
2016,2016-17,3080,WELD COUNTY RE-1,Weld,district,2004,grades_pk_12,1879,,,,cde-school-sum
2016,2016-17,3085,EATON RE-2,Weld,district,1878,grades_pk_12,1878,,,,cde-school-sum
2016,2016-17,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,Weld,district,2352,grades_pk_12,2233,,,,cde-school-sum
2016,2016-17,3100,WINDSOR RE-4,Weld,district,6033,grades_pk_12,5880,,,,cde-school-sum
2016,2016-17,3110,JOHNSTOWN-MILLIKEN RE-5J,Weld,district,3830,grades_pk_12,3697,,,,cde-school-sum
2016,2016-17,3120,GREELEY 6,Weld,district,21950,grades_pk_12,21938,,,,cde-school-sum
2016,2016-17,3130,PLATTE VALLEY RE-7,Weld,district,1108,grades_pk_12,1108,,,,cde-school-sum
2016,2016-17,3140,WELD COUNTY S/D RE-8,Weld,district,2388,grades_pk_12,2209,,,,cde-school-sum
2016,2016-17,3145,AULT-HIGHLAND RE-9,Weld,district,853,grades_pk_12,853,,,,cde-school-sum
2016,2016-17,3146,BRIGGSDALE RE-10,Weld,district,181,grades_pk_12,167,,,,cde-school-sum
2016,2016-17,3147,PRAIRIE RE-11,Weld,district,217,grades_pk_12,203,,,,cde-school-sum
2016,2016-17,3148,PAWNEE RE-12,Weld,district,77,grades_pk_12,74,,,,cde-school-sum
2016,2016-17,3200,YUMA 1,Yuma,district,807,grades_pk_12,759,,,,cde-school-sum
2016,2016-17,3210,WRAY RD-2,Yuma,district,675,grades_pk_12,628,,,,cde-school-sum
2016,2016-17,3220,IDALIA RJ-3,Yuma,district,226,grades_pk_12,206,,,,cde-school-sum
2016,2016-17,3230,LIBERTY J-4,Yuma,district,80,grades_pk_12,65,,,,cde-school-sum
2016,2016-17,8001,CHARTER SCHOOL INSTITUTE,,district,16427,grades_pk_12,16201,,,,cde-school-sum
2016,2016-17,9000,COLORADO SCHOOL FOR THE DEAF AND BLIND,,district,203,grades_pk_12,194,,,,cde-school-sum
2016,2016-17,9030,MOUNTAIN BOCES,Yuma,boces,163,grades_pk_12,163,,,,cde-school-sum
2016,2016-17,9035,CENTENNIAL BOCES,Yuma,boces,160,grades_pk_12,160,,,,cde-school-sum
2016,2016-17,9050,SAN JUAN BOCES,,boces,45,grades_pk_12,45,,,,cde-school-sum
2016,2016-17,9130,EXPEDITIONARY BOCES,Colorado Detention Centers,boces,393,grades_pk_12,393,,,,cde-school-sum
2016,2016-17,9170,COLORADO DIGITAL BOCES,,boces,2136,grades_pk_12,2136,,,,cde-school-sum
2017,2017-18,0010,MAPLETON 1,Adams,district,8917,grades_pk_12,8473,,,,cde-school-sum
2017,2017-18,0020,ADAMS 12 FIVE STAR SCHOOLS,Adams,district,38820,grades_pk_12,37702,,,,cde-school-sum
2017,2017-18,0030,ADAMS COUNTY 14,Adams,district,7400,grades_pk_12,6817,,,,cde-school-sum
2017,2017-18,0040,SCHOOL DISTRICT 27J,Adams,district,17883,grades_pk_12,17210,,,,cde-school-sum
2017,2017-18,0050,BENNETT 29J,Adams,district,1126,grades_pk_12,1061,,,,cde-school-sum
2017,2017-18,0060,STRASBURG 31J,Adams,district,1018,grades_pk_12,941,,,,cde-school-sum
2017,2017-18,0070,WESTMINSTER PUBLIC SCHOOLS,Adams,district,9437,grades_pk_12,8766,,,,cde-school-sum
2017,2017-18,0100,ALAMOSA RE-11J,Alamosa,district,2336,grades_pk_12,2336,,,,cde-school-sum
2017,2017-18,0110,SANGRE DE CRISTO RE-22J,Alamosa,district,310,grades_pk_12,296,,,,cde-school-sum
2017,2017-18,0120,ENGLEWOOD 1,Arapahoe,district,2759,grades_pk_12,2529,,,,cde-school-sum
2017,2017-18,0123,SHERIDAN 2,Arapahoe,district,1402,grades_pk_12,1258,,,,cde-school-sum
2017,2017-18,0130,CHERRY CREEK 5,Arapahoe,district,55657,grades_pk_12,53956,,,,cde-school-sum
2017,2017-18,0140,LITTLETON 6,Arapahoe,district,15643,grades_pk_12,14966,,,,cde-school-sum
2017,2017-18,0170,DEER TRAIL 26J,Arapahoe,district,205,grades_pk_12,181,,,,cde-school-sum
