year,district_code,district_name,county_name,unit_type,grade,enrollment,source
2018,1440,PLAINVIEW RE-2,,district,3,3,cde-school-sum
2018,1440,PLAINVIEW RE-2,,district,4,6,cde-school-sum
2018,1440,PLAINVIEW RE-2,,district,5,1,cde-school-sum
2018,1440,PLAINVIEW RE-2,,district,6,5,cde-school-sum
2018,1440,PLAINVIEW RE-2,,district,7,3,cde-school-sum
2018,1440,PLAINVIEW RE-2,,district,8,4,cde-school-sum
2018,1440,PLAINVIEW RE-2,,district,9,2,cde-school-sum
2018,1440,PLAINVIEW RE-2,,district,K,5,cde-school-sum
2018,1440,PLAINVIEW RE-2,,district,PK,7,cde-school-sum
2018,1450,ARRIBA-FLAGLER C-20,,district,1,10,cde-school-sum
2018,1450,ARRIBA-FLAGLER C-20,,district,10,16,cde-school-sum
2018,1450,ARRIBA-FLAGLER C-20,,district,11,10,cde-school-sum
2018,1450,ARRIBA-FLAGLER C-20,,district,12,11,cde-school-sum
2018,1450,ARRIBA-FLAGLER C-20,,district,2,11,cde-school-sum
2018,1450,ARRIBA-FLAGLER C-20,,district,3,14,cde-school-sum
2018,1450,ARRIBA-FLAGLER C-20,,district,4,10,cde-school-sum
2018,1450,ARRIBA-FLAGLER C-20,,district,5,15,cde-school-sum
2018,1450,ARRIBA-FLAGLER C-20,,district,6,12,cde-school-sum
2018,1450,ARRIBA-FLAGLER C-20,,district,7,11,cde-school-sum
2018,1450,ARRIBA-FLAGLER C-20,,district,8,6,cde-school-sum
2018,1450,ARRIBA-FLAGLER C-20,,district,9,9,cde-school-sum
2018,1450,ARRIBA-FLAGLER C-20,,district,K,14,cde-school-sum
2018,1450,ARRIBA-FLAGLER C-20,,district,PK,10,cde-school-sum
2018,1460,HI-PLAINS R-23,,district,1,8,cde-school-sum
2018,1460,HI-PLAINS R-23,,district,10,6,cde-school-sum
2018,1460,HI-PLAINS R-23,,district,11,6,cde-school-sum
2018,1460,HI-PLAINS R-23,,district,12,12,cde-school-sum
2018,1460,HI-PLAINS R-23,,district,2,10,cde-school-sum
2018,1460,HI-PLAINS R-23,,district,3,11,cde-school-sum
2018,1460,HI-PLAINS R-23,,district,4,10,cde-school-sum
2018,1460,HI-PLAINS R-23,,district,5,5,cde-school-sum
2018,1460,HI-PLAINS R-23,,district,6,9,cde-school-sum
2018,1460,HI-PLAINS R-23,,district,7,11,cde-school-sum
2018,1460,HI-PLAINS R-23,,district,8,8,cde-school-sum
2018,1460,HI-PLAINS R-23,,district,9,10,cde-school-sum
2018,1460,HI-PLAINS R-23,,district,K,7,cde-school-sum
2018,1460,HI-PLAINS R-23,,district,PK,20,cde-school-sum
2018,1480,STRATTON R-4,,district,1,11,cde-school-sum
2018,1480,STRATTON R-4,,district,10,10,cde-school-sum
2018,1480,STRATTON R-4,,district,11,12,cde-school-sum
2018,1480,STRATTON R-4,,district,12,15,cde-school-sum
2018,1480,STRATTON R-4,,district,2,23,cde-school-sum
2018,1480,STRATTON R-4,,district,3,21,cde-school-sum
2018,1480,STRATTON R-4,,district,4,17,cde-school-sum
2018,1480,STRATTON R-4,,district,5,14,cde-school-sum
2018,1480,STRATTON R-4,,district,6,18,cde-school-sum
2018,1480,STRATTON R-4,,district,7,25,cde-school-sum
2018,1480,STRATTON R-4,,district,8,13,cde-school-sum
2018,1480,STRATTON R-4,,district,9,17,cde-school-sum
2018,1480,STRATTON R-4,,district,K,18,cde-school-sum
2018,1480,STRATTON R-4,,district,PK,29,cde-school-sum
2018,1490,BETHUNE R-5,,district,1,6,cde-school-sum
2018,1490,BETHUNE R-5,,district,10,8,cde-school-sum
2018,1490,BETHUNE R-5,,district,11,9,cde-school-sum
2018,1490,BETHUNE R-5,,district,12,8,cde-school-sum
2018,1490,BETHUNE R-5,,district,2,9,cde-school-sum
2018,1490,BETHUNE R-5,,district,3,7,cde-school-sum
2018,1490,BETHUNE R-5,,district,4,6,cde-school-sum
2018,1490,BETHUNE R-5,,district,5,6,cde-school-sum
2018,1490,BETHUNE R-5,,district,6,11,cde-school-sum
2018,1490,BETHUNE R-5,,district,7,6,cde-school-sum
2018,1490,BETHUNE R-5,,district,8,6,cde-school-sum
2018,1490,BETHUNE R-5,,district,9,9,cde-school-sum
2018,1490,BETHUNE R-5,,district,K,4,cde-school-sum
2018,1490,BETHUNE R-5,,district,PK,10,cde-school-sum
2018,1500,BURLINGTON RE-6J,,district,1,45,cde-school-sum
2018,1500,BURLINGTON RE-6J,,district,10,45,cde-school-sum
2018,1500,BURLINGTON RE-6J,,district,11,43,cde-school-sum
2018,1500,BURLINGTON RE-6J,,district,12,66,cde-school-sum
2018,1500,BURLINGTON RE-6J,,district,2,56,cde-school-sum
2018,1500,BURLINGTON RE-6J,,district,3,56,cde-school-sum
2018,1500,BURLINGTON RE-6J,,district,4,61,cde-school-sum
2018,1500,BURLINGTON RE-6J,,district,5,66,cde-school-sum
2018,1500,BURLINGTON RE-6J,,district,6,55,cde-school-sum
2018,1500,BURLINGTON RE-6J,,district,7,52,cde-school-sum
2018,1500,BURLINGTON RE-6J,,district,8,57,cde-school-sum
2018,1500,BURLINGTON RE-6J,,district,9,55,cde-school-sum
2018,1500,BURLINGTON RE-6J,,district,K,61,cde-school-sum
2018,1500,BURLINGTON RE-6J,,district,PK,70,cde-school-sum
2018,1510,LAKE COUNTY R-1,,district,1,58,cde-school-sum
2018,1510,LAKE COUNTY R-1,,district,10,67,cde-school-sum
2018,1510,LAKE COUNTY R-1,,district,11,85,cde-school-sum
2018,1510,LAKE COUNTY R-1,,district,12,94,cde-school-sum
2018,1510,LAKE COUNTY R-1,,district,2,68,cde-school-sum
2018,1510,LAKE COUNTY R-1,,district,3,75,cde-school-sum
2018,1510,LAKE COUNTY R-1,,district,4,66,cde-school-sum
2018,1510,LAKE COUNTY R-1,,district,5,80,cde-school-sum
2018,1510,LAKE COUNTY R-1,,district,6,77,cde-school-sum
2018,1510,LAKE COUNTY R-1,,district,7,94,cde-school-sum
2018,1510,LAKE COUNTY R-1,,district,8,79,cde-school-sum
2018,1510,LAKE COUNTY R-1,,district,9,65,cde-school-sum
2018,1510,LAKE COUNTY R-1,,district,K,75,cde-school-sum
2018,1510,LAKE COUNTY R-1,,district,PK,98,cde-school-sum
2018,1520,DURANGO 9-R,,district,1,363,cde-school-sum
2018,1520,DURANGO 9-R,,district,10,471,cde-school-sum
2018,1520,DURANGO 9-R,,district,11,363,cde-school-sum
2018,1520,DURANGO 9-R,,district,12,331,cde-school-sum
2018,1520,DURANGO 9-R,,district,2,389,cde-school-sum
2018,1520,DURANGO 9-R,,district,3,453,cde-school-sum
2018,1520,DURANGO 9-R,,district,4,389,cde-school-sum
2018,1520,DURANGO 9-R,,district,5,421,cde-school-sum
2018,1520,DURANGO 9-R,,district,6,418,cde-school-sum
2018,1520,DURANGO 9-R,,district,7,394,cde-school-sum
2018,1520,DURANGO 9-R,,district,8,393,cde-school-sum
2018,1520,DURANGO 9-R,,district,9,449,cde-school-sum
2018,1520,DURANGO 9-R,,district,K,381,cde-school-sum
2018,1520,DURANGO 9-R,,district,PK,191,cde-school-sum
2018,1530,BAYFIELD 10 JT-R,,district,1,110,cde-school-sum
2018,1530,BAYFIELD 10 JT-R,,district,10,123,cde-school-sum
2018,1530,BAYFIELD 10 JT-R,,district,11,62,cde-school-sum
2018,1530,BAYFIELD 10 JT-R,,district,12,84,cde-school-sum
2018,1530,BAYFIELD 10 JT-R,,district,2,107,cde-school-sum
2018,1530,BAYFIELD 10 JT-R,,district,3,89,cde-school-sum
2018,1530,BAYFIELD 10 JT-R,,district,4,122,cde-school-sum
2018,1530,BAYFIELD 10 JT-R,,district,5,121,cde-school-sum
2018,1530,BAYFIELD 10 JT-R,,district,6,135,cde-school-sum
2018,1530,BAYFIELD 10 JT-R,,district,7,101,cde-school-sum
2018,1530,BAYFIELD 10 JT-R,,district,8,104,cde-school-sum
2018,1530,BAYFIELD 10 JT-R,,district,9,106,cde-school-sum
2018,1530,BAYFIELD 10 JT-R,,district,K,107,cde-school-sum
2018,1530,BAYFIELD 10 JT-R,,district,PK,0,cde-school-sum
2018,1540,IGNACIO 11 JT,,district,1,46,cde-school-sum
2018,1540,IGNACIO 11 JT,,district,10,69,cde-school-sum
2018,1540,IGNACIO 11 JT,,district,11,58,cde-school-sum
2018,1540,IGNACIO 11 JT,,district,12,47,cde-school-sum
2018,1540,IGNACIO 11 JT,,district,2,40,cde-school-sum
2018,1540,IGNACIO 11 JT,,district,3,62,cde-school-sum
2018,1540,IGNACIO 11 JT,,district,4,61,cde-school-sum
2018,1540,IGNACIO 11 JT,,district,5,62,cde-school-sum
2018,1540,IGNACIO 11 JT,,district,6,52,cde-school-sum
2018,1540,IGNACIO 11 JT,,district,7,73,cde-school-sum
2018,1540,IGNACIO 11 JT,,district,8,56,cde-school-sum
2018,1540,IGNACIO 11 JT,,district,9,55,cde-school-sum
2018,1540,IGNACIO 11 JT,,district,K,49,cde-school-sum
2018,1540,IGNACIO 11 JT,,district,PK,0,cde-school-sum
2018,1550,POUDRE R-1,,district,1,2254,cde-school-sum
2018,1550,POUDRE R-1,,district,10,2236,cde-school-sum
2018,1550,POUDRE R-1,,district,11,2050,cde-school-sum
2018,1550,POUDRE R-1,,district,12,2255,cde-school-sum
2018,1550,POUDRE R-1,,district,2,2239,cde-school-sum
2018,1550,POUDRE R-1,,district,3,2231,cde-school-sum
2018,1550,POUDRE R-1,,district,4,2398,cde-school-sum
2018,1550,POUDRE R-1,,district,5,2372,cde-school-sum
2018,1550,POUDRE R-1,,district,6,2421,cde-school-sum
2018,1550,POUDRE R-1,,district,7,2418,cde-school-sum
2018,1550,POUDRE R-1,,district,8,2258,cde-school-sum
2018,1550,POUDRE R-1,,district,9,2368,cde-school-sum
2018,1550,POUDRE R-1,,district,K,2170,cde-school-sum
2018,1550,POUDRE R-1,,district,PK,777,cde-school-sum
2018,1560,THOMPSON R2-J,,district,1,1143,cde-school-sum
2018,1560,THOMPSON R2-J,,district,10,1262,cde-school-sum
2018,1560,THOMPSON R2-J,,district,11,1184,cde-school-sum
2018,1560,THOMPSON R2-J,,district,12,1237,cde-school-sum
2018,1560,THOMPSON R2-J,,district,2,1173,cde-school-sum
2018,1560,THOMPSON R2-J,,district,3,1148,cde-school-sum
2018,1560,THOMPSON R2-J,,district,4,1242,cde-school-sum
2018,1560,THOMPSON R2-J,,district,5,1225,cde-school-sum
2018,1560,THOMPSON R2-J,,district,6,1256,cde-school-sum
2018,1560,THOMPSON R2-J,,district,7,1199,cde-school-sum
2018,1560,THOMPSON R2-J,,district,8,1158,cde-school-sum
2018,1560,THOMPSON R2-J,,district,9,1175,cde-school-sum
2018,1560,THOMPSON R2-J,,district,K,1206,cde-school-sum
2018,1560,THOMPSON R2-J,,district,PK,573,cde-school-sum
2018,1570,ESTES PARK R-3,,district,1,69,cde-school-sum
2018,1570,ESTES PARK R-3,,district,10,94,cde-school-sum
2018,1570,ESTES PARK R-3,,district,11,72,cde-school-sum
2018,1570,ESTES PARK R-3,,district,12,77,cde-school-sum
2018,1570,ESTES PARK R-3,,district,2,75,cde-school-sum
2018,1570,ESTES PARK R-3,,district,3,88,cde-school-sum
2018,1570,ESTES PARK R-3,,district,4,84,cde-school-sum
2018,1570,ESTES PARK R-3,,district,5,90,cde-school-sum
2018,1570,ESTES PARK R-3,,district,6,88,cde-school-sum
2018,1570,ESTES PARK R-3,,district,7,100,cde-school-sum
2018,1570,ESTES PARK R-3,,district,8,97,cde-school-sum
2018,1570,ESTES PARK R-3,,district,9,94,cde-school-sum
2018,1570,ESTES PARK R-3,,district,K,69,cde-school-sum
2018,1570,ESTES PARK R-3,,district,PK,32,cde-school-sum
2018,1580,TRINIDAD 1,,district,1,78,cde-school-sum
2018,1580,TRINIDAD 1,,district,10,67,cde-school-sum
2018,1580,TRINIDAD 1,,district,11,60,cde-school-sum
2018,1580,TRINIDAD 1,,district,12,67,cde-school-sum
2018,1580,TRINIDAD 1,,district,2,66,cde-school-sum
2018,1580,TRINIDAD 1,,district,3,69,cde-school-sum
2018,1580,TRINIDAD 1,,district,4,97,cde-school-sum
2018,1580,TRINIDAD 1,,district,5,72,cde-school-sum
2018,1580,TRINIDAD 1,,district,6,81,cde-school-sum
2018,1580,TRINIDAD 1,,district,7,75,cde-school-sum
2018,1580,TRINIDAD 1,,district,8,76,cde-school-sum
2018,1580,TRINIDAD 1,,district,9,63,cde-school-sum
2018,1580,TRINIDAD 1,,district,K,66,cde-school-sum
2018,1580,TRINIDAD 1,,district,PK,0,cde-school-sum
2018,1590,PRIMERO REORGANIZED 2,,district,1,15,cde-school-sum
2018,1590,PRIMERO REORGANIZED 2,,district,10,11,cde-school-sum
2018,1590,PRIMERO REORGANIZED 2,,district,11,10,cde-school-sum
2018,1590,PRIMERO REORGANIZED 2,,district,12,12,cde-school-sum
2018,1590,PRIMERO REORGANIZED 2,,district,2,12,cde-school-sum
2018,1590,PRIMERO REORGANIZED 2,,district,3,12,cde-school-sum
2018,1590,PRIMERO REORGANIZED 2,,district,4,22,cde-school-sum
2018,1590,PRIMERO REORGANIZED 2,,district,5,21,cde-school-sum
2018,1590,PRIMERO REORGANIZED 2,,district,6,15,cde-school-sum
2018,1590,PRIMERO REORGANIZED 2,,district,7,13,cde-school-sum
2018,1590,PRIMERO REORGANIZED 2,,district,8,6,cde-school-sum
2018,1590,PRIMERO REORGANIZED 2,,district,9,18,cde-school-sum
2018,1590,PRIMERO REORGANIZED 2,,district,K,10,cde-school-sum
2018,1590,PRIMERO REORGANIZED 2,,district,PK,9,cde-school-sum
2018,1600,HOEHNE REORGANIZED 3,,district,1,24,cde-school-sum
2018,1600,HOEHNE REORGANIZED 3,,district,10,26,cde-school-sum
2018,1600,HOEHNE REORGANIZED 3,,district,11,26,cde-school-sum
2018,1600,HOEHNE REORGANIZED 3,,district,12,23,cde-school-sum
2018,1600,HOEHNE REORGANIZED 3,,district,2,24,cde-school-sum
2018,1600,HOEHNE REORGANIZED 3,,district,3,32,cde-school-sum
2018,1600,HOEHNE REORGANIZED 3,,district,4,29,cde-school-sum
2018,1600,HOEHNE REORGANIZED 3,,district,5,29,cde-school-sum
2018,1600,HOEHNE REORGANIZED 3,,district,6,23,cde-school-sum
2018,1600,HOEHNE REORGANIZED 3,,district,7,39,cde-school-sum
2018,1600,HOEHNE REORGANIZED 3,,district,8,31,cde-school-sum
2018,1600,HOEHNE REORGANIZED 3,,district,9,34,cde-school-sum
2018,1600,HOEHNE REORGANIZED 3,,district,K,31,cde-school-sum
2018,1600,HOEHNE REORGANIZED 3,,district,PK,0,cde-school-sum
2018,1620,AGUILAR REORGANIZED 6,,district,1,9,cde-school-sum
2018,1620,AGUILAR REORGANIZED 6,,district,10,3,cde-school-sum
2018,1620,AGUILAR REORGANIZED 6,,district,11,9,cde-school-sum
2018,1620,AGUILAR REORGANIZED 6,,district,12,6,cde-school-sum
2018,1620,AGUILAR REORGANIZED 6,,district,2,10,cde-school-sum
2018,1620,AGUILAR REORGANIZED 6,,district,3,8,cde-school-sum
2018,1620,AGUILAR REORGANIZED 6,,district,4,4,cde-school-sum
2018,1620,AGUILAR REORGANIZED 6,,district,5,9,cde-school-sum
2018,1620,AGUILAR REORGANIZED 6,,district,6,7,cde-school-sum
2018,1620,AGUILAR REORGANIZED 6,,district,7,14,cde-school-sum
2018,1620,AGUILAR REORGANIZED 6,,district,8,10,cde-school-sum
2018,1620,AGUILAR REORGANIZED 6,,district,9,5,cde-school-sum
2018,1620,AGUILAR REORGANIZED 6,,district,K,10,cde-school-sum
2018,1620,AGUILAR REORGANIZED 6,,district,PK,12,cde-school-sum
2018,1750,BRANSON REORGANIZED 82,,district,1,23,cde-school-sum
2018,1750,BRANSON REORGANIZED 82,,district,10,31,cde-school-sum
2018,1750,BRANSON REORGANIZED 82,,district,11,49,cde-school-sum
2018,1750,BRANSON REORGANIZED 82,,district,12,37,cde-school-sum
2018,1750,BRANSON REORGANIZED 82,,district,2,22,cde-school-sum
2018,1750,BRANSON REORGANIZED 82,,district,3,33,cde-school-sum
2018,1750,BRANSON REORGANIZED 82,,district,4,25,cde-school-sum
2018,1750,BRANSON REORGANIZED 82,,district,5,28,cde-school-sum
2018,1750,BRANSON REORGANIZED 82,,district,6,46,cde-school-sum
2018,1750,BRANSON REORGANIZED 82,,district,7,43,cde-school-sum
2018,1750,BRANSON REORGANIZED 82,,district,8,58,cde-school-sum
2018,1750,BRANSON REORGANIZED 82,,district,9,53,cde-school-sum
2018,1750,BRANSON REORGANIZED 82,,district,K,20,cde-school-sum
2018,1750,BRANSON REORGANIZED 82,,district,PK,0,cde-school-sum
2018,1760,KIM REORGANIZED 88,,district,1,2,cde-school-sum
2018,1760,KIM REORGANIZED 88,,district,10,5,cde-school-sum
2018,1760,KIM REORGANIZED 88,,district,11,5,cde-school-sum
2018,1760,KIM REORGANIZED 88,,district,12,2,cde-school-sum
2018,1760,KIM REORGANIZED 88,,district,2,1,cde-school-sum
2018,1760,KIM REORGANIZED 88,,district,3,6,cde-school-sum
2018,1760,KIM REORGANIZED 88,,district,4,5,cde-school-sum
2018,1760,KIM REORGANIZED 88,,district,5,2,cde-school-sum
2018,1760,KIM REORGANIZED 88,,district,6,5,cde-school-sum
2018,1760,KIM REORGANIZED 88,,district,7,2,cde-school-sum
2018,1760,KIM REORGANIZED 88,,district,8,3,cde-school-sum
2018,1760,KIM REORGANIZED 88,,district,9,3,cde-school-sum
2018,1760,KIM REORGANIZED 88,,district,K,2,cde-school-sum
2018,1760,KIM REORGANIZED 88,,district,PK,3,cde-school-sum
2018,1780,GENOA-HUGO C113,,district,1,15,cde-school-sum
2018,1780,GENOA-HUGO C113,,district,10,19,cde-school-sum
2018,1780,GENOA-HUGO C113,,district,11,10,cde-school-sum
2018,1780,GENOA-HUGO C113,,district,12,13,cde-school-sum
2018,1780,GENOA-HUGO C113,,district,2,14,cde-school-sum
2018,1780,GENOA-HUGO C113,,district,3,21,cde-school-sum
2018,1780,GENOA-HUGO C113,,district,4,9,cde-school-sum
2018,1780,GENOA-HUGO C113,,district,5,14,cde-school-sum
2018,1780,GENOA-HUGO C113,,district,6,14,cde-school-sum
2018,1780,GENOA-HUGO C113,,district,7,21,cde-school-sum
2018,1780,GENOA-HUGO C113,,district,8,7,cde-school-sum
2018,1780,GENOA-HUGO C113,,district,9,13,cde-school-sum
2018,1780,GENOA-HUGO C113,,district,K,18,cde-school-sum
2018,1780,GENOA-HUGO C113,,district,PK,26,cde-school-sum
2018,1790,LIMON RE-4J,,district,1,36,cde-school-sum
2018,1790,LIMON RE-4J,,district,10,37,cde-school-sum
2018,1790,LIMON RE-4J,,district,11,25,cde-school-sum
2018,1790,LIMON RE-4J,,district,12,36,cde-school-sum
2018,1790,LIMON RE-4J,,district,2,31,cde-school-sum
2018,1790,LIMON RE-4J,,district,3,28,cde-school-sum
2018,1790,LIMON RE-4J,,district,4,31,cde-school-sum
2018,1790,LIMON RE-4J,,district,5,42,cde-school-sum
2018,1790,LIMON RE-4J,,district,6,33,cde-school-sum
2018,1790,LIMON RE-4J,,district,7,65,cde-school-sum
2018,1790,LIMON RE-4J,,district,8,31,cde-school-sum
2018,1790,LIMON RE-4J,,district,9,41,cde-school-sum
2018,1790,LIMON RE-4J,,district,K,33,cde-school-sum
2018,1790,LIMON RE-4J,,district,PK,0,cde-school-sum
2018,1810,KARVAL RE-23,,district,1,4,cde-school-sum
2018,1810,KARVAL RE-23,,district,10,2,cde-school-sum
2018,1810,KARVAL RE-23,,district,11,3,cde-school-sum
2018,1810,KARVAL RE-23,,district,12,2,cde-school-sum
2018,1810,KARVAL RE-23,,district,2,2,cde-school-sum
2018,1810,KARVAL RE-23,,district,3,5,cde-school-sum
2018,1810,KARVAL RE-23,,district,4,4,cde-school-sum
2018,1810,KARVAL RE-23,,district,5,7,cde-school-sum
2018,1810,KARVAL RE-23,,district,6,6,cde-school-sum
2018,1810,KARVAL RE-23,,district,7,1,cde-school-sum
2018,1810,KARVAL RE-23,,district,8,3,cde-school-sum
2018,1810,KARVAL RE-23,,district,9,1,cde-school-sum
2018,1810,KARVAL RE-23,,district,K,2,cde-school-sum
2018,1810,KARVAL RE-23,,district,PK,3,cde-school-sum
2018,1828,VALLEY RE-1,,district,1,158,cde-school-sum
2018,1828,VALLEY RE-1,,district,10,158,cde-school-sum
2018,1828,VALLEY RE-1,,district,11,131,cde-school-sum
2018,1828,VALLEY RE-1,,district,12,158,cde-school-sum
2018,1828,VALLEY RE-1,,district,2,164,cde-school-sum
2018,1828,VALLEY RE-1,,district,3,172,cde-school-sum
2018,1828,VALLEY RE-1,,district,4,168,cde-school-sum
2018,1828,VALLEY RE-1,,district,5,164,cde-school-sum
2018,1828,VALLEY RE-1,,district,6,173,cde-school-sum
2018,1828,VALLEY RE-1,,district,7,164,cde-school-sum
2018,1828,VALLEY RE-1,,district,8,171,cde-school-sum
2018,1828,VALLEY RE-1,,district,9,160,cde-school-sum
2018,1828,VALLEY RE-1,,district,K,186,cde-school-sum
2018,1828,VALLEY RE-1,,district,PK,174,cde-school-sum
2018,1850,FRENCHMAN RE-3,,district,1,18,cde-school-sum
2018,1850,FRENCHMAN RE-3,,district,10,14,cde-school-sum
2018,1850,FRENCHMAN RE-3,,district,11,11,cde-school-sum
2018,1850,FRENCHMAN RE-3,,district,12,4,cde-school-sum
2018,1850,FRENCHMAN RE-3,,district,2,11,cde-school-sum
2018,1850,FRENCHMAN RE-3,,district,3,18,cde-school-sum
2018,1850,FRENCHMAN RE-3,,district,4,18,cde-school-sum
2018,1850,FRENCHMAN RE-3,,district,5,19,cde-school-sum
2018,1850,FRENCHMAN RE-3,,district,6,13,cde-school-sum
2018,1850,FRENCHMAN RE-3,,district,7,7,cde-school-sum
2018,1850,FRENCHMAN RE-3,,district,8,19,cde-school-sum
2018,1850,FRENCHMAN RE-3,,district,9,13,cde-school-sum
2018,1850,FRENCHMAN RE-3,,district,K,17,cde-school-sum
2018,1850,FRENCHMAN RE-3,,district,PK,20,cde-school-sum
2018,1860,BUFFALO RE-4J,,district,1,24,cde-school-sum
2018,1860,BUFFALO RE-4J,,district,10,24,cde-school-sum
2018,1860,BUFFALO RE-4J,,district,11,21,cde-school-sum
2018,1860,BUFFALO RE-4J,,district,12,18,cde-school-sum
2018,1860,BUFFALO RE-4J,,district,2,23,cde-school-sum
2018,1860,BUFFALO RE-4J,,district,3,23,cde-school-sum
2018,1860,BUFFALO RE-4J,,district,4,24,cde-school-sum
2018,1860,BUFFALO RE-4J,,district,5,27,cde-school-sum
2018,1860,BUFFALO RE-4J,,district,6,22,cde-school-sum
2018,1860,BUFFALO RE-4J,,district,7,26,cde-school-sum
2018,1860,BUFFALO RE-4J,,district,8,26,cde-school-sum
2018,1860,BUFFALO RE-4J,,district,9,24,cde-school-sum
2018,1860,BUFFALO RE-4J,,district,K,21,cde-school-sum
2018,1860,BUFFALO RE-4J,,district,PK,0,cde-school-sum
2018,1870,PLATEAU RE-5,,district,1,14,cde-school-sum
2018,1870,PLATEAU RE-5,,district,10,14,cde-school-sum
2018,1870,PLATEAU RE-5,,district,11,12,cde-school-sum
2018,1870,PLATEAU RE-5,,district,12,15,cde-school-sum
2018,1870,PLATEAU RE-5,,district,2,10,cde-school-sum
2018,1870,PLATEAU RE-5,,district,3,9,cde-school-sum
2018,1870,PLATEAU RE-5,,district,4,11,cde-school-sum
2018,1870,PLATEAU RE-5,,district,5,15,cde-school-sum
2018,1870,PLATEAU RE-5,,district,6,11,cde-school-sum
2018,1870,PLATEAU RE-5,,district,7,17,cde-school-sum
2018,1870,PLATEAU RE-5,,district,8,4,cde-school-sum
2018,1870,PLATEAU RE-5,,district,9,6,cde-school-sum
2018,1870,PLATEAU RE-5,,district,K,15,cde-school-sum
2018,1870,PLATEAU RE-5,,district,PK,17,cde-school-sum
2018,1980,DE BEQUE 49JT,,district,1,14,cde-school-sum
2018,1980,DE BEQUE 49JT,,district,10,8,cde-school-sum
2018,1980,DE BEQUE 49JT,,district,11,7,cde-school-sum
2018,1980,DE BEQUE 49JT,,district,12,19,cde-school-sum
2018,1980,DE BEQUE 49JT,,district,2,16,cde-school-sum
2018,1980,DE BEQUE 49JT,,district,3,8,cde-school-sum
2018,1980,DE BEQUE 49JT,,district,4,8,cde-school-sum
2018,1980,DE BEQUE 49JT,,district,5,15,cde-school-sum
2018,1980,DE BEQUE 49JT,,district,6,16,cde-school-sum
2018,1980,DE BEQUE 49JT,,district,7,11,cde-school-sum
2018,1980,DE BEQUE 49JT,,district,8,15,cde-school-sum
2018,1980,DE BEQUE 49JT,,district,9,10,cde-school-sum
2018,1980,DE BEQUE 49JT,,district,K,16,cde-school-sum
2018,1980,DE BEQUE 49JT,,district,PK,21,cde-school-sum
2018,1990,PLATEAU VALLEY 50,,district,1,13,cde-school-sum
2018,1990,PLATEAU VALLEY 50,,district,10,65,cde-school-sum
2018,1990,PLATEAU VALLEY 50,,district,11,73,cde-school-sum
2018,1990,PLATEAU VALLEY 50,,district,12,58,cde-school-sum
2018,1990,PLATEAU VALLEY 50,,district,2,24,cde-school-sum
2018,1990,PLATEAU VALLEY 50,,district,3,14,cde-school-sum
2018,1990,PLATEAU VALLEY 50,,district,4,18,cde-school-sum
2018,1990,PLATEAU VALLEY 50,,district,5,18,cde-school-sum
2018,1990,PLATEAU VALLEY 50,,district,6,27,cde-school-sum
2018,1990,PLATEAU VALLEY 50,,district,7,26,cde-school-sum
2018,1990,PLATEAU VALLEY 50,,district,8,26,cde-school-sum
2018,1990,PLATEAU VALLEY 50,,district,9,48,cde-school-sum
2018,1990,PLATEAU VALLEY 50,,district,K,18,cde-school-sum
2018,1990,PLATEAU VALLEY 50,,district,PK,14,cde-school-sum
2018,2000,MESA COUNTY VALLEY 51,,district,1,1515,cde-school-sum
2018,2000,MESA COUNTY VALLEY 51,,district,10,1647,cde-school-sum
2018,2000,MESA COUNTY VALLEY 51,,district,11,1615,cde-school-sum
2018,2000,MESA COUNTY VALLEY 51,,district,12,1599,cde-school-sum
2018,2000,MESA COUNTY VALLEY 51,,district,2,1542,cde-school-sum
2018,2000,MESA COUNTY VALLEY 51,,district,3,1660,cde-school-sum
2018,2000,MESA COUNTY VALLEY 51,,district,4,1594,cde-school-sum
2018,2000,MESA COUNTY VALLEY 51,,district,5,1700,cde-school-sum
2018,2000,MESA COUNTY VALLEY 51,,district,6,1777,cde-school-sum
2018,2000,MESA COUNTY VALLEY 51,,district,7,1675,cde-school-sum
2018,2000,MESA COUNTY VALLEY 51,,district,8,1701,cde-school-sum
2018,2000,MESA COUNTY VALLEY 51,,district,9,1699,cde-school-sum
2018,2000,MESA COUNTY VALLEY 51,,district,K,1521,cde-school-sum
2018,2000,MESA COUNTY VALLEY 51,,district,PK,837,cde-school-sum
2018,2010,CREEDE SCHOOL DISTRICT,,district,1,7,cde-school-sum
2018,2010,CREEDE SCHOOL DISTRICT,,district,10,9,cde-school-sum
2018,2010,CREEDE SCHOOL DISTRICT,,district,11,10,cde-school-sum
2018,2010,CREEDE SCHOOL DISTRICT,,district,12,11,cde-school-sum
2018,2010,CREEDE SCHOOL DISTRICT,,district,2,10,cde-school-sum
2018,2010,CREEDE SCHOOL DISTRICT,,district,3,5,cde-school-sum
2018,2010,CREEDE SCHOOL DISTRICT,,district,4,4,cde-school-sum
2018,2010,CREEDE SCHOOL DISTRICT,,district,5,4,cde-school-sum
2018,2010,CREEDE SCHOOL DISTRICT,,district,6,3,cde-school-sum
2018,2010,CREEDE SCHOOL DISTRICT,,district,7,8,cde-school-sum
2018,2010,CREEDE SCHOOL DISTRICT,,district,8,4,cde-school-sum
2018,2010,CREEDE SCHOOL DISTRICT,,district,9,8,cde-school-sum
