countyfips,county,year,datatype,pop_5_17,pop_0_4
081,Moffat,2060,Forecast,1981,654
083,Montezuma,1990,Estimate,4264,1592
083,Montezuma,1991,Estimate,4301,1587
083,Montezuma,1992,Estimate,4388,1603
083,Montezuma,1993,Estimate,4565,1648
083,Montezuma,1994,Estimate,4684,1678
083,Montezuma,1995,Estimate,4802,1702
083,Montezuma,1996,Estimate,4858,1701
083,Montezuma,1997,Estimate,4874,1689
083,Montezuma,1998,Estimate,4854,1661
083,Montezuma,1999,Estimate,4886,1652
083,Montezuma,2000,Estimate,4903,1636
083,Montezuma,2001,Estimate,4805,1613
083,Montezuma,2002,Estimate,4789,1619
083,Montezuma,2003,Estimate,4686,1651
083,Montezuma,2004,Estimate,4676,1626
083,Montezuma,2005,Estimate,4619,1591
083,Montezuma,2006,Estimate,4581,1607
083,Montezuma,2007,Estimate,4514,1603
083,Montezuma,2008,Estimate,4400,1592
083,Montezuma,2009,Estimate,4377,1601
083,Montezuma,2010,Estimate,4349,1614
083,Montezuma,2011,Estimate,4275,1613
083,Montezuma,2012,Estimate,4286,1549
083,Montezuma,2013,Estimate,4279,1527
083,Montezuma,2014,Estimate,4266,1531
083,Montezuma,2015,Estimate,4247,1543
083,Montezuma,2016,Estimate,4211,1532
083,Montezuma,2017,Estimate,4198,1493
083,Montezuma,2018,Estimate,4158,1483
083,Montezuma,2019,Estimate,4153,1404
083,Montezuma,2020,Estimate,4106,1358
083,Montezuma,2021,Estimate,4124,1331
083,Montezuma,2022,Estimate,4129,1321
083,Montezuma,2023,Estimate,4154,1267
083,Montezuma,2024,Estimate,4160,1252
083,Montezuma,2025,Forecast,4108,1217
083,Montezuma,2026,Forecast,4096,1173
083,Montezuma,2027,Forecast,4049,1142
083,Montezuma,2028,Forecast,4010,1116
083,Montezuma,2029,Forecast,3958,1095
083,Montezuma,2030,Forecast,3899,1082
083,Montezuma,2031,Forecast,3857,1070
083,Montezuma,2032,Forecast,3793,1055
083,Montezuma,2033,Forecast,3713,1041
083,Montezuma,2034,Forecast,3624,1026
083,Montezuma,2035,Forecast,3562,1012
083,Montezuma,2036,Forecast,3476,1001
083,Montezuma,2037,Forecast,3422,988
083,Montezuma,2038,Forecast,3362,979
083,Montezuma,2039,Forecast,3298,970
083,Montezuma,2040,Forecast,3246,960
083,Montezuma,2041,Forecast,3197,953
083,Montezuma,2042,Forecast,3155,944
083,Montezuma,2043,Forecast,3123,935
083,Montezuma,2044,Forecast,3091,927
083,Montezuma,2045,Forecast,3059,919
083,Montezuma,2046,Forecast,3029,909
083,Montezuma,2047,Forecast,3003,900
083,Montezuma,2048,Forecast,2976,890
083,Montezuma,2049,Forecast,2949,882
083,Montezuma,2050,Forecast,2931,873
083,Montezuma,2051,Forecast,2909,863
083,Montezuma,2052,Forecast,2889,855
083,Montezuma,2053,Forecast,2868,846
083,Montezuma,2054,Forecast,2850,840
083,Montezuma,2055,Forecast,2832,830
083,Montezuma,2056,Forecast,2812,825
083,Montezuma,2057,Forecast,2794,815
083,Montezuma,2058,Forecast,2775,810
083,Montezuma,2059,Forecast,2758,802
083,Montezuma,2060,Forecast,2738,795
085,Montrose,1990,Estimate,5123,1640
085,Montrose,1991,Estimate,5245,1690
085,Montrose,1992,Estimate,5417,1756
085,Montrose,1993,Estimate,5615,1831
085,Montrose,1994,Estimate,5841,1916
085,Montrose,1995,Estimate,6052,1997
085,Montrose,1996,Estimate,6190,2056
085,Montrose,1997,Estimate,6319,2110
085,Montrose,1998,Estimate,6408,2154
085,Montrose,1999,Estimate,6561,2220
085,Montrose,2000,Estimate,6698,2280
085,Montrose,2001,Estimate,6734,2306
085,Montrose,2002,Estimate,6764,2307
085,Montrose,2003,Estimate,6816,2337
085,Montrose,2004,Estimate,6841,2354
085,Montrose,2005,Estimate,6926,2406
085,Montrose,2006,Estimate,7056,2466
085,Montrose,2007,Estimate,7249,2521
085,Montrose,2008,Estimate,7372,2535
085,Montrose,2009,Estimate,7442,2581
085,Montrose,2010,Estimate,7515,2609
085,Montrose,2011,Estimate,7489,2565
085,Montrose,2012,Estimate,7454,2428
085,Montrose,2013,Estimate,7394,2353
085,Montrose,2014,Estimate,7319,2346
085,Montrose,2015,Estimate,7233,2333
085,Montrose,2016,Estimate,7181,2237
085,Montrose,2017,Estimate,7065,2289
085,Montrose,2018,Estimate,7006,2287
085,Montrose,2019,Estimate,6984,2178
085,Montrose,2020,Estimate,6989,2092
085,Montrose,2021,Estimate,6945,2081
085,Montrose,2022,Estimate,6950,2046
085,Montrose,2023,Estimate,6956,2002
085,Montrose,2024,Estimate,6874,2053
085,Montrose,2025,Forecast,6792,2075
085,Montrose,2026,Forecast,6682,2127
085,Montrose,2027,Forecast,6619,2159
085,Montrose,2028,Forecast,6581,2188
085,Montrose,2029,Forecast,6475,2206
085,Montrose,2030,Forecast,6523,2198
085,Montrose,2031,Forecast,6530,2188
085,Montrose,2032,Forecast,6489,2174
085,Montrose,2033,Forecast,6439,2163
085,Montrose,2034,Forecast,6478,2155
085,Montrose,2035,Forecast,6459,2149
085,Montrose,2036,Forecast,6442,2144
085,Montrose,2037,Forecast,6505,2140
085,Montrose,2038,Forecast,6520,2135
085,Montrose,2039,Forecast,6559,2130
085,Montrose,2040,Forecast,6575,2125
085,Montrose,2041,Forecast,6588,2118
085,Montrose,2042,Forecast,6590,2111
085,Montrose,2043,Forecast,6568,2105
085,Montrose,2044,Forecast,6545,2098
085,Montrose,2045,Forecast,6520,2091
085,Montrose,2046,Forecast,6498,2083
085,Montrose,2047,Forecast,6475,2078
085,Montrose,2048,Forecast,6457,2072
085,Montrose,2049,Forecast,6436,2067
085,Montrose,2050,Forecast,6417,2061
085,Montrose,2051,Forecast,6397,2055
085,Montrose,2052,Forecast,6380,2050
085,Montrose,2053,Forecast,6359,2045
085,Montrose,2054,Forecast,6338,2043
085,Montrose,2055,Forecast,6321,2043
085,Montrose,2056,Forecast,6300,2041
085,Montrose,2057,Forecast,6282,2040
085,Montrose,2058,Forecast,6266,2038
085,Montrose,2059,Forecast,6254,2036
085,Montrose,2060,Forecast,6242,2034
087,Morgan,1990,Estimate,4689,1873
087,Morgan,1991,Estimate,4844,1927
087,Morgan,1992,Estimate,5024,1993
087,Morgan,1993,Estimate,5201,2057
087,Morgan,1994,Estimate,5397,2130
087,Morgan,1995,Estimate,5477,2152
087,Morgan,1996,Estimate,5642,2208
087,Morgan,1997,Estimate,5789,2260
087,Morgan,1998,Estimate,5808,2260
087,Morgan,1999,Estimate,5889,2285
087,Morgan,2000,Estimate,5973,2308
087,Morgan,2001,Estimate,5858,2339
087,Morgan,2002,Estimate,5828,2362
087,Morgan,2003,Estimate,5781,2400
087,Morgan,2004,Estimate,5715,2407
087,Morgan,2005,Estimate,5744,2371
087,Morgan,2006,Estimate,5748,2306
087,Morgan,2007,Estimate,5757,2234
087,Morgan,2008,Estimate,5695,2163
087,Morgan,2009,Estimate,5707,2147
087,Morgan,2010,Estimate,5684,2164
087,Morgan,2011,Estimate,5659,2228
087,Morgan,2012,Estimate,5552,2212
087,Morgan,2013,Estimate,5554,2168
087,Morgan,2014,Estimate,5538,2124
087,Morgan,2015,Estimate,5544,2145
087,Morgan,2016,Estimate,5538,2103
087,Morgan,2017,Estimate,5485,2109
087,Morgan,2018,Estimate,5541,2196
087,Morgan,2019,Estimate,5559,2175
087,Morgan,2020,Estimate,5619,2145
087,Morgan,2021,Estimate,5642,2097
087,Morgan,2022,Estimate,5714,2133
087,Morgan,2023,Estimate,5832,2087
087,Morgan,2024,Estimate,5934,2108
087,Morgan,2025,Forecast,6047,2062
087,Morgan,2026,Forecast,6050,2062
087,Morgan,2027,Forecast,6053,2016
087,Morgan,2028,Forecast,6071,1979
087,Morgan,2029,Forecast,6052,1943
087,Morgan,2030,Forecast,6047,1923
087,Morgan,2031,Forecast,6054,1906
087,Morgan,2032,Forecast,6043,1889
087,Morgan,2033,Forecast,5974,1877
087,Morgan,2034,Forecast,5929,1865
087,Morgan,2035,Forecast,5894,1857
087,Morgan,2036,Forecast,5790,1853
087,Morgan,2037,Forecast,5742,1852
087,Morgan,2038,Forecast,5670,1857
087,Morgan,2039,Forecast,5649,1862
087,Morgan,2040,Forecast,5582,1868
087,Morgan,2041,Forecast,5531,1876
087,Morgan,2042,Forecast,5480,1883
087,Morgan,2043,Forecast,5451,1890
087,Morgan,2044,Forecast,5429,1896
087,Morgan,2045,Forecast,5416,1902
087,Morgan,2046,Forecast,5407,1903
087,Morgan,2047,Forecast,5402,1905
087,Morgan,2048,Forecast,5405,1905
087,Morgan,2049,Forecast,5412,1902
087,Morgan,2050,Forecast,5423,1897
087,Morgan,2051,Forecast,5438,1892
087,Morgan,2052,Forecast,5452,1885
087,Morgan,2053,Forecast,5464,1876
087,Morgan,2054,Forecast,5472,1869
087,Morgan,2055,Forecast,5475,1859
087,Morgan,2056,Forecast,5477,1850
087,Morgan,2057,Forecast,5472,1840
087,Morgan,2058,Forecast,5464,1833
087,Morgan,2059,Forecast,5457,1826
087,Morgan,2060,Forecast,5441,1819
089,Otero,1990,Estimate,4326,1513
089,Otero,1991,Estimate,4340,1502
089,Otero,1992,Estimate,4299,1476
089,Otero,1993,Estimate,4311,1464
089,Otero,1994,Estimate,4299,1446
089,Otero,1995,Estimate,4321,1441
089,Otero,1996,Estimate,4310,1422
089,Otero,1997,Estimate,4295,1404
089,Otero,1998,Estimate,4218,1365
089,Otero,1999,Estimate,4176,1339
089,Otero,2000,Estimate,4122,1307
089,Otero,2001,Estimate,3917,1296
089,Otero,2002,Estimate,3762,1290
089,Otero,2003,Estimate,3655,1362
089,Otero,2004,Estimate,3601,1376
089,Otero,2005,Estimate,3491,1393
089,Otero,2006,Estimate,3457,1378
089,Otero,2007,Estimate,3436,1313
089,Otero,2008,Estimate,3409,1255
089,Otero,2009,Estimate,3433,1213
089,Otero,2010,Estimate,3472,1177
089,Otero,2011,Estimate,3399,1198
089,Otero,2012,Estimate,3352,1228
089,Otero,2013,Estimate,3356,1171
089,Otero,2014,Estimate,3368,1165
089,Otero,2015,Estimate,3363,1136
089,Otero,2016,Estimate,3391,1118
089,Otero,2017,Estimate,3435,1061
089,Otero,2018,Estimate,3400,1094
089,Otero,2019,Estimate,3394,1079
089,Otero,2020,Estimate,3313,1114
089,Otero,2021,Estimate,3292,1091
089,Otero,2022,Estimate,3260,1066
089,Otero,2023,Estimate,3230,1027
089,Otero,2024,Estimate,3210,1013
089,Otero,2025,Forecast,3187,1002
089,Otero,2026,Forecast,3137,988
089,Otero,2027,Forecast,3124,989
089,Otero,2028,Forecast,3130,979
089,Otero,2029,Forecast,3125,964
089,Otero,2030,Forecast,3035,947
089,Otero,2031,Forecast,3031,932
089,Otero,2032,Forecast,2990,917
089,Otero,2033,Forecast,2981,905
089,Otero,2034,Forecast,2931,892
089,Otero,2035,Forecast,2890,880
089,Otero,2036,Forecast,2836,870
089,Otero,2037,Forecast,2805,860
089,Otero,2038,Forecast,2764,852
089,Otero,2039,Forecast,2724,844
089,Otero,2040,Forecast,2696,836
089,Otero,2041,Forecast,2661,828
089,Otero,2042,Forecast,2619,819
089,Otero,2043,Forecast,2580,808
089,Otero,2044,Forecast,2545,799
089,Otero,2045,Forecast,2512,787
089,Otero,2046,Forecast,2481,777
089,Otero,2047,Forecast,2448,767
089,Otero,2048,Forecast,2415,756
089,Otero,2049,Forecast,2385,745
089,Otero,2050,Forecast,2356,733
089,Otero,2051,Forecast,2327,722
089,Otero,2052,Forecast,2295,712
089,Otero,2053,Forecast,2267,701
089,Otero,2054,Forecast,2237,690
089,Otero,2055,Forecast,2207,680
089,Otero,2056,Forecast,2175,673
089,Otero,2057,Forecast,2144,663
089,Otero,2058,Forecast,2114,653
089,Otero,2059,Forecast,2086,643
089,Otero,2060,Forecast,2054,636
091,Ouray,1990,Estimate,436,134
091,Ouray,1991,Estimate,454,137
091,Ouray,1992,Estimate,474,143
091,Ouray,1993,Estimate,492,146
091,Ouray,1994,Estimate,535,156
091,Ouray,1995,Estimate,565,163
091,Ouray,1996,Estimate,590,170
091,Ouray,1997,Estimate,600,169
091,Ouray,1998,Estimate,619,173
091,Ouray,1999,Estimate,646,178
091,Ouray,2000,Estimate,663,180
091,Ouray,2001,Estimate,663,168
091,Ouray,2002,Estimate,662,171
091,Ouray,2003,Estimate,646,175
091,Ouray,2004,Estimate,655,173
091,Ouray,2005,Estimate,660,172
091,Ouray,2006,Estimate,623,170
091,Ouray,2007,Estimate,625,175
091,Ouray,2008,Estimate,631,184
091,Ouray,2009,Estimate,589,177
091,Ouray,2010,Estimate,619,183
091,Ouray,2011,Estimate,604,167
091,Ouray,2012,Estimate,597,171
091,Ouray,2013,Estimate,587,169
091,Ouray,2014,Estimate,580,167
091,Ouray,2015,Estimate,583,157
091,Ouray,2016,Estimate,596,174
091,Ouray,2017,Estimate,591,169
091,Ouray,2018,Estimate,576,158
091,Ouray,2019,Estimate,603,147
091,Ouray,2020,Estimate,558,152
091,Ouray,2021,Estimate,566,155
091,Ouray,2022,Estimate,556,149
091,Ouray,2023,Estimate,560,159
091,Ouray,2024,Estimate,543,166
091,Ouray,2025,Forecast,541,174
091,Ouray,2026,Forecast,548,171
091,Ouray,2027,Forecast,550,176
091,Ouray,2028,Forecast,541,178
091,Ouray,2029,Forecast,540,180
091,Ouray,2030,Forecast,536,181
091,Ouray,2031,Forecast,543,181
091,Ouray,2032,Forecast,540,182
091,Ouray,2033,Forecast,553,182
091,Ouray,2034,Forecast,549,182
091,Ouray,2035,Forecast,553,182
091,Ouray,2036,Forecast,562,185
091,Ouray,2037,Forecast,577,187
091,Ouray,2038,Forecast,587,187
091,Ouray,2039,Forecast,590,189
091,Ouray,2040,Forecast,597,192
091,Ouray,2041,Forecast,604,192
091,Ouray,2042,Forecast,613,193
091,Ouray,2043,Forecast,617,194
091,Ouray,2044,Forecast,623,194
091,Ouray,2045,Forecast,628,196
091,Ouray,2046,Forecast,631,197
091,Ouray,2047,Forecast,642,197
091,Ouray,2048,Forecast,646,199
091,Ouray,2049,Forecast,652,199
091,Ouray,2050,Forecast,659,202
091,Ouray,2051,Forecast,664,203
091,Ouray,2052,Forecast,669,205
091,Ouray,2053,Forecast,674,207
091,Ouray,2054,Forecast,681,209
091,Ouray,2055,Forecast,684,211
091,Ouray,2056,Forecast,691,213
091,Ouray,2057,Forecast,697,214
091,Ouray,2058,Forecast,701,216
091,Ouray,2059,Forecast,707,219
091,Ouray,2060,Forecast,712,219
093,Park,1990,Estimate,1496,499
093,Park,1991,Estimate,1553,515
093,Park,1992,Estimate,1609,532
093,Park,1993,Estimate,1681,556
093,Park,1994,Estimate,1843,606
093,Park,1995,Estimate,2018,662
093,Park,1996,Estimate,2142,701
093,Park,1997,Estimate,2292,745
093,Park,1998,Estimate,2385,776
093,Park,1999,Estimate,2500,811
093,Park,2000,Estimate,2611,841
093,Park,2001,Estimate,2639,848
093,Park,2002,Estimate,2615,844
093,Park,2003,Estimate,2608,885
093,Park,2004,Estimate,2591,873
093,Park,2005,Estimate,2546,871
093,Park,2006,Estimate,2481,846
093,Park,2007,Estimate,2474,842
093,Park,2008,Estimate,2413,802
093,Park,2009,Estimate,2291,764
093,Park,2010,Estimate,2316,782
093,Park,2011,Estimate,2201,714
093,Park,2012,Estimate,2140,657
093,Park,2013,Estimate,2089,623
093,Park,2014,Estimate,2065,574
093,Park,2015,Estimate,2069,570
093,Park,2016,Estimate,2111,609
093,Park,2017,Estimate,2129,636
093,Park,2018,Estimate,2138,678
093,Park,2019,Estimate,2116,708
093,Park,2020,Estimate,2079,709
093,Park,2021,Estimate,2173,728
093,Park,2022,Estimate,2225,749
093,Park,2023,Estimate,2309,776
093,Park,2024,Estimate,2381,785
093,Park,2025,Forecast,2448,770
093,Park,2026,Forecast,2525,767
093,Park,2027,Forecast,2589,754
093,Park,2028,Forecast,2663,727
093,Park,2029,Forecast,2738,709
093,Park,2030,Forecast,2775,711
093,Park,2031,Forecast,2808,714
093,Park,2032,Forecast,2838,715
093,Park,2033,Forecast,2854,718
093,Park,2034,Forecast,2856,718
093,Park,2035,Forecast,2867,721
093,Park,2036,Forecast,2867,723
093,Park,2037,Forecast,2861,726
093,Park,2038,Forecast,2852,731
093,Park,2039,Forecast,2851,735
093,Park,2040,Forecast,2842,739
093,Park,2041,Forecast,2823,747
093,Park,2042,Forecast,2814,752
093,Park,2043,Forecast,2818,758
093,Park,2044,Forecast,2825,764
093,Park,2045,Forecast,2830,771
093,Park,2046,Forecast,2835,776
093,Park,2047,Forecast,2841,779
093,Park,2048,Forecast,2849,784
093,Park,2049,Forecast,2853,788
093,Park,2050,Forecast,2859,790
093,Park,2051,Forecast,2866,793
093,Park,2052,Forecast,2875,795
093,Park,2053,Forecast,2879,796
093,Park,2054,Forecast,2886,797
093,Park,2055,Forecast,2891,798
093,Park,2056,Forecast,2896,797
093,Park,2057,Forecast,2900,796
093,Park,2058,Forecast,2905,795
093,Park,2059,Forecast,2907,795
093,Park,2060,Forecast,2908,793
095,Phillips,1990,Estimate,824,278
095,Phillips,1991,Estimate,828,278
095,Phillips,1992,Estimate,837,283
095,Phillips,1993,Estimate,864,292
095,Phillips,1994,Estimate,872,298
095,Phillips,1995,Estimate,889,301
095,Phillips,1996,Estimate,897,305
095,Phillips,1997,Estimate,911,311
095,Phillips,1998,Estimate,911,311
095,Phillips,1999,Estimate,904,310
095,Phillips,2000,Estimate,896,306
095,Phillips,2001,Estimate,878,311
095,Phillips,2002,Estimate,850,309
095,Phillips,2003,Estimate,858,294
095,Phillips,2004,Estimate,871,299
095,Phillips,2005,Estimate,865,290
095,Phillips,2006,Estimate,856,289
095,Phillips,2007,Estimate,852,290
095,Phillips,2008,Estimate,824,291
095,Phillips,2009,Estimate,822,286
095,Phillips,2010,Estimate,844,281
095,Phillips,2011,Estimate,840,272
095,Phillips,2012,Estimate,841,270
095,Phillips,2013,Estimate,847,258
095,Phillips,2014,Estimate,851,271
095,Phillips,2015,Estimate,837,276
095,Phillips,2016,Estimate,841,293
095,Phillips,2017,Estimate,851,292
095,Phillips,2018,Estimate,843,292
095,Phillips,2019,Estimate,861,277
095,Phillips,2020,Estimate,853,273
095,Phillips,2021,Estimate,860,263
095,Phillips,2022,Estimate,839,256
095,Phillips,2023,Estimate,828,272
095,Phillips,2024,Estimate,834,270
095,Phillips,2025,Forecast,817,271
095,Phillips,2026,Forecast,823,264
095,Phillips,2027,Forecast,819,267
095,Phillips,2028,Forecast,829,263
095,Phillips,2029,Forecast,831,260
095,Phillips,2030,Forecast,824,257
095,Phillips,2031,Forecast,835,257
095,Phillips,2032,Forecast,814,255
095,Phillips,2033,Forecast,806,255
095,Phillips,2034,Forecast,787,255
095,Phillips,2035,Forecast,781,255
095,Phillips,2036,Forecast,782,255
095,Phillips,2037,Forecast,776,255
095,Phillips,2038,Forecast,775,255
095,Phillips,2039,Forecast,765,254
095,Phillips,2040,Forecast,766,253
095,Phillips,2041,Forecast,758,252
095,Phillips,2042,Forecast,753,251
095,Phillips,2043,Forecast,751,250
095,Phillips,2044,Forecast,747,250
095,Phillips,2045,Forecast,746,248
095,Phillips,2046,Forecast,744,246
095,Phillips,2047,Forecast,743,245
095,Phillips,2048,Forecast,740,241
095,Phillips,2049,Forecast,737,241
095,Phillips,2050,Forecast,735,237
095,Phillips,2051,Forecast,732,236
095,Phillips,2052,Forecast,730,233
095,Phillips,2053,Forecast,728,231
095,Phillips,2054,Forecast,726,230
095,Phillips,2055,Forecast,721,227
095,Phillips,2056,Forecast,716,226
095,Phillips,2057,Forecast,713,225
095,Phillips,2058,Forecast,708,225
095,Phillips,2059,Forecast,702,222
095,Phillips,2060,Forecast,698,220
097,Pitkin,1990,Estimate,1419,729
097,Pitkin,1991,Estimate,1477,721
097,Pitkin,1992,Estimate,1538,720
097,Pitkin,1993,Estimate,1637,736
097,Pitkin,1994,Estimate,1711,737
097,Pitkin,1995,Estimate,1743,719
097,Pitkin,1996,Estimate,1751,690
097,Pitkin,1997,Estimate,1803,678
097,Pitkin,1998,Estimate,1818,654
097,Pitkin,1999,Estimate,1845,632
097,Pitkin,2000,Estimate,1982,645
097,Pitkin,2001,Estimate,2027,703
097,Pitkin,2002,Estimate,1992,705
097,Pitkin,2003,Estimate,2017,738
097,Pitkin,2004,Estimate,1929,753
097,Pitkin,2005,Estimate,1939,749
097,Pitkin,2006,Estimate,1903,719
097,Pitkin,2007,Estimate,1979,725
097,Pitkin,2008,Estimate,2079,741
097,Pitkin,2009,Estimate,2144,746
097,Pitkin,2010,Estimate,2233,751
097,Pitkin,2011,Estimate,2213,764
097,Pitkin,2012,Estimate,2207,746
097,Pitkin,2013,Estimate,2229,728
097,Pitkin,2014,Estimate,2253,724
097,Pitkin,2015,Estimate,2262,710
097,Pitkin,2016,Estimate,2276,670
097,Pitkin,2017,Estimate,2231,691
097,Pitkin,2018,Estimate,2190,677
097,Pitkin,2019,Estimate,2123,677
097,Pitkin,2020,Estimate,2083,697
097,Pitkin,2021,Estimate,2048,689
097,Pitkin,2022,Estimate,2016,657
097,Pitkin,2023,Estimate,1968,674
097,Pitkin,2024,Estimate,1946,630
097,Pitkin,2025,Forecast,1923,594
097,Pitkin,2026,Forecast,1882,574
097,Pitkin,2027,Forecast,1848,563
097,Pitkin,2028,Forecast,1850,539
097,Pitkin,2029,Forecast,1752,550
097,Pitkin,2030,Forecast,1733,554
097,Pitkin,2031,Forecast,1727,558
097,Pitkin,2032,Forecast,1690,562
097,Pitkin,2033,Forecast,1677,565
097,Pitkin,2034,Forecast,1650,567
097,Pitkin,2035,Forecast,1611,570
097,Pitkin,2036,Forecast,1609,570
097,Pitkin,2037,Forecast,1580,572
097,Pitkin,2038,Forecast,1544,573
097,Pitkin,2039,Forecast,1533,573
097,Pitkin,2040,Forecast,1523,573
097,Pitkin,2041,Forecast,1507,574
097,Pitkin,2042,Forecast,1518,573
097,Pitkin,2043,Forecast,1526,573
097,Pitkin,2044,Forecast,1531,572
097,Pitkin,2045,Forecast,1537,571
097,Pitkin,2046,Forecast,1541,569
097,Pitkin,2047,Forecast,1544,568
097,Pitkin,2048,Forecast,1546,567
097,Pitkin,2049,Forecast,1540,564
097,Pitkin,2050,Forecast,1541,561
097,Pitkin,2051,Forecast,1542,559
097,Pitkin,2052,Forecast,1543,556
097,Pitkin,2053,Forecast,1542,552
097,Pitkin,2054,Forecast,1541,550
097,Pitkin,2055,Forecast,1538,547
097,Pitkin,2056,Forecast,1535,546
097,Pitkin,2057,Forecast,1532,546
097,Pitkin,2058,Forecast,1527,545
097,Pitkin,2059,Forecast,1523,545
097,Pitkin,2060,Forecast,1516,547
099,Prowers,1990,Estimate,3036,1111
099,Prowers,1991,Estimate,2958,1080
099,Prowers,1992,Estimate,2982,1083
099,Prowers,1993,Estimate,3046,1103
099,Prowers,1994,Estimate,3095,1118
099,Prowers,1995,Estimate,3114,1120
099,Prowers,1996,Estimate,3144,1129
099,Prowers,1997,Estimate,3159,1128
099,Prowers,1998,Estimate,3171,1131
099,Prowers,1999,Estimate,3192,1135
099,Prowers,2000,Estimate,3197,1133
099,Prowers,2001,Estimate,3019,1132
099,Prowers,2002,Estimate,2907,1164
099,Prowers,2003,Estimate,2814,1175
099,Prowers,2004,Estimate,2724,1189
099,Prowers,2005,Estimate,2669,1163
099,Prowers,2006,Estimate,2595,1126
099,Prowers,2007,Estimate,2519,1047
099,Prowers,2008,Estimate,2508,997
099,Prowers,2009,Estimate,2458,968
099,Prowers,2010,Estimate,2437,962
099,Prowers,2011,Estimate,2437,914
099,Prowers,2012,Estimate,2413,903
099,Prowers,2013,Estimate,2376,878
099,Prowers,2014,Estimate,2348,805
099,Prowers,2015,Estimate,2335,781
099,Prowers,2016,Estimate,2304,827
099,Prowers,2017,Estimate,2310,810
099,Prowers,2018,Estimate,2306,814
099,Prowers,2019,Estimate,2286,824
099,Prowers,2020,Estimate,2265,840
099,Prowers,2021,Estimate,2289,800
099,Prowers,2022,Estimate,2267,780
099,Prowers,2023,Estimate,2276,767
099,Prowers,2024,Estimate,2334,772
099,Prowers,2025,Forecast,2376,741
099,Prowers,2026,Forecast,2412,725
099,Prowers,2027,Forecast,2395,702
099,Prowers,2028,Forecast,2368,663
099,Prowers,2029,Forecast,2385,640
099,Prowers,2030,Forecast,2336,633
099,Prowers,2031,Forecast,2294,626
099,Prowers,2032,Forecast,2273,618
099,Prowers,2033,Forecast,2236,612
099,Prowers,2034,Forecast,2169,607
099,Prowers,2035,Forecast,2119,602
099,Prowers,2036,Forecast,2065,599
099,Prowers,2037,Forecast,2021,596
099,Prowers,2038,Forecast,1971,594
099,Prowers,2039,Forecast,1933,593
099,Prowers,2040,Forecast,1903,591
099,Prowers,2041,Forecast,1857,591
099,Prowers,2042,Forecast,1830,589
099,Prowers,2043,Forecast,1816,587
099,Prowers,2044,Forecast,1805,582
099,Prowers,2045,Forecast,1793,578
099,Prowers,2046,Forecast,1782,571
099,Prowers,2047,Forecast,1772,566
099,Prowers,2048,Forecast,1761,558
099,Prowers,2049,Forecast,1752,549
099,Prowers,2050,Forecast,1740,543
099,Prowers,2051,Forecast,1731,533
099,Prowers,2052,Forecast,1718,524
099,Prowers,2053,Forecast,1708,517
099,Prowers,2054,Forecast,1693,509
099,Prowers,2055,Forecast,1677,501
099,Prowers,2056,Forecast,1660,496
099,Prowers,2057,Forecast,1643,487
099,Prowers,2058,Forecast,1626,482
099,Prowers,2059,Forecast,1608,475
099,Prowers,2060,Forecast,1586,470
101,Pueblo,1990,Estimate,23908,8649
101,Pueblo,1991,Estimate,23966,8645
101,Pueblo,1992,Estimate,24101,8673
101,Pueblo,1993,Estimate,24431,8770
101,Pueblo,1994,Estimate,24843,8895
101,Pueblo,1995,Estimate,25204,9004
101,Pueblo,1996,Estimate,25476,9081
101,Pueblo,1997,Estimate,25866,9197
101,Pueblo,1998,Estimate,26316,9333
101,Pueblo,1999,Estimate,26711,9450
101,Pueblo,2000,Estimate,27069,9552
101,Pueblo,2001,Estimate,27220,9640
101,Pueblo,2002,Estimate,27414,9891
101,Pueblo,2003,Estimate,27349,10001
101,Pueblo,2004,Estimate,27233,10030
101,Pueblo,2005,Estimate,27326,10027
101,Pueblo,2006,Estimate,27606,10136
101,Pueblo,2007,Estimate,28135,10292
101,Pueblo,2008,Estimate,28241,10369
101,Pueblo,2009,Estimate,28219,10425
101,Pueblo,2010,Estimate,28361,10539
101,Pueblo,2011,Estimate,28419,10255
101,Pueblo,2012,Estimate,28545,9913
101,Pueblo,2013,Estimate,28615,9587
101,Pueblo,2014,Estimate,28597,9397
101,Pueblo,2015,Estimate,28876,9328
101,Pueblo,2016,Estimate,28920,9390
101,Pueblo,2017,Estimate,28859,9338
101,Pueblo,2018,Estimate,28657,9338
101,Pueblo,2019,Estimate,28454,9229
101,Pueblo,2020,Estimate,28014,9022
101,Pueblo,2021,Estimate,27704,8862
101,Pueblo,2022,Estimate,27362,8769
101,Pueblo,2023,Estimate,27094,8633
101,Pueblo,2024,Estimate,26836,8498
101,Pueblo,2025,Forecast,26190,8419
101,Pueblo,2026,Forecast,25213,8377
101,Pueblo,2027,Forecast,24634,8274
101,Pueblo,2028,Forecast,24205,8149
101,Pueblo,2029,Forecast,24067,7992
101,Pueblo,2030,Forecast,23983,7835
101,Pueblo,2031,Forecast,24006,7649
101,Pueblo,2032,Forecast,23988,7450
101,Pueblo,2033,Forecast,23879,7245
101,Pueblo,2034,Forecast,23705,7037
101,Pueblo,2035,Forecast,23400,6834
101,Pueblo,2036,Forecast,22892,6631
101,Pueblo,2037,Forecast,22431,6439
101,Pueblo,2038,Forecast,22050,6251
101,Pueblo,2039,Forecast,21694,6070
101,Pueblo,2040,Forecast,21319,5892
