ncessch,school_codes,names,district_codes,first_year,last_year,closure_label,closure_confidence,closure_evidence,latitude_x,longitude_x,last_district,last_name,last_enrollment,latitude_y,longitude_y
080372001532,7925,SINGING HILLS ELEMENTARY SCHOO;SINGING HILLS ELEMENTARY SCHOOL;Singing Hills Elementary School,0920,1996,2024,still_open,high,reported in 2024,39.464491,-104.649641,0920,Singing Hills Elementary School,383.0,39.464491,-104.649641
080372001586,2572,ELBERT COUNTY CHARTER SCHOOL;LEGACY ACADEMY;Legacy Academy,0920,1997,2024,still_open,high,reported in 2024,39.358855,-104.628159,0920,Legacy Academy,553.0,39.358855,-104.628159
080372001775,3236,FRONTIER HIGH SCHOOL;Frontier High School,0920,2000,2020,closed,high,CCD school_status=2,39.35752,-104.596483,0920,Frontier High School,42.0,39.35752,-104.596483
080372001798,7924,SINGING HILLS PRESCHOOL;Singing Hills Preschool,0920,2000,2024,still_open,high,reported in 2024,39.464491,-104.649641,0920,Singing Hills Preschool,72.0,39.464491,-104.649641
080375000484,2638,ELLICOTT ELEM SCHOOL;ELLICOTT ELEMENTARY SCHOOL;Ellicott Elementary School,1050,1986,2024,still_open,high,reported in 2024,38.8248,-104.3858,1050,Ellicott Elementary School,520.0,38.8248,-104.3858
080375000485,2642,ELLICOTT JR-SR HIGH SCHOOL;ELLICOTT JUNIOR/SENIOR HIGH;ELLICOTT SENIOR HIGH SCHOOL;Ellicott Senior High School,1050,1986,2024,still_open,high,reported in 2024,38.8265,-104.3863,1050,Ellicott Senior High School,259.0,38.8265,-104.3863
080375001735,2640,ELLICOTT MIDDLE SCHOOL;Ellicott Middle School,1050,2001,2024,still_open,high,reported in 2024,38.8248,-104.3875,1050,Ellicott Middle School,230.0,38.8248,-104.3875
080378000029,5318,LOWELL PREKINDERGARTEN;ENGLEWOOD EARLY CHILDHOOD EDUCATION CENTER AT MADDOX;Englewood Early Childhood Education Center at Maddox,0120,1992,2024,still_open,high,reported in 2024,39.647249,-104.996799,0120,Englewood Early Childhood Education Center at Maddox,258.0,39.647249,-104.996799
080378000486,1514,CHARLES HAY ELEM SCHOOL;CHARLES HAY ELEMENTARY SCHOOL;CHARLES HAY WORLD SCHOOL;Charles Hay World School,0120,1986,2024,still_open,high,reported in 2024,39.658773,-104.972976,0120,Charles Hay World School,271.0,39.658773,-104.972976
080378000487,1518,CHARLES B. SINCLAIR MIDDLE SCH;CHARLES B SINCLAIR MIDDLE;CHARLES B SINCLAIR MIDDLE SCHOOL,0120,1986,2007,closed,high,CCD school_status=2,39.62777,-104.9919,0120,CHARLES B SINCLAIR MIDDLE SCHOOL,263.0,39.62777,-104.9919
080378000488,1556,CHERRELYN ELEM.;CHERRELYN ELEMENTARY;CHERRELYN ELEMENTARY SCHOOL;CHERRELYN ELEM SCHOOL;Cherrelyn Elementary School,0120,1986,2024,still_open,high,reported in 2024,39.633889,-104.986056,0120,Cherrelyn Elementary School,224.0,39.633889,-104.986056
080378000489,1652,CLAYTON ELEM SCHOOL;CLAYTON ELEMENTARY SCHOOL;Clayton Elementary School,0120,1986,2024,still_open,high,reported in 2024,39.63234,-104.993551,0120,Clayton Elementary School,402.0,39.63234,-104.993551
080378000491,2746,ENGLEWOOD HIGH SCHOOL;Englewood High School,0120,1986,2024,still_open,high,reported in 2024,39.647052,-104.981934,0120,Englewood High School,515.0,39.647052,-104.981934
080378000493,5398,MADDOX ELEM SCHOOL;MADDOX ELEMENTARY SCHOOL,0120,1986,2009,closed,high,CCD school_status=2,39.646701,-104.99688,0120,MADDOX ELEMENTARY SCHOOL,216.0,39.646701,-104.99688
080378000494,5616,MARY L FLOOD MIDDLE SCHOOL,0120,1986,2007,closed,high,CCD school_status=2,39.64961,-104.9867,0120,MARY L FLOOD MIDDLE SCHOOL,302.0,39.64961,-104.9867
080378000497,9620,WM. E. BISHOP ELEM SCHOOL;WILLIAM E BISHOP ELEMENTARY;WM E BISHOP ELEMENTARY SCHOOL;Wm E Bishop Elementary School,0120,1986,2024,still_open,high,reported in 2024,39.659654,-104.992999,0120,Wm E Bishop Elementary School,200.0,39.659654,-104.992999
080378000761,2748,NORTH CAMPUS;CFAHS EAST CAMPUS,,1994,1998,closed,high,CCD school_status=2,,,,CFAHS EAST CAMPUS,,,
080378001310,0206,ALTERNATIVE HIGH SCHOOL;COLORADOS FINEST ALTERNATIVE;COLORADO'S FINEST ALTERNATIVE HIGH SCHOOL;COLORADO'S FINEST HIGH SCHOOL OF CHOICE;Colorado's Finest High School of Choice,0120,1986,2024,still_open,high,reported in 2024,39.627114,-104.991295,0120,Colorado's Finest High School of Choice,216.0,39.627114,-104.991295
080378001772,2750,ENGLEWOOD LEADERSHIP ACADEMY;Englewood Leadership Academy,0120,2000,2024,still_open,high,reported in 2024,39.647052,-104.981934,0120,Englewood Leadership Academy,110.0,39.647052,-104.981934
080378006331,2752,ENGLEWOOD MIDDLE SCHOOL;Englewood Middle School,0120,2007,2024,still_open,high,reported in 2024,39.647052,-104.981934,0120,Englewood Middle School,210.0,39.647052,-104.981934
080381000498,2790,ESTES PARK ELEM SCHOOL;ESTES PARK ELEMENTARY SCHOOL;ESTES PARK K-5 SCHOOL;Estes Park K-5 School,1570,1986,2024,still_open,high,reported in 2024,40.3685,-105.4975,1570,Estes Park K-5 School,483.0,40.3685,-105.4975
080381000499,2792,ESTES PARK MIDDLE SCHOOL;Estes Park Middle School,1570,1986,2024,still_open,high,reported in 2024,40.3694,-105.4968,1570,Estes Park Middle School,173.0,40.3694,-105.4968
080381000500,2794,PARK HIGH SCHOOL;ESTES PARK HIGH SCHOOL;Estes Park High School,1570,1986,2024,still_open,high,reported in 2024,40.3697,-105.4952,1570,Estes Park High School,300.0,40.3697,-105.4952
080381001609,2791,ESTES PARK INTERMEDIATE SCHOOL,1570,1997,2005,closed,high,CCD school_status=2,40.36774,-105.49719,1570,ESTES PARK INTERMEDIATE SCHOOL,310.0,40.36774,-105.49719
080381006426,2788,ESTES PARK OPTIONS SCHOOL;Estes Park Options School,1570,2008,2022,closed,high,CCD school_status=2,40.33772,-105.566339,1570,Estes Park Options School,32.0,40.33772,-105.566339
080384000501,4906;4908,LAKE GEORGE ELEM SCHOOL;LAKE GEORGE ELEMENTARY SCHOOL;LAKE GEORGE/GUFFEY CHARTER SCH;LAKE GEORGE CHARTER SCHOOL;Lake George Charter School,2610,1986,2024,still_open,high,reported in 2024,38.973878,-105.354048,2610,Lake George Charter School,152.0,38.973878,-105.354048
080384000502,8114,SOUTH PARK ELEM SCHOOL;EDITH TETER ELEM SCHOOL;EDITH TETER ELEMENTARY SCHOOL;Edith Teter Elementary School,2610,1986,2024,still_open,high,reported in 2024,39.22451,-105.999346,2610,Edith Teter Elementary School,190.0,39.22451,-105.999346
080384000503,8118,SOUTH PARK JR-SR HIGH SCHOOL;SOUTH PARK JUNIOR/SENIOR HIGH;SOUTH PARK HIGH SCHOOL;South Park High School,2610,1986,2024,still_open,high,reported in 2024,39.22451,-105.999346,2610,South Park High School,121.0,39.22451,-105.999346
080384000622,7891,SILVERHEELS MIDDLE SCHOOL;SOUTH PARK MIDDLE SCHOOL;South Park Middle School,2610,1993,2024,still_open,high,reported in 2024,39.22451,-105.999346,2610,South Park Middle School,87.0,39.22451,-105.999346
080384001342,3679,GUFFEY ELEM SCHOOL;GUFFEY ELEMENTARY SCHOOL,,1986,1996,closed,high,CCD school_status=2,,,,GUFFEY ELEMENTARY SCHOOL,,,
080384001695,3681,GUFFEY CHARTER SCHOOL;Guffey Charter School,2610,1999,2024,still_open,high,reported in 2024,38.750937,-105.521047,2610,Guffey Charter School,26.0,38.750937,-105.521047
080387000504,1618,EVANS ELEM SCHOOL;EVANS ELEMENTARY SCHOOL;EVANS INTERNATIONAL ELEMENTARY SCHOOL;Evans International Elementary School;Evans Elementary School,1110,1986,2024,still_open,high,reported in 2024,38.8561,-104.6947,1110,Evans Elementary School,487.0,38.8561,-104.6947
080387000505,2902,FALCON ELEM SCHOOL;FALCON ELEMENTARY SCHOOL;FALCON ELEMENTARY SCHOOL OF TECHNOLOGY;Falcon Elementary School of Technology,1110,1986,2024,still_open,high,reported in 2024,38.9268,-104.6028,1110,Falcon Elementary School of Technology,318.0,38.9268,-104.6028
080387000506,2906,FALCON MIDDLE SCHOOL;Falcon Middle School,1110,1986,2024,still_open,high,reported in 2024,38.973422,-104.620939,1110,Falcon Middle School,866.0,38.973422,-104.620939
080387000507,2908,FALCON HIGH SCHOOL;Falcon High School,1110,1986,2024,still_open,high,reported in 2024,38.979738,-104.575919,1110,Falcon High School,1172.0,38.979738,-104.575919
080387001393,4102,HORIZON MIDDLE SCHOOL;Horizon Middle School,1110,1986,2024,still_open,high,reported in 2024,38.8619,-104.7051,1110,Horizon Middle School,773.0,38.8619,-104.7051
080387001438,8266,STETSON ELEM SCHOOL;STETSON ELEMENTARY SCHOOL;Stetson Elementary School,1110,1987,2024,still_open,high,reported in 2024,38.9059,-104.701,1110,Stetson Elementary School,531.0,38.9059,-104.701
080387001537,7317,REMINGTON ELEMENTARY SCHOOL;Remington Elementary School,1110,1996,2024,still_open,high,reported in 2024,38.8783,-104.7,1110,Remington Elementary School,534.0,38.8783,-104.7
080387001594,7613,SAND CREEK HIGH SCHOOL;Sand Creek High School,1110,1997,2024,still_open,high,reported in 2024,38.8855,-104.6982,1110,Sand Creek High School,1426.0,38.8855,-104.6982
080387001686,9706,WOODMEN HILLS ELEMENTARY SCH;WOODMEN HILLS ELEMENTARY SCHOOL;Woodmen Hills Elementary School,1110,1999,2024,still_open,high,reported in 2024,38.9519,-104.5988,1110,Woodmen Hills Elementary School,613.0,38.9519,-104.5988
080387001799,7960,SKYVIEW MIDDLE SCHOOL;Skyview Middle School,1110,2000,2024,still_open,high,reported in 2024,38.9204,-104.7102,1110,Skyview Middle School,862.0,38.9204,-104.7102
080387001843,5779,MERIDIAN RANCH ELEMENTARY SCHOOL;MERIDIAN RANCH INTERNATIONAL SCHOOL;Meridian Ranch Elementary School,1110,2004,2024,still_open,high,reported in 2024,38.9819,-104.5896,1110,Meridian Ranch Elementary School,670.0,38.9819,-104.5896
080387001844,6935,PIKES PEAK SCHOOL OF EXPEDITIONARY LEARNING CHARTER SCHOOL;PIKES PEAK SCHOOL EXPEDITIONARY LEARNING;Pikes Peak School Expeditionary Learning,1110,2004,2024,still_open,high,reported in 2024,38.999458,-104.60506,1110,Pikes Peak School Expeditionary Learning,400.0,38.999458,-104.60506
080387001898,7339,RIDGEVIEW ELEMENTARY SCHOOL;Ridgeview Elementary School,1110,2002,2024,still_open,high,reported in 2024,38.9216,-104.6996,1110,Ridgeview Elementary School,626.0,38.9216,-104.6996
080387001899,8010,SPRINGS RANCH ELEMENTARY SCHOOL;Springs Ranch Elementary School,1110,2002,2024,still_open,high,reported in 2024,38.8949,-104.6974,1110,Springs Ranch Elementary School,548.0,38.8949,-104.6974
080387002000,7463,ROCKY MOUNTAIN CLASSICAL ACADEMY;Rocky Mountain Classical Academy,1110,2006,2024,still_open,high,reported in 2024,38.898412,-104.688844,1110,Rocky Mountain Classical Academy,1162.0,38.898412,-104.688844
080387002027,0555,BANNING LEWIS RANCH ACADEMY;Banning Lewis Ranch Academy,1110,2006,2024,still_open,high,reported in 2024,38.933638,-104.675167,1110,Banning Lewis Ranch Academy,1697.0,38.933638,-104.675167
080387002035,6483,ODYSSEY ELEMENTARY SCHOOL;Odyssey Elementary School,1110,2006,2024,still_open,high,reported in 2024,38.906,-104.7124,1110,Odyssey Elementary School,378.0,38.906,-104.7124
080387006238,2372,EARLY CHILDHOOD CENTER,1110,1991,2002,closed,high,CCD school_status=2,38.862088,-104.70547,1110,EARLY CHILDHOOD CENTER,67.0,38.862088,-104.70547
080387006386,4251,THE IMAGINE CLASSICAL ACADEMY AT INDIGO RANCH;IMAGINE INDIGO RANCH;IMAGINE CLASSICAL ACADEMY;Grand Peak Academy,1110,2008,2024,still_open,high,reported in 2024,38.952323,-104.695972,1110,Grand Peak Academy,608.0,38.952323,-104.695972
080387006393,3475,GOAL ACADEMY;GOAL Academy,1110,2013,2024,still_open,high,reported in 2024,38.26371,-104.615751,1110,GOAL Academy,6693.0,38.26371,-104.615751
080387006403,6810,PATRIOT LEARNING CENTER;PATRIOT HIGH SCHOOL;Patriot High School,1110,2008,2024,still_open,high,reported in 2024,38.933825,-104.605579,1110,Patriot High School,115.0,38.933825,-104.605579
080387006408,8791,VISTA RIDGE HIGH SCHOOL;Vista Ridge High School,1110,2008,2024,still_open,high,reported in 2024,38.931802,-104.703181,1110,Vista Ridge High School,1473.0,38.931802,-104.703181
080387006462,2877,FALCON VIRTUAL ACADEMY;SPRINGS STUDIO FOR ACADEMIC EXCELLENCE;Springs Studio for Academic Excellence,1110,2010,2024,still_open,high,reported in 2024,38.869307,-104.713611,1110,Springs Studio for Academic Excellence,442.0,38.869307,-104.713611
080387006693,6653,POWER TECHNICAL EARLY COLLEGE;Power Technical Early College;Power Technical,1110,2016,2024,still_open,high,reported in 2024,38.868054,-104.719206,1110,Power Technical,406.0,38.868054,-104.719206
080387006694,6821,PIKES PEAK EARLY COLLEGE;Pikes Peak Early College,1110,2016,2024,still_open,high,reported in 2024,38.869307,-104.713611,1110,Pikes Peak Early College,204.0,38.869307,-104.713611
080387006725,0101,ALLIES,1110,2017,2024,still_open,high,reported in 2024,38.906015,-104.712372,1110,ALLIES,124.0,38.906015,-104.712372
080387006744,5191,LIBERTY TREE ACADEMY;Liberty Tree Academy,1110,2018,2024,still_open,high,reported in 2024,38.95969,-104.586478,1110,Liberty Tree Academy,602.0,38.95969,-104.586478
080387006766,0696,BENNETT RANCH ELEMENTARY SCHOOL;Bennett Ranch Elementary School,1110,2018,2024,still_open,high,reported in 2024,38.975907,-104.620528,1110,Bennett Ranch Elementary School,376.0,38.975907,-104.620528
080387006774,4272,Inspiration View Elementary School,1110,2019,2024,still_open,high,reported in 2024,38.932867,-104.659926,1110,Inspiration View Elementary School,527.0,38.932867,-104.659926
080387006778,0431,Falcon Homeschool Program,1110,2019,2024,still_open,high,reported in 2024,38.869307,-104.713611,1110,Falcon Homeschool Program,429.0,38.869307,-104.713611
080387006785,0448,Rocky Mountain Classical Academy Homeschool,1110,2019,2024,still_open,high,reported in 2024,38.883232,-104.687847,1110,Rocky Mountain Classical Academy Homeschool,530.0,38.883232,-104.687847
080387006794,0467,Mountain View Academy,1110,2020,2024,still_open,high,reported in 2024,38.861755,-104.672374,1110,Mountain View Academy,387.0,38.861755,-104.672374
080387006818,1275,Pioneer Technology and Arts Academy,1110,2021,2024,still_open,high,reported in 2024,38.925595,-104.693518,1110,Pioneer Technology and Arts Academy,538.0,38.925595,-104.693518
080387006889,4407,James Irwin Elementary School - Canada Drive,1110,2024,2024,still_open,high,reported in 2024,38.868846,-104.698261,1110,James Irwin Elementary School - Canada Drive,132.0,38.868846,-104.698261
080393000511,2980,FLEMING ELEM SCHOOL;FLEMING ELEMENTARY SCHOOL;Fleming Elementary School,1850,1986,2024,still_open,high,reported in 2024,40.684921,-102.841982,1850,Fleming Elementary School,131.0,40.684921,-102.841982
080393000512,2988,FLEMING HIGH SCHOOL;Fleming High School,1850,1986,2024,still_open,high,reported in 2024,40.684921,-102.841982,1850,Fleming High School,91.0,40.684921,-102.841982
080396000513,2998,FLORENCE MIDDLE SCHOOL,,1986,1991,code_changed,low,school code later used by another school,,,,FLORENCE MIDDLE SCHOOL,,,
080396000514,3002,FLORENCE HIGH SCHOOL;Florence Jr./Sr. High School,1150,1986,2024,still_open,high,reported in 2024,38.407391,-105.111192,1150,Florence Jr./Sr. High School,572.0,38.407391,-105.111192
080396000515,3224,FREMONT ELEM SCHOOL;FREMONT ELEMENTARY SCHOOL;FREMONT ELEM/MIDDLE SCHOOL;Fremont Elementary School,1150,1986,2024,still_open,high,reported in 2024,38.395897,-105.123111,1150,Fremont Elementary School,441.0,38.395897,-105.123111
080396000516,6858,PENROSE ELEM SCHOOL;PENROSE ELEMENTARY SCHOOL;PENROSE ELEM/MIDDLE SCHOOL;Penrose Elementary School,1150,1986,2024,still_open,high,reported in 2024,38.421076,-105.018967,1150,Penrose Elementary School,281.0,38.421076,-105.018967
080396001595,3226,FREMONT MIDDLE SCHOOL,1150,1997,2019,closed,high,CCD school_status=2,38.392173,-105.12116,1150,FREMONT MIDDLE SCHOOL,351.0,38.392173,-105.12116
080396001687,6868,PENROSE MIDDLE SCHOOL,1150,1999,2006,closed,high,CCD school_status=2,38.42216,-105.01972,1150,PENROSE MIDDLE SCHOOL,160.0,38.42216,-105.01972
080396001793,6818,PEAKVIEW ACADEMY;PEAKVIEW ACADEMY ALTERNATIVE SCHOOL,1150,2000,2003,closed,high,CCD school_status=2,38.394884,-105.121475,1150,PEAKVIEW ACADEMY ALTERNATIVE SCHOOL,14.0,38.394884,-105.121475
080396006470,2961,FOCUS ACADEMY,1150,2010,2013,closed,high,CCD school_status=2,38.3949,-105.1217,1150,FOCUS ACADEMY,24.0,38.3949,-105.1217
080399000147,4793,KRUSE ELEM SCHOOL;KRUSE ELEMENTARY SCHOOL;Kruse Elementary School,1550,1992,2024,still_open,high,reported in 2024,40.5263,-105.0475,1550,Kruse Elementary School,406.0,40.5263,-105.0475
080399000165,5688,MCGRAW ELEM SCHOOL;MCGRAW ELEMENTARY SCHOOL;MC GRAW ELEMENTARY SCHOOL;McGraw Elementary School,1550,1992,2024,still_open,high,reported in 2024,40.5209,-105.0866,1550,McGraw Elementary School,349.0,40.5209,-105.0866
080399000517,3760,CENTENNIAL HIGH SCHOOL;Centennial High School,1550,1986,2024,still_open,high,reported in 2024,40.5784,-105.0735,1550,Centennial High School,118.0,40.5784,-105.0735
080399000518,0550,BARTON ELEM SCHOOL;BARTON ELEMENTARY SCHOOL,,1986,1992,code_changed,low,school code later used by another school,,,,BARTON ELEM SCHOOL,,,
080399000519,0612,BAUDER ELEM SCHOOL;BAUDER ELEMENTARY SCHOOL;Bauder Elementary School,1550,1986,2024,still_open,high,reported in 2024,40.5669,-105.1216,1550,Bauder Elementary School,423.0,40.5669,-105.1216
080399000520,0678,BEATTIE ELEM SCHOOL;BEATTIE ELEMENTARY SCHOOL;Beattie Elementary School,1550,1986,2024,still_open,high,reported in 2024,40.547143,-105.085026,1550,Beattie Elementary School,302.0,40.547143,-105.085026
080399000521,0766,BENNETT ELEM SCHOOL;BENNETT ELEMENTARY SCHOOL;Bennett Elementary School,1550,1986,2024,still_open,high,reported in 2024,40.5689,-105.0977,1550,Bennett Elementary School,362.0,40.5689,-105.0977
080399000522,0892,BLEVINS JR. HIGH SCHOOL;BLEVINS JUNIOR HIGH SCHOOL;BLEVINS MIDDLE SCHOOL;Blevins Middle School,1550,1986,2024,still_open,high,reported in 2024,40.5595,-105.116,1550,Blevins Middle School,363.0,40.5595,-105.116
080399000523,0898,BOLTZ JR. HIGH SCHOOL;BOLTZ JUNIOR HIGH SCHOOL;BOLTZ MIDDLE SCHOOL;Boltz Middle School,1550,1986,2024,still_open,high,reported in 2024,40.5425,-105.0628,1550,Boltz Middle School,551.0,40.5425,-105.0628
080399000524,1190,CACHE LA POUDRE JR.HIGH SCHOOL;CACHE LA POUDRE JUNIOR HIGH;CACHE LA POUDRE JR HIGH SCHOOL;CACHE LA POUDRE JR HIGH SCH;CACHE LA POUDRE JUNIOR HIGH SCHOOL;CACHE LA POUDRE MIDDLE SCHOOL;Cache La Poudre Middle School,1550,1986,2024,still_open,high,reported in 2024,40.6268,-105.1441,1550,Cache La Poudre Middle School,280.0,40.6268,-105.1441
080399000525,1186,CACHE LA POUDRE ELEM SCHOOL;CACHE LA POUDRE ELEMENTARY;CACHE LA POUDRE ELEMENTARY SCHOOL;Cache La Poudre Elementary School,1550,1986,2024,still_open,high,reported in 2024,40.6266,-105.143,1550,Cache La Poudre Elementary School,281.0,40.6266,-105.143
080399000526,2298,DUNN ELEM SCHOOL;DUNN ELEMENTARY SCHOOL;Dunn Elementary School,1550,1986,2024,still_open,high,reported in 2024,40.5808,-105.0923,1550,Dunn Elementary School,392.0,40.5808,-105.0923
080399000527,9370,EYESTONE ELEM SCHOOL;EYESTONE ELEMENTARY SCHOOL;Eyestone Elementary School,1550,1986,2024,still_open,high,reported in 2024,40.7105,-105.0017,1550,Eyestone Elementary School,619.0,40.7105,-105.0017
080399000528,3046,FORT COLLINS HIGH SCHOOL;Fort Collins High School,1550,1986,2024,still_open,high,reported in 2024,40.5403,-105.0363,1550,Fort Collins High School,1837.0,40.5403,-105.0363
080399000529,4849,FULLANA ELEM SCHOOL;FULLANA ELEMENTARY SCHOOL;FULLANA EARLY CHILDHOOD CENTER,,1986,2003,closed,high,CCD school_status=2,40.58928,-105.089297,,FULLANA EARLY CHILDHOOD CENTER,,40.58928,-105.089297
080399000530,3440,GLENEYRE ELEM SCHOOL,,1987,1987,closed,medium,stopped reporting; no status field,,,,GLENEYRE ELEM SCHOOL,,,
080399000532,3788,HARRIS ELEM SCHOOL;HARRIS ELEMENTARY SCHOOL,,1986,1992,closed,medium,stopped reporting; no status field,,,,HARRIS ELEM SCHOOL,,,
080399000533,4282,IRISH ELEM SCHOOL;IRISH ELEMENTARY SCHOOL;Irish Elementary School,1550,1986,2024,still_open,high,reported in 2024,40.5944,-105.122,1550,Irish Elementary School,365.0,40.5944,-105.122
080399000534,5014,LAUREL ELEM SCHOOL;LAUREL ELEMENTARY SCHOOL,,1986,1991,renamed,low,another school carries the same name,,,,LAUREL ELEMENTARY SCHOOL,,,
