county,year,population,basis,countyfips
Adams,1870,0.0,decennial census,001
Adams,1880,0.0,decennial census,001
Adams,1890,0.0,decennial census,001
Adams,1900,0.0,decennial census,001
Adams,1910,8892.0,decennial census,001
Adams,1920,14430.0,decennial census,001
Adams,1930,20245.0,decennial census,001
Adams,1940,22481.0,decennial census,001
Adams,1950,40234.0,decennial census,001
Adams,1960,120296.0,decennial census,001
Adams,1970,185789.0,decennial census,001
Adams,1980,245944.0,sdo annual estimate,001
Adams,1981,253031.0,sdo annual estimate,001
Adams,1982,260136.0,sdo annual estimate,001
Adams,1983,267244.0,sdo annual estimate,001
Adams,1984,265770.0,sdo annual estimate,001
Adams,1985,268764.0,sdo annual estimate,001
Adams,1986,268643.0,sdo annual estimate,001
Adams,1987,269323.0,sdo annual estimate,001
Adams,1988,269019.0,sdo annual estimate,001
Adams,1989,266771.0,sdo annual estimate,001
Adams,1990,265038.0,sdo annual estimate,001
Adams,1991,273624.0,sdo annual estimate,001
Adams,1992,281385.0,sdo annual estimate,001
Adams,1993,290777.0,sdo annual estimate,001
Adams,1994,300794.0,sdo annual estimate,001
Adams,1995,312593.0,sdo annual estimate,001
Adams,1996,323042.0,sdo annual estimate,001
Adams,1997,332744.0,sdo annual estimate,001
Adams,1998,344024.0,sdo annual estimate,001
Adams,1999,355308.0,sdo annual estimate,001
Adams,2000,351735.0,sdo annual estimate,001
Adams,2001,359437.0,sdo annual estimate,001
Adams,2002,371181.0,sdo annual estimate,001
Adams,2003,377665.0,sdo annual estimate,001
Adams,2004,385945.0,sdo annual estimate,001
Adams,2005,395384.0,sdo annual estimate,001
Adams,2006,407587.0,sdo annual estimate,001
Adams,2007,415915.0,sdo annual estimate,001
Adams,2008,425138.0,sdo annual estimate,001
Adams,2009,436323.0,sdo annual estimate,001
Adams,2010,443711.0,sdo annual estimate,001
Adams,2011,452181.0,sdo annual estimate,001
Adams,2012,460468.0,sdo annual estimate,001
Adams,2013,469878.0,sdo annual estimate,001
Adams,2014,479901.0,sdo annual estimate,001
Adams,2015,490351.0,sdo annual estimate,001
Adams,2016,497822.0,sdo annual estimate,001
Adams,2017,503706.0,sdo annual estimate,001
Adams,2018,511422.0,sdo annual estimate,001
Adams,2019,516481.0,sdo annual estimate,001
Adams,2020,520489.0,sdo annual estimate,001
Adams,2021,523505.0,sdo annual estimate,001
Adams,2022,528201.0,sdo annual estimate,001
Adams,2023,535901.0,sdo annual estimate,001
Adams,2024,543760.0,sdo annual estimate,001
Alamosa,1870,0.0,decennial census,003
Alamosa,1880,0.0,decennial census,003
Alamosa,1890,0.0,decennial census,003
Alamosa,1900,0.0,decennial census,003
Alamosa,1910,0.0,decennial census,003
Alamosa,1920,5148.0,decennial census,003
Alamosa,1930,8602.0,decennial census,003
Alamosa,1940,10484.0,decennial census,003
Alamosa,1950,10531.0,decennial census,003
Alamosa,1960,10000.0,decennial census,003
Alamosa,1970,11422.0,decennial census,003
Alamosa,1980,11799.0,sdo annual estimate,003
Alamosa,1981,12184.0,sdo annual estimate,003
Alamosa,1982,12258.0,sdo annual estimate,003
Alamosa,1983,12643.0,sdo annual estimate,003
Alamosa,1984,12928.0,sdo annual estimate,003
Alamosa,1985,13011.0,sdo annual estimate,003
Alamosa,1986,13336.0,sdo annual estimate,003
Alamosa,1987,13427.0,sdo annual estimate,003
Alamosa,1988,13715.0,sdo annual estimate,003
Alamosa,1989,13660.0,sdo annual estimate,003
Alamosa,1990,13617.0,sdo annual estimate,003
Alamosa,1991,13639.0,sdo annual estimate,003
Alamosa,1992,13572.0,sdo annual estimate,003
Alamosa,1993,13657.0,sdo annual estimate,003
Alamosa,1994,13823.0,sdo annual estimate,003
Alamosa,1995,14097.0,sdo annual estimate,003
Alamosa,1996,14322.0,sdo annual estimate,003
Alamosa,1997,14478.0,sdo annual estimate,003
Alamosa,1998,14623.0,sdo annual estimate,003
Alamosa,1999,14822.0,sdo annual estimate,003
Alamosa,2000,15099.0,sdo annual estimate,003
Alamosa,2001,15231.0,sdo annual estimate,003
Alamosa,2002,15266.0,sdo annual estimate,003
Alamosa,2003,15360.0,sdo annual estimate,003
Alamosa,2004,15406.0,sdo annual estimate,003
Alamosa,2005,15395.0,sdo annual estimate,003
Alamosa,2006,15350.0,sdo annual estimate,003
Alamosa,2007,15293.0,sdo annual estimate,003
Alamosa,2008,15346.0,sdo annual estimate,003
Alamosa,2009,15301.0,sdo annual estimate,003
Alamosa,2010,15474.0,sdo annual estimate,003
Alamosa,2011,15528.0,sdo annual estimate,003
Alamosa,2012,15604.0,sdo annual estimate,003
Alamosa,2013,15709.0,sdo annual estimate,003
Alamosa,2014,15788.0,sdo annual estimate,003
Alamosa,2015,15885.0,sdo annual estimate,003
Alamosa,2016,15936.0,sdo annual estimate,003
Alamosa,2017,16053.0,sdo annual estimate,003
Alamosa,2018,16184.0,sdo annual estimate,003
Alamosa,2019,16247.0,sdo annual estimate,003
Alamosa,2020,16373.0,sdo annual estimate,003
Alamosa,2021,16577.0,sdo annual estimate,003
Alamosa,2022,16593.0,sdo annual estimate,003
Alamosa,2023,16650.0,sdo annual estimate,003
Alamosa,2024,16632.0,sdo annual estimate,003
Arapahoe,1870,6829.0,decennial census,005
Arapahoe,1880,38644.0,decennial census,005
Arapahoe,1890,132135.0,decennial census,005
Arapahoe,1900,153017.0,decennial census,005
Arapahoe,1910,10263.0,decennial census,005
Arapahoe,1920,13768.0,decennial census,005
Arapahoe,1930,22647.0,decennial census,005
Arapahoe,1940,32150.0,decennial census,005
Arapahoe,1950,52125.0,decennial census,005
Arapahoe,1960,113426.0,decennial census,005
Arapahoe,1970,162142.0,decennial census,005
Arapahoe,1980,293292.0,sdo annual estimate,005
Arapahoe,1981,315543.0,sdo annual estimate,005
Arapahoe,1982,334909.0,sdo annual estimate,005
Arapahoe,1983,349463.0,sdo annual estimate,005
Arapahoe,1984,367287.0,sdo annual estimate,005
Arapahoe,1985,381244.0,sdo annual estimate,005
Arapahoe,1986,387244.0,sdo annual estimate,005
Arapahoe,1987,388687.0,sdo annual estimate,005
Arapahoe,1988,386723.0,sdo annual estimate,005
Arapahoe,1989,389502.0,sdo annual estimate,005
Arapahoe,1990,391511.0,sdo annual estimate,005
Arapahoe,1991,403202.0,sdo annual estimate,005
Arapahoe,1992,417681.0,sdo annual estimate,005
Arapahoe,1993,427470.0,sdo annual estimate,005
Arapahoe,1994,436405.0,sdo annual estimate,005
Arapahoe,1995,442539.0,sdo annual estimate,005
Arapahoe,1996,451065.0,sdo annual estimate,005
Arapahoe,1997,459058.0,sdo annual estimate,005
Arapahoe,1998,472399.0,sdo annual estimate,005
Arapahoe,1999,481306.0,sdo annual estimate,005
Arapahoe,2000,490722.0,sdo annual estimate,005
Arapahoe,2001,501671.0,sdo annual estimate,005
Arapahoe,2002,510503.0,sdo annual estimate,005
Arapahoe,2003,516354.0,sdo annual estimate,005
Arapahoe,2004,523715.0,sdo annual estimate,005
Arapahoe,2005,528214.0,sdo annual estimate,005
Arapahoe,2006,536051.0,sdo annual estimate,005
Arapahoe,2007,545882.0,sdo annual estimate,005
Arapahoe,2008,556246.0,sdo annual estimate,005
Arapahoe,2009,566480.0,sdo annual estimate,005
Arapahoe,2010,574819.0,sdo annual estimate,005
Arapahoe,2011,585817.0,sdo annual estimate,005
Arapahoe,2012,596228.0,sdo annual estimate,005
Arapahoe,2013,607861.0,sdo annual estimate,005
Arapahoe,2014,618310.0,sdo annual estimate,005
Arapahoe,2015,629965.0,sdo annual estimate,005
Arapahoe,2016,637656.0,sdo annual estimate,005
Arapahoe,2017,642976.0,sdo annual estimate,005
Arapahoe,2018,650167.0,sdo annual estimate,005
Arapahoe,2019,653807.0,sdo annual estimate,005
Arapahoe,2020,655288.0,sdo annual estimate,005
Arapahoe,2021,656858.0,sdo annual estimate,005
Arapahoe,2022,658069.0,sdo annual estimate,005
Arapahoe,2023,661564.0,sdo annual estimate,005
Arapahoe,2024,666557.0,sdo annual estimate,005
Archuleta,1870,0.0,decennial census,007
Archuleta,1880,0.0,decennial census,007
Archuleta,1890,826.0,decennial census,007
Archuleta,1900,2117.0,decennial census,007
Archuleta,1910,3302.0,decennial census,007
Archuleta,1920,3590.0,decennial census,007
Archuleta,1930,3204.0,decennial census,007
Archuleta,1940,3806.0,decennial census,007
Archuleta,1950,3030.0,decennial census,007
Archuleta,1960,2629.0,decennial census,007
Archuleta,1970,2733.0,decennial census,007
Archuleta,1980,3664.0,sdo annual estimate,007
Archuleta,1981,4012.0,sdo annual estimate,007
Archuleta,1982,4196.0,sdo annual estimate,007
Archuleta,1983,4989.0,sdo annual estimate,007
Archuleta,1984,4981.0,sdo annual estimate,007
Archuleta,1985,5213.0,sdo annual estimate,007
Archuleta,1986,5335.0,sdo annual estimate,007
Archuleta,1987,5265.0,sdo annual estimate,007
Archuleta,1988,5004.0,sdo annual estimate,007
Archuleta,1989,5196.0,sdo annual estimate,007
Archuleta,1990,5345.0,sdo annual estimate,007
Archuleta,1991,5626.0,sdo annual estimate,007
Archuleta,1992,5880.0,sdo annual estimate,007
Archuleta,1993,6177.0,sdo annual estimate,007
Archuleta,1994,6539.0,sdo annual estimate,007
Archuleta,1995,7108.0,sdo annual estimate,007
Archuleta,1996,7928.0,sdo annual estimate,007
Archuleta,1997,8534.0,sdo annual estimate,007
Archuleta,1998,9133.0,sdo annual estimate,007
Archuleta,1999,9570.0,sdo annual estimate,007
Archuleta,2000,10043.0,sdo annual estimate,007
Archuleta,2001,10465.0,sdo annual estimate,007
Archuleta,2002,10700.0,sdo annual estimate,007
Archuleta,2003,10964.0,sdo annual estimate,007
Archuleta,2004,11171.0,sdo annual estimate,007
Archuleta,2005,11402.0,sdo annual estimate,007
Archuleta,2006,11798.0,sdo annual estimate,007
Archuleta,2007,12108.0,sdo annual estimate,007
Archuleta,2008,12074.0,sdo annual estimate,007
Archuleta,2009,11899.0,sdo annual estimate,007
Archuleta,2010,12060.0,sdo annual estimate,007
Archuleta,2011,11955.0,sdo annual estimate,007
Archuleta,2012,11990.0,sdo annual estimate,007
Archuleta,2013,11995.0,sdo annual estimate,007
Archuleta,2014,11931.0,sdo annual estimate,007
Archuleta,2015,12009.0,sdo annual estimate,007
Archuleta,2016,12362.0,sdo annual estimate,007
Archuleta,2017,12758.0,sdo annual estimate,007
Archuleta,2018,13034.0,sdo annual estimate,007
Archuleta,2019,13194.0,sdo annual estimate,007
Archuleta,2020,13429.0,sdo annual estimate,007
Archuleta,2021,13815.0,sdo annual estimate,007
Archuleta,2022,13993.0,sdo annual estimate,007
Archuleta,2023,14182.0,sdo annual estimate,007
Archuleta,2024,14137.0,sdo annual estimate,007
Baca,1870,0.0,decennial census,009
Baca,1880,0.0,decennial census,009
Baca,1890,1479.0,decennial census,009
Baca,1900,759.0,decennial census,009
Baca,1910,2516.0,decennial census,009
Baca,1920,8721.0,decennial census,009
Baca,1930,10570.0,decennial census,009
Baca,1940,6207.0,decennial census,009
Baca,1950,7964.0,decennial census,009
Baca,1960,6310.0,decennial census,009
Baca,1970,5674.0,decennial census,009
Baca,1980,5419.0,sdo annual estimate,009
Baca,1981,5357.0,sdo annual estimate,009
Baca,1982,5330.0,sdo annual estimate,009
Baca,1983,5276.0,sdo annual estimate,009
Baca,1984,5051.0,sdo annual estimate,009
Baca,1985,4873.0,sdo annual estimate,009
Baca,1986,4587.0,sdo annual estimate,009
Baca,1987,4559.0,sdo annual estimate,009
Baca,1988,4728.0,sdo annual estimate,009
Baca,1989,4629.0,sdo annual estimate,009
Baca,1990,4556.0,sdo annual estimate,009
Baca,1991,4441.0,sdo annual estimate,009
Baca,1992,4302.0,sdo annual estimate,009
Baca,1993,4326.0,sdo annual estimate,009
Baca,1994,4391.0,sdo annual estimate,009
Baca,1995,4428.0,sdo annual estimate,009
Baca,1996,4526.0,sdo annual estimate,009
Baca,1997,4562.0,sdo annual estimate,009
Baca,1998,4531.0,sdo annual estimate,009
Baca,1999,4523.0,sdo annual estimate,009
Baca,2000,4499.0,sdo annual estimate,009
Baca,2001,4447.0,sdo annual estimate,009
Baca,2002,4315.0,sdo annual estimate,009
Baca,2003,4258.0,sdo annual estimate,009
Baca,2004,4166.0,sdo annual estimate,009
Baca,2005,4098.0,sdo annual estimate,009
Baca,2006,4088.0,sdo annual estimate,009
Baca,2007,3993.0,sdo annual estimate,009
Baca,2008,3906.0,sdo annual estimate,009
Baca,2009,3814.0,sdo annual estimate,009
Baca,2010,3795.0,sdo annual estimate,009
Baca,2011,3767.0,sdo annual estimate,009
Baca,2012,3704.0,sdo annual estimate,009
Baca,2013,3637.0,sdo annual estimate,009
Baca,2014,3564.0,sdo annual estimate,009
Baca,2015,3530.0,sdo annual estimate,009
Baca,2016,3505.0,sdo annual estimate,009
Baca,2017,3523.0,sdo annual estimate,009
Baca,2018,3550.0,sdo annual estimate,009
Baca,2019,3565.0,sdo annual estimate,009
Baca,2020,3478.0,sdo annual estimate,009
Baca,2021,3490.0,sdo annual estimate,009
Baca,2022,3434.0,sdo annual estimate,009
Baca,2023,3389.0,sdo annual estimate,009
Baca,2024,3398.0,sdo annual estimate,009
Bent,1870,592.0,decennial census,011
Bent,1880,1654.0,decennial census,011
Bent,1890,1313.0,decennial census,011
Bent,1900,3049.0,decennial census,011
Bent,1910,5043.0,decennial census,011
Bent,1920,9705.0,decennial census,011
Bent,1930,9134.0,decennial census,011
Bent,1940,9653.0,decennial census,011
Bent,1950,8775.0,decennial census,011
Bent,1960,7419.0,decennial census,011
Bent,1970,6493.0,decennial census,011
Bent,1980,5945.0,sdo annual estimate,011
Bent,1981,5941.0,sdo annual estimate,011
Bent,1982,5767.0,sdo annual estimate,011
Bent,1983,5972.0,sdo annual estimate,011
Bent,1984,5838.0,sdo annual estimate,011
Bent,1985,5699.0,sdo annual estimate,011
Bent,1986,5729.0,sdo annual estimate,011
Bent,1987,5432.0,sdo annual estimate,011
Bent,1988,5432.0,sdo annual estimate,011
Bent,1989,5210.0,sdo annual estimate,011
Bent,1990,5048.0,sdo annual estimate,011
Bent,1991,4960.0,sdo annual estimate,011
Bent,1992,5040.0,sdo annual estimate,011
Bent,1993,5350.0,sdo annual estimate,011
Bent,1994,5400.0,sdo annual estimate,011
Bent,1995,5549.0,sdo annual estimate,011
Bent,1996,5623.0,sdo annual estimate,011
Bent,1997,5640.0,sdo annual estimate,011
Bent,1998,5993.0,sdo annual estimate,011
Bent,1999,5996.0,sdo annual estimate,011
Bent,2000,5967.0,sdo annual estimate,011
Bent,2001,5882.0,sdo annual estimate,011
Bent,2002,6203.0,sdo annual estimate,011
Bent,2003,6653.0,sdo annual estimate,011
Bent,2004,6357.0,sdo annual estimate,011
Bent,2005,6261.0,sdo annual estimate,011
Bent,2006,6076.0,sdo annual estimate,011
Bent,2007,5773.0,sdo annual estimate,011
Bent,2008,6008.0,sdo annual estimate,011
Bent,2009,6481.0,sdo annual estimate,011
Bent,2010,6506.0,sdo annual estimate,011
Bent,2011,6355.0,sdo annual estimate,011
Bent,2012,5864.0,sdo annual estimate,011
Bent,2013,5800.0,sdo annual estimate,011
Bent,2014,5851.0,sdo annual estimate,011
Bent,2015,5966.0,sdo annual estimate,011
Bent,2016,5753.0,sdo annual estimate,011
Bent,2017,5968.0,sdo annual estimate,011
Bent,2018,5984.0,sdo annual estimate,011
Bent,2019,5980.0,sdo annual estimate,011
Bent,2020,5479.0,sdo annual estimate,011
Bent,2021,5343.0,sdo annual estimate,011
Bent,2022,5425.0,sdo annual estimate,011
Bent,2023,5700.0,sdo annual estimate,011
Bent,2024,5744.0,sdo annual estimate,011
Boulder,1870,1939.0,decennial census,013
Boulder,1880,9723.0,decennial census,013
Boulder,1890,14082.0,decennial census,013
Boulder,1900,21544.0,decennial census,013
Boulder,1910,30330.0,decennial census,013
Boulder,1920,31881.0,decennial census,013
Boulder,1930,32456.0,decennial census,013
Boulder,1940,37438.0,decennial census,013
Boulder,1950,48296.0,decennial census,013
Boulder,1960,74254.0,decennial census,013
Boulder,1970,131889.0,decennial census,013
Boulder,1980,189625.0,sdo annual estimate,013
Boulder,1981,194914.0,sdo annual estimate,013
Boulder,1982,200177.0,sdo annual estimate,013
Boulder,1983,204606.0,sdo annual estimate,013
Boulder,1984,210225.0,sdo annual estimate,013
Boulder,1985,209444.0,sdo annual estimate,013
Boulder,1986,211841.0,sdo annual estimate,013
Boulder,1987,214222.0,sdo annual estimate,013
Boulder,1988,218380.0,sdo annual estimate,013
Boulder,1989,222354.0,sdo annual estimate,013
Boulder,1990,225339.0,sdo annual estimate,013
Boulder,1991,230977.0,sdo annual estimate,013
Boulder,1992,238397.0,sdo annual estimate,013
Boulder,1993,247275.0,sdo annual estimate,013
Boulder,1994,252725.0,sdo annual estimate,013
Boulder,1995,257500.0,sdo annual estimate,013
Boulder,1996,261765.0,sdo annual estimate,013
Boulder,1997,266063.0,sdo annual estimate,013
Boulder,1998,274115.0,sdo annual estimate,013
Boulder,1999,283924.0,sdo annual estimate,013
Boulder,2000,276255.0,sdo annual estimate,013
Boulder,2001,283510.0,sdo annual estimate,013
Boulder,2002,284433.0,sdo annual estimate,013
Boulder,2003,282763.0,sdo annual estimate,013
Boulder,2004,283288.0,sdo annual estimate,013
Boulder,2005,282910.0,sdo annual estimate,013
Boulder,2006,286133.0,sdo annual estimate,013
Boulder,2007,288757.0,sdo annual estimate,013
Boulder,2008,291827.0,sdo annual estimate,013
Boulder,2009,293641.0,sdo annual estimate,013
Boulder,2010,295605.0,sdo annual estimate,013
Boulder,2011,300526.0,sdo annual estimate,013
Boulder,2012,305881.0,sdo annual estimate,013
Boulder,2013,310896.0,sdo annual estimate,013
Boulder,2014,314213.0,sdo annual estimate,013
Boulder,2015,320352.0,sdo annual estimate,013
Boulder,2016,323957.0,sdo annual estimate,013
Boulder,2017,325414.0,sdo annual estimate,013
Boulder,2018,328055.0,sdo annual estimate,013
Boulder,2019,328827.0,sdo annual estimate,013
Boulder,2020,330951.0,sdo annual estimate,013
Boulder,2021,327135.0,sdo annual estimate,013
Boulder,2022,328029.0,sdo annual estimate,013
Boulder,2023,328337.0,sdo annual estimate,013
Boulder,2024,329996.0,sdo annual estimate,013
Broomfield,1870,0.0,decennial census,014
Broomfield,1880,0.0,decennial census,014
Broomfield,1890,0.0,decennial census,014
Broomfield,1900,0.0,decennial census,014
Broomfield,1910,0.0,decennial census,014
Broomfield,1920,0.0,decennial census,014
Broomfield,1930,0.0,decennial census,014
Broomfield,1940,0.0,decennial census,014
Broomfield,1950,0.0,decennial census,014
Broomfield,1960,0.0,decennial census,014
Broomfield,1970,0.0,decennial census,014
Broomfield,1980,,sdo annual estimate,014
Broomfield,1981,,sdo annual estimate,014
Broomfield,1982,,sdo annual estimate,014
Broomfield,1983,,sdo annual estimate,014
Broomfield,1984,,sdo annual estimate,014
Broomfield,1985,,sdo annual estimate,014
Broomfield,1986,,sdo annual estimate,014
Broomfield,1987,,sdo annual estimate,014
Broomfield,1988,,sdo annual estimate,014
Broomfield,1989,,sdo annual estimate,014
Broomfield,1990,,sdo annual estimate,014
Broomfield,1991,,sdo annual estimate,014
Broomfield,1992,,sdo annual estimate,014
Broomfield,1993,,sdo annual estimate,014
Broomfield,1994,,sdo annual estimate,014
Broomfield,1995,,sdo annual estimate,014
Broomfield,1996,,sdo annual estimate,014
Broomfield,1997,,sdo annual estimate,014
Broomfield,1998,,sdo annual estimate,014
Broomfield,1999,,sdo annual estimate,014
Broomfield,2000,38544.0,sdo annual estimate,014
Broomfield,2001,41387.0,sdo annual estimate,014
Broomfield,2002,42432.0,sdo annual estimate,014
Broomfield,2003,44960.0,sdo annual estimate,014
Broomfield,2004,46406.0,sdo annual estimate,014
Broomfield,2005,48251.0,sdo annual estimate,014
Broomfield,2006,51152.0,sdo annual estimate,014
Broomfield,2007,53328.0,sdo annual estimate,014
Broomfield,2008,54400.0,sdo annual estimate,014
Broomfield,2009,55378.0,sdo annual estimate,014
Broomfield,2010,56107.0,sdo annual estimate,014
Broomfield,2011,57584.0,sdo annual estimate,014
Broomfield,2012,59271.0,sdo annual estimate,014
Broomfield,2013,60669.0,sdo annual estimate,014
Broomfield,2014,62504.0,sdo annual estimate,014
Broomfield,2015,65831.0,sdo annual estimate,014
Broomfield,2016,67707.0,sdo annual estimate,014
Broomfield,2017,69655.0,sdo annual estimate,014
Broomfield,2018,71322.0,sdo annual estimate,014
Broomfield,2019,72669.0,sdo annual estimate,014
Broomfield,2020,74502.0,sdo annual estimate,014
Broomfield,2021,75433.0,sdo annual estimate,014
Broomfield,2022,76269.0,sdo annual estimate,014
Broomfield,2023,77133.0,sdo annual estimate,014
Broomfield,2024,78453.0,sdo annual estimate,014
Chaffee,1870,0.0,decennial census,015
Chaffee,1880,6512.0,decennial census,015
Chaffee,1890,6612.0,decennial census,015
Chaffee,1900,7085.0,decennial census,015
Chaffee,1910,7622.0,decennial census,015
Chaffee,1920,7753.0,decennial census,015
Chaffee,1930,8126.0,decennial census,015
Chaffee,1940,8109.0,decennial census,015
Chaffee,1950,7168.0,decennial census,015
Chaffee,1960,8298.0,decennial census,015
Chaffee,1970,10162.0,decennial census,015
Chaffee,1980,13227.0,sdo annual estimate,015
Chaffee,1981,13561.0,sdo annual estimate,015
Chaffee,1982,13417.0,sdo annual estimate,015
Chaffee,1983,13211.0,sdo annual estimate,015
Chaffee,1984,12839.0,sdo annual estimate,015
Chaffee,1985,12349.0,sdo annual estimate,015
Chaffee,1986,12473.0,sdo annual estimate,015
Chaffee,1987,12453.0,sdo annual estimate,015
Chaffee,1988,12390.0,sdo annual estimate,015
Chaffee,1989,12559.0,sdo annual estimate,015
Chaffee,1990,12684.0,sdo annual estimate,015
Chaffee,1991,12864.0,sdo annual estimate,015
Chaffee,1992,13121.0,sdo annual estimate,015
Chaffee,1993,13700.0,sdo annual estimate,015
Chaffee,1994,14107.0,sdo annual estimate,015
Chaffee,1995,14656.0,sdo annual estimate,015
Chaffee,1996,15125.0,sdo annual estimate,015
Chaffee,1997,15406.0,sdo annual estimate,015
Chaffee,1998,15526.0,sdo annual estimate,015
Chaffee,1999,15936.0,sdo annual estimate,015
Chaffee,2000,16312.0,sdo annual estimate,015
Chaffee,2001,16410.0,sdo annual estimate,015
Chaffee,2002,16646.0,sdo annual estimate,015
Chaffee,2003,16794.0,sdo annual estimate,015
Chaffee,2004,16946.0,sdo annual estimate,015
Chaffee,2005,17022.0,sdo annual estimate,015
Chaffee,2006,16984.0,sdo annual estimate,015
Chaffee,2007,17238.0,sdo annual estimate,015
Chaffee,2008,17403.0,sdo annual estimate,015
Chaffee,2009,17604.0,sdo annual estimate,015
Chaffee,2010,17797.0,sdo annual estimate,015
Chaffee,2011,17932.0,sdo annual estimate,015
Chaffee,2012,17967.0,sdo annual estimate,015
Chaffee,2013,18036.0,sdo annual estimate,015
Chaffee,2014,18066.0,sdo annual estimate,015
Chaffee,2015,18108.0,sdo annual estimate,015
Chaffee,2016,18519.0,sdo annual estimate,015
Chaffee,2017,18967.0,sdo annual estimate,015
Chaffee,2018,19250.0,sdo annual estimate,015
Chaffee,2019,19390.0,sdo annual estimate,015
Chaffee,2020,19485.0,sdo annual estimate,015
Chaffee,2021,19737.0,sdo annual estimate,015
Chaffee,2022,20255.0,sdo annual estimate,015
Chaffee,2023,20602.0,sdo annual estimate,015
Chaffee,2024,20802.0,sdo annual estimate,015
Cheyenne,1870,0.0,decennial census,017
Cheyenne,1880,0.0,decennial census,017
Cheyenne,1890,534.0,decennial census,017
Cheyenne,1900,501.0,decennial census,017
Cheyenne,1910,3687.0,decennial census,017
Cheyenne,1920,3746.0,decennial census,017
Cheyenne,1930,3723.0,decennial census,017
Cheyenne,1940,2964.0,decennial census,017
Cheyenne,1950,3453.0,decennial census,017
Cheyenne,1960,2789.0,decennial census,017
Cheyenne,1970,2396.0,decennial census,017
Cheyenne,1980,2153.0,sdo annual estimate,017
Cheyenne,1981,2209.0,sdo annual estimate,017
Cheyenne,1982,2240.0,sdo annual estimate,017
Cheyenne,1983,2226.0,sdo annual estimate,017
Cheyenne,1984,2237.0,sdo annual estimate,017
Cheyenne,1985,2294.0,sdo annual estimate,017
Cheyenne,1986,2185.0,sdo annual estimate,017
Cheyenne,1987,2097.0,sdo annual estimate,017
Cheyenne,1988,2208.0,sdo annual estimate,017
Cheyenne,1989,2314.0,sdo annual estimate,017
Cheyenne,1990,2397.0,sdo annual estimate,017
Cheyenne,1991,2476.0,sdo annual estimate,017
Cheyenne,1992,2407.0,sdo annual estimate,017
Cheyenne,1993,2306.0,sdo annual estimate,017
Cheyenne,1994,2291.0,sdo annual estimate,017
Cheyenne,1995,2269.0,sdo annual estimate,017
Cheyenne,1996,2284.0,sdo annual estimate,017
Cheyenne,1997,2295.0,sdo annual estimate,017
Cheyenne,1998,2343.0,sdo annual estimate,017
Cheyenne,1999,2279.0,sdo annual estimate,017
Cheyenne,2000,2216.0,sdo annual estimate,017
Cheyenne,2001,2173.0,sdo annual estimate,017
Cheyenne,2002,2162.0,sdo annual estimate,017
Cheyenne,2003,2119.0,sdo annual estimate,017
Cheyenne,2004,2070.0,sdo annual estimate,017
Cheyenne,2005,2041.0,sdo annual estimate,017
Cheyenne,2006,1977.0,sdo annual estimate,017
Cheyenne,2007,1910.0,sdo annual estimate,017
Cheyenne,2008,1898.0,sdo annual estimate,017
Cheyenne,2009,1833.0,sdo annual estimate,017
Cheyenne,2010,1834.0,sdo annual estimate,017
Cheyenne,2011,1832.0,sdo annual estimate,017
Cheyenne,2012,1832.0,sdo annual estimate,017
Cheyenne,2013,1818.0,sdo annual estimate,017
Cheyenne,2014,1817.0,sdo annual estimate,017
Cheyenne,2015,1806.0,sdo annual estimate,017
Cheyenne,2016,1794.0,sdo annual estimate,017
Cheyenne,2017,1788.0,sdo annual estimate,017
Cheyenne,2018,1783.0,sdo annual estimate,017
Cheyenne,2019,1777.0,sdo annual estimate,017
Cheyenne,2020,1745.0,sdo annual estimate,017
Cheyenne,2021,1717.0,sdo annual estimate,017
Cheyenne,2022,1733.0,sdo annual estimate,017
Cheyenne,2023,1741.0,sdo annual estimate,017
Cheyenne,2024,1737.0,sdo annual estimate,017
Clear Creek,1870,1596.0,decennial census,019
Clear Creek,1880,7823.0,decennial census,019
Clear Creek,1890,7184.0,decennial census,019
Clear Creek,1900,7082.0,decennial census,019
Clear Creek,1910,5001.0,decennial census,019
Clear Creek,1920,2891.0,decennial census,019
Clear Creek,1930,2155.0,decennial census,019
Clear Creek,1940,3784.0,decennial census,019
Clear Creek,1950,3289.0,decennial census,019
Clear Creek,1960,2793.0,decennial census,019
Clear Creek,1970,4819.0,decennial census,019
Clear Creek,1980,7308.0,sdo annual estimate,019
Clear Creek,1981,7514.0,sdo annual estimate,019
Clear Creek,1982,7421.0,sdo annual estimate,019
Clear Creek,1983,7723.0,sdo annual estimate,019
Clear Creek,1984,7747.0,sdo annual estimate,019
Clear Creek,1985,7936.0,sdo annual estimate,019
Clear Creek,1986,8159.0,sdo annual estimate,019
Clear Creek,1987,7822.0,sdo annual estimate,019
Clear Creek,1988,7727.0,sdo annual estimate,019
Clear Creek,1989,7667.0,sdo annual estimate,019
Clear Creek,1990,7619.0,sdo annual estimate,019
Clear Creek,1991,7653.0,sdo annual estimate,019
Clear Creek,1992,7842.0,sdo annual estimate,019
Clear Creek,1993,8037.0,sdo annual estimate,019
Clear Creek,1994,8458.0,sdo annual estimate,019
Clear Creek,1995,8684.0,sdo annual estimate,019
Clear Creek,1996,8716.0,sdo annual estimate,019
Clear Creek,1997,8880.0,sdo annual estimate,019
Clear Creek,1998,8998.0,sdo annual estimate,019
Clear Creek,1999,9183.0,sdo annual estimate,019
Clear Creek,2000,9361.0,sdo annual estimate,019
Clear Creek,2001,9464.0,sdo annual estimate,019
