countyfips,placefips,municipality,year,population
037,4935,Basalt (Part),2003,2322.0
037,4935,Basalt (Part),2004,2418.0
037,4935,Basalt (Part),2005,2470.0
037,4935,Basalt (Part),2006,2537.0
037,4935,Basalt (Part),2007,2630.0
037,4935,Basalt (Part),2008,2728.0
037,4935,Basalt (Part),2009,2856.0
037,4935,Basalt (Part),2010,2917.0
037,4935,Basalt (Part),2011,2741.0
037,4935,Basalt (Part),2012,2726.0
037,4935,Basalt (Part),2013,2708.0
037,4935,Basalt (Part),2014,2689.0
037,4935,Basalt (Part),2015,2674.0
037,4935,Basalt (Part),2016,2684.0
037,4935,Basalt (Part),2017,2854.0
037,4935,Basalt (Part),2018,2878.0
037,4935,Basalt (Part),2019,2889.0
037,4935,Basalt (Part),2020,2905.0
037,4935,Basalt (Part),2021,2933.0
037,4935,Basalt (Part),2022,2956.0
037,4935,Basalt (Part),2023,2932.0
037,4935,Basalt (Part),2024,2894.0
097,4935,Basalt (Part),1980,0.0
097,4935,Basalt (Part),1981,0.0
097,4935,Basalt (Part),1982,0.0
097,4935,Basalt (Part),1983,0.0
097,4935,Basalt (Part),1984,0.0
097,4935,Basalt (Part),1985,0.0
097,4935,Basalt (Part),1986,0.0
097,4935,Basalt (Part),1987,69.0
097,4935,Basalt (Part),1988,117.0
097,4935,Basalt (Part),1989,124.0
097,4935,Basalt (Part),1990,126.0
097,4935,Basalt (Part),1991,147.0
097,4935,Basalt (Part),1992,165.0
097,4935,Basalt (Part),1993,252.0
097,4935,Basalt (Part),1994,284.0
097,4935,Basalt (Part),1995,330.0
097,4935,Basalt (Part),1996,452.0
097,4935,Basalt (Part),1997,498.0
097,4935,Basalt (Part),1998,456.0
097,4935,Basalt (Part),1999,608.0
097,4935,Basalt (Part),2000,733.0
097,4935,Basalt (Part),2001,783.0
097,4935,Basalt (Part),2002,817.0
097,4935,Basalt (Part),2003,845.0
097,4935,Basalt (Part),2004,863.0
097,4935,Basalt (Part),2005,881.0
097,4935,Basalt (Part),2006,895.0
097,4935,Basalt (Part),2007,918.0
097,4935,Basalt (Part),2008,945.0
097,4935,Basalt (Part),2009,972.0
097,4935,Basalt (Part),2010,931.0
097,4935,Basalt (Part),2011,953.0
097,4935,Basalt (Part),2012,954.0
097,4935,Basalt (Part),2013,957.0
097,4935,Basalt (Part),2014,960.0
097,4935,Basalt (Part),2015,963.0
097,4935,Basalt (Part),2016,970.0
097,4935,Basalt (Part),2017,1034.0
097,4935,Basalt (Part),2018,1042.0
097,4935,Basalt (Part),2019,1045.0
097,4935,Basalt (Part),2020,1072.0
097,4935,Basalt (Part),2021,1089.0
097,4935,Basalt (Part),2022,1075.0
097,4935,Basalt (Part),2023,1105.0
097,4935,Basalt (Part),2024,1123.0
999,4935,Basalt (Total),1980,529.0
999,4935,Basalt (Total),1981,543.0
999,4935,Basalt (Total),1982,603.0
999,4935,Basalt (Total),1983,630.0
999,4935,Basalt (Total),1984,668.0
999,4935,Basalt (Total),1985,713.0
999,4935,Basalt (Total),1986,729.0
999,4935,Basalt (Total),1987,819.0
999,4935,Basalt (Total),1988,932.0
999,4935,Basalt (Total),1989,1037.0
999,4935,Basalt (Total),1990,1210.0
999,4935,Basalt (Total),1991,1244.0
999,4935,Basalt (Total),1992,1287.0
999,4935,Basalt (Total),1993,1358.0
999,4935,Basalt (Total),1994,1410.0
999,4935,Basalt (Total),1995,1522.0
999,4935,Basalt (Total),1996,1772.0
999,4935,Basalt (Total),1997,1869.0
999,4935,Basalt (Total),1998,1869.0
999,4935,Basalt (Total),1999,2336.0
999,4935,Basalt (Total),2000,2764.0
999,4935,Basalt (Total),2001,2928.0
999,4935,Basalt (Total),2002,3074.0
999,4935,Basalt (Total),2003,3167.0
999,4935,Basalt (Total),2004,3281.0
999,4935,Basalt (Total),2005,3351.0
999,4935,Basalt (Total),2006,3432.0
999,4935,Basalt (Total),2007,3548.0
999,4935,Basalt (Total),2008,3673.0
999,4935,Basalt (Total),2009,3828.0
999,4935,Basalt (Total),2010,3848.0
999,4935,Basalt (Total),2011,3695.0
999,4935,Basalt (Total),2012,3680.0
999,4935,Basalt (Total),2013,3664.0
999,4935,Basalt (Total),2014,3649.0
999,4935,Basalt (Total),2015,3637.0
999,4935,Basalt (Total),2016,3654.0
999,4935,Basalt (Total),2017,3888.0
999,4935,Basalt (Total),2018,3920.0
999,4935,Basalt (Total),2019,3934.0
999,4935,Basalt (Total),2020,3977.0
999,4935,Basalt (Total),2021,4022.0
999,4935,Basalt (Total),2022,4031.0
999,4935,Basalt (Total),2023,4037.0
999,4935,Basalt (Total),2024,4017.0
067,5265,Bayfield,1980,724.0
067,5265,Bayfield,1981,781.0
067,5265,Bayfield,1982,834.0
067,5265,Bayfield,1983,906.0
067,5265,Bayfield,1984,955.0
067,5265,Bayfield,1985,993.0
067,5265,Bayfield,1986,986.0
067,5265,Bayfield,1987,1001.0
067,5265,Bayfield,1988,1023.0
067,5265,Bayfield,1989,1074.0
067,5265,Bayfield,1990,1090.0
067,5265,Bayfield,1991,1121.0
067,5265,Bayfield,1992,1153.0
067,5265,Bayfield,1993,1225.0
067,5265,Bayfield,1994,1335.0
067,5265,Bayfield,1995,1422.0
067,5265,Bayfield,1996,1525.0
067,5265,Bayfield,1997,1545.0
067,5265,Bayfield,1998,1555.0
067,5265,Bayfield,1999,1552.0
067,5265,Bayfield,2000,1705.0
067,5265,Bayfield,2001,1730.0
067,5265,Bayfield,2002,1734.0
067,5265,Bayfield,2003,1758.0
067,5265,Bayfield,2004,1786.0
067,5265,Bayfield,2005,1828.0
067,5265,Bayfield,2006,1958.0
067,5265,Bayfield,2007,2184.0
067,5265,Bayfield,2008,2288.0
067,5265,Bayfield,2009,2409.0
067,5265,Bayfield,2010,2357.0
067,5265,Bayfield,2011,2394.0
067,5265,Bayfield,2012,2442.0
067,5265,Bayfield,2013,2487.0
067,5265,Bayfield,2014,2528.0
067,5265,Bayfield,2015,2573.0
067,5265,Bayfield,2016,2630.0
067,5265,Bayfield,2017,2713.0
067,5265,Bayfield,2018,2761.0
067,5265,Bayfield,2019,2782.0
067,5265,Bayfield,2020,2847.0
067,5265,Bayfield,2021,2890.0
067,5265,Bayfield,2022,2900.0
067,5265,Bayfield,2023,2890.0
067,5265,Bayfield,2024,2918.0
001,6090,Bennett (Part),1980,942.0
001,6090,Bennett (Part),1981,1069.0
001,6090,Bennett (Part),1982,1231.0
001,6090,Bennett (Part),1983,1539.0
001,6090,Bennett (Part),1984,1797.0
001,6090,Bennett (Part),1985,1968.0
001,6090,Bennett (Part),1986,1890.0
001,6090,Bennett (Part),1987,1841.0
001,6090,Bennett (Part),1988,1819.0
001,6090,Bennett (Part),1989,1786.0
001,6090,Bennett (Part),1990,1757.0
001,6090,Bennett (Part),1991,1790.0
001,6090,Bennett (Part),1992,1828.0
001,6090,Bennett (Part),1993,1836.0
001,6090,Bennett (Part),1994,1956.0
001,6090,Bennett (Part),1995,1966.0
001,6090,Bennett (Part),1996,1993.0
001,6090,Bennett (Part),1997,2038.0
001,6090,Bennett (Part),1998,2029.0
001,6090,Bennett (Part),1999,2024.0
001,6090,Bennett (Part),2000,2058.0
001,6090,Bennett (Part),2001,2039.0
001,6090,Bennett (Part),2002,2029.0
001,6090,Bennett (Part),2003,1995.0
001,6090,Bennett (Part),2004,1952.0
001,6090,Bennett (Part),2005,1932.0
001,6090,Bennett (Part),2006,1921.0
001,6090,Bennett (Part),2007,1908.0
001,6090,Bennett (Part),2008,1920.0
001,6090,Bennett (Part),2009,1945.0
001,6090,Bennett (Part),2010,1961.0
001,6090,Bennett (Part),2011,1993.0
001,6090,Bennett (Part),2012,2021.0
001,6090,Bennett (Part),2013,2054.0
001,6090,Bennett (Part),2014,2081.0
001,6090,Bennett (Part),2015,2113.0
001,6090,Bennett (Part),2016,2125.0
001,6090,Bennett (Part),2017,2104.0
001,6090,Bennett (Part),2018,2140.0
001,6090,Bennett (Part),2019,2381.0
001,6090,Bennett (Part),2020,2509.0
001,6090,Bennett (Part),2021,2893.0
001,6090,Bennett (Part),2022,3138.0
001,6090,Bennett (Part),2023,3254.0
001,6090,Bennett (Part),2024,3594.0
005,6090,Bennett (Part),1980,
005,6090,Bennett (Part),1981,
005,6090,Bennett (Part),1982,
005,6090,Bennett (Part),1983,
005,6090,Bennett (Part),1984,
005,6090,Bennett (Part),1985,
005,6090,Bennett (Part),1986,
005,6090,Bennett (Part),1987,
005,6090,Bennett (Part),1988,
005,6090,Bennett (Part),1989,
005,6090,Bennett (Part),1990,
005,6090,Bennett (Part),1991,
005,6090,Bennett (Part),1992,
005,6090,Bennett (Part),1993,
005,6090,Bennett (Part),1994,
005,6090,Bennett (Part),1995,
005,6090,Bennett (Part),1996,
005,6090,Bennett (Part),1997,
005,6090,Bennett (Part),1998,
005,6090,Bennett (Part),1999,
005,6090,Bennett (Part),2000,8.0
005,6090,Bennett (Part),2001,42.0
005,6090,Bennett (Part),2002,78.0
005,6090,Bennett (Part),2003,217.0
005,6090,Bennett (Part),2004,298.0
005,6090,Bennett (Part),2005,324.0
005,6090,Bennett (Part),2006,335.0
005,6090,Bennett (Part),2007,339.0
005,6090,Bennett (Part),2008,343.0
005,6090,Bennett (Part),2009,349.0
005,6090,Bennett (Part),2010,353.0
005,6090,Bennett (Part),2011,359.0
005,6090,Bennett (Part),2012,366.0
005,6090,Bennett (Part),2013,372.0
005,6090,Bennett (Part),2014,375.0
005,6090,Bennett (Part),2015,381.0
005,6090,Bennett (Part),2016,384.0
005,6090,Bennett (Part),2017,384.0
005,6090,Bennett (Part),2018,386.0
005,6090,Bennett (Part),2019,403.0
005,6090,Bennett (Part),2020,421.0
005,6090,Bennett (Part),2021,426.0
005,6090,Bennett (Part),2022,426.0
005,6090,Bennett (Part),2023,428.0
005,6090,Bennett (Part),2024,430.0
999,6090,Bennett (Total),1980,942.0
999,6090,Bennett (Total),1981,1069.0
999,6090,Bennett (Total),1982,1231.0
999,6090,Bennett (Total),1983,1539.0
999,6090,Bennett (Total),1984,1797.0
999,6090,Bennett (Total),1985,1968.0
999,6090,Bennett (Total),1986,1890.0
999,6090,Bennett (Total),1987,1841.0
999,6090,Bennett (Total),1988,1819.0
999,6090,Bennett (Total),1989,1786.0
999,6090,Bennett (Total),1990,1757.0
999,6090,Bennett (Total),1991,1790.0
999,6090,Bennett (Total),1992,1828.0
999,6090,Bennett (Total),1993,1836.0
999,6090,Bennett (Total),1994,1956.0
999,6090,Bennett (Total),1995,1966.0
999,6090,Bennett (Total),1996,1993.0
999,6090,Bennett (Total),1997,2038.0
999,6090,Bennett (Total),1998,2029.0
999,6090,Bennett (Total),1999,2024.0
999,6090,Bennett (Total),2000,2066.0
999,6090,Bennett (Total),2001,2081.0
999,6090,Bennett (Total),2002,2107.0
999,6090,Bennett (Total),2003,2212.0
999,6090,Bennett (Total),2004,2250.0
999,6090,Bennett (Total),2005,2256.0
999,6090,Bennett (Total),2006,2256.0
999,6090,Bennett (Total),2007,2247.0
999,6090,Bennett (Total),2008,2263.0
999,6090,Bennett (Total),2009,2294.0
999,6090,Bennett (Total),2010,2314.0
999,6090,Bennett (Total),2011,2352.0
999,6090,Bennett (Total),2012,2387.0
999,6090,Bennett (Total),2013,2425.0
999,6090,Bennett (Total),2014,2456.0
999,6090,Bennett (Total),2015,2493.0
999,6090,Bennett (Total),2016,2509.0
999,6090,Bennett (Total),2017,2488.0
999,6090,Bennett (Total),2018,2526.0
999,6090,Bennett (Total),2019,2784.0
999,6090,Bennett (Total),2020,2930.0
999,6090,Bennett (Total),2021,3319.0
999,6090,Bennett (Total),2022,3564.0
999,6090,Bennett (Total),2023,3682.0
999,6090,Bennett (Total),2024,4024.0
069,6255,Berthoud (Part),1980,2362.0
069,6255,Berthoud (Part),1981,2429.0
069,6255,Berthoud (Part),1982,2500.0
069,6255,Berthoud (Part),1983,2552.0
069,6255,Berthoud (Part),1984,2605.0
069,6255,Berthoud (Part),1985,2721.0
069,6255,Berthoud (Part),1986,2805.0
069,6255,Berthoud (Part),1987,2884.0
069,6255,Berthoud (Part),1988,2926.0
069,6255,Berthoud (Part),1989,2941.0
069,6255,Berthoud (Part),1990,2990.0
069,6255,Berthoud (Part),1991,3101.0
069,6255,Berthoud (Part),1992,3211.0
069,6255,Berthoud (Part),1993,3433.0
069,6255,Berthoud (Part),1994,3671.0
069,6255,Berthoud (Part),1995,3799.0
069,6255,Berthoud (Part),1996,4073.0
069,6255,Berthoud (Part),1997,4214.0
069,6255,Berthoud (Part),1998,4431.0
069,6255,Berthoud (Part),1999,4654.0
069,6255,Berthoud (Part),2000,4959.0
069,6255,Berthoud (Part),2001,5114.0
069,6255,Berthoud (Part),2002,5051.0
069,6255,Berthoud (Part),2003,4939.0
069,6255,Berthoud (Part),2004,4893.0
069,6255,Berthoud (Part),2005,4831.0
069,6255,Berthoud (Part),2006,4874.0
069,6255,Berthoud (Part),2007,4904.0
069,6255,Berthoud (Part),2008,4948.0
069,6255,Berthoud (Part),2009,4974.0
069,6255,Berthoud (Part),2010,5040.0
069,6255,Berthoud (Part),2011,5183.0
069,6255,Berthoud (Part),2012,5350.0
069,6255,Berthoud (Part),2013,5549.0
069,6255,Berthoud (Part),2014,5988.0
069,6255,Berthoud (Part),2015,6262.0
069,6255,Berthoud (Part),2016,6600.0
069,6255,Berthoud (Part),2017,6986.0
069,6255,Berthoud (Part),2018,8101.0
069,6255,Berthoud (Part),2019,9409.0
069,6255,Berthoud (Part),2020,10328.0
069,6255,Berthoud (Part),2021,11053.0
069,6255,Berthoud (Part),2022,11827.0
069,6255,Berthoud (Part),2023,12206.0
069,6255,Berthoud (Part),2024,12529.0
123,6255,Berthoud (Part),1980,
123,6255,Berthoud (Part),1981,
123,6255,Berthoud (Part),1982,
123,6255,Berthoud (Part),1983,
123,6255,Berthoud (Part),1984,
123,6255,Berthoud (Part),1985,
123,6255,Berthoud (Part),1986,
123,6255,Berthoud (Part),1987,
123,6255,Berthoud (Part),1988,
123,6255,Berthoud (Part),1989,
123,6255,Berthoud (Part),1990,
123,6255,Berthoud (Part),1991,
123,6255,Berthoud (Part),1992,
123,6255,Berthoud (Part),1993,
123,6255,Berthoud (Part),1994,
123,6255,Berthoud (Part),1995,
123,6255,Berthoud (Part),1996,
123,6255,Berthoud (Part),1997,14.0
123,6255,Berthoud (Part),1998,13.0
123,6255,Berthoud (Part),1999,15.0
123,6255,Berthoud (Part),2000,46.0
123,6255,Berthoud (Part),2001,50.0
123,6255,Berthoud (Part),2002,53.0
123,6255,Berthoud (Part),2003,51.0
123,6255,Berthoud (Part),2004,52.0
123,6255,Berthoud (Part),2005,54.0
123,6255,Berthoud (Part),2006,54.0
123,6255,Berthoud (Part),2007,56.0
123,6255,Berthoud (Part),2008,54.0
123,6255,Berthoud (Part),2009,55.0
123,6255,Berthoud (Part),2010,63.0
123,6255,Berthoud (Part),2011,67.0
123,6255,Berthoud (Part),2012,72.0
123,6255,Berthoud (Part),2013,73.0
123,6255,Berthoud (Part),2014,139.0
123,6255,Berthoud (Part),2015,148.0
123,6255,Berthoud (Part),2016,203.0
123,6255,Berthoud (Part),2017,213.0
123,6255,Berthoud (Part),2018,251.0
123,6255,Berthoud (Part),2019,258.0
123,6255,Berthoud (Part),2020,261.0
123,6255,Berthoud (Part),2021,259.0
123,6255,Berthoud (Part),2022,258.0
123,6255,Berthoud (Part),2023,258.0
123,6255,Berthoud (Part),2024,256.0
999,6255,Berthoud (Total),1980,2362.0
999,6255,Berthoud (Total),1981,2429.0
999,6255,Berthoud (Total),1982,2500.0
999,6255,Berthoud (Total),1983,2552.0
999,6255,Berthoud (Total),1984,2605.0
999,6255,Berthoud (Total),1985,2721.0
999,6255,Berthoud (Total),1986,2805.0
999,6255,Berthoud (Total),1987,2884.0
999,6255,Berthoud (Total),1988,2926.0
999,6255,Berthoud (Total),1989,2941.0
999,6255,Berthoud (Total),1990,2990.0
999,6255,Berthoud (Total),1991,3101.0
999,6255,Berthoud (Total),1992,3211.0
999,6255,Berthoud (Total),1993,3433.0
999,6255,Berthoud (Total),1994,3671.0
999,6255,Berthoud (Total),1995,3799.0
999,6255,Berthoud (Total),1996,4073.0
999,6255,Berthoud (Total),1997,4228.0
999,6255,Berthoud (Total),1998,4444.0
999,6255,Berthoud (Total),1999,4669.0
999,6255,Berthoud (Total),2000,5005.0
999,6255,Berthoud (Total),2001,5164.0
999,6255,Berthoud (Total),2002,5104.0
999,6255,Berthoud (Total),2003,4990.0
999,6255,Berthoud (Total),2004,4945.0
999,6255,Berthoud (Total),2005,4885.0
999,6255,Berthoud (Total),2006,4928.0
999,6255,Berthoud (Total),2007,4960.0
999,6255,Berthoud (Total),2008,5002.0
999,6255,Berthoud (Total),2009,5029.0
999,6255,Berthoud (Total),2010,5103.0
999,6255,Berthoud (Total),2011,5251.0
999,6255,Berthoud (Total),2012,5422.0
999,6255,Berthoud (Total),2013,5622.0
999,6255,Berthoud (Total),2014,6127.0
999,6255,Berthoud (Total),2015,6410.0
999,6255,Berthoud (Total),2016,6803.0
999,6255,Berthoud (Total),2017,7199.0
999,6255,Berthoud (Total),2018,8352.0
999,6255,Berthoud (Total),2019,9667.0
999,6255,Berthoud (Total),2020,10589.0
999,6255,Berthoud (Total),2021,11312.0
999,6255,Berthoud (Total),2022,12085.0
999,6255,Berthoud (Total),2023,12464.0
999,6255,Berthoud (Total),2024,12785.0
063,6530,Bethune,1980,149.0
063,6530,Bethune,1981,145.0
063,6530,Bethune,1982,139.0
063,6530,Bethune,1983,155.0
063,6530,Bethune,1984,168.0
063,6530,Bethune,1985,166.0
063,6530,Bethune,1986,165.0
063,6530,Bethune,1987,166.0
063,6530,Bethune,1988,169.0
063,6530,Bethune,1989,172.0
063,6530,Bethune,1990,173.0
063,6530,Bethune,1991,175.0
063,6530,Bethune,1992,177.0
063,6530,Bethune,1993,176.0
063,6530,Bethune,1994,177.0
063,6530,Bethune,1995,181.0
063,6530,Bethune,1996,186.0
063,6530,Bethune,1997,193.0
063,6530,Bethune,1998,211.0
063,6530,Bethune,1999,219.0
063,6530,Bethune,2000,224.0
063,6530,Bethune,2001,227.0
063,6530,Bethune,2002,230.0
063,6530,Bethune,2003,227.0
063,6530,Bethune,2004,225.0
063,6530,Bethune,2005,219.0
063,6530,Bethune,2006,218.0
063,6530,Bethune,2007,216.0
063,6530,Bethune,2008,218.0
063,6530,Bethune,2009,222.0
063,6530,Bethune,2010,237.0
063,6530,Bethune,2011,224.0
063,6530,Bethune,2012,221.0
063,6530,Bethune,2013,218.0
063,6530,Bethune,2014,207.0
063,6530,Bethune,2015,202.0
063,6530,Bethune,2016,199.0
063,6530,Bethune,2017,195.0
063,6530,Bethune,2018,192.0
063,6530,Bethune,2019,188.0
063,6530,Bethune,2020,183.0
063,6530,Bethune,2021,179.0
063,6530,Bethune,2022,180.0
063,6530,Bethune,2023,182.0
063,6530,Bethune,2024,183.0
047,7025,Black Hawk,1980,232.0
047,7025,Black Hawk,1981,249.0
047,7025,Black Hawk,1982,270.0
047,7025,Black Hawk,1983,308.0
047,7025,Black Hawk,1984,320.0
047,7025,Black Hawk,1985,330.0
047,7025,Black Hawk,1986,328.0
047,7025,Black Hawk,1987,279.0
047,7025,Black Hawk,1988,256.0
047,7025,Black Hawk,1989,237.0
047,7025,Black Hawk,1990,227.0
047,7025,Black Hawk,1991,218.0
047,7025,Black Hawk,1992,222.0
047,7025,Black Hawk,1993,216.0
047,7025,Black Hawk,1994,215.0
047,7025,Black Hawk,1995,213.0
047,7025,Black Hawk,1996,208.0
047,7025,Black Hawk,1997,192.0
047,7025,Black Hawk,1998,117.0
047,7025,Black Hawk,1999,118.0
047,7025,Black Hawk,2000,118.0
047,7025,Black Hawk,2001,117.0
047,7025,Black Hawk,2002,115.0
047,7025,Black Hawk,2003,114.0
047,7025,Black Hawk,2004,110.0
047,7025,Black Hawk,2005,110.0
047,7025,Black Hawk,2006,110.0
047,7025,Black Hawk,2007,108.0
047,7025,Black Hawk,2008,111.0
047,7025,Black Hawk,2009,118.0
047,7025,Black Hawk,2010,118.0
047,7025,Black Hawk,2011,135.0
047,7025,Black Hawk,2012,136.0
047,7025,Black Hawk,2013,136.0
047,7025,Black Hawk,2014,137.0
047,7025,Black Hawk,2015,137.0
047,7025,Black Hawk,2016,138.0
047,7025,Black Hawk,2017,125.0
047,7025,Black Hawk,2018,126.0
047,7025,Black Hawk,2019,126.0
047,7025,Black Hawk,2020,125.0
047,7025,Black Hawk,2021,126.0
047,7025,Black Hawk,2022,126.0
047,7025,Black Hawk,2023,125.0
047,7025,Black Hawk,2024,125.0
023,7190,Blanca,1980,252.0
023,7190,Blanca,1981,259.0
023,7190,Blanca,1982,273.0
023,7190,Blanca,1983,281.0
023,7190,Blanca,1984,276.0
023,7190,Blanca,1985,286.0
023,7190,Blanca,1986,283.0
023,7190,Blanca,1987,293.0
023,7190,Blanca,1988,300.0
023,7190,Blanca,1989,278.0
023,7190,Blanca,1990,272.0
023,7190,Blanca,1991,286.0
023,7190,Blanca,1992,288.0
023,7190,Blanca,1993,307.0
023,7190,Blanca,1994,319.0
023,7190,Blanca,1995,340.0
023,7190,Blanca,1996,353.0
023,7190,Blanca,1997,367.0
023,7190,Blanca,1998,381.0
023,7190,Blanca,1999,386.0
023,7190,Blanca,2000,393.0
023,7190,Blanca,2001,402.0
023,7190,Blanca,2002,401.0
023,7190,Blanca,2003,413.0
023,7190,Blanca,2004,414.0
023,7190,Blanca,2005,403.0
023,7190,Blanca,2006,403.0
023,7190,Blanca,2007,401.0
023,7190,Blanca,2008,395.0
023,7190,Blanca,2009,381.0
023,7190,Blanca,2010,383.0
023,7190,Blanca,2011,349.0
023,7190,Blanca,2012,349.0
023,7190,Blanca,2013,349.0
023,7190,Blanca,2014,346.0
023,7190,Blanca,2015,344.0
023,7190,Blanca,2016,341.0
023,7190,Blanca,2017,339.0
023,7190,Blanca,2018,336.0
023,7190,Blanca,2019,328.0
023,7190,Blanca,2020,321.0
023,7190,Blanca,2021,332.0
023,7190,Blanca,2022,332.0
023,7190,Blanca,2023,333.0
023,7190,Blanca,2024,339.0
117,7410,Blue River,1980,230.0
117,7410,Blue River,1981,246.0
117,7410,Blue River,1982,274.0
117,7410,Blue River,1983,297.0
117,7410,Blue River,1984,366.0
117,7410,Blue River,1985,403.0
117,7410,Blue River,1986,425.0
117,7410,Blue River,1987,403.0
117,7410,Blue River,1988,413.0
117,7410,Blue River,1989,427.0
117,7410,Blue River,1990,440.0
117,7410,Blue River,1991,453.0
117,7410,Blue River,1992,459.0
117,7410,Blue River,1993,488.0
117,7410,Blue River,1994,532.0
117,7410,Blue River,1995,568.0
117,7410,Blue River,1996,588.0
117,7410,Blue River,1997,602.0
117,7410,Blue River,1998,612.0
117,7410,Blue River,1999,654.0
117,7410,Blue River,2000,695.0
117,7410,Blue River,2001,702.0
117,7410,Blue River,2002,710.0
117,7410,Blue River,2003,737.0
117,7410,Blue River,2004,737.0
117,7410,Blue River,2005,745.0
117,7410,Blue River,2006,755.0
117,7410,Blue River,2007,764.0
117,7410,Blue River,2008,773.0
117,7410,Blue River,2009,779.0
117,7410,Blue River,2010,851.0
117,7410,Blue River,2011,849.0
117,7410,Blue River,2012,855.0
117,7410,Blue River,2013,861.0
117,7410,Blue River,2014,866.0
117,7410,Blue River,2015,879.0
117,7410,Blue River,2016,892.0
117,7410,Blue River,2017,896.0
117,7410,Blue River,2018,891.0
117,7410,Blue River,2019,887.0
117,7410,Blue River,2020,871.0
117,7410,Blue River,2021,860.0
117,7410,Blue River,2022,846.0
117,7410,Blue River,2023,837.0
117,7410,Blue River,2024,854.0
109,7571,Bonanza City,2010,16.0
109,7571,Bonanza City,2011,26.0
109,7571,Bonanza City,2012,26.0
109,7571,Bonanza City,2013,23.0
109,7571,Bonanza City,2014,23.0
109,7571,Bonanza City,2015,22.0
109,7571,Bonanza City,2016,20.0
109,7571,Bonanza City,2017,19.0
109,7571,Bonanza City,2018,18.0
109,7571,Bonanza City,2019,18.0
109,7571,Bonanza City,2020,17.0
109,7571,Bonanza City,2021,17.0
109,7571,Bonanza City,2022,17.0
109,7571,Bonanza City,2023,17.0
109,7571,Bonanza City,2024,17.0
109,7571,Bonza City,1980,8.0
109,7571,Bonza City,1981,9.0
109,7571,Bonza City,1982,10.0
109,7571,Bonza City,1983,10.0
109,7571,Bonza City,1984,11.0
109,7571,Bonza City,1985,12.0
109,7571,Bonza City,1986,13.0
109,7571,Bonza City,1987,14.0
109,7571,Bonza City,1988,14.0
109,7571,Bonza City,1989,15.0
109,7571,Bonza City,1990,16.0
109,7571,Bonza City,1991,14.0
109,7571,Bonza City,1992,13.0
109,7571,Bonza City,1993,13.0
109,7571,Bonza City,1994,11.0
109,7571,Bonza City,1995,10.0
109,7571,Bonza City,1996,9.0
109,7571,Bonza City,1997,8.0
109,7571,Bonza City,1998,6.0
109,7571,Bonza City,1999,12.0
109,7571,Bonza City,2000,14.0
109,7571,Bonza City,2001,14.0
109,7571,Bonza City,2002,15.0
109,7571,Bonza City,2003,15.0
109,7571,Bonza City,2004,15.0
109,7571,Bonza City,2005,15.0
109,7571,Bonza City,2006,15.0
109,7571,Bonza City,2007,15.0
109,7571,Bonza City,2008,16.0
109,7571,Bonza City,2009,16.0
101,7795,Boone,1980,431.0
101,7795,Boone,1981,419.0
101,7795,Boone,1982,411.0
101,7795,Boone,1983,409.0
101,7795,Boone,1984,406.0
101,7795,Boone,1985,398.0
101,7795,Boone,1986,386.0
101,7795,Boone,1987,375.0
101,7795,Boone,1988,365.0
101,7795,Boone,1989,353.0
101,7795,Boone,1990,341.0
101,7795,Boone,1991,338.0
101,7795,Boone,1992,338.0
101,7795,Boone,1993,339.0
